Gene ID	Gene Name	g2_g1.p-value	g2_g1.log2foldchange
ENSG00000004059	ARF5	0.668889144614255	0
ENSG00000004139	SARM1	1.38471393049037e-10	-0.4
ENSG00000004142	POLDIP2	0.858856752585938	0
ENSG00000004399	PLXND1	0.902116374319855	0
ENSG00000004455	AK2	0.0181527890640898	-0.1
ENSG00000004468	CD38	0.423995722992498	-0.1
ENSG00000004478	FKBP4	0.231716163683506	-0.1
ENSG00000004487	KDM1A	0.000132963411740687	-0.2
ENSG00000004534	RBM6	9.92611606451328e-11	-0.3
ENSG00000004660	CAMKK1	0.95519141326387	0
ENSG00000004700	RECQL	0.00979081449137722	-0.1
ENSG00000004766	VPS50	0.00480885896363694	-0.2
ENSG00000004776	HSPB6	NA	0.1
ENSG00000004777	ARHGAP33	0.4708032672602	-0.1
ENSG00000004779	NDUFAB1	0.330807050433144	0.1
ENSG00000004799	PDK4	0.00187965290962506	-0.4
ENSG00000004809	SLC22A16	0.10429942543709	-0.1
ENSG00000004838	ZMYND10	2.00805984695582e-06	-0.4
ENSG00000004846	ABCB5	0.998430790069649	0
ENSG00000004848	ARX	NA	0
ENSG00000004864	SLC25A13	0.198643409123141	-0.1
ENSG00000004866	ST7	0.245918666754138	-0.1
ENSG00000004897	CDC27	0.861000060196729	0
ENSG00000004939	SLC4A1	0.0352174198122384	0.2
ENSG00000004948	CALCR	0.469498349451774	-0.2
ENSG00000004961	HCCS	0.285342857955961	0.1
ENSG00000004975	DVL2	0.000229239038780852	-0.3
ENSG00000005001	PRSS22	NA	0
ENSG00000005007	UPF1	0.0185898619237719	-0.1
ENSG00000005020	SKAP2	0.00027956392280151	0.2
ENSG00000005022	SLC25A5	0.311001720050828	-0.1
ENSG00000005059	MCUB	0.000139564706174648	-0.2
ENSG00000005073	HOXA11	NA	0
ENSG00000005075	POLR2J	0.999382712999723	0
ENSG00000005100	DHX33	0.0135707267385054	-0.1
ENSG00000005102	MEOX1	0.622822606606547	-0.1
ENSG00000005108	THSD7A	0.178878393278887	-0.2
ENSG00000005156	LIG3	3.18067049341402e-05	-0.2
ENSG00000005175	RPAP3	0.457360354117323	0
ENSG00000005187	ACSM3	1.3915637309191e-07	-0.5
ENSG00000005189	REXO5	0.627273836107438	-0.1
ENSG00000005194	CIAPIN1	0.00185900447649918	-0.2
ENSG00000005206	SPPL2B	0.00689110665772798	-0.3
ENSG00000005238	FAM214B	0.304338556322752	0.1
ENSG00000005243	COPZ2	0.437745926277989	-0.1
ENSG00000005249	PRKAR2B	0.199176984678553	0.1
ENSG00000005302	MSL3	0.777288854096786	0
ENSG00000005339	CREBBP	0.000335463351929936	-0.1
ENSG00000005379	TSPOAP1	3.85113180628892e-06	-0.4
ENSG00000005381	MPO	0.00184513711078252	0.4
ENSG00000005421	PON1	NA	0.1
ENSG00000005436	GCFC2	0.00283042857029413	-0.2
ENSG00000005448	WDR54	1.86983677106313e-05	-0.4
ENSG00000005469	CROT	1.53715469086265e-06	-0.3
ENSG00000005471	ABCB4	2.45199396174762e-06	-0.4
ENSG00000005483	KMT2E	0.0129162458698678	-0.1
ENSG00000005486	RHBDD2	0.00152348655348883	-0.3
ENSG00000005513	SOX8	0.303125994868996	-0.2
ENSG00000005700	IBTK	0.0186745992082228	-0.1
ENSG00000005801	ZNF195	3.10181770090287e-06	-0.2
ENSG00000005810	MYCBP2	1.15578674861876e-07	-0.2
ENSG00000005812	FBXL3	0.160765072015563	-0.1
ENSG00000005844	ITGAL	0.144022267381936	-0.1
ENSG00000005882	PDK2	0.00557688329722201	-0.2
ENSG00000005884	ITGA3	0.00965556041441469	-0.3
ENSG00000005889	ZFX	5.10003634122233e-11	-0.2
ENSG00000005893	LAMP2	0.0655058797588781	0.1
ENSG00000005961	ITGA2B	0.614749738297806	0.1
ENSG00000005981	ASB4	0.92703093802016	0
ENSG00000006007	GDE1	0.275665537734683	0
ENSG00000006015	REX1BD	0.0953618892479904	-0.2
ENSG00000006016	CRLF1	0.0121394546651755	-0.3
ENSG00000006025	OSBPL7	3.9196677979949e-09	-0.5
ENSG00000006042	TMEM98	0.835122243680104	-0.1
ENSG00000006047	YBX2	NA	0
ENSG00000006059	KRT33A	NA	0
ENSG00000006062	MAP3K14	3.96613853453262e-06	-0.4
ENSG00000006071	ABCC8	0.992966927050615	0
ENSG00000006116	CACNG3	NA	0
ENSG00000006118	TMEM132A	0.986617870125777	0
ENSG00000006125	AP2B1	1.32406572582031e-06	-0.2
ENSG00000006128	TAC1	0.983810772809331	0
ENSG00000006194	ZNF263	2.01679551655701e-06	-0.3
ENSG00000006210	CX3CL1	NA	0.1
ENSG00000006282	SPATA20	0.0105042936082121	-0.3
ENSG00000006283	CACNA1G	0.989351719553733	0
ENSG00000006327	TNFRSF12A	0.892338118469043	0
ENSG00000006377	DLX6	NA	0
ENSG00000006432	MAP3K9	2.0171826024513e-08	-0.5
ENSG00000006451	RALA	2.35859659624153e-08	-0.3
ENSG00000006453	BAIAP2L1	3.00220951097881e-06	0.3
ENSG00000006459	KDM7A	0.0538753999770619	-0.1
ENSG00000006468	ETV1	0.884878705783138	0.1
ENSG00000006530	AGK	3.46883793923192e-07	-0.3
ENSG00000006534	ALDH3B1	0.251136503892318	0.1
ENSG00000006555	TTC22	1.58645462899114e-10	-0.5
ENSG00000006576	PHTF2	0.00100933362419881	-0.2
ENSG00000006606	CCL26	NA	0
ENSG00000006607	FARP2	1.28335200580661e-05	-0.2
ENSG00000006611	USH1C	0.954292038218672	0
ENSG00000006625	GGCT	0.732750787595697	0
ENSG00000006634	DBF4	0.0449189812954716	-0.1
ENSG00000006638	TBXA2R	0.0230742601516277	-0.3
ENSG00000006652	IFRD1	0.327859504276902	0.1
ENSG00000006659	LGALS14	NA	0
ENSG00000006695	COX10	8.95809281136506e-05	-0.2
ENSG00000006704	GTF2IRD1	0.593835550448788	-0.1
ENSG00000006712	PAF1	0.504223483822788	-0.1
ENSG00000006715	VPS41	0.023300016822059	-0.1
ENSG00000006740	ARHGAP44	9.58009470785112e-05	-0.3
ENSG00000006744	ELAC2	0.000782164890818376	-0.2
ENSG00000006747	SCIN	0.968056361386686	0
ENSG00000006756	ARSD	0.191978887375319	-0.1
ENSG00000006757	PNPLA4	0.00934210866248699	-0.2
ENSG00000006788	MYH13	NA	0
ENSG00000006831	ADIPOR2	0.000683823670101718	-0.1
ENSG00000006837	CDKL3	0.928872927966792	0
ENSG00000007001	UPP2	0.232542956652114	-0.3
ENSG00000007038	PRSS21	0.740586202067291	-0.1
ENSG00000007047	MARK4	0.00188930412262418	-0.2
ENSG00000007062	PROM1	0.00346666744513303	-0.5
ENSG00000007080	CCDC124	0.240547613688938	0.1
ENSG00000007129	CEACAM21	0.0131138467278365	-0.1
ENSG00000007168	PAFAH1B1	3.39246282054552e-08	-0.2
ENSG00000007171	NOS2	NA	0
ENSG00000007174	DNAH9	0.152842777030747	-0.2
ENSG00000007202	KIAA0100	5.97439842385031e-06	-0.2
ENSG00000007216	SLC13A2	NA	0
ENSG00000007237	GAS7	0.00224910383353371	0.2
ENSG00000007255	TRAPPC6A	0.336519346531321	-0.1
ENSG00000007264	MATK	2.2797919616543e-09	-0.6
ENSG00000007306	CEACAM7	0.689405003949563	0.1
ENSG00000007312	CD79B	8.79690507056102e-05	-0.3
ENSG00000007314	SCN4A	0.640082517987433	-0.1
ENSG00000007341	ST7L	0.0508083904749525	-0.1
ENSG00000007350	TKTL1	5.25973584545645e-09	-0.6
ENSG00000007372	PAX6	0.78274180133283	-0.1
ENSG00000007376	RPUSD1	0.491941601160398	-0.1
ENSG00000007384	RHBDF1	0.0038296789474416	-0.5
ENSG00000007392	LUC7L	5.25237908484904e-11	-0.4
ENSG00000007402	CACNA2D2	4.91282108565992e-11	-0.7
ENSG00000007516	BAIAP3	3.28981068417885e-07	-0.6
ENSG00000007520	TSR3	0.0108951737785019	-0.2
ENSG00000007541	PIGQ	0.0861320156811387	-0.2
ENSG00000007545	CRAMP1	0.000669141445266778	-0.2
ENSG00000007866	TEAD3	0.905785375032342	0
ENSG00000007908	SELE	0.319994538324618	-0.2
ENSG00000007923	DNAJC11	5.10039140186797e-05	-0.2
ENSG00000007933	FMO3	0.00581868257124573	-0.5
ENSG00000007944	MYLIP	0.000134872933556944	-0.1
ENSG00000007952	NOX1	0.530192661350155	0.2
ENSG00000007968	E2F2	0.535698676714993	0.1
ENSG00000008018	PSMB1	0.697837203011956	0
ENSG00000008056	SYN1	0.859877685504054	0
ENSG00000008083	JARID2	5.17284088668586e-06	-0.2
ENSG00000008086	CDKL5	0.105398104156023	0.1
ENSG00000008118	CAMK1G	0.974816730198024	0
ENSG00000008128	CDK11A	0.015656943594461	-0.2
ENSG00000008130	NADK	0.0271971429175926	0.2
ENSG00000008196	TFAP2B	0.95377893691552	0
ENSG00000008197	TFAP2D	0.999382712999723	0
ENSG00000008226	DLEC1	0.000107568175863515	-0.3
ENSG00000008256	CYTH3	0.000395118079343332	-0.2
ENSG00000008277	ADAM22	1.33550059478829e-09	-0.4
ENSG00000008282	SYPL1	2.64383653872392e-05	-0.2
ENSG00000008283	CYB561	0.611371097711443	-0.1
ENSG00000008294	SPAG9	0.831826384431087	0
ENSG00000008300	CELSR3	0.068361733691122	-0.2
ENSG00000008311	AASS	0.000450504891801403	-0.3
ENSG00000008323	PLEKHG6	0.529905183290612	0
ENSG00000008324	SS18L2	0.949612535391706	0
ENSG00000008382	MPND	0.103970252796982	-0.1
ENSG00000008394	MGST1	0.242283504834018	0.1
ENSG00000008405	CRY1	1.89946311220397e-09	-0.3
ENSG00000008438	PGLYRP1	0.00505877524112869	0.4
ENSG00000008441	NFIX	0.882388711565473	0
ENSG00000008513	ST3GAL1	0.00105381602499719	-0.2
ENSG00000008516	MMP25	0.985110057192153	0
ENSG00000008517	IL32	0.00331593441345194	-0.2
ENSG00000008710	PKD1	0.0119955676084843	-0.2
ENSG00000008735	MAPK8IP2	0.660830152592616	0.1
ENSG00000008838	MED24	0.000120524082938071	-0.2
ENSG00000008853	RHOBTB2	0.0104035827444538	-0.2
ENSG00000008869	HEATR5B	1.50119262250069e-11	-0.3
ENSG00000008952	SEC62	0.998082733460407	0
ENSG00000008988	RPS20	0.11181283501022	-0.1
ENSG00000009307	CSDE1	0.0576091668523889	-0.1
ENSG00000009335	UBE3C	5.45020253650719e-08	-0.2
ENSG00000009413	REV3L	0.00195796141757225	-0.2
ENSG00000009694	TENM1	1.64104808429057e-07	-0.4
ENSG00000009709	PAX7	NA	0
ENSG00000009724	MASP2	3.03809094989346e-05	-0.3
ENSG00000009765	IYD	0.123080262166168	-0.2
ENSG00000009780	FAM76A	3.32718496817192e-06	-0.2
ENSG00000009790	TRAF3IP3	1.0227456593485e-09	-0.3
ENSG00000009830	POMT2	0.000220615722027339	-0.3
ENSG00000009844	VTA1	0.946515337072536	0
ENSG00000009950	MLXIPL	NA	0
ENSG00000009954	BAZ1B	5.32927468822399e-06	-0.2
ENSG00000010017	RANBP9	0.0424238015354919	0.1
ENSG00000010030	ETV7	4.65792094493288e-20	1.3
ENSG00000010072	SPRTN	0.191357098155882	-0.1
ENSG00000010165	EEF1AKNMT	0.000217707118662686	-0.2
ENSG00000010219	DYRK4	0.000614957854120749	-0.3
ENSG00000010244	ZNF207	0.0326132316124055	-0.1
ENSG00000010256	UQCRC1	0.97235499667345	0
ENSG00000010270	STARD3NL	0.00182412508531451	0.1
ENSG00000010278	CD9	0.0442073700472599	-0.2
ENSG00000010282	HHATL	0.321774172999489	0.1
ENSG00000010292	NCAPD2	0.000295851318687533	-0.2
ENSG00000010295	IFFO1	0.00153770925611481	-0.2
ENSG00000010310	GIPR	9.94764375414534e-05	-0.4
ENSG00000010318	PHF7	0.877643981239494	0
ENSG00000010319	SEMA3G	0.598637502939824	0.1
ENSG00000010322	NISCH	5.91546485888565e-07	-0.3
ENSG00000010327	STAB1	0.00280977140087778	0.3
ENSG00000010361	FUZ	0.003947889146669	-0.3
ENSG00000010379	SLC6A13	0.400954949278752	0.1
ENSG00000010404	IDS	0.0193586616173879	-0.1
ENSG00000010438	PRSS3	0.976980879352669	0
ENSG00000010539	ZNF200	1.16716784954362e-06	0.2
ENSG00000010610	CD4	0.00102392730484304	-0.2
ENSG00000010626	LRRC23	0.000238549602005551	-0.3
ENSG00000010671	BTK	0.552490006458399	0
ENSG00000010704	HFE	0.0418186196284322	0.1
ENSG00000010803	SCMH1	0.0202802638530852	-0.1
ENSG00000010810	FYN	2.9625740160734e-16	-0.4
ENSG00000010818	HIVEP2	0.182325081366757	-0.1
ENSG00000010932	FMO1	0.952922518670774	0
ENSG00000011007	ELOA	2.39280242041956e-06	-0.2
ENSG00000011009	LYPLA2	0.910696562177214	0
ENSG00000011021	CLCN6	0.00323759370341801	-0.2
ENSG00000011028	MRC2	0.728312982743685	-0.1
ENSG00000011052	NME1-NME2	NA	0
ENSG00000011083	SLC6A7	NA	0
ENSG00000011105	TSPAN9	0.901345043478866	0
ENSG00000011114	BTBD7	1.25766026894295e-06	-0.2
ENSG00000011132	APBA3	0.0305515009598966	-0.2
ENSG00000011143	MKS1	0.0873135180130339	-0.1
ENSG00000011198	ABHD5	0.0345531426874838	-0.1
ENSG00000011201	ANOS1	0.0219201819526071	0.4
ENSG00000011243	AKAP8L	0.00115703248391445	-0.2
ENSG00000011258	MBTD1	5.97275870031464e-07	-0.2
ENSG00000011260	UTP18	0.000653916686195241	-0.1
ENSG00000011275	RNF216	9.93004045093599e-10	-0.3
ENSG00000011295	TTC19	2.47736271349233e-06	-0.2
ENSG00000011304	PTBP1	0.0127628712814593	-0.2
ENSG00000011332	DPF1	0.183598841308005	-0.3
ENSG00000011347	SYT7	NA	0
ENSG00000011376	LARS2	1.66531782220632e-06	-0.2
ENSG00000011405	PIK3C2A	0.00714192218548399	-0.1
ENSG00000011422	PLAUR	1.91838246855095e-09	0.4
ENSG00000011426	ANLN	0.000120646287484265	0.4
ENSG00000011451	WIZ	0.0144041188292045	-0.2
ENSG00000011454	RABGAP1	2.05912865240121e-05	-0.1
ENSG00000011465	DCN	0.998655768077845	0
ENSG00000011478	QPCTL	0.000741973907069688	-0.4
ENSG00000011485	PPP5C	0.00289563590384464	-0.2
ENSG00000011523	CEP68	0.006802327083065	-0.1
ENSG00000011566	MAP4K3	0.00013548279413268	-0.2
ENSG00000011590	ZBTB32	0.000259799319634231	-0.3
ENSG00000011600	TYROBP	4.88218185964693e-06	0.3
ENSG00000011638	TMEM159	0.00333071970713211	-0.2
ENSG00000011677	GABRA3	0.817984568546016	0
ENSG00000012048	BRCA1	0.0123509229569217	0.2
ENSG00000012061	ERCC1	0.00288469683990664	-0.2
ENSG00000012124	CD22	2.73726572062947e-07	-0.4
ENSG00000012171	SEMA3B	0.393488190616798	0.1
ENSG00000012174	MBTPS2	0.00932714196922733	-0.2
ENSG00000012211	PRICKLE3	0.195422796534115	-0.1
ENSG00000012223	LTF	0.88401193411008	0
ENSG00000012232	EXTL3	0.0147646339968318	-0.1
ENSG00000012504	NR1H4	0.998082733460407	0
ENSG00000012660	ELOVL5	0.00243654412785151	0.1
ENSG00000012779	ALOX5	0.000685986134384602	0.2
ENSG00000012817	KDM5D	0.269965466103029	-0.2
ENSG00000012822	CALCOCO1	0.000343864830762842	-0.2
ENSG00000012963	UBR7	1.86554044934407e-05	-0.2
ENSG00000012983	MAP4K5	0.0322658181551811	-0.1
ENSG00000013016	EHD3	0.000304293321342313	-0.2
ENSG00000013275	PSMC4	0.123518517384322	-0.1
ENSG00000013288	MAN2B2	0.00722456306190135	-0.1
ENSG00000013293	SLC7A14	0.169157947839214	0.2
ENSG00000013297	CLDN11	0.562935142411041	0.1
ENSG00000013306	SLC25A39	0.0218738860102312	0.3
ENSG00000013364	MVP	1.70505910841139e-05	0.3
ENSG00000013374	NUB1	3.09738266033459e-07	0.2
ENSG00000013375	PGM3	6.03258586823011e-05	-0.2
ENSG00000013392	RWDD2A	0.117970862354336	-0.1
ENSG00000013441	CLK1	2.61390488483714e-09	-0.2
ENSG00000013503	POLR3B	0.00177077404874002	-0.2
ENSG00000013523	ANGEL1	6.43522783249797e-05	-0.3
ENSG00000013561	RNF14	0.027469469870167	-0.1
ENSG00000013563	DNASE1L1	0.00184723056224975	0.2
ENSG00000013573	DDX11	0.105412328698752	-0.1
ENSG00000013583	HEBP1	0.948576416777823	0
ENSG00000013588	GPRC5A	0.750363125449087	0
ENSG00000013619	MAMLD1	0.937753847583028	0
ENSG00000013725	CD6	5.513601804906e-06	-0.4
ENSG00000013810	TACC3	0.0746113501257802	-0.1
ENSG00000014123	UFL1	0.0482985193184707	-0.1
ENSG00000014138	POLA2	0.498727723769679	0
ENSG00000014164	ZC3H3	0.793672300799556	0
ENSG00000014216	CAPN1	0.332669087034615	-0.1
ENSG00000014257	ACP3	1.10334144760972e-05	0.2
ENSG00000014641	MDH1	0.00184793747414412	-0.2
ENSG00000014824	SLC30A9	0.00267540069867673	-0.1
ENSG00000014914	MTMR11	4.52133358417509e-08	0.4
ENSG00000014919	COX15	0.118231254888683	-0.1
ENSG00000015133	CCDC88C	1.37773152760633e-06	-0.3
ENSG00000015153	YAF2	2.66511632605228e-05	-0.2
ENSG00000015171	ZMYND11	4.69494871838429e-14	-0.4
ENSG00000015285	WAS	0.276857979991954	-0.1
ENSG00000015413	DPEP1	NA	0
ENSG00000015475	BID	2.83543487786743e-11	0.3
ENSG00000015479	MATR3	1.38907364691186e-06	-0.3
ENSG00000015520	NPC1L1	NA	0
ENSG00000015532	XYLT2	0.000220365195623492	-0.3
ENSG00000015568	RGPD5	0.969086837907138	0
ENSG00000015592	STMN4	0.998082733460407	0
ENSG00000015676	NUDCD3	1.12460147042225e-07	-0.3
ENSG00000016082	ISL1	0.988268346002029	0
ENSG00000016391	CHDH	0.00242460347501259	-0.4
ENSG00000016402	IL20RA	0.89562164193	0
ENSG00000016490	CLCA1	0.985141778915075	0
ENSG00000016602	CLCA4	0.976213818526006	0
ENSG00000016864	GLT8D1	9.16013762245812e-08	-0.3
ENSG00000017260	ATP2C1	0.000239031487324395	-0.1
ENSG00000017427	IGF1	0.551624714007495	-0.2
ENSG00000017483	SLC38A5	0.752489197336683	-0.1
ENSG00000017797	RALBP1	0.89130747498046	0
ENSG00000018189	RUFY3	0.0267998490785819	-0.1
ENSG00000018236	CNTN1	0.0665290003808389	-0.3
ENSG00000018280	SLC11A1	0.00701655353580756	0.2
ENSG00000018408	WWTR1	0.0485822169176512	0.2
ENSG00000018510	AGPS	0.075611379788277	-0.1
ENSG00000018607	ZNF806	0.99516518914203	0
ENSG00000018610	STEEP1	0.0953752323267245	-0.1
ENSG00000018625	ATP1A2	0.833146199820331	0.1
ENSG00000018699	TTC27	1.61424829181013e-05	-0.3
ENSG00000018869	ZNF582	1.2935837286364e-05	-0.3
ENSG00000019102	VSIG2	0.152432923419426	-0.2
ENSG00000019144	PHLDB1	0.094540878907199	-0.3
ENSG00000019169	MARCO	1.5305965285816e-18	1.2
ENSG00000019186	CYP24A1	0.345369805230609	-0.2
ENSG00000019485	PRDM11	6.40674556473998e-05	-0.4
ENSG00000019505	SYT13	0.999556169979115	0
ENSG00000019549	SNAI2	0.998082733460407	0
ENSG00000019582	CD74	0.00297979752785801	-0.3
ENSG00000019991	HGF	0.0484562498697746	0.2
ENSG00000019995	ZRANB1	0.0246534306528008	-0.1
ENSG00000020129	NCDN	0.000569489166762724	-0.3
ENSG00000020181	ADGRA2	0.228640012182439	-0.1
ENSG00000020219	CCT8L1P	NA	0.1
ENSG00000020256	ZFP64	1.55515775230266e-05	-0.3
ENSG00000020426	MNAT1	1.59521120482213e-05	-0.3
ENSG00000020577	SAMD4A	0.45677057383285	0.1
ENSG00000020633	RUNX3	5.67325081892918e-09	-0.4
ENSG00000020922	MRE11	2.88716345691437e-07	-0.3
ENSG00000021300	PLEKHB1	2.55479583417921e-05	-0.4
ENSG00000021355	SERPINB1	5.90498077199066e-09	0.3
ENSG00000021461	CYP3A43	0.949543118238339	0
ENSG00000021488	SLC7A9	0.034829411253355	-0.4
ENSG00000021574	SPAST	0.816464392005798	0
ENSG00000021645	NRXN3	0.0353568433154918	0.4
ENSG00000021762	OSBPL5	1.13803777635365e-08	-0.4
ENSG00000021776	AQR	8.81535080388188e-05	-0.1
ENSG00000021826	CPS1	0.0124942148707332	-0.4
ENSG00000021852	C8B	0.969086837907138	0
ENSG00000022267	FHL1	0.331466062142378	-0.1
ENSG00000022277	RTF2	0.94127983370676	0
ENSG00000022355	GABRA1	0.991892131391771	0
ENSG00000022556	NLRP2	0.00749057098658685	-0.2
ENSG00000022567	SLC45A4	0.609454752092961	0
ENSG00000022840	RNF10	0.356002775583031	0.1
ENSG00000022976	ZNF839	0.00910545802945929	-0.1
ENSG00000023041	ZDHHC6	0.00663117664303998	-0.1
ENSG00000023171	GRAMD1B	7.87983312792319e-05	0.3
ENSG00000023191	RNH1	0.987145497118636	0
ENSG00000023228	NDUFS1	0.077068551975788	-0.1
ENSG00000023287	RB1CC1	0.989408118730953	0
ENSG00000023318	ERP44	0.0432122432485048	0.1
ENSG00000023330	ALAS1	0.829884044444001	0
ENSG00000023445	BIRC3	0.125807869166465	-0.1
ENSG00000023516	AKAP11	9.1941824723766e-08	-0.3
ENSG00000023572	GLRX2	0.00975383302784408	-0.1
ENSG00000023608	SNAPC1	0.00236914679467695	-0.2
ENSG00000023697	DERA	0.786250480143097	0
ENSG00000023734	STRAP	0.00312589587876761	-0.1
ENSG00000023839	ABCC2	0.00468676202958839	-0.2
ENSG00000023892	DEF6	0.00102216259754438	-0.2
ENSG00000023902	PLEKHO1	0.276485062654187	0.1
ENSG00000023909	GCLM	0.402716551522982	0.1
ENSG00000024048	UBR2	0.0890659148853821	0.1
ENSG00000024422	EHD2	0.06352704091037	0.3
ENSG00000024526	DEPDC1	0.00500424889458545	0.4
ENSG00000024862	CCDC28A	0.881807861913646	0
ENSG00000025039	RRAGD	8.0981586333392e-07	0.3
ENSG00000025156	HSF2	0.00267314587698363	-0.2
ENSG00000025293	PHF20	5.29236140838927e-10	-0.2
ENSG00000025423	HSD17B6	0.396246386150738	-0.1
ENSG00000025434	NR1H3	0.000546697315307742	0.3
ENSG00000025708	TYMP	3.3686901805883e-10	0.5
ENSG00000025770	NCAPH2	0.00591448807779822	-0.2
ENSG00000025772	TOMM34	0.0192928311098965	-0.1
ENSG00000025796	SEC63	0.0142047657443628	-0.1
ENSG00000025800	KPNA6	0.00134779094840386	-0.1
ENSG00000026025	VIM	0.0149266537450187	0.1
ENSG00000026036	RTEL1-TNFRSF6B	0.0323110303809649	-0.2
ENSG00000026103	FAS	1.08599906485006e-12	0.6
ENSG00000026297	RNASET2	8.40535871604811e-08	-0.3
ENSG00000026508	CD44	0.00674269918664471	0.1
ENSG00000026559	KCNG1	0.00574596417384877	-0.4
ENSG00000026652	AGPAT4	2.94533109756178e-07	-0.3
ENSG00000026751	SLAMF7	5.77740573388511e-10	0.5
ENSG00000026950	BTN3A1	0.00647452425826536	-0.1
ENSG00000027001	MIPEP	0.00104718805903734	-0.3
ENSG00000027075	PRKCH	1.81652988054549e-11	-0.5
ENSG00000027644	INSRR	0.535682560386102	-0.2
ENSG00000027697	IFNGR1	0.0113161830985688	0.1
ENSG00000027847	B4GALT7	0.000129571501093937	-0.3
ENSG00000027869	SH2D2A	2.1395226797417e-08	-0.6
ENSG00000028116	VRK2	0.00298439644294257	0.2
ENSG00000028137	TNFRSF1B	0.00365595047815829	0.2
ENSG00000028203	VEZT	0.000204861645507438	-0.2
ENSG00000028277	POU2F2	0.688872325590994	0
ENSG00000028310	BRD9	1.25310618709751e-05	-0.2
ENSG00000028528	SNX1	0.0511255587763324	0
ENSG00000028839	TBPL1	0.912221809991405	0
ENSG00000029153	ARNTL2	1.02387431674581e-12	0.7
ENSG00000029363	BCLAF1	0.0199781080503882	-0.1
ENSG00000029364	SLC39A9	1.00705682182041e-05	-0.2
ENSG00000029534	ANK1	0.998082733460407	0
ENSG00000029559	IBSP	NA	0
ENSG00000029639	TFB1M	9.38542242198611e-08	-0.3
ENSG00000029725	RABEP1	2.14454468226599e-08	-0.2
ENSG00000029993	HMGB3	0.00038475862962551	0.4
ENSG00000030066	NUP160	2.85835644170401e-12	-0.3
ENSG00000030110	BAK1	0.0142614908944098	0.2
ENSG00000030304	MUSK	0.0117755931309498	0.4
ENSG00000030419	IKZF2	2.01042664873892e-13	-0.6
ENSG00000030582	GRN	0.540391338809264	0.1
ENSG00000031003	FAM13B	7.03980098416082e-06	-0.1
ENSG00000031081	ARHGAP31	0.0437603629904511	0.1
ENSG00000031691	CENPQ	0.0696367594585466	-0.2
ENSG00000031698	SARS1	0.00592888039678909	-0.1
ENSG00000031823	RANBP3	6.33032445819222e-05	-0.2
ENSG00000032219	ARID4A	0.560359551241777	0
ENSG00000032389	EIPR1	3.72936436310108e-05	-0.2
ENSG00000032444	PNPLA6	0.980965991805388	0
ENSG00000032742	IFT88	0.0698635664351872	-0.1
ENSG00000033011	ALG1	0.00777930529542884	-0.2
ENSG00000033030	ZCCHC8	2.89440731349689e-08	-0.2
ENSG00000033050	ABCF2	9.96482634948332e-05	-0.3
