Gene ID	Gene Name	Design Element	g2_g1.p-value	g2_g1.t-statistic	g2_g1.log2foldchange	g3_g1.p-value	g3_g1.t-statistic	g3_g1.log2foldchange	g3_g2.p-value	g3_g2.t-statistic	g3_g2.log2foldchange
ENSG00000004766	VPS50	ILMN_1716342	0.520454629417497	1.20175710595231	0	0.0235901964525008	-3.00294796512793	-0.1	0.0036775312817002	-3.86590906355418	-0.1
ENSG00000004776	HSPB6	ILMN_1721283	NA	1.53927366720503	0	0.818674280569935	-0.379433122790885	0	0.182462026399224	-1.81830138207904	0
ENSG00000004777	ARHGAP33	ILMN_1678781	0.242093842715445	-1.967574676815	0	0.721510866509968	0.564352522535183	0	0.171877380373521	1.85579057173772	0
ENSG00000004779	NDUFAB1	ILMN_2179018	0.566201954584201	1.09635813890947	0	0.000439995633843738	-4.62221970524209	-0.2	0.000486596153607393	-4.73479523046744	-0.3
ENSG00000004799	PDK4	ILMN_1684982	0.357144918621403	-1.61961408059505	0	0.145465897011462	1.9779223099804	0.1	0.02817415672203	2.90486423443844	0.1
ENSG00000004809	SLC22A16	ILMN_1763609	0.550674450730399	1.13465051273068	0	0.211998974022797	-1.72012663989569	0	0.0842598306884719	-2.30586162380947	-0.1
ENSG00000004846	ABCB5	ILMN_1658257	NA	-1.53657189530299	0	NA	-0.431487892229323	0	NA	0.617088457479129	0
ENSG00000004848	ARX	ILMN_1724162	0.634166320464933	-0.942055133455422	0	0.481897010103106	-1.02400053914164	0	0.87582266543731	-0.259657460864989	0
ENSG00000004864	SLC25A13	ILMN_1668012	0.462042612688194	1.34559769791111	0	0.0716611751059204	-2.41694248332278	-0.1	0.00967577039759376	-3.43286577514469	-0.1
ENSG00000004866	ST7	ILMN_1702175	0.223389824630609	-2.03054461678443	0	0.130080036173858	-2.05201494944864	0	0.962383937066207	-0.0802377816072338	0
ENSG00000004897	CDC27	ILMN_1746533	NA	-1.20905632064788	0	0.344071693427772	-1.33526182572221	0	0.755657279641557	-0.496847680132661	0
ENSG00000004939	SLC4A1	ILMN_3285762	0.000591719692207871	-4.60205302099592	-0.4	0.852645834016704	-0.314221322621349	0	0.0591472651799061	2.50309457626116	0.3
ENSG00000004948	CALCR	ILMN_1710219	NA	-2.12015808048605	0	0.143898015997863	-1.98548109314911	0	0.860225687874141	-0.290605480194118	0
ENSG00000004961	HCCS	ILMN_1707236	0.271144845441406	-1.87190599156215	0	0.275978613307776	-1.52216255499247	0	0.842203552597265	-0.326137904250757	0
ENSG00000004975	DVL2	ILMN_1652163	0.775358409764395	-0.622046344335105	0	0.000401622440084774	-4.65411814102683	-0.1	0.00167906073458182	-4.20770928242602	-0.1
ENSG00000005001	PRSS22	ILMN_1776925	NA	-1.08225135836605	0	0.310143583663561	-1.42369215787234	0	0.695600539741327	-0.612619698624548	0
ENSG00000005007	UPF1	ILMN_1688011	0.574795502506561	1.07603862857179	0	0.0229211298435797	3.01960224699841	0.1	0.132145972196842	2.03135122377859	0.1
ENSG00000005020	SKAP2	ILMN_1657129	0.241322963279693	1.97009435663025	0.1	0.00730039596449162	3.53332110299455	0.2	0.130668555671065	2.03896447291325	0.1
ENSG00000005022	SLC25A5	ILMN_1774062	0.733702238516025	0.718720993532898	0	0.117366945403288	-2.11707183360076	-0.1	0.117482287674608	-2.1060002307472	-0.1
ENSG00000005059	MCUB	ILMN_1801766	0.989073100166519	0.0393049023310467	0	0.0230720568603202	-3.0159425153492	-0.1	0.0192064983210812	-3.10627381294201	-0.2
ENSG00000005073	HOXA11	ILMN_1738132	NA	-1.88289835480986	0	0.660273494509252	-0.678078886970092	0	NA	0.702199903652871	0
ENSG00000005075	POLR2J	ILMN_1657317	0.330496615561189	-1.70305161063534	0	0.105427760877955	-2.18495948573225	-0.1	0.689913220476198	-0.624423857298917	0
ENSG00000005100	DHX33	ILMN_1744308	0.721583894526263	-0.746437995692031	0	0.992982834470767	-0.0155127062854786	0	0.709489576667008	0.585454846592715	0
ENSG00000005102	MEOX1	ILMN_2414568	0.159407026684799	-2.28702253854547	0	0.448085752138308	1.097294251773	0	0.0230138046821119	3.01590110061573	0
ENSG00000005108	THSD7A	ILMN_1653057	0.579312760078805	1.06498236153406	0	0.667515615148199	0.665634171346559	0	0.924430154886586	-0.161132326776472	0
ENSG00000005156	LIG3	ILMN_1660582	0.621997739201475	0.966244744797099	0	0.042943712515732	-2.69002884907467	-0.1	0.0203823658004523	-3.07722635831864	-0.1
ENSG00000005175	RPAP3	ILMN_1766916	0.207686696361122	2.08956491286101	0	0.521714608613566	-0.941729400178358	0	0.0591611386614317	-2.50263018728746	-0.1
ENSG00000005187	ACSM3	ILMN_1771084	0.552718622526356	1.13113134259934	0	0.83602117366557	0.345531210373515	0	0.857607570010134	-0.295399826395386	0
ENSG00000005189	REXO5	ILMN_1796923	NA	1.84003001452981	0	0.0745791805970858	-2.39386524888759	0	0.00358075045427621	-3.87828468401572	0
ENSG00000005194	CIAPIN1	ILMN_1735199	0.221430543866446	2.03610092781098	0	0.00145638732004269	-4.17439036704668	-0.1	5.55780614215017e-05	-5.5246353791572	-0.1
ENSG00000005206	SPPL2B	ILMN_1672461	0.183474734734959	2.18368076412447	0	0.31053331305605	-1.42285380593508	0	0.020310980973223	-3.07915178954672	-0.1
ENSG00000005238	FAM214B	ILMN_1732609	0.350659204864478	-1.63817353738377	0	0.848248449602635	-0.322910968347006	0	0.581769940649857	0.82582762940902	0
ENSG00000005243	COPZ2	ILMN_1667361	NA	1.93391354611005	0	0.762663045820836	0.485075195956333	0	0.532975983778284	-0.922028274040865	0
ENSG00000005249	PRKAR2B	ILMN_1684850	NA	-0.41874058848761	0	0.92191357886884	-0.171933206953374	0	0.909061590737945	0.19349201096844	0
ENSG00000005302	MSL3	ILMN_3226505	0.816933704086336	0.522759965064704	0	0.00019261102377673	4.92451115562423	0.2	0.00167518216861394	4.20978499609094	0.2
ENSG00000005339	CREBBP	ILMN_1809583	0.945638298998217	-0.188685609014707	0	0.0186786349095322	3.11463680399171	0.1	0.0353671136195869	2.78588718023092	0.1
ENSG00000005381	MPO	ILMN_1705183	0.927092587377844	-0.247206193893863	0	0.440483195581156	-1.11385802298585	0	0.917707078325422	-0.174048846892688	0
ENSG00000005421	PON1	ILMN_1662944	0.877376577570667	0.375961728412635	0	0.88356929274223	-0.251980405972308	0	0.58994566551354	-0.810617616584317	0
ENSG00000005436	GCFC2	ILMN_1699724	NA	-0.899360991809334	0	0.112749415319273	2.14230662734196	0	0.045807939819123	2.64513241564052	0
ENSG00000005448	WDR54	ILMN_1658289	0.0245152336982103	-3.30093105881951	-0.1	0.0523603996246665	-2.58447509423459	-0.1	0.76488149138993	-0.477952730774067	0
ENSG00000005469	CROT	ILMN_1693090	0.778429913130613	-0.612053080989881	0	0.12003700291235	-2.10274419421496	0	0.150905057111053	-1.94189794406319	0
ENSG00000005471	ABCB4	ILMN_1767349	NA	1.39060834470685	0	0.0737633747880809	-2.39919618628443	0	0.018748156795881	-3.12023461903245	0
ENSG00000005483	KMT2E	ILMN_2259633	0.826655576113068	-0.501995797897701	0	0.0310112412449533	2.86049986621419	0.1	0.0108344497998884	3.38030445375872	0.1
ENSG00000005486	RHBDD2	ILMN_1809437	0.259031653468328	-1.90906570545061	0	0.927054790333503	-0.159593020631864	0	0.44741440658564	1.09489244597628	0
ENSG00000005513	SOX8	ILMN_1789244	0.127665718685932	-2.43764727304127	0	0.5101206385699	-0.965874233892355	0	0.652663104975534	0.692189899579752	0
ENSG00000005700	IBTK	ILMN_1675669	0.341730778206507	1.66780617412929	0	0.0824376688942448	-2.33593470906889	-0.1	0.0118052851516448	-3.34227165927325	-0.1
ENSG00000005801	ZNF195	ILMN_1688515	0.336882590764468	-1.68190909498088	0	0.126972927638341	-2.06832383743505	0	0.493926785623727	-0.998739212162021	0
ENSG00000005810	MYCBP2	ILMN_1811972	0.825810434674806	0.50405063199616	0	0.419022100143902	1.16240069112468	0	0.555028909418581	0.879896126673079	0
ENSG00000005812	FBXL3	ILMN_2071405	NA	-0.0588296110457504	0	NA	0.0415330865667491	0	NA	-0.044506248534074	0
ENSG00000005844	ITGAL	ILMN_1749591	0.012173618167525	-3.57697839641993	-0.1	0.635839032462515	-0.725447065047028	0	0.195353833164869	1.77061980271077	0.1
ENSG00000005882	PDK2	ILMN_1705397	0.511862870536998	-1.22282218877059	0	0.380343696225866	-1.24739310053979	0	0.82785296475001	-0.35518573464791	0
ENSG00000005884	ITGA3	ILMN_1654074	NA	0.227318552692825	0	NA	1.40067658923115	0	NA	1.12209358912357	0
ENSG00000005889	ZFX	ILMN_1687484	0.168362228952459	-2.24623633041803	0	0.31816062707727	1.40179866290417	0	0.22395879571148	1.6709020752394	0
ENSG00000005893	LAMP2	ILMN_1673282	0.2074179732154	2.09071457028365	0.1	0.0375175134156467	2.76210814422499	0.1	0.559656221071694	0.871628449586237	0
ENSG00000005961	ITGA2B	ILMN_1721888	0.764561843808962	-0.651792765117369	0	0.404231962360899	1.19487549142072	0.1	0.300310259466842	1.44658924330594	0.1
ENSG00000005981	ASB4	ILMN_1702618	NA	0.458990569391394	0	0.0728737600885505	2.40670237492915	0	0.166381347828024	1.87785115036958	0
ENSG00000006007	GDE1	ILMN_1728698	0.586798911364499	-1.04960067910255	0	0.795099478215475	-0.423191330335432	0	0.890342684738238	0.232019726162251	0
ENSG00000006015	REX1BD	ILMN_3188110	0.478959997749784	-1.30401562226282	0	0.0504424133410357	-2.60313233833886	-0.1	0.117183336444483	-2.10817756755865	-0.1
ENSG00000006016	CRLF1	ILMN_1681515	0.938772065007287	0.211064518075312	0	0.0132295194196769	3.27479090602562	0.1	0.00657900128478701	3.60905394370642	0.1
ENSG00000006025	OSBPL7	ILMN_1720865	0.169418537421427	-2.24247184059743	-0.1	0.201640294495177	-1.75665888204852	-0.1	0.96441003492971	-0.0764064485249591	0
ENSG00000006042	TMEM98	ILMN_1779182	0.186047411031814	-2.17462909320637	0	0.415421200229058	-1.17000462194877	0	0.798221513993557	0.410589058800484	0
ENSG00000006047	YBX2	ILMN_1755354	NA	1.36340772243831	0	0.436507652666235	-1.12336642364038	0	NA	-2.53225961528096	0
ENSG00000006059	KRT33A	ILMN_1731800	NA	-1.22467043435235	0	0.226043547365709	1.67341194993138	0	0.148926250315072	1.95129101206036	0
ENSG00000006062	MAP3K14	ILMN_1724070	0.976355437147353	0.0803275642192151	0	0.928616234499896	0.156575122349131	0	0.997876793074179	0.00446680955635405	0
ENSG00000006071	ABCC8	ILMN_1767129	NA	-0.134776117040485	0	NA	-0.578795147777617	0	NA	-0.509158986393656	0
ENSG00000006116	CACNG3	ILMN_1768758	NA	1.36103250775606	0	NA	1.09345426858765	0	NA	0.100682816543626	0
ENSG00000006118	TMEM132A	ILMN_2317923	NA	0.315984627090591	0	NA	-1.54904065595636	0	NA	-1.62019097753414	0
ENSG00000006125	AP2B1	ILMN_2331735	0.00536207581286254	-3.8805672166915	-0.1	0.0640197666548137	-2.47701793271429	-0.1	0.689837405137572	0.624568461445497	0
ENSG00000006128	TAC1	ILMN_2384409	NA	2.18760299182457	0	0.826906711489776	0.362700780334739	0	0.323391453442097	-1.38698814315365	0
ENSG00000006194	ZNF263	ILMN_1692620	0.331807310846422	1.69911000120304	0	0.67167603441736	-0.657920475351464	0	0.227063179867491	-1.66012274120864	0
ENSG00000006210	CX3CL1	ILMN_1654072	NA	-0.92640920567019	0	0.689912006030461	-0.621413403889312	0	0.933702865521549	0.14262046803733	0
ENSG00000006282	SPATA20	ILMN_1687247	0.966588294305579	0.123922886454155	0	0.15136199405453	-1.9520158016311	-0.1	0.216124573161838	-1.69683790974134	-0.1
ENSG00000006283	CACNA1G	ILMN_1703016	NA	-1.5337623434614	0	NA	1.52430163503901	0	0.0969971298892822	2.22428515680191	0
ENSG00000006327	TNFRSF12A	ILMN_1689004	0.177807022034537	2.21183889353227	0	0.779586475583342	-0.452626794295834	0	0.182946438211958	-1.81621782677104	0
ENSG00000006377	DLX6	ILMN_2225151	NA	2.21045296847897	0	NA	1.07655863614997	0	NA	-0.419247547416502	0
ENSG00000006432	MAP3K9	ILMN_1735553	0.423186960394428	-1.4455872805061	0	0.00803467434157815	-3.49015883795527	-0.1	0.109231240903778	-2.15165312933835	-0.1
ENSG00000006451	RALA	ILMN_1755364	0.493008222420089	1.26908006802461	0	0.992862340780536	-0.0159187339584334	0	0.55532127259998	-0.878855878331831	0
ENSG00000006453	BAIAP2L1	ILMN_1703593	NA	-1.17978554971526	0	0.605137661638604	-0.781153958997899	0	0.939591460969709	0.129412755446364	0
ENSG00000006459	KDM7A	ILMN_3238369	0.425198595423897	1.44009082067515	0	0.17632885173879	1.85030607287671	0	0.606036054663136	0.781466719892878	0
ENSG00000006468	ETV1	ILMN_1685891	NA	-0.141397755437424	0	0.545994899813266	0.892379897577749	0	NA	1.2466613137454	0
ENSG00000006530	AGK	ILMN_1772645	0.90257397737679	-0.310865562477247	0	0.0455030941967194	-2.65800453325075	-0.1	0.0522978656715298	-2.5735685882416	-0.1
ENSG00000006534	ALDH3B1	ILMN_1728662	0.631945651965421	0.94703202845372	0	0.983645269167554	0.0355883816494525	0	0.770229305240684	-0.467678347303672	0
ENSG00000006555	TTC22	ILMN_2122760	NA	-0.653794125597776	0	0.319796413955382	1.39674945861138	0	0.20216618087453	1.7453350941084	0
ENSG00000006576	PHTF2	ILMN_2161508	NA	-0.0838957491698875	0	0.615032583774978	0.762787835582645	0	0.642350363826611	0.710745992853592	0
ENSG00000006606	CCL26	ILMN_1659601	0.535801588084739	-1.16779417018444	0	0.673575242433773	-0.654381899750653	0	0.900418103631698	0.211508627558063	0
ENSG00000006607	FARP2	ILMN_2062687	0.98493840917127	0.0542032148226837	0	0.0439601965305787	2.6770259701987	0.1	0.0378691638783753	2.74666714046483	0.1
ENSG00000006611	USH1C	ILMN_1668946	NA	0.216787528134016	0	0.453785808326088	1.08546500697627	0	NA	1.04993606653746	0
ENSG00000006625	GGCT	ILMN_1745005	0.520088962809546	1.20297337295728	0	0.276266909121419	-1.52100421697093	0	0.0778809046199702	-2.35357522487589	0
ENSG00000006634	DBF4	ILMN_1778717	NA	1.73339896011204	0	0.441949062124124	1.11042399641834	0	0.985149163972258	0.0331157380480741	0
ENSG00000006638	TBXA2R	ILMN_1794840	0.295588309348074	-1.8014155228689	0	0.619394323137943	-0.75438660797107	0	0.758304205716913	0.49156647310038	0
ENSG00000006652	IFRD1	ILMN_1667561	0.014442601594656	3.51097566823788	0.1	0.301848342822127	1.44581776567679	0.1	0.353312650239879	-1.31002422142843	-0.1
ENSG00000006659	LGALS14	ILMN_2397223	NA	0.914803108363832	0	0.651644143100065	0.695995744223568	0	0.970440149243064	-0.06450512104642	0
ENSG00000006695	COX10	ILMN_1670901	0.717029359885173	0.760661684383261	0	0.0420336898164704	-2.70174108088906	-0.1	0.0171643548089095	-3.16538567176942	-0.1
ENSG00000006704	GTF2IRD1	ILMN_1669717	NA	-0.0460765370386698	0	0.0367223513794646	2.77215289339889	0	0.052053513597116	2.57626385359056	0
ENSG00000006712	PAF1	ILMN_1669508	0.846756562205369	-0.451973470867475	0	0.599105697573659	0.792354368700043	0	0.62384580316624	0.746312918794826	0
ENSG00000006715	VPS41	ILMN_1703379	0.00233023827430736	4.16666254150342	0.1	0.876511102729081	0.268596080205057	0	0.0540763863737635	-2.55476799839242	-0.1
ENSG00000006740	ARHGAP44	ILMN_3245564	NA	-0.212913259544688	0	0.936924325288276	-0.137497193053401	0	0.951327905383845	0.102569408787819	0
ENSG00000006744	ELAC2	ILMN_1718044	0.813769852937512	0.53159517374125	0	0.00214345994928364	-4.03004495784401	-0.1	0.0018887559729651	-4.15980664941009	-0.1
ENSG00000006747	SCIN	ILMN_1813561	NA	-0.341875239202144	0	NA	1.0868689169847	0	NA	1.15168763201249	0
ENSG00000006756	ARSD	ILMN_1684873	0.967429559347429	-0.1174161139106	0	0.949984324593587	0.110009747153543	0	0.463664061514302	-1.06084364869937	0
ENSG00000006757	PNPLA4	ILMN_1664348	NA	-0.55669227326304	0	NA	-4.09887661089278	0	0.00819363971028468	-3.50438444798623	0
ENSG00000006788	MYH13	ILMN_1767090	NA	0.703439083019186	0	0.138260562518899	2.01154130898741	0	NA	1.74014053495007	0
ENSG00000006831	ADIPOR2	ILMN_2224833	0.98693463741766	-0.0485186873676227	0	0.551151046146798	-0.88229604421077	0	0.70457946994825	-0.595324635919253	0
ENSG00000007001	UPP2	ILMN_1652037	NA	0.441765879444724	0	0.0117806143960466	3.326189012063	0	0.0109889795179476	3.3739779053401	0
ENSG00000007038	PRSS21	ILMN_1774256	0.557409534225977	-1.11814429541566	0	0.453194932396202	-1.08675872069653	0	0.838266300556222	-0.334310331040732	0
ENSG00000007047	MARK4	ILMN_1651604	0.609989057671872	0.994249358884654	0	0.406428141953456	1.18925055939866	0	0.77325768984335	0.462273190840689	0
ENSG00000007062	PROM1	ILMN_1786720	0.989820252690704	-0.0363783976696278	0	0.544427714172376	0.89659327877061	0	0.568928042965546	0.853061582967683	0
ENSG00000007080	CCDC124	ILMN_1811775	0.126561065500891	-2.44424493143597	0	0.0116311990052295	-3.33348893753432	-0.1	0.366014477707467	-1.27749326044997	0
ENSG00000007129	CEACAM21	ILMN_1745949	0.930854259497409	-0.236148015815511	0	0.459209371046303	1.07343861164846	0	0.423015130509456	1.14868739133497	0
ENSG00000007168	PAFAH1B1	ILMN_1722276	0.243948889814922	-1.96313097289028	0	0.083850244171769	2.32612748966589	0.1	0.00669610808618719	3.59752653687147	0.1
ENSG00000007171	NOS2	ILMN_3249361	0.268094356020463	-1.88223771441142	0	0.750206398441156	-0.50881052179468	0	0.42833105306193	1.1367566306912	0
ENSG00000007174	DNAH9	ILMN_1813799	NA	1.20033362367221	0	0.0516471500218812	2.59212187836103	0	0.218254886605399	1.68931493514588	0
ENSG00000007202	KIAA0100	ILMN_1718206	0.37505105753788	1.56763969643737	0	0.153465073529122	-1.94387117828126	0	0.0229533485282325	-3.01713096249208	-0.1
ENSG00000007216	SLC13A2	ILMN_1792744	0.805519724843118	-0.548200731073413	0	0.749087141385569	-0.510826916269177	0	0.978253461862553	-0.0462783188449934	0
ENSG00000007237	GAS7	ILMN_1745994	0.65748171669508	-0.893871230813421	0	0.268378282348277	1.54430537914453	0.1	0.116837677557577	2.11002760716385	0.1
ENSG00000007255	TRAPPC6A	ILMN_1775703	0.979544529760733	0.0696657575001559	0	0.504045427978447	-0.97856033850757	0	0.522250812089891	-0.943530879965876	0
ENSG00000007264	MATK	ILMN_2319000	0.20282209988801	-2.10617818769302	-0.1	0.0959261924127998	-2.24449969006108	-0.1	0.69976313689422	-0.604789656422495	0
ENSG00000007306	CEACAM7	ILMN_1813957	NA	1.13295049233266	0	NA	-0.677477149637129	0	NA	-1.45794601601945	0
ENSG00000007312	CD79B	ILMN_2366212	0.554898167641916	1.12681352153909	0.1	0.367572223911263	-1.27710899783109	-0.1	0.149412978483714	-1.94882429769783	-0.1
ENSG00000007314	SCN4A	ILMN_1731914	NA	-0.900796453908418	0	NA	-0.150795654334527	0	NA	0.430653885216551	0
ENSG00000007341	ST7L	ILMN_2410113	NA	-1.93756590055737	0	0.0471508017043293	-2.63804792283488	0	0.332628637783721	-1.36150467322639	0
