Gene ID	Gene Name	g2_g1.p-value	g2_g1.log2foldchange
ENSG00000005381	MPO	1.38303744186048e-07	1.4
ENSG00000005421	PON1	0.727950548771938	-0.2
ENSG00000005436	GCFC2	0.0118042221360658	-0.1
ENSG00000005448	WDR54	0.879020650672961	0
ENSG00000005469	CROT	0.0316810363807875	-0.3
ENSG00000005471	ABCB4	0.000245349733597863	-0.6
ENSG00000005483	KMT2E	0.037939786305446	-0.2
ENSG00000005486	RHBDD2	0.189571107726483	0.2
ENSG00000005513	SOX8	5.73358065156459e-08	-1.2
ENSG00000005700	IBTK	0.0140537193063172	0.2
ENSG00000005801	ZNF195	0.0459296515078775	-0.1
ENSG00000005810	MYCBP2	0.338457047089481	-0.1
ENSG00000005812	FBXL3	0.000532123446976235	-0.3
ENSG00000005844	ITGAL	0.140473579173191	-0.2
ENSG00000005882	PDK2	0.000411356936776606	-0.6
ENSG00000005884	ITGA3	0.00977220355944212	-0.3
ENSG00000005889	ZFX	0.0456241490632351	-0.1
ENSG00000005893	LAMP2	0.90608966677762	0
ENSG00000005961	ITGA2B	0.00156051840354303	0.7
ENSG00000005981	ASB4	0.116502315142386	-0.3
ENSG00000006007	GDE1	0.587857589250741	0.1
ENSG00000006015	REX1BD	0.911020937693199	0
ENSG00000006016	CRLF1	0.974889034189162	0
ENSG00000006025	OSBPL7	0.0164296775621077	-0.3
ENSG00000006042	TMEM98	0.0441135755210225	-0.3
ENSG00000006047	YBX2	0.372915035846751	-0.2
ENSG00000006059	KRT33A	NA	0
ENSG00000006062	MAP3K14	0.100012838302707	-0.1
ENSG00000006071	ABCC8	0.75127705221394	0.1
ENSG00000006116	CACNG3	0.409341974253499	-0.4
ENSG00000006118	TMEM132A	2.40500820888156e-11	1.5
ENSG00000006125	AP2B1	0.135109033621133	0.1
ENSG00000006128	TAC1	0.00985834741780918	0.8
ENSG00000006194	ZNF263	0.00635618960605125	-0.1
ENSG00000006210	CX3CL1	0.00252605233885141	0.4
ENSG00000006282	SPATA20	0.00729889828821326	0.3
ENSG00000006283	CACNA1G	0.106482491515546	-0.4
ENSG00000006327	TNFRSF12A	6.75552504885712e-05	0.6
ENSG00000006377	DLX6	NA	0
ENSG00000006432	MAP3K9	0.277687827290334	-0.1
ENSG00000006451	RALA	0.0679585368798847	0.1
ENSG00000006453	BAIAP2L1	0.000305362795511223	0.5
ENSG00000006459	KDM7A	0.853234634758315	0
ENSG00000006468	ETV1	0.000680069306789222	0.4
ENSG00000006530	AGK	0.697487011251762	0
ENSG00000006534	ALDH3B1	0.195108810375952	-0.2
ENSG00000006555	TTC22	0.180202175413202	-0.3
ENSG00000006576	PHTF2	0.569558986561888	-0.1
ENSG00000006606	CCL26	0.00133874025517693	0.9
ENSG00000006607	FARP2	0.219322758158067	0.1
ENSG00000006611	USH1C	0.0672580037412448	-0.4
ENSG00000006625	GGCT	0.0119138399453127	0.3
ENSG00000006634	DBF4	0.306790705633763	0.1
ENSG00000006638	TBXA2R	0.690519489181975	-0.1
ENSG00000006652	IFRD1	0.470381371489585	-0.1
ENSG00000006659	LGALS14	NA	0
ENSG00000006695	COX10	0.0603665252168029	-0.1
ENSG00000006704	GTF2IRD1	0.00136534599428582	0.3
ENSG00000006712	PAF1	0.860562604076309	0
ENSG00000006715	VPS41	0.852463417106967	0
ENSG00000006740	ARHGAP44	0.00232751897262877	0.5
ENSG00000006744	ELAC2	0.77751580600458	0
ENSG00000006747	SCIN	0.0010340539763067	-0.8
ENSG00000006756	ARSD	0.497765096580468	-0.1
ENSG00000006757	PNPLA4	0.291434337193266	-0.1
ENSG00000006788	MYH13	0.00196953206769095	0.8
ENSG00000006831	ADIPOR2	0.154154801346487	-0.1
ENSG00000006837	CDKL3	0.739728718776931	-0.1
ENSG00000007001	UPP2	0.980967003957823	0
ENSG00000007038	PRSS21	0.000814349955521843	0.8
ENSG00000007047	MARK4	0.0642060510471722	0.1
ENSG00000007062	PROM1	0.380440030758209	-0.2
ENSG00000007080	CCDC124	0.551151693765303	0.1
ENSG00000007129	CEACAM21	0.780285705414094	0.1
ENSG00000007168	PAFAH1B1	0.000676373221928796	-0.2
ENSG00000007171	NOS2	8.71476635734059e-19	2
ENSG00000007174	DNAH9	0.113648965911932	0.3
ENSG00000007202	KIAA0100	0.313264065807106	-0.1
ENSG00000007216	SLC13A2	0.00355365869847144	-0.8
ENSG00000007237	GAS7	0.00163483795756148	0.3
ENSG00000007255	TRAPPC6A	0.526732676148047	-0.1
ENSG00000007264	MATK	4.32100246912978e-07	-0.6
ENSG00000007306	CEACAM7	NA	2.9
ENSG00000007312	CD79B	0.00251158978598784	-0.8
ENSG00000007314	SCN4A	0.00352755949758765	-0.5
ENSG00000007341	ST7L	0.484576447001438	0.1
ENSG00000007350	TKTL1	0.312224290022809	0.3
ENSG00000007372	PAX6	0.144169973005214	-0.2
ENSG00000007376	RPUSD1	0.684568917202428	0
ENSG00000007384	RHBDF1	2.71733260199731e-10	0.5
ENSG00000007392	LUC7L	0.0222776527255996	-0.2
ENSG00000007402	CACNA2D2	0.185203338127055	-0.2
ENSG00000007516	BAIAP3	7.74989273261371e-06	-0.6
ENSG00000007520	TSR3	0.977862974168207	0
ENSG00000007541	PIGQ	0.00172871764997734	0.3
ENSG00000007545	CRAMP1	0.28206491413163	-0.1
ENSG00000007866	TEAD3	0.450602705396937	0.1
ENSG00000007908	SELE	1.49471176102815e-20	2.9
ENSG00000007923	DNAJC11	0.603244282616096	0.1
ENSG00000007933	FMO3	8.90130160418724e-06	1.1
ENSG00000007944	MYLIP	0.398136767453603	-0.1
ENSG00000007952	NOX1	0.0559083080348591	0.6
ENSG00000007968	E2F2	0.0182093394860911	-0.3
ENSG00000008018	PSMB1	0.165227072300518	0.2
ENSG00000008056	SYN1	0.710421304206535	-0.1
ENSG00000008083	JARID2	0.356532248836948	-0.1
ENSG00000008086	CDKL5	0.140701770029061	0.2
ENSG00000008118	CAMK1G	0.00527578200596724	0.8
ENSG00000008128	CDK11A	0.493090954028614	-0.1
ENSG00000008130	NADK	0.00190832620505884	0.2
ENSG00000008196	TFAP2B	NA	0
ENSG00000008197	TFAP2D	NA	0
ENSG00000008226	DLEC1	0.70778938730641	-0.1
ENSG00000008256	CYTH3	0.0613996553063775	-0.2
ENSG00000008277	ADAM22	0.000265291665566646	-0.5
ENSG00000008282	SYPL1	0.453149398866367	0
ENSG00000008283	CYB561	0.0430890616444795	0.2
ENSG00000008294	SPAG9	0.529114242353	-0.1
ENSG00000008300	CELSR3	0.923038696245047	0
ENSG00000008311	AASS	0.0681996937015895	0.3
ENSG00000008323	PLEKHG6	0.00204101738437558	-0.6
ENSG00000008324	SS18L2	0.0953263208467742	-0.2
ENSG00000008382	MPND	0.802268969511045	0
ENSG00000008394	MGST1	0.033639917573104	0.3
ENSG00000008405	CRY1	0.272033733930818	0.1
ENSG00000008438	PGLYRP1	1.89820851681469e-09	1.7
ENSG00000008441	NFIX	0.31923047573574	0.1
ENSG00000008513	ST3GAL1	0.435936852518156	0.1
ENSG00000008516	MMP25	9.51529263777632e-08	1.1
ENSG00000008517	IL32	0.228686725671285	-0.2
ENSG00000008710	PKD1	0.865798156391896	0
ENSG00000008735	MAPK8IP2	0.078004223915664	-0.3
ENSG00000008838	MED24	0.531898919738235	0
ENSG00000008853	RHOBTB2	1.71279196030432e-07	-0.9
ENSG00000008869	HEATR5B	0.00152009242027426	-0.3
ENSG00000008952	SEC62	0.269858047951627	-0.1
ENSG00000008988	RPS20	0.210834214846521	-0.2
ENSG00000009307	CSDE1	0.000210887578030132	-0.2
ENSG00000009335	UBE3C	0.836018533654097	0
ENSG00000009413	REV3L	0.917965636837666	0
ENSG00000009694	TENM1	0.0144133873556421	-0.4
ENSG00000009709	PAX7	NA	0
ENSG00000009724	MASP2	0.0169430516565276	-0.4
ENSG00000009765	IYD	0.0126965194304768	-0.6
ENSG00000009780	FAM76A	0.00257664090316841	-0.2
ENSG00000009790	TRAF3IP3	0.0357461565178177	-0.4
ENSG00000009830	POMT2	0.922531113879312	0
ENSG00000009844	VTA1	0.487179861912224	-0.1
ENSG00000009950	MLXIPL	0.0282871909715394	-0.6
ENSG00000009954	BAZ1B	0.00116776460694367	-0.2
ENSG00000010017	RANBP9	0.973321764543474	0
ENSG00000010030	ETV7	1.43033384754973e-05	0.5
ENSG00000010072	SPRTN	0.133920096541542	0.1
ENSG00000010165	EEF1AKNMT	0.922791891560162	0
ENSG00000010219	DYRK4	0.0940093719062282	0.1
ENSG00000010244	ZNF207	0.218751991201063	0.1
ENSG00000010256	UQCRC1	0.88963591231528	0
ENSG00000010270	STARD3NL	0.000109422770395786	0.2
ENSG00000010278	CD9	0.294941080122071	0.2
ENSG00000010282	HHATL	0.00558610325284191	-1
ENSG00000010292	NCAPD2	0.120256178312768	-0.1
ENSG00000010295	IFFO1	0.0352373156606425	0.3
ENSG00000010310	GIPR	0.0488932303551549	0.3
ENSG00000010318	PHF7	0.00119016681329789	-0.4
ENSG00000010319	SEMA3G	0.0251754305411233	-0.5
ENSG00000010322	NISCH	0.166982848068447	-0.1
ENSG00000010327	STAB1	0.0125377447307214	0.3
ENSG00000010361	FUZ	0.98896365096048	0
ENSG00000010379	SLC6A13	0.814605569499126	-0.1
ENSG00000010404	IDS	0.000557175760509969	-0.3
ENSG00000010438	PRSS3	0.0928134565252836	-0.4
ENSG00000010539	ZNF200	0.339839103123458	0.1
ENSG00000010610	CD4	0.157248002380587	0.2
ENSG00000010626	LRRC23	0.631763054781916	-0.1
ENSG00000010671	BTK	0.274695871308784	-0.2
ENSG00000010704	HFE	1.62352974496175e-09	0.4
ENSG00000010803	SCMH1	0.0145427798419596	-0.1
ENSG00000010810	FYN	0.718656858575657	-0.1
ENSG00000010818	HIVEP2	0.22300757734561	-0.2
ENSG00000010932	FMO1	0.000158501615068372	-1.1
ENSG00000011007	ELOA	0.201803313897112	0.1
ENSG00000011009	LYPLA2	0.338998117653299	0.1
ENSG00000011021	CLCN6	0.145489662293114	-0.1
ENSG00000011028	MRC2	5.54458256342704e-08	0.8
ENSG00000011052	NME1-NME2	0.423184666624626	0.3
ENSG00000011083	SLC6A7	0.990385861025853	0
ENSG00000011105	TSPAN9	4.60555655832356e-10	0.8
ENSG00000011114	BTBD7	0.408137987247778	-0.1
ENSG00000011132	APBA3	0.230394310457261	-0.1
ENSG00000011143	MKS1	0.324688299892383	0.1
ENSG00000011198	ABHD5	0.65903298108802	0.1
ENSG00000011201	ANOS1	0.339447670413157	0.2
ENSG00000011243	AKAP8L	0.38957894199838	-0.1
ENSG00000011258	MBTD1	0.00374889651883384	-0.2
ENSG00000011260	UTP18	0.695419386334312	0
ENSG00000011275	RNF216	0.192979583481061	-0.1
ENSG00000011295	TTC19	0.0106891069598684	-0.2
ENSG00000011304	PTBP1	0.467898103257468	0
ENSG00000011332	DPF1	0.281334345863482	-0.2
ENSG00000011347	SYT7	0.411770479582229	-0.2
ENSG00000011376	LARS2	4.06557378901956e-05	0.3
ENSG00000011405	PIK3C2A	0.196510007288297	0.2
ENSG00000011422	PLAUR	2.92314842722764e-22	2.1
ENSG00000011426	ANLN	0.00203349493680547	0.4
ENSG00000011451	WIZ	0.404633423766253	0.1
ENSG00000011454	RABGAP1	0.341603647730684	-0.1
ENSG00000011465	DCN	3.15857520268675e-05	0.7
ENSG00000011478	QPCTL	0.000475971468721153	0.4
ENSG00000011485	PPP5C	0.395060942901586	0
ENSG00000011523	CEP68	0.798744540941184	0
ENSG00000011566	MAP4K3	0.754464977167862	0
ENSG00000011590	ZBTB32	0.750648823554948	-0.1
ENSG00000011600	TYROBP	1.75750025731704e-10	1.1
ENSG00000011638	TMEM159	0.264317397571429	-0.1
ENSG00000011677	GABRA3	0.145465696554423	-0.6
ENSG00000012048	BRCA1	0.97410919366454	0
ENSG00000012061	ERCC1	0.344505776276264	-0.1
ENSG00000012124	CD22	0.00232751897262877	-0.8
ENSG00000012171	SEMA3B	0.00513513799760328	-0.6
ENSG00000012174	MBTPS2	0.0421260689077352	0.1
ENSG00000012211	PRICKLE3	0.231529953237735	0.1
ENSG00000012223	LTF	0.712652399007054	-0.1
ENSG00000012232	EXTL3	2.96457009978987e-07	0.3
ENSG00000012504	NR1H4	0.595336099833452	-0.2
ENSG00000012660	ELOVL5	0.699138027130633	0.1
ENSG00000012779	ALOX5	0.494369338283719	0.1
ENSG00000012817	KDM5D	0.781393829490904	-0.1
ENSG00000012822	CALCOCO1	0.850303226673206	0
ENSG00000012963	UBR7	0.00645447743354186	-0.1
ENSG00000012983	MAP4K5	0.658139057857942	0
ENSG00000013016	EHD3	0.0981914864736978	0.3
ENSG00000013275	PSMC4	0.225554766191462	0.1
ENSG00000013288	MAN2B2	0.654395924475556	0
ENSG00000013293	SLC7A14	0.03157991992532	-0.3
ENSG00000013297	CLDN11	0.872348804857017	0
ENSG00000013306	SLC25A39	0.0469690461020206	0.2
ENSG00000013364	MVP	0.829341119209662	0
ENSG00000013374	NUB1	0.212597139874585	0.1
ENSG00000013375	PGM3	4.65308228322837e-07	0.3
ENSG00000013392	RWDD2A	2.30972721708592e-10	0.4
ENSG00000013441	CLK1	0.128384792019292	-0.1
ENSG00000013503	POLR3B	0.418668051911819	0.1
ENSG00000013523	ANGEL1	9.14094524954561e-05	0.3
ENSG00000013561	RNF14	0.0274316735568208	-0.1
ENSG00000013563	DNASE1L1	0.106516525822109	0.1
ENSG00000013573	DDX11	0.238475625565761	-0.2
ENSG00000013583	HEBP1	0.00197419998259875	-0.6
ENSG00000013588	GPRC5A	0.209751320489892	0.3
ENSG00000013619	MAMLD1	0.658179810052283	0.1
ENSG00000013725	CD6	0.13058895751109	-0.3
ENSG00000013810	TACC3	0.293729652208783	-0.1
ENSG00000014123	UFL1	0.126163605478947	-0.1
ENSG00000014138	POLA2	0.206276222093824	0.1
ENSG00000014164	ZC3H3	0.71221447319575	0.1
ENSG00000014216	CAPN1	0.315320998986849	0.1
ENSG00000014257	ACP3	1.28862723514373e-13	1.2
ENSG00000014641	MDH1	0.852199713659589	0
ENSG00000014824	SLC30A9	0.0936305107157309	0.1
ENSG00000014914	MTMR11	0.022239704227704	-0.4
ENSG00000014919	COX15	0.393866527537547	-0.1
ENSG00000015133	CCDC88C	0.88188430939966	0
ENSG00000015153	YAF2	0.44455232521036	-0.1
ENSG00000015171	ZMYND11	0.0561712758716573	-0.1
ENSG00000015285	WAS	0.821212626058304	0
ENSG00000015413	DPEP1	0.00361436815602085	-0.9
ENSG00000015475	BID	2.93375233973794e-11	0.6
ENSG00000015479	MATR3	0.683593120095208	-0.1
ENSG00000015520	NPC1L1	0.000395179007796428	-1.1
ENSG00000015532	XYLT2	0.91245391342442	0
ENSG00000015568	RGPD5	0.539859159519936	-0.1
ENSG00000015592	STMN4	0.280770137913595	-0.5
ENSG00000015676	NUDCD3	0.0605596316751105	-0.1
ENSG00000016082	ISL1	0.12494932484906	0.3
ENSG00000016391	CHDH	0.00656621844575876	-0.5
ENSG00000016402	IL20RA	2.52148351851055e-09	1.7
ENSG00000016490	CLCA1	0.88860748621664	0
ENSG00000016602	CLCA4	4.17602819602505e-13	2.1
ENSG00000016864	GLT8D1	0.00604269548723632	0.1
ENSG00000017260	ATP2C1	5.06566789614641e-06	0.3
ENSG00000017427	IGF1	0.2826807521738	0.1
ENSG00000017483	SLC38A5	1.65849534806709e-12	0.9
ENSG00000017797	RALBP1	0.272151259962773	-0.1
ENSG00000018189	RUFY3	0.925371729179136	0
ENSG00000018236	CNTN1	0.0123146824733928	-0.5
ENSG00000018280	SLC11A1	3.06261086153563e-25	2.9
ENSG00000018408	WWTR1	4.28705019890444e-06	0.5
ENSG00000018510	AGPS	0.00733872562458533	0.2
ENSG00000018607	ZNF806	NA	0
ENSG00000018610	STEEP1	0.204769448390111	-0.1
ENSG00000018625	ATP1A2	0.48048367207986	-0.2
ENSG00000018699	TTC27	0.700117826259419	0
ENSG00000018869	ZNF582	0.130025630580528	-0.1
ENSG00000019102	VSIG2	3.4897700812231e-05	1.4
ENSG00000019144	PHLDB1	0.727950548771938	0.1
ENSG00000019169	MARCO	7.51827071556123e-06	1.4
ENSG00000019186	CYP24A1	5.39672099616576e-06	1.6
ENSG00000019485	PRDM11	0.099227652711996	-0.2
ENSG00000019505	SYT13	0.0526295143910967	0.3
ENSG00000019549	SNAI2	2.33684988822627e-05	0.6
ENSG00000019582	CD74	0.687313821019133	0.1
ENSG00000019991	HGF	8.60010868290609e-20	1.8
ENSG00000019995	ZRANB1	0.636807292670479	-0.1
ENSG00000020129	NCDN	0.000769364228353338	0.3
ENSG00000020181	ADGRA2	0.03329430992624	0.4
ENSG00000020219	CCT8L1P	NA	0
ENSG00000020256	ZFP64	0.986169549512122	0
ENSG00000020426	MNAT1	0.0467921201965944	0.2
ENSG00000020577	SAMD4A	0.516302218007554	0.1
ENSG00000020633	RUNX3	0.472629797553016	-0.1
ENSG00000020922	MRE11	0.658139057857942	0
ENSG00000021300	PLEKHB1	0.467010465646433	0.1
ENSG00000021355	SERPINB1	0.0138344750743787	0.2
ENSG00000021461	CYP3A43	0.642080349195348	-0.1
ENSG00000021488	SLC7A9	0.00454182840849524	-0.8
ENSG00000021574	SPAST	0.239239772118593	-0.1
ENSG00000021645	NRXN3	0.841810223265049	0
ENSG00000021762	OSBPL5	5.78063644551001e-06	0.3
ENSG00000021776	AQR	0.211858860360855	-0.1
ENSG00000021826	CPS1	0.684273676448515	-0.1
ENSG00000021852	C8B	NA	-0.1
ENSG00000022267	FHL1	0.201187916666082	-0.1
ENSG00000022277	RTF2	0.193621255196638	-0.1
ENSG00000022355	GABRA1	0.497077873163662	-0.3
ENSG00000022556	NLRP2	0.673015506714571	0.1
ENSG00000022567	SLC45A4	0.000226206153709234	0.2
ENSG00000022840	RNF10	0.603884036500178	0
ENSG00000022976	ZNF839	0.122942671313642	-0.1
ENSG00000023041	ZDHHC6	4.67103917521126e-07	-0.3
ENSG00000023171	GRAMD1B	6.30764542714442e-05	-0.6
ENSG00000023191	RNH1	0.0125873676230794	0.2
ENSG00000023228	NDUFS1	0.265558380032547	-0.1
ENSG00000023287	RB1CC1	0.00346215760327414	-0.3
ENSG00000023318	ERP44	0.523799891715774	0.1
ENSG00000023330	ALAS1	1.33269683780909e-06	0.4
ENSG00000023445	BIRC3	0.0318842040547005	0.3
ENSG00000023516	AKAP11	0.230164121469879	-0.1
ENSG00000023572	GLRX2	0.754155212539661	0
ENSG00000023608	SNAPC1	0.926096180731929	0
ENSG00000023697	DERA	0.00425545323751131	-0.4
ENSG00000023734	STRAP	0.0043239518618118	0.2
ENSG00000023839	ABCC2	5.88677884082593e-06	-1.2
ENSG00000023892	DEF6	0.167010240615937	-0.2
ENSG00000023902	PLEKHO1	0.0381326564402914	0.3
ENSG00000023909	GCLM	0.44701876288575	-0.1
ENSG00000024048	UBR2	0.680157914662358	0
ENSG00000024422	EHD2	2.21503518424218e-05	0.6
ENSG00000024526	DEPDC1	0.281334345863482	0.1
ENSG00000024862	CCDC28A	0.000276134521152383	-0.3
ENSG00000025039	RRAGD	0.00457266147191086	0.4
ENSG00000025156	HSF2	0.00318231851169332	-0.2
ENSG00000025293	PHF20	0.398585110742381	-0.1
ENSG00000025423	HSD17B6	0.102571822907066	0.2
ENSG00000025434	NR1H3	0.0383287704286908	0.2
ENSG00000025708	TYMP	1.69832623286974e-12	1.2
ENSG00000025770	NCAPH2	0.695196521771109	0
ENSG00000025772	TOMM34	0.519155199988843	0
ENSG00000025796	SEC63	0.37437083170636	0
ENSG00000025800	KPNA6	0.389830033565511	-0.1
ENSG00000026025	VIM	0.375639090500133	0.2
ENSG00000026036	RTEL1-TNFRSF6B	0.22532135076452	0.2
ENSG00000026103	FAS	3.32180496511793e-06	0.4
ENSG00000026297	RNASET2	0.922178583051016	0
ENSG00000026508	CD44	0.151316153719179	0.3
ENSG00000026559	KCNG1	1.18073599437435e-05	-0.7
ENSG00000026652	AGPAT4	0.0041628756657728	0.5
ENSG00000026751	SLAMF7	7.78775842734231e-14	1.2
ENSG00000026950	BTN3A1	3.99656557871871e-09	0.5
ENSG00000027001	MIPEP	0.0244796783360279	0.2
ENSG00000027075	PRKCH	0.0579186594027312	-0.2
ENSG00000027644	INSRR	2.61404148905928e-06	-1.2
ENSG00000027697	IFNGR1	0.561254598740427	0.1
ENSG00000027847	B4GALT7	2.42193025924704e-05	0.3
ENSG00000027869	SH2D2A	0.0270627622265208	0.3
ENSG00000028116	VRK2	0.00959481400989837	0.3
ENSG00000028137	TNFRSF1B	0.0016164396464223	0.5
ENSG00000028203	VEZT	0.0771227863040655	-0.1
ENSG00000028277	POU2F2	9.64583589625337e-06	-0.9
ENSG00000028310	BRD9	0.651264168853046	0
ENSG00000028528	SNX1	0.528281610430178	0
ENSG00000028839	TBPL1	0.720842732603363	0
ENSG00000029153	ARNTL2	9.58426223866225e-06	0.6
ENSG00000029363	BCLAF1	0.00810069504161107	-0.1
ENSG00000029364	SLC39A9	0.477284537921645	-0.1
ENSG00000029534	ANK1	0.00675805201771599	0.6
ENSG00000029559	IBSP	0.161312473479724	0.7
ENSG00000029639	TFB1M	0.582746213320818	0.1
ENSG00000029725	RABEP1	0.0041451579074818	-0.1
ENSG00000029993	HMGB3	0.000330441308963522	0.4
ENSG00000030066	NUP160	0.419218451209792	-0.1
ENSG00000030110	BAK1	1.25651513864283e-06	0.4
ENSG00000030304	MUSK	0.0105461051892939	-0.5
ENSG00000030419	IKZF2	0.563503475616631	-0.1
ENSG00000030582	GRN	0.0107718589039638	0.3
ENSG00000031003	FAM13B	0.0156408359914872	-0.2
ENSG00000031081	ARHGAP31	0.051486431229211	0.3
ENSG00000031691	CENPQ	0.73994110952481	0
ENSG00000031698	SARS1	0.863734417302768	0
ENSG00000031823	RANBP3	0.750941152346918	0
ENSG00000032219	ARID4A	0.00389115761297304	-0.2
ENSG00000032389	EIPR1	1.61982800885959e-05	0.3
ENSG00000032444	PNPLA6	0.264885488737501	-0.1
ENSG00000032742	IFT88	0.278332642486244	-0.1
ENSG00000033011	ALG1	0.00162159022475337	0.2
ENSG00000033030	ZCCHC8	0.00181072296081839	-0.1
ENSG00000033050	ABCF2	0.15712145948068	-0.1
ENSG00000033100	CHPF2	5.19230252773693e-08	0.4
ENSG00000033122	LRRC7	0.0433349884692484	-0.3
ENSG00000033170	FUT8	0.0424038016834964	0.1
ENSG00000033178	UBA6	0.00190931974391986	0.2
ENSG00000033327	GAB2	0.846906758465094	0
