Creation Time:	2022-12-29 16:59:26

INPUT:
File name:	/home/ahphan/RotationData/Kadelka/CRFE/gith/crfe_v017.py
Annotations file:	data/GOhuman_ft_named.txt
Gene file:	data/GSE87340_tumor_normal_log2fc-overexp.txt
lower limit annotations/process:	20
upper limit annotations/process:	500
k (number of perturbed categories):	0 (i.e., each perturbed gene in its own category)
threshold:	0.9
threshold type:	proportion
belief:	2.0
Method:	MCMC with parameter learning with an empty set as initial set
repeats:	10
burnin steps:	25000
MCMC steps:	25000
Maximal value for alpha and beta:	0.3548387096774194
Maximal possible value for alpha and beta:	0.3548387096774194
Probability parameter change:	0.2
seed for RNG:	3584765824

Initial set of processes:
Empty set

INPUT ANALYSIS:
Total number of processes:	2506
Total number of genes:	12189
Number of perturbed genes:	10970
Proportion perturbed genes:	0.8999917958815326

OUTPUT:
Learnt parameters:
alpha (FPR):	0.3548387096774194
beta (FNR):	0.08870967741935484
q (penalization parameter):	0.004


Best log-likelihood value (mean +- standard deviation across replicates):	-5117.489057721485 +- 12.027991381430446

Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Term Name
258	190	179	0.05069	0.08879	2.002e+03	0.317	post-translational protein modification
259	149	135	0.04942	0.13368	1.970e+03	0.078	developmental growth
260	149	129	0.04812	0.13219	2.756e+03	-0.045	regulation of insulin secretion
261	471	409	0.04613	0.0949	2.622e+04	-0.125	regulation of MAPK cascade
262	194	187	0.04466	0.09121	1.315e+03	0.191	regulation of mitotic cell cycle phase transition
263	115	100	0.04434	0.13302	1.605e+03	-0.055	carbohydrate homeostasis & glucose homeostasis
264	176	149	0.04415	0.07972	4.337e+03	-0.298	response to fibroblast growth factor
265	139	125	0.04384	0.08946	1.834e+03	-0.097	phosphatidylinositol-mediated signaling & inositol lipid-mediated signaling
266	224	192	0.04324	0.09058	6.547e+03	-0.01	monovalent inorganic cation transport
267	175	165	0.04322	0.12967	1.680e+03	0.134	nucleotide biosynthetic process
268	315	279	0.04316	0.06088	1.042e+04	-0.212	regulation of intracellular transport
269	62	49	0.04292	0.12876	7.253e+02	-0.281	actin filament-based movement
270	299	272	0.04234	0.12429	7.522e+03	0.008	sulfur compound metabolic process
271	325	288	0.04155	0.09728	1.104e+04	-0.07	positive regulation of programmed cell death
272	162	151	0.04134	0.07909	1.703e+03	-0.093	intracellular receptor signaling pathway
273	266	234	0.03975	0.11926	7.834e+03	-0.051	regulation of cell projection organization
274	55	49	0.03928	0.08296	3.145e+02	-0.072	acute inflammatory response
275	47	39	0.03921	0.05078	3.476e+02	-0.201	skeletal muscle cell differentiation
276	81	76	0.03834	0.10371	3.932e+02	0.023	regulation of glucose transport
277	339	297	0.03798	0.09199	1.299e+04	-0.139	regulation of leukocyte activation
278	33	32	0.03788	0.07543	3.390e+01	-0.079	membrane docking
279	90	77	0.03786	0.11099	1.085e+03	-0.168	response to calcium ion
280	202	171	0.03772	0.07964	5.699e+03	-0.256	regulation of anatomical structure size
281	81	72	0.03618	0.06709	6.892e+02	0.169	regeneration
282	121	109	0.03618	0.05237	1.373e+03	0.009	cellular biogenic amine metabolic process & cellular amine metabolic process
283	113	101	0.03604	0.06276	1.278e+03	-0.073	Notch signaling pathway
284	178	168	0.03572	0.10717	1.709e+03	0.147	nucleoside phosphate biosynthetic process
285	87	66	0.03449	0.06124	1.607e+03	-0.217	muscle tissue development
286	225	218	0.03436	0.10307	1.524e+03	0.101	regulation of translation
287	165	142	0.03384	0.05993	3.493e+03	-0.028	regulation of peptide secretion
288	195	173	0.03308	0.08074	3.992e+03	0.042	gland development
289	129	113	0.03281	0.08196	1.924e+03	-0.014	amine metabolic process
290	62	62	0.03256	0.09006	9.943e-01	0.061	protein deubiquitination
291	173	152	0.03233	0.097	3.373e+03	-0.009	brain development
292	82	65	0.03177	0.0703	1.251e+03	-0.281	cell-matrix adhesion
293	99	93	0.03131	0.09392	5.749e+02	0.001	protein import
294	223	205	0.0313	0.09245	3.787e+03	-0.197	regulation of innate immune response
295	65	54	0.02972	0.06947	6.574e+02	-0.253	calcium-mediated signaling
296	121	106	0.02952	0.06652	1.693e+03	-0.197	transforming growth factor beta receptor signaling pathway
297	157	139	0.02912	0.05994	2.638e+03	-0.099	regulation of cellular ketone metabolic process
298	40	34	0.02884	0.08368	2.252e+02	-0.083	regulation of Notch signaling pathway
299	37	35	0.02843	0.04948	7.376e+01	0.068	regulation of TOR signaling
300	68	64	0.02831	0.05163	2.654e+02	-0.048	intracellular steroid hormone receptor signaling pathway
301	109	101	0.02782	0.08347	8.369e+02	-0.138	regulation of protein polymerization
302	50	40	0.0269	0.03209	4.541e+02	-0.038	skeletal muscle tissue development
303	174	172	0.02652	0.06583	3.425e+02	0.257	DNA recombination
304	162	139	0.02641	0.06463	3.426e+03	-0.048	regulation of peptide hormone secretion
305	75	70	0.02636	0.07909	3.636e+02	-0.003	nuclear import
306	116	95	0.02576	0.06036	2.206e+03	-0.18	response to corticosteroid
307	253	214	0.02508	0.07524	8.933e+03	-0.18	defense response to other organism
308	125	106	0.02434	0.07301	2.182e+03	-0.156	response to reactive oxygen species
309	27	27	0.02398	0.07193	9.975e-01	0.102	protein sumoylation
310	71	68	0.02325	0.04408	2.097e+02	0.17	regulation of nuclease activity
311	128	103	0.02186	0.04954	2.870e+03	-0.037	cell fate commitment
312	37	33	0.02178	0.06534	1.425e+02	-0.073	acute-phase response
313	110	91	0.02104	0.04266	1.902e+03	-0.179	response to glucocorticoid
314	75	57	0.02086	0.06259	1.191e+03	-0.191	striated muscle tissue development
315	42	38	0.02076	0.04152	1.624e+02	-0.01	single fertilization
316	273	223	0.02061	0.034	1.214e+04	-0.207	regulation of cell adhesion
317	87	82	0.0203	0.03641	4.227e+02	0.104	peptide metabolic process
318	32	31	0.02026	0.04077	3.291e+01	0.223	execution phase of apoptosis
319	84	84	0.01967	0.0319	9.923e-01	0.519	chromosome segregation
320	43	38	0.01951	0.02421	2.052e+02	-0.17	inner ear development
321	106	92	0.01924	0.05338	1.381e+03	-0.262	regulation of cell shape
322	80	67	0.01917	0.03957	9.566e+02	0.159	cartilage development
323	97	78	0.019	0.05699	1.660e+03	-0.312	regulation of striated muscle tissue development
324	303	287	0.01879	0.05167	4.602e+03	0.083	purine nucleoside metabolic process
325	27	26	0.01866	0.03643	2.793e+01	-0.098	vesicle docking
326	208	188	0.01846	0.05204	3.899e+03	-0.126	leukocyte differentiation
327	236	199	0.018	0.03624	7.907e+03	-0.138	response to acid chemical
328	99	78	0.01793	0.03151	1.855e+03	-0.252	muscle organ development
329	182	173	0.01765	0.02887	1.577e+03	0.125	regulation of protein ubiquitination
330	185	175	0.01755	0.05048	1.776e+03	0.116	negative regulation of organelle organization
331	167	144	0.0173	0.03174	3.538e+03	-0.031	regulation of peptide transport
332	252	242	0.01717	0.03371	2.420e+03	0.106	nucleoside triphosphate metabolic process
333	244	222	0.01695	0.03806	5.029e+03	0.019	positive regulation of organelle organization
334	88	74	0.01674	0.03121	1.134e+03	-0.183	lipid homeostasis
