Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Term Name
71	222	197	0.57901	0.40566	5.151e+03	-0.037	Wnt signaling pathway
72	273	239	0.56895	0.36063	8.519e+03	-0.179	regulation of small GTPase mediated signal transduction
73	248	219	0.56264	0.38615	6.643e+03	-0.098	response to oxidative stress
74	453	382	0.56177	0.47177	2.855e+04	-0.309	blood coagulation & coagulation
75	258	219	0.56062	0.44524	9.119e+03	-0.081	detection of stimulus
76	437	374	0.55286	0.47147	2.463e+04	-0.103	ion homeostasis
77	144	131	0.5465	0.40043	1.773e+03	0.048	mitochondrion organization
78	350	295	0.54313	0.38333	1.724e+04	-0.212	inflammatory response
79	296	260	0.51964	0.44519	9.773e+03	-0.112	macromolecule localization
80	304	247	0.51734	0.47136	1.534e+04	0.072	extracellular structure organization
81	443	393	0.5091	0.43228	2.013e+04	-0.202	regulation of defense response
82	376	344	0.5	0.5	1.116e+04	0.056	generation of precursor metabolites and energy
83	135	129	0.5	0.5	7.865e+02	0.144	electron transport chain
84	194	178	0.4913	0.37718	2.934e+03	0.037	protein processing
85	407	363	0.482	0.46282	1.637e+04	-0.136	regulation of protein localization
86	184	179	0.44784	0.33646	8.960e+02	0.319	chromosome organization
87	458	385	0.43823	0.47177	2.962e+04	-0.311	hemostasis
88	328	320	0.43206	0.41423	2.520e+03	0.102	proteolysis involved in cellular protein catabolic process
89	285	247	0.42814	0.36724	9.882e+03	-0.279	actin filament-based process
90	323	295	0.42362	0.47553	8.423e+03	0.118	gamete generation
91	326	289	0.40466	0.38605	1.108e+04	-0.124	embryo development
92	467	406	0.40341	0.45979	2.560e+04	-0.194	response to cytokine
93	465	393	0.4	0.4899	2.971e+04	-0.163	secretion
94	399	341	0.4	0.4899	2.076e+04	-0.089	cation homeostasis
95	270	262	0.4	0.4899	2.081e+03	0.156	establishment of protein localization to organelle
96	306	290	0.39655	0.46665	4.647e+03	0.283	cellular component disassembly
97	345	331	0.39467	0.48359	4.594e+03	-0.01	modification of morphology or physiology of other organism involved in symbiotic interaction
98	194	184	0.38738	0.46573	1.863e+03	0.009	nuclear transport
99	327	303	0.37341	0.44243	7.356e+03	-0.166	activation of immune response
100	291	285	0.36244	0.43208	1.687e+03	0.107	RNA splicing
101	428	380	0.34064	0.38981	1.870e+04	-0.101	positive regulation of kinase activity
102	250	232	0.33977	0.38594	4.253e+03	-0.034	negative regulation of intracellular signal transduction
103	76	61	0.33329	0.35982	1.030e+03	-0.184	female pregnancy
104	153	130	0.33088	0.35285	3.225e+03	-0.062	response to wounding
105	359	325	0.3288	0.37135	1.128e+04	-0.024	negative regulation of cellular component organization
106	333	305	0.32238	0.36377	8.687e+03	0.038	carbohydrate derivative catabolic process
107	92	89	0.31335	0.3794	2.718e+02	0.019	maintenance of location in cell
108	96	92	0.3124	0.44527	3.758e+02	-0.038	maintenance of protein location
109	206	188	0.31105	0.38897	3.492e+03	0.037	protein maturation
110	266	248	0.30109	0.45755	4.528e+03	-0.106	lymphocyte activation
111	292	268	0.30014	0.45817	6.561e+03	0.154	male gamete generation
112	244	228	0.3	0.45826	3.704e+03	0.217	protein glycosylation & macromolecule glycosylation
113	159	135	0.29568	0.20685	3.494e+03	-0.204	heart development
114	115	92	0.29499	0.26373	2.370e+03	-0.378	second-messenger-mediated signaling
115	218	180	0.28666	0.43923	7.444e+03	-0.223	single organism cell adhesion
116	121	120	0.28522	0.30935	1.207e+02	0.022	protein acylation
117	373	330	0.2824	0.43269	1.465e+04	0.009	regulation of proteolysis
118	192	166	0.27752	0.39038	4.592e+03	-0.205	regulation of actin cytoskeleton organization
119	264	248	0.27739	0.39443	4.009e+03	0.005	apoptotic signaling pathway
120	132	120	0.26986	0.41736	1.502e+03	-0.107	protein dephosphorylation
121	184	172	0.26032	0.41063	2.108e+03	-0.036	transcription initiation from RNA polymerase II promoter
122	155	132	0.25428	0.3842	3.270e+03	0.295	skeletal system development
123	207	177	0.25213	0.32314	5.675e+03	-0.23	regulation of actin filament-based process
124	259	224	0.2505	0.38762	8.285e+03	-0.158	cellular localization
125	406	361	0.24962	0.38854	1.668e+04	-0.106	positive regulation of protein kinase activity
126	221	186	0.24745	0.23353	7.009e+03	-0.151	response to decreased oxygen levels
127	90	78	0.24128	0.27725	1.007e+03	-0.058	carbohydrate transport
128	309	303	0.23804	0.37735	1.789e+03	0.107	ubiquitin-dependent protein catabolic process
129	227	176	0.23497	0.34287	1.011e+04	-0.324	muscle system process
130	160	145	0.23235	0.39538	2.264e+03	-0.194	cell projection assembly
131	143	134	0.22588	0.39456	1.236e+03	-0.042	positive regulation of I-kappaB kinase/NF-kappaB signaling
132	189	179	0.22315	0.39086	1.815e+03	0.011	nucleocytoplasmic transport
133	388	339	0.22122	0.31646	1.725e+04	0.064	organ morphogenesis
134	105	97	0.22109	0.39442	8.055e+02	-0.14	regulation of dephosphorylation
135	395	373	0.21643	0.39479	8.164e+03	0.05	organophosphate biosynthetic process
136	44	43	0.21638	0.15723	4.482e+01	0.21	sperm-egg recognition
137	226	207	0.21532	0.28649	4.043e+03	-0.005	regulation of DNA metabolic process
138	127	122	0.2145	0.26106	6.189e+02	0.053	methylation
139	379	316	0.21096	0.39556	2.123e+04	-0.199	regulation of nucleotide metabolic process
140	315	279	0.20817	0.29354	1.042e+04	-0.212	regulation of intracellular transport
141	316	304	0.20533	0.39765	3.622e+03	-0.013	modulation by virus of host morphology or physiology
142	234	198	0.20181	0.28398	7.642e+03	-0.162	response to oxygen levels
143	40	40	0.20093	0.1946	9.964e-01	0.126	transcription from RNA polymerase III promoter
144	305	298	0.20036	0.39982	2.057e+03	0.316	nuclear division
145	225	218	0.2	0.4	1.524e+03	0.101	regulation of translation
146	201	183	0.2	0.4	3.405e+03	-0.01	cellular protein complex assembly
147	319	313	0.2	0.4	1.845e+03	0.102	modification-dependent macromolecule catabolic process
148	84	74	0.19814	0.39629	7.903e+02	-0.158	detection of stimulus involved in sensory perception
149	74	74	0.19681	0.33555	9.933e-01	0.241	cellular component biogenesis
150	57	47	0.19504	0.1537	5.235e+02	0.495	digestion
151	32	32	0.19372	0.28065	9.971e-01	0.282	ribosome biogenesis
152	201	201	0.19357	0.3874	9.817e-01	0.219	ncRNA processing
153	278	265	0.19188	0.32158	3.450e+03	-0.134	immune response-activating signal transduction
154	135	127	0.18531	0.28739	1.040e+03	-0.062	maintenance of location
155	110	89	0.18396	0.32764	2.082e+03	-0.182	multi-multicellular organism process
156	209	190	0.18142	0.35254	3.732e+03	-0.079	response to virus
157	439	392	0.17638	0.3567	1.881e+04	0.044	multicellular organismal reproductive process
158	232	202	0.17354	0.25305	6.397e+03	0.073	reproductive structure development
159	202	169	0.17072	0.29787	6.035e+03	-0.019	neuron differentiation
160	116	92	0.1702	0.24881	2.485e+03	-0.298	cell-substrate adhesion
161	270	237	0.16898	0.34214	8.189e+03	0.008	organic anion transport
162	129	106	0.16425	0.30787	2.686e+03	-0.147	multi-organism reproductive process
163	109	97	0.16275	0.33599	1.231e+03	0.5	epidermis development
164	344	286	0.16028	0.28201	1.777e+04	-0.238	negative regulation of multicellular organismal process
165	118	109	0.15844	0.31156	1.016e+03	0.061	sphingolipid metabolic process
166	235	217	0.15638	0.23245	3.994e+03	-0.057	negative regulation of cell cycle
167	319	283	0.1544	0.30183	1.056e+04	-0.067	positive regulation of apoptotic process
168	324	312	0.15372	0.32439	3.712e+03	-0.013	modification by symbiont of host morphology or physiology
169	109	93	0.15125	0.29397	1.610e+03	-0.06	central nervous system development
170	286	250	0.15083	0.30113	9.431e+03	-0.123	protein localization
171	241	223	0.14892	0.2956	4.098e+03	-0.098	positive regulation of cytokine production
172	325	288	0.14676	0.19341	1.104e+04	-0.07	positive regulation of programmed cell death
173	355	337	0.14628	0.31626	6.042e+03	-0.032	modification of morphology or physiology of other organism
174	139	125	0.1417	0.2512	1.834e+03	-0.097	phosphatidylinositol-mediated signaling & inositol lipid-mediated signaling
175	387	359	0.13446	0.15214	1.010e+04	0.047	purine-containing compound metabolic process
176	315	309	0.13028	0.22373	1.823e+03	0.103	modification-dependent protein catabolic process
177	310	277	0.12884	0.13286	9.444e+03	-0.063	negative regulation of phosphorus metabolic process & negative regulation of phosphate metabolic process
178	109	101	0.12851	0.30268	8.369e+02	-0.138	regulation of protein polymerization
179	187	169	0.12786	0.21797	3.162e+03	-0.022	regulation of apoptotic signaling pathway
180	250	216	0.12752	0.30218	7.771e+03	0.107	epithelial cell differentiation
181	441	414	0.12701	0.22464	1.111e+04	0.066	negative regulation of cellular protein metabolic process
182	130	120	0.12526	0.25546	1.242e+03	0.12	response to unfolded protein
183	426	357	0.12236	0.2124	2.608e+04	-0.125	behavior
184	270	251	0.11577	0.29811	4.842e+03	-0.053	phospholipid metabolic process
185	376	322	0.1145	0.29657	1.827e+04	0.055	embryonic morphogenesis
186	56	54	0.11443	0.24691	1.114e+02	-0.006	protein lipidation
187	341	320	0.11423	0.27516	6.743e+03	0.059	negative regulation of protein modification process
188	156	134	0.11397	0.20171	3.160e+03	-0.274	fibroblast growth factor receptor signaling pathway
189	86	79	0.10931	0.29781	5.776e+02	-0.196	regulation of phosphatase activity
190	55	55	0.10568	0.10427	9.950e-01	0.268	ribonucleoprotein complex biogenesis
191	81	70	0.10369	0.25437	8.313e+02	-0.17	detection of chemical stimulus
192	282	255	0.10218	0.20781	7.086e+03	-0.108	glycerolipid metabolic process
193	307	290	0.10014	0.29995	4.946e+03	0.148	regulation of mitotic cell cycle
194	162	139	0.1	0.3	3.426e+03	0.009	aminoglycan metabolic process
195	327	299	0.1	0.3	8.529e+03	-0.019	alcohol metabolic process
196	97	96	0.1	0.3	9.714e+01	0.513	nucleosome assembly
197	152	138	0.1	0.3	2.011e+03	-0.046	microtubule-based movement
198	291	267	0.1	0.3	6.539e+03	0.153	spermatogenesis
199	303	246	0.1	0.3	1.528e+04	0.074	extracellular matrix organization
200	229	202	0.1	0.3	5.719e+03	-0.125	regulation of GTPase activity
201	121	117	0.1	0.3	4.738e+02	0.086	cofactor biosynthetic process
202	373	356	0.1	0.3	6.000e+03	-0.029	interaction with host
203	110	107	0.1	0.3	3.248e+02	0.455	protein-DNA complex assembly
204	126	126	0.1	0.3	9.885e-01	0.163	ribonucleoprotein complex subunit organization
205	202	171	0.1	0.3	5.699e+03	-0.256	regulation of anatomical structure size
206	47	39	0.09996	0.13953	3.476e+02	-0.201	skeletal muscle cell differentiation
207	107	97	0.09928	0.10267	1.016e+03	-0.01	regulation of DNA replication
208	102	80	0.09811	0.23021	1.997e+03	-0.26	muscle structure development
209	115	112	0.09633	0.18693	3.395e+02	0.072	macromolecule methylation
210	105	103	0.09596	0.12048	2.080e+02	0.106	regulation of gene expression, epigenetic
211	162	151	0.09588	0.16573	1.703e+03	-0.093	intracellular receptor signaling pathway
212	52	50	0.09481	0.16332	1.035e+02	0.124	cell-cell recognition
213	366	319	0.0911	0.15724	1.562e+04	-0.16	regulation of cell activation
214	253	214	0.09001	0.27002	8.933e+03	-0.18	defense response to other organism
215	90	78	0.08891	0.11518	1.007e+03	-0.124	humoral immune response
216	224	195	0.08562	0.20018	5.975e+03	-0.058	response to metal ion
217	27	24	0.08497	0.08961	7.882e+01	-0.11	bone development
218	219	185	0.08472	0.11826	6.759e+03	-0.146	response to hypoxia
219	121	109	0.08342	0.25027	1.373e+03	0.009	cellular biogenic amine metabolic process & cellular amine metabolic process
220	137	127	0.08316	0.18051	1.310e+03	0.133	response to topologically incorrect protein
221	211	192	0.08257	0.1809	3.769e+03	-0.212	Fc receptor signaling pathway
222	443	423	0.07992	0.17912	8.329e+03	0.028	protein ubiquitination
223	273	223	0.0788	0.16858	1.214e+04	-0.207	regulation of cell adhesion
224	54	54	0.07861	0.17124	9.951e-01	0.012	vacuole organization
225	173	145	0.0784	0.08219	4.402e+03	-0.158	transmembrane receptor protein serine/threonine kinase signaling pathway
226	282	249	0.07732	0.21324	8.567e+03	-0.112	regulation of cytoskeleton organization
227	248	237	0.07598	0.14403	2.615e+03	0.141	protein catabolic process
228	295	247	0.07568	0.1833	1.271e+04	-0.152	single-organism behavior
229	471	409	0.07208	0.14915	2.622e+04	-0.125	regulation of MAPK cascade
230	49	46	0.07202	0.21606	1.444e+02	-0.134	detection of chemical stimulus involved in sensory perception
231	155	134	0.07195	0.14038	3.006e+03	-0.18	regulation of Ras protein signal transduction
232	175	149	0.06971	0.07359	4.164e+03	-0.284	cellular response to fibroblast growth factor stimulus
233	156	130	0.06967	0.13961	3.683e+03	-0.171	regulation of cellular response to growth factor stimulus
234	455	380	0.06801	0.19411	3.016e+04	-0.093	regulation of secretion
235	175	174	0.0672	0.17194	1.732e+02	0.167	nuclear-transcribed mRNA catabolic process
236	35	34	0.06587	0.10021	3.589e+01	0.171	binding of sperm to zona pellucida
237	65	54	0.06582	0.09313	6.574e+02	-0.253	calcium-mediated signaling
238	82	65	0.06494	0.11199	1.251e+03	-0.281	cell-matrix adhesion
239	262	238	0.06268	0.10125	5.876e+03	-0.006	negative regulation of phosphorylation
240	240	227	0.06218	0.17312	2.978e+03	0.083	nucleoside phosphate catabolic process
241	339	297	0.06156	0.10681	1.299e+04	-0.139	regulation of leukocyte activation
242	351	312	0.06082	0.18246	1.256e+04	-0.16	regulation of establishment of protein localization
243	24	24	0.05974	0.09496	9.978e-01	-0.012	vesicle docking involved in exocytosis
244	60	54	0.05876	0.17512	3.442e+02	0.009	cellular component disassembly involved in execution phase of apoptosis
245	50	40	0.05854	0.15242	4.541e+02	-0.038	skeletal muscle tissue development
246	178	168	0.05837	0.16121	1.709e+03	0.147	nucleoside phosphate biosynthetic process
247	89	83	0.05832	0.15075	5.159e+02	-0.13	regulation of actin filament polymerization
248	303	268	0.05809	0.17229	9.751e+03	-0.173	regulation of protein transport
249	27	26	0.05776	0.09327	2.793e+01	-0.098	vesicle docking
250	114	101	0.05707	0.15606	1.391e+03	-0.013	neuron projection development
251	66	60	0.05678	0.08172	3.798e+02	-0.051	negative regulation of transforming growth factor beta receptor signaling pathway
252	115	100	0.05663	0.11094	1.605e+03	-0.055	carbohydrate homeostasis & glucose homeostasis
253	212	183	0.0558	0.16741	5.640e+03	-0.149	cellular macromolecule localization
254	287	242	0.05546	0.12939	1.164e+04	-0.21	negative regulation of transport
255	61	49	0.05314	0.08846	6.637e+02	-0.007	regulation of bone mineralization
256	223	205	0.05278	0.15833	3.787e+03	-0.197	regulation of innate immune response
257	54	47	0.05265	0.06236	3.564e+02	-0.226	smoothened signaling pathway
258	113	101	0.05228	0.09089	1.278e+03	-0.073	Notch signaling pathway
259	285	255	0.0522	0.14638	7.916e+03	-0.158	cytokine-mediated signaling pathway
260	278	250	0.05133	0.13558	7.229e+03	0.015	response to light stimulus
261	255	203	0.05118	0.11731	1.169e+04	-0.195	response to steroid hormone
262	84	77	0.05113	0.09982	5.639e+02	-0.126	regulation of B cell activation
263	58	51	0.05039	0.13194	3.841e+02	0.024	glycosphingolipid metabolic process
264	35	35	0.04924	0.06233	9.968e-01	0.198	regulation of DNA-templated transcription, elongation
265	291	237	0.04894	0.10194	1.394e+04	-0.33	regulation of ion transport
266	154	127	0.04818	0.10889	3.759e+03	-0.093	xenobiotic metabolic process
267	361	305	0.04813	0.14438	1.811e+04	-0.112	metal ion homeostasis
268	199	192	0.04681	0.14044	1.349e+03	0.214	regulation of cell cycle phase transition
269	224	192	0.04626	0.07071	6.547e+03	-0.01	monovalent inorganic cation transport
270	214	176	0.0461	0.13831	7.298e+03	-0.136	protein homooligomerization
271	30	29	0.04547	0.04817	3.092e+01	0.023	membrane protein proteolysis
272	284	260	0.04517	0.13505	6.379e+03	-0.2	immune response-regulating cell surface receptor signaling pathway
273	242	228	0.04501	0.0929	3.227e+03	-0.016	regulation of multi-organism process
274	276	260	0.04476	0.1325	4.192e+03	0.066	organophosphate catabolic process
275	82	79	0.04472	0.08826	2.422e+02	-0.0	maintenance of protein location in cell
276	204	197	0.0444	0.13319	1.382e+03	0.215	negative regulation of cell cycle process
277	59	51	0.0442	0.07906	4.428e+02	-0.051	positive regulation of apoptotic signaling pathway
278	42	39	0.04313	0.07571	1.235e+02	-0.117	I-kappaB kinase/NF-kappaB signaling
279	76	76	0.04301	0.06967	9.931e-01	0.05	protein modification by small protein removal
280	98	86	0.04292	0.12876	1.102e+03	-0.022	glycosaminoglycan biosynthetic process
281	179	173	0.04214	0.12641	1.043e+03	0.079	antigen processing and presentation of peptide antigen
282	61	60	0.04132	0.08	6.166e+01	0.249	RNA modification
283	149	129	0.04118	0.0847	2.756e+03	-0.045	regulation of insulin secretion
284	84	84	0.0409	0.05638	9.923e-01	0.519	chromosome segregation
285	92	82	0.03984	0.06747	8.691e+02	0.005	negative regulation of cellular response to growth factor stimulus
286	165	160	0.03899	0.11698	8.039e+02	0.083	antigen processing and presentation of exogenous peptide antigen
287	62	49	0.03861	0.11173	7.253e+02	-0.281	actin filament-based movement
288	141	116	0.03834	0.11502	3.188e+03	-0.192	negative regulation of cell growth
289	75	75	0.0381	0.11015	9.932e-01	0.325	DNA conformation change
290	217	177	0.0378	0.07599	7.759e+03	-0.134	response to alcohol
291	55	49	0.03719	0.09101	3.145e+02	-0.072	acute inflammatory response
292	85	78	0.03712	0.07692	5.708e+02	0.176	regulation of cyclin-dependent protein serine/threonine kinase activity
293	173	152	0.03687	0.05824	3.373e+03	-0.009	brain development
294	183	182	0.03669	0.11006	1.809e+02	0.154	mRNA catabolic process
295	183	162	0.03629	0.08843	3.577e+03	-0.202	epidermal growth factor receptor signaling pathway
296	371	327	0.03545	0.10633	1.489e+04	-0.156	cellular component morphogenesis
297	116	95	0.03538	0.10613	2.206e+03	-0.18	response to corticosteroid
298	135	123	0.03372	0.10117	1.537e+03	-0.122	regulation of cellular component size
299	166	149	0.0336	0.07597	2.649e+03	0.063	anatomical structure homeostasis
300	61	51	0.03329	0.0667	5.631e+02	-0.058	epithelial cell migration
301	265	228	0.03302	0.09905	8.935e+03	-0.157	regulation of nucleoside metabolic process
302	177	146	0.03294	0.09882	4.949e+03	-0.278	cognition
303	149	143	0.03232	0.0792	8.683e+02	0.096	nucleobase-containing compound transport
304	65	63	0.03223	0.0967	1.292e+02	0.198	positive regulation of nuclease activity
305	179	155	0.03112	0.06619	3.960e+03	-0.119	energy derivation by oxidation of organic compounds
306	195	173	0.03088	0.05013	3.992e+03	0.042	gland development
307	151	127	0.02923	0.08768	3.307e+03	-0.265	cellular response to transforming growth factor beta stimulus
308	194	156	0.02913	0.0677	6.563e+03	-0.348	regulation of metal ion transport
309	27	25	0.02896	0.07741	5.387e+01	-0.079	regulation of glycogen biosynthetic process & regulation of glucan biosynthetic process
310	175	165	0.02856	0.08568	1.680e+03	0.134	nucleotide biosynthetic process
311	100	90	0.02846	0.07056	9.478e+02	-0.113	cell recognition
312	159	131	0.02844	0.0813	4.021e+03	-0.22	regulation of ossification
313	343	301	0.0283	0.08009	1.315e+04	-0.089	positive regulation of cell death
314	99	87	0.02743	0.0823	1.114e+03	-0.021	aminoglycan biosynthetic process
315	160	145	0.02743	0.0543	2.264e+03	-0.212	Fc-epsilon receptor signaling pathway
316	227	203	0.0272	0.05694	5.072e+03	-0.142	regulation of vesicle-mediated transport
317	28	23	0.02703	0.0516	1.307e+02	-0.133	positive regulation of extrinsic apoptotic signaling pathway
318	149	138	0.02695	0.04679	1.564e+03	0.047	cellular amide metabolic process
319	191	145	0.02693	0.07084	7.633e+03	-0.331	muscle contraction
320	80	67	0.02671	0.0649	9.566e+02	0.159	cartilage development
321	137	121	0.02666	0.0551	2.049e+03	-0.178	myeloid cell differentiation
322	216	192	0.02662	0.07949	4.818e+03	-0.167	chordate embryonic development
323	99	78	0.02654	0.07094	1.855e+03	-0.252	muscle organ development
324	263	217	0.02641	0.05387	1.082e+04	-0.306	regulation of homeostatic process
325	310	284	0.02518	0.05105	7.527e+03	-0.041	regulation of cellular response to stress
326	28	27	0.02486	0.06821	2.893e+01	0.194	tricarboxylic acid cycle
327	165	151	0.02406	0.06061	2.188e+03	0.169	hexose metabolic process
328	21	20	0.02406	0.05475	2.196e+01	-0.018	membrane protein ectodomain proteolysis
329	32	31	0.02348	0.0435	3.291e+01	0.223	execution phase of apoptosis
330	63	61	0.02273	0.0682	1.253e+02	0.194	activation of signaling protein activity involved in unfolded protein response
331	43	38	0.02272	0.04546	2.052e+02	-0.17	inner ear development
332	94	86	0.02258	0.06774	7.191e+02	-0.023	response to hexose
333	125	107	0.02256	0.04521	2.076e+03	0.057	ameboidal cell migration
334	190	183	0.02206	0.05915	1.288e+03	0.141	establishment of protein localization to membrane
335	94	80	0.02186	0.04782	1.216e+03	-0.128	regulation of transforming growth factor beta receptor signaling pathway
336	75	57	0.02168	0.0372	1.191e+03	-0.191	striated muscle tissue development
337	62	60	0.02159	0.0369	1.233e+02	0.2	DNA modification
338	358	340	0.02148	0.06443	6.092e+03	0.096	glycosyl compound metabolic process
339	149	135	0.02119	0.06358	1.970e+03	0.078	developmental growth
340	165	137	0.02118	0.06184	4.185e+03	-0.283	cellular response to organic cyclic compound
341	71	67	0.02107	0.05896	2.773e+02	0.092	regulation of mitochondrion organization
342	101	90	0.02083	0.0542	1.048e+03	0.142	gonad development
343	40	39	0.02048	0.04402	4.085e+01	0.481	purine nucleobase metabolic process
344	84	69	0.02029	0.05893	1.148e+03	-0.207	neurotransmitter transport
345	118	91	0.01993	0.05978	2.809e+03	-0.316	regulation of cyclic nucleotide metabolic process
346	36	34	0.01972	0.05505	7.177e+01	0.373	neurogenesis
347	299	272	0.01966	0.04901	7.522e+03	0.008	sulfur compound metabolic process
348	162	139	0.01956	0.04166	3.426e+03	-0.048	regulation of peptide hormone secretion
349	215	198	0.01904	0.05231	3.454e+03	-0.168	cell part morphogenesis
350	45	33	0.01888	0.03857	4.733e+02	-0.307	actin-mediated cell contraction
351	194	187	0.01886	0.0536	1.315e+03	0.191	regulation of mitotic cell cycle phase transition
352	99	93	0.01882	0.05484	5.749e+02	0.001	protein import
353	258	223	0.01857	0.05572	8.251e+03	-0.005	regulation of peptidase activity
354	97	78	0.01856	0.03781	1.660e+03	-0.312	regulation of striated muscle tissue development
355	238	196	0.0176	0.05148	8.955e+03	-0.214	positive regulation of cellular component movement
356	188	178	0.01705	0.04217	1.805e+03	0.115	organic acid catabolic process & carboxylic acid catabolic process
357	69	63	0.01701	0.02694	3.976e+02	0.232	tube closure
358	108	92	0.017	0.05099	1.594e+03	0.01	neuron migration
