Gene ID	Gene Name	g1_g2.p-value	g1_g2.log2foldchange
ENSG00000008516	MMP25	0.00177880171080833	-0.8
ENSG00000008517	IL32	0.646203311143523	-0.1
ENSG00000008710	PKD1	0.880842428598148	0
ENSG00000008735	MAPK8IP2	6.13107836361772e-06	1.9
ENSG00000008838	MED24	0.0311958280597927	0.3
ENSG00000008853	RHOBTB2	9.28383924601972e-05	-1.2
ENSG00000008869	HEATR5B	0.000113728179228153	-0.4
ENSG00000008952	SEC62	0.33296868029067	-0.1
ENSG00000008988	RPS20	0.329941544147909	0.2
ENSG00000009307	CSDE1	0.133114761878848	-0.2
ENSG00000009335	UBE3C	0.00415418626050272	0.3
ENSG00000009413	REV3L	5.89078383780816e-13	-0.9
ENSG00000009694	TENM1	0.205099594779881	0.6
ENSG00000009709	PAX7	9.39330944817434e-09	5.1
ENSG00000009724	MASP2	0.000854728660451465	-0.8
ENSG00000009765	IYD	0.257390865015952	0.7
ENSG00000009780	FAM76A	6.57333631789001e-07	-0.6
ENSG00000009790	TRAF3IP3	0.29340013189968	-0.2
ENSG00000009830	POMT2	1.03197079449482e-06	0.7
ENSG00000009844	VTA1	0.0205804872399242	0.3
ENSG00000009950	MLXIPL	0.563689957555368	-0.3
ENSG00000009954	BAZ1B	0.0439163742826554	0.2
ENSG00000010017	RANBP9	0.00911995249332525	0.3
ENSG00000010030	ETV7	0.307886555147377	0.3
ENSG00000010072	SPRTN	5.37641961779644e-05	0.5
ENSG00000010165	EEF1AKNMT	9.892260012469e-07	0.5
ENSG00000010219	DYRK4	0.156485603988918	-0.2
ENSG00000010244	ZNF207	6.49652863931709e-05	0.3
ENSG00000010256	UQCRC1	0.0356425175848774	0.3
ENSG00000010270	STARD3NL	0.0187893702991497	-0.3
ENSG00000010278	CD9	0.770911690319122	-0.1
ENSG00000010282	HHATL	0.890068503887825	0.1
ENSG00000010292	NCAPD2	1.43077722446392e-09	1.2
ENSG00000010295	IFFO1	0.00169549463177524	-0.6
ENSG00000010310	GIPR	0.175706462945553	0.4
ENSG00000010318	PHF7	0.291343227892103	-0.1
ENSG00000010319	SEMA3G	1.38483571391234e-43	-3
ENSG00000010322	NISCH	0.132384046891446	-0.2
ENSG00000010327	STAB1	0.842132859328178	-0.1
ENSG00000010361	FUZ	0.953390266809567	0
ENSG00000010379	SLC6A13	2.29064027562758e-08	-2.2
ENSG00000010404	IDS	0.409583451976659	-0.2
ENSG00000010438	PRSS3	2.29155623297529e-07	3.2
ENSG00000010539	ZNF200	0.0296231119694542	0.2
ENSG00000010610	CD4	0.000309771070511694	-0.6
ENSG00000010626	LRRC23	0.0038296022375144	-0.5
ENSG00000010671	BTK	7.30936428195859e-14	-1.3
ENSG00000010704	HFE	0.98630956229579	0
ENSG00000010803	SCMH1	0.235562981118494	-0.2
ENSG00000010810	FYN	0.00045280656740373	-0.6
ENSG00000010818	HIVEP2	0.412023328067207	-0.1
ENSG00000010932	FMO1	1.13411216613645e-07	1.6
ENSG00000011007	ELOA	0.00183762602661364	-0.4
ENSG00000011009	LYPLA2	0.0279358194151203	0.4
ENSG00000011021	CLCN6	0.0150805295483817	-0.3
ENSG00000011028	MRC2	0.759539316891553	-0.1
ENSG00000011052	NME1-NME2	0.080888156030756	0.9
ENSG00000011083	SLC6A7	0.232011401875212	0.5
ENSG00000011105	TSPAN9	0.132351560547326	-0.3
ENSG00000011114	BTBD7	0.424432305697827	-0.1
ENSG00000011132	APBA3	0.193014157507823	0.3
ENSG00000011143	MKS1	2.6385170393562e-07	0.5
ENSG00000011198	ABHD5	5.21600530292217e-11	-0.8
ENSG00000011201	ANOS1	3.52889034269812e-16	-2
ENSG00000011243	AKAP8L	0.0683471180891389	0.2
ENSG00000011258	MBTD1	0.553669587105677	0.1
ENSG00000011260	UTP18	0.00237994920418213	0.3
ENSG00000011275	RNF216	0.0457771265535714	0.2
ENSG00000011295	TTC19	0.00507950247569712	-0.4
ENSG00000011304	PTBP1	0.000872888169227187	0.4
ENSG00000011332	DPF1	9.06725908119206e-08	2.4
ENSG00000011347	SYT7	1.3988482757404e-19	3.1
ENSG00000011376	LARS2	0.33104360491426	0.1
ENSG00000011405	PIK3C2A	7.73071860450718e-05	-0.4
ENSG00000011422	PLAUR	0.795002585401824	-0.1
ENSG00000011426	ANLN	4.68522272066016e-40	3.5
ENSG00000011451	WIZ	0.175604421855099	0.3
ENSG00000011454	RABGAP1	0.0792831384489578	-0.2
ENSG00000011465	DCN	8.75708664604716e-05	-0.9
ENSG00000011478	QPCTL	0.000132876537122363	0.6
ENSG00000011485	PPP5C	0.011624337979821	0.3
ENSG00000011523	CEP68	0.0661339590962425	-0.2
ENSG00000011566	MAP4K3	0.410365945374561	0.1
ENSG00000011590	ZBTB32	0.0382932425721806	0.6
ENSG00000011600	TYROBP	1.00576593237752e-10	-1.3
ENSG00000011638	TMEM159	8.59888963123792e-05	0.8
ENSG00000011677	GABRA3	8.72451386170148e-15	5.4
ENSG00000012048	BRCA1	8.52356644106819e-12	1.4
ENSG00000012061	ERCC1	0.147644423386374	0.2
ENSG00000012124	CD22	0.00152477860629574	-0.9
ENSG00000012171	SEMA3B	0.00292672127868064	-1.1
ENSG00000012174	MBTPS2	0.00134005571815235	0.4
ENSG00000012211	PRICKLE3	1.36989879058174e-06	1
ENSG00000012223	LTF	0.004566935706488	1.4
ENSG00000012232	EXTL3	0.43572875502235	0.1
ENSG00000012504	NR1H4	0.225037025055076	-0.8
ENSG00000012660	ELOVL5	0.961505813100721	0
ENSG00000012779	ALOX5	8.69584993659455e-17	-1.7
ENSG00000012817	KDM5D	0.0338209095570742	-0.6
ENSG00000012822	CALCOCO1	9.18801671933244e-16	-0.9
ENSG00000012963	UBR7	0.174472776987164	0.2
ENSG00000012983	MAP4K5	0.430585378157619	0.1
ENSG00000013016	EHD3	0.798698403950359	-0.1
ENSG00000013275	PSMC4	1.64592715044645e-06	0.9
ENSG00000013288	MAN2B2	0.0127730489622817	-0.4
ENSG00000013293	SLC7A14	0.297443045737593	1.1
ENSG00000013297	CLDN11	0.0654949346542127	-0.7
ENSG00000013306	SLC25A39	1.17439745720166e-06	1
ENSG00000013364	MVP	0.43498020551708	-0.2
ENSG00000013374	NUB1	0.923262351530534	0
ENSG00000013375	PGM3	0.000408843389075294	0.5
ENSG00000013392	RWDD2A	0.871778140547252	0
ENSG00000013441	CLK1	0.554134196104738	-0.1
ENSG00000013503	POLR3B	0.829559163692433	0
ENSG00000013523	ANGEL1	0.018225322374551	-0.2
ENSG00000013561	RNF14	0.310639544680409	-0.1
ENSG00000013563	DNASE1L1	0.187232452958389	-0.3
ENSG00000013573	DDX11	9.64541062647685e-10	1.3
ENSG00000013583	HEBP1	0.000533747227052652	-0.4
ENSG00000013588	GPRC5A	9.45302315430268e-05	-1.2
ENSG00000013619	MAMLD1	0.632881384319802	0.1
ENSG00000013725	CD6	0.0598682087537429	-0.5
ENSG00000013810	TACC3	1.58779216226924e-07	1.2
ENSG00000014123	UFL1	0.725152377153987	0
ENSG00000014138	POLA2	6.75089167545291e-06	0.8
ENSG00000014164	ZC3H3	0.0700435716906279	0.4
ENSG00000014216	CAPN1	0.00237201609616559	0.6
ENSG00000014257	ACP3	0.52616395029375	-0.2
ENSG00000014641	MDH1	0.468411411974421	0.1
ENSG00000014824	SLC30A9	0.742869535615876	0
ENSG00000014914	MTMR11	3.34955086266458e-07	1.1
ENSG00000014919	COX15	0.392012529501036	0.1
ENSG00000015133	CCDC88C	0.703498386346607	0.1
ENSG00000015153	YAF2	0.896959196166921	0
ENSG00000015171	ZMYND11	0.000809766817025864	-0.4
ENSG00000015285	WAS	0.000707876203229394	-0.7
ENSG00000015413	DPEP1	0.280126849479624	0.5
ENSG00000015475	BID	0.292058764400531	0.2
ENSG00000015479	MATR3	0.000607980259948218	0.5
ENSG00000015520	NPC1L1	3.50574841946808e-05	2.3
ENSG00000015532	XYLT2	1.53553689659451e-06	0.9
ENSG00000015568	RGPD5	0.772752798375868	0.1
ENSG00000015592	STMN4	0.637593254010186	0.5
ENSG00000015676	NUDCD3	0.150437304550327	0.2
ENSG00000016082	ISL1	0.000728755974169151	2.7
ENSG00000016391	CHDH	0.67427059093335	-0.2
ENSG00000016402	IL20RA	0.0788918236992446	-0.6
ENSG00000016490	CLCA1	0.611836864813705	0.5
ENSG00000016602	CLCA4	1.99269568965637e-09	4.5
ENSG00000016864	GLT8D1	0.915556067773378	0
ENSG00000017260	ATP2C1	0.428476471723805	-0.1
ENSG00000017427	IGF1	0.352394235757877	0.3
ENSG00000017483	SLC38A5	0.144364294028672	0.4
ENSG00000017797	RALBP1	0.818698769861675	0
ENSG00000018189	RUFY3	0.0120898460878994	-0.3
ENSG00000018236	CNTN1	0.983894582490854	0
ENSG00000018280	SLC11A1	1.96724008993614e-08	-1.3
ENSG00000018408	WWTR1	0.00384608565424782	-0.5
ENSG00000018510	AGPS	0.231462110949093	-0.2
ENSG00000018607	ZNF806	NA	0.3
ENSG00000018610	STEEP1	0.131739972712913	0.2
ENSG00000018625	ATP1A2	2.60815255529907e-11	-2.3
ENSG00000018699	TTC27	0.000599736185367152	0.4
ENSG00000018869	ZNF582	0.000952135018757136	-0.7
ENSG00000019102	VSIG2	7.02146924623357e-06	-1.7
ENSG00000019144	PHLDB1	0.866240523049988	0
ENSG00000019169	MARCO	9.13016028009919e-19	-3
ENSG00000019186	CYP24A1	7.93126658786949e-31	6
ENSG00000019485	PRDM11	0.00368013862325529	-0.6
ENSG00000019505	SYT13	4.31863238382881e-06	3
ENSG00000019549	SNAI2	2.94597645794177e-05	1.3
ENSG00000019582	CD74	0.000102675166990113	-0.9
ENSG00000019991	HGF	3.2105129577622e-06	-1.1
ENSG00000019995	ZRANB1	0.00817985509949598	-0.3
ENSG00000020129	NCDN	0.00326973257620154	0.5
ENSG00000020181	ADGRA2	0.172204102053128	-0.3
ENSG00000020219	CCT8L1P	NA	0.2
ENSG00000020256	ZFP64	4.57673639066104e-08	0.9
ENSG00000020426	MNAT1	1.46297172470465e-06	0.7
ENSG00000020577	SAMD4A	0.0619760190533751	-0.5
ENSG00000020633	RUNX3	0.0405991116197636	-0.5
ENSG00000020922	MRE11	0.00307905415602593	0.4
ENSG00000021300	PLEKHB1	0.177131993417304	-0.5
ENSG00000021355	SERPINB1	0.31784673358207	-0.2
ENSG00000021461	CYP3A43	0.850365858700304	-0.1
ENSG00000021488	SLC7A9	0.0127482095035651	1.1
ENSG00000021574	SPAST	0.000360865548759347	0.6
ENSG00000021645	NRXN3	0.0939407551642974	-0.6
ENSG00000021762	OSBPL5	0.898638980911434	0
ENSG00000021776	AQR	0.451620785091855	-0.1
ENSG00000021826	CPS1	1.35939871351599e-08	3.2
ENSG00000021852	C8B	5.8422030071882e-09	-3.3
ENSG00000022267	FHL1	1.30935111023777e-35	-2.9
ENSG00000022277	RTF2	0.711296895015081	0
ENSG00000022355	GABRA1	0.0974617055830615	1.9
ENSG00000022556	NLRP2	0.13421417198827	0.8
ENSG00000022567	SLC45A4	0.405128536719536	0.2
ENSG00000022840	RNF10	0.780779068537567	0
ENSG00000022976	ZNF839	0.0688327201306239	0.2
ENSG00000023041	ZDHHC6	0.889422727099264	0
ENSG00000023171	GRAMD1B	0.666029490290016	0.2
ENSG00000023191	RNH1	0.065114176846183	-0.5
ENSG00000023228	NDUFS1	0.110592821201343	0.2
ENSG00000023287	RB1CC1	0.805503301285657	0
ENSG00000023318	ERP44	0.00825073011477807	-0.3
ENSG00000023330	ALAS1	5.51918026307138e-10	-0.8
ENSG00000023445	BIRC3	0.612417939734712	-0.2
ENSG00000023516	AKAP11	1.83767946354994e-06	-0.5
ENSG00000023572	GLRX2	0.823520084342482	0
ENSG00000023608	SNAPC1	5.56321247959029e-05	0.8
ENSG00000023697	DERA	0.261253126722983	0.2
ENSG00000023734	STRAP	0.000243727756117489	0.6
ENSG00000023839	ABCC2	7.7455056197514e-10	3.2
ENSG00000023892	DEF6	0.411749482424377	0.2
ENSG00000023902	PLEKHO1	0.486364789592121	-0.1
ENSG00000023909	GCLM	2.71278444414554e-07	1.7
ENSG00000024048	UBR2	0.0205917957121011	-0.2
ENSG00000024422	EHD2	0.000101484040798547	-0.8
ENSG00000024526	DEPDC1	2.04155003740091e-33	3.4
ENSG00000024862	CCDC28A	0.000199759517724416	-0.4
ENSG00000025039	RRAGD	0.00123123791816174	-0.7
ENSG00000025156	HSF2	0.352487781881105	0.1
ENSG00000025293	PHF20	0.577256923441364	-0.1
ENSG00000025423	HSD17B6	1.24540329781287e-16	-2.7
ENSG00000025434	NR1H3	0.104522108943457	-0.3
ENSG00000025708	TYMP	0.292070407135911	0.3
ENSG00000025770	NCAPH2	0.268534031981715	0.2
ENSG00000025772	TOMM34	2.95010656509322e-07	0.7
ENSG00000025796	SEC63	0.334645826095024	-0.1
ENSG00000025800	KPNA6	0.0015111593281616	0.3
ENSG00000026025	VIM	1.20564366367837e-09	-1
ENSG00000026036	RTEL1-TNFRSF6B	0.0440171844074732	0.6
ENSG00000026103	FAS	0.00239267020420376	-0.6
ENSG00000026297	RNASET2	0.170769852545268	0.2
ENSG00000026508	CD44	0.0401659405477306	-0.5
ENSG00000026559	KCNG1	1.02832438701639e-08	3.6
ENSG00000026652	AGPAT4	0.00265283070521929	-0.6
ENSG00000026751	SLAMF7	0.158347799930181	0.4
ENSG00000026950	BTN3A1	0.0316808050879269	-0.4
ENSG00000027001	MIPEP	0.57797783616199	-0.1
ENSG00000027075	PRKCH	3.0899430802523e-10	-0.8
ENSG00000027644	INSRR	0.00347368208429705	1.5
ENSG00000027697	IFNGR1	5.00736306500345e-08	-0.7
ENSG00000027847	B4GALT7	0.000254908142468974	0.6
ENSG00000027869	SH2D2A	0.303699938960557	0.3
ENSG00000028116	VRK2	0.295957693010668	0.2
ENSG00000028137	TNFRSF1B	0.000134325001247494	-0.7
ENSG00000028203	VEZT	0.160991467215342	0.2
ENSG00000028277	POU2F2	0.268266770164917	0.3
ENSG00000028310	BRD9	4.08868300398013e-07	0.7
ENSG00000028528	SNX1	1.19563415107042e-13	-0.7
ENSG00000028839	TBPL1	0.230501217060106	0.2
ENSG00000029153	ARNTL2	2.13914178389643e-14	2.3
ENSG00000029363	BCLAF1	0.0913385895655338	-0.2
ENSG00000029364	SLC39A9	0.249594046728731	0.1
ENSG00000029534	ANK1	0.032885261540421	0.8
ENSG00000029559	IBSP	5.58215504723891e-21	4.8
ENSG00000029639	TFB1M	0.0804597423512494	0.2
ENSG00000029725	RABEP1	5.4728289904386e-05	-0.4
ENSG00000029993	HMGB3	3.96170645725279e-27	3.2
ENSG00000030066	NUP160	0.0539151410317207	0.2
ENSG00000030110	BAK1	0.0002530650187342	0.6
ENSG00000030304	MUSK	3.79299894107731e-15	-2.4
ENSG00000030419	IKZF2	0.0033484956225379	0.5
ENSG00000030582	GRN	1.89265330679524e-05	-0.9
ENSG00000031003	FAM13B	1.73720655371855e-10	-0.7
ENSG00000031081	ARHGAP31	4.0112835221911e-31	-1.9
ENSG00000031691	CENPQ	0.000533683832346671	0.5
ENSG00000031698	SARS1	0.391465506542194	-0.1
ENSG00000031823	RANBP3	0.589773680059741	-0.1
ENSG00000032219	ARID4A	5.95228781995995e-09	-0.6
ENSG00000032389	EIPR1	3.12764220054652e-05	0.6
