Gene ID	Gene Name	Design Element	g4_g1.p-value	g4_g1.t-statistic	g4_g1.log2foldchange	g4_g2.p-value	g4_g2.t-statistic	g4_g2.log2foldchange	g4_g5.p-value	g4_g5.t-statistic	g4_g5.log2foldchange
ENSG00000001617	SEMA3F	35666_at	0.535602806119736	-0.721445104346486	0	6.92137595541151e-06	4.81098598035638	0.2	0.113489676376825	1.80024660903388	0.1
ENSG00000001626	CFTR	205043_at	4.29575355064565e-05	-4.47645980503837	-0.2	6.34795708170723e-08	-5.81862355621239	-0.2	9.6313617769711e-05	-4.40371734508635	-0.2
ENSG00000001629	ANKIB1	224682_at	6.95917214490902e-10	6.87721543922517	0.6	3.0017062139423e-06	5.00239301975048	0.4	1.38895000005935e-06	5.53609908429189	0.5
ENSG00000002016	RAD52	205647_at	2.63559536003772e-06	5.15458058282796	0.6	1.05984062846741e-06	5.23163469126383	0.5	1.89622852636512e-07	6.02916334376023	0.6
ENSG00000002079	MYH16	1564072_at	0.543270648253018	-0.709001734228762	0	0.792323250693634	-0.309365942306435	0	0.759827429170134	-0.378988928753396	0
ENSG00000002330	BAD	209364_at	1.96152171072508e-06	5.22172950124946	0.3	3.5323743136195e-05	4.42044122471064	0.3	0.000257730203871851	4.11444957725443	0.2
ENSG00000002549	LAP3	217933_s_at	2.58198026916226e-07	5.67656518468157	0.8	2.08290304752922e-18	9.84290638454853	1.4	0.000208818626845307	4.17794837748749	0.6
ENSG00000002586	CD99	201029_s_at	2.97908514558574e-19	10.6287389775904	1.6	3.58762735260295e-31	14.0000340020036	1.9	0.00061660352621618	3.84715291110924	1
ENSG00000002587	HS3ST1	205466_s_at	0.000251753486224732	4.0004061836846	0.8	0.00222656580921357	3.26841896139953	0.6	0.291406852782553	1.22457233248034	0.3
ENSG00000002726	AOC1	203559_s_at	0.0154632820982549	-2.65875549014161	-0.1	0.000792513821777448	-3.58338673938014	-0.1	0.00666565978200574	-3.04182506811633	-0.1
ENSG00000002745	WNT16	221113_s_at	0.528172316835621	0.734389784964061	0	0.0693021032291868	1.96611908901896	0.1	0.726195745371015	-0.431773657996733	0
ENSG00000002746	HECW1	215584_at	4.95812610317011e-05	-4.43940689053573	-0.1	1.95327146162311e-05	-4.5654652887917	-0.2	0.0016792103149097	-3.52469927650327	-0.2
ENSG00000002834	LASP1	200618_at	0.00364448695208316	3.17987255419088	0.2	0.00542905552407553	2.97648524295753	0.2	0.130059778148547	1.72564107070831	0.1
ENSG00000002919	SNX11	220140_s_at	0.0192325107448039	2.57340393604303	0.1	0.00900092527658483	2.79959860670625	0.1	0.321331427586527	1.15573473635485	0.1
ENSG00000002933	TMEM176A	218345_at	0.00246895379655545	3.30958067023102	0.5	7.84092660195908e-10	6.65910152388686	1	0.105632034150072	1.83845260949881	0.3
ENSG00000003056	M6PR	200901_s_at	0.33110449695964	1.1082027667785	0.1	1.03677937028508e-06	5.23639608279183	0.3	0.902113466592064	-0.156814639958438	0
ENSG00000003096	KLHL13	227875_at	3.40979901045443e-09	6.56788920489586	1	1.2538292393862e-05	4.67198333819218	0.8	5.26721686443711e-08	6.33702851383005	1
ENSG00000003137	CYP26B1	219825_at	1.79759574577986e-17	-9.95303967381734	-1.8	1.92957691096702e-22	-11.193692486091	-1.9	2.86025190368648e-11	-8.07275853271668	-1.6
ENSG00000003147	ICA1	210547_x_at	2.0324765017102e-12	-7.95710822579298	-0.5	1.45321975312573e-12	-7.74891687423424	-0.5	5.13847443804456e-13	-8.9701759753778	-0.5
ENSG00000003249	DBNDD1	222234_s_at	7.65198239269769e-08	-5.93565673829056	-0.5	0.00812058698739435	-2.83616024200967	-0.3	4.65559142705223e-06	-5.22547328337739	-0.5
ENSG00000003393	ALS2	226291_at	0.000901359443620496	-3.62786973365851	-0.3	1.43675870110728e-06	-5.16540701690309	-0.3	0.000215259212155907	-4.16876711673179	-0.3
ENSG00000003400	CASP10	210955_at	0.00119613873442166	-3.5417842250889	-0.1	0.000134840583993043	-4.07785278099371	-0.1	0.003350632813661	-3.28798080296842	-0.1
ENSG00000003402	CFLAR	211316_x_at	1.97093872854343e-06	5.22058592020653	0.4	1.7613511261206e-14	8.46496780339744	0.6	0.000157483573281975	4.26150531564103	0.3
ENSG00000003436	TFPI	213258_at	1.18080931803823e-06	5.33734060466748	1.5	4.54596301287397e-13	7.94188112618947	2.3	0.00058575741207952	3.86316004121337	1
ENSG00000003509	NDUFAF7	223560_s_at	0.184971719653838	-1.49000563417649	-0.1	0.281192717693236	1.19415269931882	0.1	0.176346747350463	-1.54997931652512	-0.1
ENSG00000003756	RBM5	201395_at	2.98559503793449e-08	6.13088449507166	0.4	3.06782526998247e-09	6.4073740313712	0.4	1.43991058995077e-06	5.52663974628312	0.4
ENSG00000003987	MTMR7	243804_at	9.61950986085772e-22	-11.5764548048288	-1	9.99766695047317e-27	-12.5939640065611	-1.2	1.07217894344585e-10	-7.77354308552143	-0.8
ENSG00000003989	SLC7A2	225516_at	0.375697835136955	1.01416510440423	0.2	0.74945374672796	-0.373929380608634	-0.1	0.637023866626827	-0.573735479889447	-0.1
ENSG00000004139	SARM1	213257_at	1.01088768939068e-07	5.8761677280535	0.3	0.00505964674864703	3.00058804825689	0.2	1.27742254163097e-07	6.1247182098658	0.4
ENSG00000004142	POLDIP2	217806_s_at	4.44232623621659e-05	4.46783256901045	0.2	0.000797461185718841	3.58157906497047	0.1	6.37305375891228e-07	5.73096920804652	0.2
ENSG00000004399	PLXND1	38671_at	0.490378991431724	0.799054376652577	0.1	9.79138275347028e-09	6.18703791043331	0.7	0.655220467975071	-0.544058882446969	-0.1
ENSG00000004455	AK2	212174_at	5.87968784534209e-10	6.90940358390134	0.8	1.14002772031294e-17	9.58964083476972	1.1	0.0212262811329188	2.58776457943393	0.3
ENSG00000004468	CD38	205692_s_at	1.71204499808381e-10	7.14533600498405	0.8	4.69300640456085e-06	4.90052713790604	0.4	3.92909411331917e-05	4.65654680603889	0.5
ENSG00000004478	FKBP4	200895_s_at	3.58138483855567e-05	-4.52356339636869	-0.3	1.69157635361949e-08	-6.08115049124173	-0.3	0.000260458267373606	-4.11126733063284	-0.2
ENSG00000004487	KDM1A	212348_s_at	0.000153676371989396	4.13795342403185	0.4	0.00066615881665856	3.6341764735013	0.3	0.00139805961341508	3.58534477865477	0.3
ENSG00000004534	RBM6	201967_at	4.5546737292206e-09	6.50996162387429	0.6	1.12816909029271e-10	7.0060538392504	0.6	1.97703121782048e-11	8.15420544208303	0.7
ENSG00000004660	CAMKK1	223460_at	5.3726595514166e-22	-11.6735422868768	-1	4.64691390138612e-20	-10.3991085476495	-1	1.75468573939992e-19	-12.4077191168557	-1.1
ENSG00000004700	RECQL	212918_at	1.18856468356123e-09	6.77373998710253	1	1.19414446342106e-21	10.9297647250041	1.5	2.63007552040853e-10	7.57061706986258	1
ENSG00000004766	VPS50	226031_at	5.03054945152963e-07	-5.52972054037035	-0.4	2.30676220276912e-06	-5.06141815719929	-0.3	3.31289524559209e-06	-5.31363878752312	-0.4
ENSG00000004776	HSPB6	214767_s_at	0.432270906110234	-0.90472472698557	-0.1	0.348908312939857	1.04453614815536	0.1	0.113214809065726	-1.80162385025971	-0.2
ENSG00000004777	ARHGAP33	213827_at	9.89202135571194e-05	-4.25688983385686	-0.4	1.21289354116568e-05	-4.67989385553709	-0.4	0.00053534703765924	-3.89140029035981	-0.3
ENSG00000004779	NDUFAB1	202077_at	3.00668075544564e-05	-4.56785769377052	-0.3	0.000466100923523137	-3.73665560447136	-0.3	0.00386952754371455	-3.23683064250699	-0.2
ENSG00000004799	PDK4	225207_at	5.62917732490104e-05	4.40633927845572	0.9	0.547068114676452	0.684570761269065	0.2	0.135397041696506	1.70350561431237	0.5
ENSG00000004809	SLC22A16	232232_s_at	0.000542487833414362	-3.77948585342507	-0.2	7.08022054116411e-07	-5.31952291670814	-0.3	0.104549586708072	-1.84387142896516	-0.1
ENSG00000004838	ZMYND10	216663_s_at	0.121024694857539	1.73087327356619	0.2	0.0114967200691136	2.71089625469432	0.3	0.262948450466763	1.29642812228801	0.1
ENSG00000004846	ABCB5	1555371_at	0.8820598025235	0.184521491933257	0	0.848548510464666	-0.226671038874835	0	0.937489659876519	-0.100204408725106	0
ENSG00000004848	ARX	238878_at	3.02950749942425e-14	-8.69363057613883	-1.9	2.81860281201214e-07	-5.5143107397382	-1.2	3.39822638119922e-15	-10.102687987371	-2.1
ENSG00000004864	SLC25A13	229061_s_at	3.20537902867722e-12	7.8764622683976	0.9	1.02719781796968e-17	9.60533816811134	1	5.15286893118248e-08	6.34204803183916	0.8
ENSG00000004866	ST7	207871_s_at	4.30156612980467e-11	7.40336447792826	0.8	2.30680008409587e-07	5.55614320761982	0.6	6.57106962678218e-08	6.2850881892142	0.9
ENSG00000004897	CDC27	217880_at	1.44001297236686e-08	-6.2797568342934	-0.3	1.67128333541704e-05	-4.60287928272543	-0.2	7.39353174819927e-06	-5.10450357501753	-0.3
ENSG00000004939	SLC4A1	205592_at	6.01377146675888e-08	-5.98556163562704	-0.2	1.07767606574029e-12	-7.79882548900337	-0.3	6.64826369055483e-10	-7.35985481923536	-0.3
ENSG00000004948	CALCR	207887_s_at	0.0289159318457611	-2.40680066566248	-0.1	0.23035045108306	-1.32083118212539	0	0.00198185947407926	-3.46829795252344	-0.1
ENSG00000004961	HCCS	203746_s_at	0.000859784467347815	-3.64212879235642	-0.2	0.220361144025585	1.34780067397589	0.1	0.0207663501800507	-2.59686344692684	-0.2
ENSG00000004975	DVL2	57532_at	4.04139478848337e-13	8.24349520282279	0.5	4.28571203408741e-13	7.95172404291238	0.5	3.29679812668439e-11	8.03907787422046	0.6
ENSG00000005001	PRSS22	205847_at	0.00782591550217703	-2.91482282827961	-0.1	0.0364156073959584	-2.25501257545806	-0.1	0.00646548596689907	-3.052779317287	-0.1
ENSG00000005007	UPF1	211168_s_at	1.7834699223523e-09	6.69481802076092	0.4	1.38974135122328e-13	8.13556404570167	0.5	0.000109475385806217	4.36722909425095	0.3
ENSG00000005020	SKAP2	204362_at	0.0546617220095961	-2.12635639034735	-0.4	0.271178309026898	1.21737018598516	0.2	1.69870470838606e-05	-4.88281940510604	-1
ENSG00000005022	SLC25A5	200657_at	0.0140749297675514	2.69476513277694	0.2	2.5673592843907e-06	5.03750596488432	0.4	5.79264988719494e-05	4.54826050630392	0.5
ENSG00000005059	MCUB	218802_at	0.895237671463916	0.164565756092354	0	7.86912620323374e-14	8.22680248330678	1.6	0.0747102857257805	-2.01871590784005	-0.5
ENSG00000005073	HOXA11	213823_at	0.332568926857846	1.10497166806248	0.1	0.0590871441379692	2.04081140806975	0.1	0.933606855007691	0.106624215034395	0
ENSG00000005100	DHX33	222875_at	1.30020875592303e-14	8.83939111979772	0.6	6.19239102510202e-12	7.50692236756511	0.6	4.63895507049235e-10	7.44188462819378	0.6
ENSG00000005102	MEOX1	205619_s_at	0.721464028650663	0.42637709580907	0	0.687948807189995	0.46569768166575	0	0.664320722689611	0.529391946970473	0
ENSG00000005108	THSD7A	230008_at	0.955291256029418	-0.0708447729936058	0	0.0664816805670686	-1.98572371161066	-0.3	0.049193084199072	2.2197860449109	0.3
ENSG00000005156	LIG3	1554599_x_at	4.89843021919457e-05	4.44248251296121	0.3	0.212569025828899	1.37005530060707	0.1	8.576457498639e-05	4.43641095915504	0.3
ENSG00000005175	RPAP3	218842_at	0.106229608834229	-1.79953402704011	-0.2	0.0265376255409596	2.38654081818475	0.3	0.243344520531808	-1.34790564267081	-0.2
ENSG00000005187	ACSM3	205942_s_at	0.00181085649240752	-3.41037944953535	-0.2	3.86983166055846e-06	-4.94443489257657	-0.2	0.00352800203469204	-3.26939663063693	-0.2
ENSG00000005189	REXO5	208107_s_at	0.381199177356212	1.00304962048941	0.1	0.354070127944565	1.033995404886	0.1	0.0260633380686024	2.50228431073504	0.3
ENSG00000005194	CIAPIN1	208968_s_at	0.105334119672226	1.80418229658928	0.1	0.0125313194154937	2.67893767307262	0.2	0.00478758637204846	3.16134191601834	0.2
ENSG00000005206	SPPL2B	225248_at	3.05838087209734e-12	7.88470676697318	0.5	4.72083678058202e-16	9.0252351961668	0.5	3.74663623643612e-10	7.49173766052113	0.4
ENSG00000005238	FAM214B	211433_x_at	0.0670753758103634	-2.03101050716488	-0.1	0.302030924165778	-1.14551202182142	-0.1	0.0019787575018165	-3.46887965437561	-0.2
ENSG00000005243	COPZ2	219561_at	0.000293902320186778	3.95614010540414	0.3	2.02943222010538e-10	6.90137219617901	0.6	0.0132130887917361	2.78220180883114	0.2
ENSG00000005249	PRKAR2B	203680_at	9.77547881269719e-17	-9.67253991887123	-1.7	3.10510228946829e-16	-9.08904193239763	-1.7	2.0638846425286e-11	-8.14489796726768	-1.5
ENSG00000005302	MSL3	207551_s_at	0.0011455823259237	-3.55510307800289	-0.2	0.100838288892852	-1.7822015049067	-0.1	3.60964438178851e-06	-5.2917949056069	-0.4
ENSG00000005339	CREBBP	202160_at	7.66616470162024e-10	6.85900664333787	0.5	0.0002009169573449	3.9715749045816	0.2	8.13675245942875e-09	6.77923140004154	0.6
ENSG00000005379	TSPOAP1	205839_s_at	2.28871484020203e-16	-9.52875838186734	-1	5.18993574031588e-23	-11.3851899674964	-1.4	2.5551516891745e-11	-8.09740558861977	-0.9
ENSG00000005381	MPO	203949_at	0.00726379419411931	-2.94180633753545	-0.1	0.000300767729560662	-3.86027087864749	-0.1	0.0186828455099742	-2.64059293218561	-0.1
ENSG00000005421	PON1	206345_s_at	0.674472291629855	-0.498545036876011	0	1.26849781657535e-05	-4.6690642377113	-0.2	0.882821234967221	-0.187496243156299	0
ENSG00000005436	GCFC2	216305_s_at	0.000975992354464371	3.60358746020487	0.3	1.72603255238203e-09	6.5140988019819	0.5	0.127593714998992	1.73625763263758	0.2
ENSG00000005448	WDR54	225898_at	0.352603712196801	-1.06172798392417	-0.1	0.00954935911823027	2.77842152872154	0.3	0.515141293449568	-0.778716117986564	-0.1
ENSG00000005469	CROT	204573_at	4.14065319441728e-09	6.52940253151088	0.5	1.95677338192491e-14	8.44859022455087	0.7	0.00014549182968047	4.28478676548019	0.3
ENSG00000005471	ABCB4	207819_s_at	0.0197502082205072	2.56280148523097	0.2	0.000178962752622797	4.0029101435235	0.4	0.00392774867733249	3.23157349155622	0.2
ENSG00000005483	KMT2E	223190_s_at	0.02094910564676	2.53934894788619	0.2	0.903400541659378	0.14496851932287	0	0.00596684391732206	3.0817907002257	0.3
ENSG00000005486	RHBDD2	222995_s_at	4.09439400658802e-12	-7.83214502610211	-0.7	2.03868581807628e-07	-5.5816372792207	-0.5	1.41343682908691e-11	-8.22932008739504	-0.9
ENSG00000005513	SOX8	226913_s_at	4.4630462941804e-06	5.03261445512056	1.4	0.407223567753439	0.928919139011015	0.2	1.65276472557993e-07	6.06245511710602	1.7
ENSG00000005700	IBTK	210970_s_at	0.634582516690565	0.562369168178905	0	0.476681768528787	0.804214459095688	0.1	0.0837479847138948	1.96072443645517	0.2
ENSG00000005801	ZNF195	204234_s_at	0.00240265865400684	3.31864536867144	0.3	0.0171130768580624	2.56040234879006	0.2	1.43066405389354e-07	6.0971737530055	0.6
ENSG00000005810	MYCBP2	201960_s_at	9.31838586124776e-17	-9.68073515443151	-0.9	1.43912088847795e-23	-11.5656082091385	-1.3	2.9961910780396e-14	-9.60610702131951	-0.9
ENSG00000005812	FBXL3	225132_at	0.0497671175470984	-2.16982336514027	-0.2	0.00207299912922069	-3.29116564123646	-0.2	0.0781176212460249	-1.99580703483823	-0.2
ENSG00000005844	ITGAL	213475_s_at	0.0182881357660712	2.59314354436567	0.2	0.00119130575457902	3.46164665492749	0.2	0.934920325490859	-0.104443022224554	0
ENSG00000005882	PDK2	202590_s_at	2.42761678661927e-08	-6.17387264708113	-0.4	2.50674106642405e-08	-6.00440594551796	-0.5	3.56034579095722e-07	-5.87571030643821	-0.5
ENSG00000005889	ZFX	229022_at	0.000670801894926724	3.71627769256882	0.3	0.00505349186026639	3.00102246904577	0.2	0.000140266345237866	4.29535627431178	0.3
ENSG00000005893	LAMP2	200821_at	0.0280827251955595	2.41872248078212	0.3	9.52306285985071e-05	4.16864799833878	0.4	0.447671635169843	0.89951233242933	0.1
ENSG00000005961	ITGA2B	206493_at	0.0491502429244255	2.17538933303883	0.1	0.240603721163633	1.29411208039266	0.1	0.00231597404900468	3.41481678217216	0.2
ENSG00000005981	ASB4	235619_at	0.175303343922562	-1.52198918476781	-0.1	0.00176917793455815	-3.34048236412277	-0.1	0.00105163233452463	-3.67820174693394	-0.2
ENSG00000006007	GDE1	226214_at	1.83034143268505e-07	-5.74997117195601	-0.3	2.8579023259764e-05	-4.47252955720995	-0.3	1.43161295436411e-07	-6.09696120648811	-0.4
ENSG00000006015	REX1BD	51200_at	0.685771384991447	-0.480575601833973	0	0.172834351419339	1.49273830908573	0.1	0.0677260464454076	-2.06755250594454	-0.1
ENSG00000006016	CRLF1	206315_at	0.684058313925041	0.483360723055529	0.1	0.0639711589518376	-2.0039654919986	-0.4	0.552100679699915	0.714649423353098	0.1
ENSG00000006025	OSBPL7	227946_at	1.81349650514239e-05	4.69494012181391	0.3	4.18413139841609e-05	4.37865886099123	0.2	0.00081255402640848	3.76043264160667	0.2
ENSG00000006042	TMEM98	223170_at	0.55817259379883	-0.684260418527779	-0.1	0.404610885096497	-0.934016210209414	-0.2	0.540264004034101	-0.734695495754682	-0.1
ENSG00000006047	YBX2	219704_at	5.92121915931576e-10	-6.90801777289383	-0.3	3.23704915006196e-12	-7.61574683544762	-0.3	1.34030842250092e-05	-4.94608401386684	-0.2
ENSG00000006059	KRT33A	208483_x_at	0.17975593438979	-1.50710895610266	-0.1	0.00619191387337874	-2.93145679809233	-0.1	0.00889165136412899	-2.9345168445683	-0.1
ENSG00000006062	MAP3K14	205192_at	2.51100269669406e-06	5.16573315236725	0.3	1.63256854204532e-07	5.62719058338386	0.4	0.0398814492900274	2.3160435898064	0.2
ENSG00000006071	ABCC8	210246_s_at	0.331050628075053	-1.10837662642197	-0.2	2.67757060230408e-07	-5.52510678571616	-0.8	0.187803306517097	1.51270068161667	0.4
ENSG00000006116	CACNG3	206384_at	9.04411356445524e-31	-15.0559908442845	-2.7	4.86643366126437e-35	-15.238936096278	-3	6.0255304555041e-23	-14.4661360444782	-2.7
ENSG00000006118	TMEM132A	218834_s_at	0.00734489748411619	-2.93783480800571	-0.3	0.282754254267675	-1.19049819049439	-0.1	0.0170119473593469	-2.67949591455946	-0.3
ENSG00000006125	AP2B1	200612_s_at	0.000633801525898357	-3.73337637815421	-0.2	2.17741273654829e-12	-7.68194462227729	-0.5	0.0293502899357229	-2.45114834636389	-0.2
ENSG00000006128	TAC1	206552_s_at	1.99157463513861e-15	-9.16522706783853	-3.3	1.91023374844713e-19	-10.192712010153	-3.6	4.07380224483683e-14	-9.53627031315312	-3.5
ENSG00000006194	ZNF263	203707_at	0.0216232274338518	2.52666103790333	0.1	1.41469760320488e-07	5.6570276633784	0.3	0.00019681911595829	4.1956546264206	0.3
ENSG00000006210	CX3CL1	823_at	3.69339170975552e-08	-6.08686507558207	-0.8	7.18224877365389e-15	-8.6059124740285	-0.9	4.16439737374028e-08	-6.39338172222813	-0.9
ENSG00000006282	SPATA20	218164_at	0.268649118187718	-1.25318124246764	-0.2	0.0708569212186427	1.95578159216593	0.2	0.258245565772261	-1.3083081906747	-0.2
ENSG00000006283	CACNA1G	211802_x_at	1.62740127355963e-15	-9.19897432894176	-0.4	1.00246308679848e-13	-8.18791352690294	-0.4	7.76167703095609e-12	-8.36269253722949	-0.4
ENSG00000006327	TNFRSF12A	218368_s_at	0.0837424070577326	1.92235941030833	0.2	1.76490758836025e-10	6.92662585242403	1.2	0.367346365788875	1.05603945198983	0.2
ENSG00000006377	DLX6	221289_at	0.000149459087092363	-4.14563844499929	-0.2	2.24330373120899e-05	-4.53208899580584	-0.2	0.0369833097837323	-2.35008424105049	-0.1
ENSG00000006432	MAP3K9	214969_at	1.34250730585859e-11	-7.61700263412394	-0.4	2.8340893403515e-11	-7.24729806572648	-0.4	1.21154483826695e-06	-5.57089496925886	-0.4
ENSG00000006451	RALA	224880_at	7.05655103866431e-08	5.95267137591128	0.4	6.46834538101034e-11	7.10398984626771	0.5	4.15451984563515e-06	5.25516125249213	0.4
ENSG00000006453	BAIAP2L1	227371_at	6.22944381225429e-05	-4.37952594426757	-0.2	0.000845868921386527	-3.56427341950497	-0.1	0.153100490268118	-1.6334609781142	-0.1
ENSG00000006459	KDM7A	221778_at	0.00454289546533808	3.10476616668424	0.3	0.834939874108391	0.24692909436273	0	0.0360666307132538	2.36170792223508	0.3
ENSG00000006468	ETV1	221911_at	9.39129251029944e-15	8.89649040019644	2.2	3.90167610461229e-11	7.19182709160277	1.7	1.40714326761458e-12	8.74562136540408	2.3
ENSG00000006530	AGK	222132_s_at	0.0783548390074575	-1.95505146861004	-0.1	0.403475082806069	0.93630383663958	0.1	0.0131618853104127	-2.78373299774904	-0.2
ENSG00000006534	ALDH3B1	1565731_at	0.194534663223553	-1.45927201092054	0	0.733424194008793	0.397629689153215	0	0.0262841298652003	-2.49869598301175	-0.1
ENSG00000006555	TTC22	220309_at	0.00425667731533957	-3.12683053625868	-0.2	3.19320007684195e-05	-4.4454624566309	-0.2	0.0183313030527626	-2.64846003472011	-0.1
ENSG00000006576	PHTF2	209780_at	0.316979544722369	1.13888886625222	0.1	0.00268929945500674	3.20841745336089	0.3	0.0369047798807562	2.35108668155358	0.2
ENSG00000006606	CCL26	223710_at	0.00599175149268771	-3.00935027101545	-0.2	0.41463886204196	-0.914866560746085	-0.1	0.0931251460956676	-1.90541759909092	-0.2
ENSG00000006607	FARP2	225652_at	1.3377859450892e-05	4.76936260820001	0.3	4.2057656363884e-07	5.430354685991	0.4	5.96264301726353e-08	6.30787442986872	0.5
ENSG00000006611	USH1C	205137_x_at	0.0598772114017466	2.08473129136439	0.3	0.00680666848953511	-2.89871349997901	-0.3	0.0231462805099753	2.55192148967942	0.4
ENSG00000006625	GGCT	215380_s_at	0.459465458180061	-0.854990984434029	-0.1	0.00271214258396645	3.20573502284784	0.3	0.482048191876775	-0.837598530347939	-0.1
ENSG00000006634	DBF4	204244_s_at	3.362725578606e-09	6.57078811722381	1.1	3.56450402602985e-13	7.98162923783298	1.6	9.86487833290777e-09	6.7345808044577	1.2
ENSG00000006638	TBXA2R	211590_x_at	0.324966134809923	-1.1216308663012	0	0.91835940857151	0.122605980495897	0	0.278423935276052	-1.25655894387597	-0.1
ENSG00000006652	IFRD1	202146_at	9.58713842971212e-11	7.25435059812922	0.8	4.18311934651372e-16	9.04369929015941	1.2	2.66539267477098e-06	5.37034599648455	0.7
ENSG00000006659	LGALS14	220158_at	0.00434734007118902	-3.11961961564911	-0.1	0.000219262723255909	-3.9477298675399	-0.2	0.00591912826333353	-3.08483041431502	-0.1
ENSG00000006695	COX10	1569685_at	0.117264458294235	1.74751043048384	0.1	0.72203986163148	0.414419296815159	0	0.0366587292480791	2.3541086895002	0.2
ENSG00000006695	COX10	203858_s_at	0.0777797713032499	-1.95886481462166	-0.1	0.0533410546840977	-2.08741414560246	-0.1	0.59010009719078	0.649380199459445	0
ENSG00000006704	GTF2IRD1	218412_s_at	4.96515752389851e-13	8.20715382187007	0.6	9.65157791680171e-15	8.55979677510973	0.6	4.14947489133189e-11	7.98721246870925	0.6
ENSG00000006712	PAF1	202093_s_at	2.26140903672602e-05	4.63973604291558	0.3	8.92057367659652e-07	5.26898996869614	0.3	0.0630299030201441	2.10215232878719	0.2
ENSG00000006715	VPS41	210849_s_at	0.506807194888684	-0.770586607040193	0	0.754754258659089	0.366147300551412	0	0.365542141998756	-1.05970985831771	-0.1
ENSG00000006740	ARHGAP44	205414_s_at	1.14583883976377e-25	-13.0617419709833	-2.3	3.41208134088803e-28	-13.0633498283061	-2.6	5.71062059610167e-18	-11.5630217712212	-2.2
ENSG00000006744	ELAC2	201767_s_at	4.63481010120407e-14	8.62030436601673	0.5	2.11642583096003e-17	9.49666516556386	0.5	2.95846815075227e-09	7.01577304315365	0.5
ENSG00000006747	SCIN	222272_x_at	2.6151223701397e-06	5.15642061818064	0.2	6.39137746411147e-08	5.8173010670589	0.2	0.00267031492196965	3.36627794914946	0.1
ENSG00000006756	ARSD	225286_at	0.244662409589648	1.31507732986387	0.1	1.03872190442217e-10	7.02027598894371	0.6	0.109196290124328	1.82076871364187	0.2
ENSG00000006757	PNPLA4	209740_s_at	3.12696001364402e-06	-5.11488598861252	-0.7	2.01040167575294e-05	-4.55843765894503	-0.6	2.20914577066348e-07	-5.9922085861094	-0.9
ENSG00000006788	MYH13	208208_at	0.0236888002553716	-2.4888890580756	-0.1	0.0127903440293231	-2.67118845144387	-0.1	0.0335442812046746	-2.39346197014651	-0.1
ENSG00000006831	ADIPOR2	201346_at	0.00591211419298076	3.01398419616021	0.3	0.374444145957117	0.992149650855896	0.1	0.06922120680736	2.05656525080812	0.3
