Creation Time:	2023-04-28 21:07:34

INPUT:
File name:	crfe_v019.py
Annotations file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/Dekker/Fazhir_GO_cleanG.txt
Gene file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/Dekker/Fazhir_G_full.txt
lower limit annotations/process:	20
upper limit annotations/process:	200
k (number of perturbed categories):	24
threshold:	0.01
threshold type:	levels
belief:	10.0
Method:	MCMC with parameter learning with an empty set as initial set
repeats:	10
burnin steps:	20000
MCMC steps:	50000
Maximal value for alpha and beta:	0.4702117833344329
Maximal possible value for alpha and beta:	0.4702117833344329
Probability parameter change:	0.2
seed for RNG:	3754103777

Initial set of processes:
Empty set

INPUT ANALYSIS:
Total number of processes:	6862
Total number of genes:	7970
Number of perturbed genes:	1977
Proportion perturbed genes:	0.2480552070263488

OUTPUT:
Learnt parameters:
alpha (FPR):	0.18808471333377316
beta (FNR):	0.3761694266675463
q (penalization parameter):	0.001 (fixed)


Best log-likelihood value (mean +- standard deviation across replicates):	-4224.133854940077 +- 13.859228997687724

Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
13	20	19	0.601	0.37736	2.100e+01	0.024	0.523	GO_POSITIVE_REGULATION_OF_INTERLEUKIN_12_BIOSYNTHETIC_PROCESS
14	75	45	0.51661	0.4487	1.812e+03	0.015	0.546	GO_POSTSYNAPTIC_DENSITY_ASSEMBLY
15	40	29	0.50503	0.44298	3.856e+02	0.021	0.578	GO_POSITIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY
16	30	20	0.4977	0.40708	2.558e+02	0.015	0.523	GO_DELTA_CATENIN_BINDING
17	25	20	0.47867	0.35853	1.159e+02	0.023	0.393	GO_CHOLINE_CATABOLIC_PROCESS
18	21	16	0.46749	0.3429	9.595e+01	0.022	0.519	GO_SINGLE_BASE_INSERTION_OR_DELETION_BINDING
19	30	20	0.44182	0.35327	2.558e+02	0.016	0.489	GO_POSITIVE_REGULATION_OF_TORC1_SIGNALING
20	55	34	0.43994	0.44326	9.444e+02	0.011	0.635	GO_SYNAPTIC_VESICLE_DOCKING
21	45	29	0.41301	0.38699	6.002e+02	0.012	0.605	GO_AMINO_SUGAR_BIOSYNTHETIC_PROCESS
22	60	35	0.39534	0.46551	1.199e+03	0.017	0.475	GO_SULFATION
23	20	19	0.39216	0.33183	2.100e+01	0.019	0.622	GO_NEUTROPHIL_MEDIATED_KILLING_OF_SYMBIONT_CELL
24	25	19	0.38561	0.39298	1.359e+02	0.017	0.517	GO_ENDOPLASMIC_RETICULUM_TUBULAR_NETWORK_MEMBRANE
25	40	24	0.36329	0.44938	5.203e+02	0.012	0.608	GO_NADH_METABOLIC_PROCESS
26	50	29	0.35651	0.36041	8.396e+02	0.011	0.628	GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H_OXYGEN_AS_ACCEPTOR
27	55	30	0.35617	0.35663	1.074e+03	0.015	0.488	GO_MITOCHONDRIA_ASSOCIATED_ENDOPLASMIC_RETICULUM_MEMBRANE
28	25	19	0.34153	0.39504	1.359e+02	0.019	0.478	GO_TRANSCRIPTION_FACTOR_TFIIIC_COMPLEX
29	25	19	0.30961	0.37602	1.359e+02	0.019	0.478	GO_TRNA_TRANSCRIPTION
30	70	39	0.29093	0.35221	1.702e+03	0.011	0.591	GO_ERYTHROCYTE_MATURATION
31	30	20	0.27763	0.34869	2.558e+02	0.016	0.496	GO_HAUS_COMPLEX
32	65	34	0.27634	0.33686	1.547e+03	0.012	0.503	GO_CENTRIOLE_CENTRIOLE_COHESION
33	20	14	0.275	0.31954	1.059e+02	0.013	0.593	GO_ANNULATE_LAMELLAE
34	46	31	0.26823	0.41786	5.853e+02	0.024	0.417	GO_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_CYTOPLASMIC_MEDIATOR_ACTIVITY
35	65	35	0.26634	0.33509	1.512e+03	0.019	0.387	GO_NEGATIVE_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS
36	25	15	0.26439	0.34477	2.058e+02	0.014	0.512	GO_ESTROGEN_RECEPTOR_ACTIVITY
37	51	31	0.26244	0.32931	8.297e+02	0.015	0.544	GO_VOCALIZATION_BEHAVIOR
38	25	20	0.25322	0.34792	1.159e+02	0.018	0.494	GO_REGULATION_OF_HISTONE_H2B_UBIQUITINATION
39	30	25	0.25172	0.38604	1.409e+02	0.019	0.533	GO_3_PHOSPHOADENOSINE_5_PHOSPHOSULFATE_BINDING
40	25	15	0.24284	0.31698	2.058e+02	0.01	0.663	GO_TRANSCRIPTION_REGULATOR_RECRUITING_ACTIVITY
41	20	10	0.24158	0.28371	1.559e+02	0.08	0.113	GO_ASCENDING_AORTA_DEVELOPMENT
42	25	20	0.23895	0.37013	1.159e+02	0.018	0.488	GO_L_METHIONINE_SALVAGE_FROM_METHYLTHIOADENOSINE
43	35	24	0.23243	0.24	3.307e+02	0.013	0.606	GO_POSITIVE_REGULATION_OF_GASTRULATION
44	25	20	0.22443	0.34467	1.159e+02	0.022	0.466	GO_SUMO_POLYMER_BINDING
45	25	18	0.2199	0.33554	1.549e+02	0.028	0.347	GO_RETINAL_DEHYDROGENASE_ACTIVITY
46	50	25	0.2139	0.3952	9.492e+02	0.012	0.498	GO_RACEMASE_AND_EPIMERASE_ACTIVITY
47	40	25	0.20965	0.3962	4.954e+02	0.014	0.571	GO_EXTRACELLULAR_REGULATION_OF_SIGNAL_TRANSDUCTION
48	75	34	0.20111	0.29167	2.265e+03	0.027	0.499	GO_VENTRICULAR_CARDIAC_MUSCLE_CELL_DIFFERENTIATION
49	20	15	0.201	0.31436	9.096e+01	0.014	0.62	GO_REGULATION_OF_OSTEOCLAST_PROLIFERATION
50	90	50	0.2	0.4	2.812e+03	0.014	0.539	GO_POSTSYNAPTIC_SPECIALIZATION_ASSEMBLY
51	75	40	0.1941	0.37507	2.025e+03	0.016	0.442	GO_THYROID_HORMONE_METABOLIC_PROCESS
52	25	20	0.19177	0.3694	1.159e+02	0.018	0.494	GO_POSITIVE_REGULATION_OF_HISTONE_UBIQUITINATION
53	25	15	0.18266	0.22882	2.058e+02	0.018	0.509	GO_SOFT_PALATE_DEVELOPMENT
54	30	20	0.18202	0.23065	2.558e+02	0.017	0.394	GO_MALE_MATING_BEHAVIOR
55	74	43	0.17891	0.34344	1.826e+03	0.012	0.569	GO_NEGATIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY
56	25	15	0.16233	0.3131	2.058e+02	0.028	0.311	GO_REGULATION_OF_INTERLEUKIN_2_SECRETION
57	40	25	0.15977	0.29521	4.954e+02	0.013	0.56	GO_MACROLIDE_BINDING
58	32	20	0.15382	0.30566	3.187e+02	0.013	0.518	GO_HEPARAN_SULFATE_GLUCOSAMINE_3_SULFOTRANSFERASE_1_ACTIVITY
59	20	14	0.14809	0.20559	1.059e+02	0.016	0.515	GO_GLYCEROL_ETHER_METABOLIC_PROCESS
60	55	31	0.14089	0.29459	1.043e+03	0.018	0.468	GO_GLUCURONOSYLTRANSFERASE_ACTIVITY
61	45	28	0.13896	0.23491	6.291e+02	0.015	0.514	GO_ESCRT_I_COMPLEX
62	55	30	0.13062	0.20997	1.074e+03	0.011	0.617	GO_PROSTANOID_METABOLIC_PROCESS
63	30	20	0.12402	0.25934	2.558e+02	0.016	0.448	GO_POLYADENYLATION_DEPENDENT_SNORNA_3_END_PROCESSING
64	25	20	0.12333	0.29095	1.159e+02	0.019	0.496	GO_LIPASE_BINDING
65	35	19	0.12145	0.2989	4.404e+02	0.047	0.479	GO_VASCULAR_SMOOTH_MUSCLE_CELL_DEVELOPMENT
66	20	15	0.12	0.13499	9.096e+01	0.025	0.372	GO_AMIDINE_LYASE_ACTIVITY
67	25	15	0.11672	0.25023	2.058e+02	0.021	0.414	GO_CELL_TIP
68	25	20	0.11659	0.16035	1.159e+02	0.02	0.562	GO_TOLL_SIGNALING_PATHWAY
69	95	45	0.11636	0.22621	3.522e+03	0.011	0.53	GO_NEGATIVE_REGULATION_OF_CAMP_MEDIATED_SIGNALING
70	45	28	0.11315	0.29821	6.291e+02	0.014	0.542	GO_RNA_POLYMERASE_III_TRANSCRIPTION_FACTOR_COMPLEX
71	20	15	0.11247	0.17407	9.096e+01	0.026	0.327	GO_DNA_METHYLATION_ON_CYTOSINE
72	50	20	0.10909	0.21909	1.093e+03	0.914	0.388	GO_BETA_CATENIN_TCF_COMPLEX
73	40	25	0.10795	0.29829	4.954e+02	0.012	0.646	GO_GLUCOSE_BINDING
74	65	35	0.10354	0.29901	1.512e+03	0.014	0.471	GO_CORTICOSTEROID_RECEPTOR_SIGNALING_PATHWAY
75	30	17	0.10329	0.25084	3.127e+02	0.01	0.651	GO_EARLY_ENDOSOME_TO_GOLGI_TRANSPORT
76	30	19	0.10258	0.23188	2.757e+02	0.017	0.433	GO_COBALAMIN_TRANSPORT
77	35	20	0.10172	0.29947	4.205e+02	0.02	0.424	GO_CELLULAR_RESPONSE_TO_LAMINAR_FLUID_SHEAR_STRESS
78	78	46	0.10104	0.29967	1.996e+03	0.018	0.434	GO_MYOSIN_V_BINDING
79	148	68	0.1	0.3	8.671e+03	0.014	0.467	GO_RESPONSE_TO_FLUID_SHEAR_STRESS
80	100	50	0.1	0.3	3.762e+03	0.011	0.525	GO_TRANSCRIPTIONALLY_ACTIVE_CHROMATIN
81	93	51	0.1	0.3	3.036e+03	0.014	0.449	GO_MITOPHAGY
82	45	25	0.1	0.3	7.099e+02	0.012	0.488	GO_NEGATIVE_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN
83	30	20	0.1	0.3	2.558e+02	0.021	0.372	GO_REGULATION_OF_NODAL_SIGNALING_PATHWAY
84	20	15	0.09999	0.17753	9.096e+01	0.018	0.603	GO_FEMALE_PRONUCLEUS
85	65	35	0.09826	0.21507	1.512e+03	0.01	0.618	GO_RNA_SPLICING_VIA_ENDONUCLEOLYTIC_CLEAVAGE_AND_LIGATION
86	30	19	0.09791	0.2641	2.757e+02	0.017	0.42	GO_POSITIVE_REGULATION_OF_MICROTUBULE_BINDING
87	25	15	0.09157	0.15777	2.058e+02	0.022	0.354	GO_ALPHA_N_ACETYLNEURAMINATE_ALPHA_2_8_SIALYLTRANSFERASE_ACTIVITY
88	30	24	0.09057	0.20149	1.659e+02	0.015	0.632	GO_NEUTROPHIL_MEDIATED_CYTOTOXICITY
89	35	20	0.08925	0.17755	4.205e+02	0.013	0.543	GO_RACEMASE_AND_EPIMERASE_ACTIVITY_ACTING_ON_CARBOHYDRATES_AND_DERIVATIVES
90	25	15	0.08449	0.25346	2.058e+02	0.009	0.698	GO_METANEPHRIC_GLOMERULAR_MESANGIUM_DEVELOPMENT
91	20	15	0.08226	0.11139	9.096e+01	0.015	0.617	GO_RESPONSE_TO_MYCOTOXIN
92	20	15	0.07908	0.19593	9.096e+01	0.014	0.659	GO_CREATINE_METABOLIC_PROCESS
93	20	10	0.07374	0.12657	1.559e+02	0.012	0.48	GO_PROTEIN_DEUBIQUITINATION_INVOLVED_IN_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS
94	75	43	0.07157	0.21472	1.900e+03	0.012	0.589	GO_KIDNEY_MESENCHYME_DEVELOPMENT
95	30	20	0.07087	0.14151	2.558e+02	0.015	0.448	GO_INTERLEUKIN_1_RECEPTOR_BINDING
96	21	11	0.06987	0.11079	1.659e+02	0.01	0.567	GO_REGULATION_OF_INTERLEUKIN_1_MEDIATED_SIGNALING_PATHWAY
97	35	24	0.06769	0.20308	3.307e+02	0.013	0.621	GO_DISRUPTION_OF_CELLS_OF_OTHER_ORGANISM_INVOLVED_IN_SYMBIOTIC_INTERACTION
98	35	20	0.06592	0.19777	4.205e+02	0.013	0.55	GO_HISTONE_H3_K36_DEMETHYLATION
99	30	15	0.06096	0.11043	3.456e+02	0.014	0.52	GO_SIRNA_BINDING
100	23	18	0.0604	0.16566	1.059e+02	0.014	0.608	GO_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MICROTUBULE
101	30	15	0.06016	0.11462	3.456e+02	0.016	0.429	GO_HARD_PALATE_DEVELOPMENT
102	45	23	0.05604	0.16811	7.587e+02	0.014	0.466	GO_DERMATAN_SULFATE_BIOSYNTHETIC_PROCESS
103	30	20	0.05463	0.13456	2.558e+02	0.02	0.457	GO_ZYMOGEN_GRANULE_MEMBRANE
104	45	20	0.05349	0.14811	8.334e+02	0.013	0.423	GO_NUCLEOTIDE_EXCISION_REPAIR_COMPLEX
105	40	24	0.05066	0.09326	5.203e+02	0.015	0.519	GO_ARP2_3_COMPLEX_BINDING
106	62	36	0.05046	0.15137	1.285e+03	0.013	0.488	GO_REGULATION_OF_FEMALE_GONAD_DEVELOPMENT
107	20	15	0.04874	0.14621	9.096e+01	0.026	0.355	GO_CHOLINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
108	95	49	0.0453	0.10947	3.324e+03	0.014	0.517	GO_NAD_METABOLIC_PROCESS
109	20	15	0.04362	0.06121	9.096e+01	0.022	0.476	GO_MYOBLAST_FATE_COMMITMENT
110	36	26	0.0414	0.1242	3.157e+02	0.018	0.48	GO_QUATERNARY_AMMONIUM_GROUP_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
111	75	35	0.04041	0.0917	2.223e+03	0.01	0.581	GO_HEAT_GENERATION
112	25	14	0.04039	0.12116	2.208e+02	0.014	0.492	GO_WOUND_HEALING_INVOLVED_IN_INFLAMMATORY_RESPONSE
113	90	43	0.03949	0.11846	3.145e+03	0.012	0.494	GO_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_MULTIVESICULAR_BODY_SORTING_PATHWAY
114	25	15	0.03943	0.11163	2.058e+02	0.017	0.416	GO_POSTTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE_TRANSLOCATION
115	65	35	0.03815	0.11233	1.512e+03	0.01	0.592	GO_POSITIVE_REGULATION_OF_CHEMOKINE_SECRETION
116	40	15	0.03772	0.11317	7.296e+02	0.014	0.281	GO_PENETRATION_OF_ZONA_PELLUCIDA
117	40	24	0.03566	0.07133	5.203e+02	0.01	0.628	GO_UDP_N_ACETYLGLUCOSAMINE_BIOSYNTHETIC_PROCESS
118	26	15	0.03523	0.0577	2.318e+02	0.012	0.548	GO_SIALIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
119	30	20	0.03472	0.04538	2.558e+02	0.018	0.424	GO_MAINTENANCE_OF_DNA_METHYLATION
120	35	20	0.03445	0.08167	4.205e+02	0.015	0.472	GO_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY_PLANAR_CELL_POLARITY_PATHWAY
121	40	25	0.03407	0.06842	4.954e+02	0.018	0.468	GO_SPECTRIN
122	36	15	0.0333	0.0901	5.581e+02	0.014	0.37	GO_3_HYDROXYACYL_COA_DEHYDROGENASE_ACTIVITY
123	26	15	0.03312	0.09213	2.318e+02	0.015	0.44	GO_REGULATION_OF_APOPTOTIC_DNA_FRAGMENTATION
124	30	14	0.03114	0.09341	3.625e+02	0.01	0.579	GO_POSITIVE_REGULATION_OF_PROTEIN_HOMOOLIGOMERIZATION
125	87	50	0.02996	0.06001	2.547e+03	0.014	0.513	GO_PHAGOCYTIC_CUP
126	30	20	0.02797	0.05837	2.558e+02	0.017	0.48	GO_REGULATION_OF_GLYCOGEN_CATABOLIC_PROCESS
127	30	20	0.02777	0.08332	2.558e+02	0.011	0.675	GO_SEQUESTERING_OF_EXTRACELLULAR_LIGAND_FROM_RECEPTOR
128	45	25	0.02691	0.06902	7.099e+02	0.014	0.555	GO_REGULATION_OF_TRANSLATIONAL_INITIATION_BY_EIF2_ALPHA_PHOSPHORYLATION
129	20	10	0.02598	0.07305	1.559e+02	0.01	0.611	GO_PERICILIARY_MEMBRANE_COMPARTMENT
130	35	20	0.02595	0.07784	4.205e+02	0.017	0.434	GO_CHANGES_TO_DNA_METHYLATION_INVOLVED_IN_EMBRYO_DEVELOPMENT
131	30	15	0.02406	0.04813	3.456e+02	0.009	0.602	GO_HISTONE_H4_K20_TRIMETHYLATION
132	25	14	0.0239	0.0645	2.208e+02	0.01	0.629	GO_NUCLEAR_MIGRATION_ALONG_MICROTUBULE
133	25	15	0.02341	0.06685	2.058e+02	0.014	0.453	GO_PROTEIN_IMPORT_INTO_PEROXISOME_MEMBRANE
134	26	11	0.02319	0.06958	2.917e+02	0.016	0.365	GO_MAINTENANCE_OF_DNA_REPEAT_ELEMENTS
135	70	36	0.02257	0.06772	1.815e+03	0.016	0.407	GO_N_GLYCAN_PROCESSING
136	133	62	0.02178	0.06533	6.947e+03	0.013	0.484	GO_BETA_CATENIN_TCF_COMPLEX_ASSEMBLY
137	40	24	0.02106	0.06319	5.203e+02	0.018	0.352	GO_ELASTIC_FIBER_ASSEMBLY
138	80	44	0.02066	0.04641	2.245e+03	0.014	0.518	GO_SERTOLI_CELL_DIFFERENTIATION
139	26	15	0.02023	0.04541	2.318e+02	0.012	0.548	GO_SIALIC_ACID_TRANSPORT
140	55	30	0.01929	0.05356	1.074e+03	0.016	0.467	GO_SERTOLI_CELL_DEVELOPMENT
141	30	18	0.01884	0.02805	2.947e+02	0.009	0.684	GO_MESENCHYMAL_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT
142	20	10	0.01872	0.0351	1.559e+02	0.007	0.732	GO_POSITIVE_REGULATION_OF_CORTISOL_SECRETION
143	40	24	0.01854	0.03566	5.203e+02	0.012	0.597	GO_ETHER_METABOLIC_PROCESS
144	25	15	0.0182	0.03749	2.058e+02	0.009	0.68	GO_POSITIVE_REGULATION_OF_SKELETAL_MUSCLE_CELL_DIFFERENTIATION
145	25	15	0.01815	0.05302	2.058e+02	0.011	0.602	GO_NEGATIVE_REGULATION_OF_PINOCYTOSIS
146	35	20	0.01764	0.02443	4.205e+02	0.014	0.503	GO_NEGATIVE_REGULATION_OF_COLLATERAL_SPROUTING
147	20	15	0.01677	0.04207	9.096e+01	0.013	0.666	GO_BETA_CATENIN_DESTRUCTION_COMPLEX_ASSEMBLY
148	35	20	0.01666	0.04999	4.205e+02	0.019	0.35	GO_REGULATION_OF_MIRNA_METABOLIC_PROCESS
149	30	20	0.01637	0.04912	2.558e+02	0.011	0.675	GO_PROTEIN_LOCALIZATION_TO_EXTRACELLULAR_REGION
150	35	20	0.01577	0.0385	4.205e+02	0.008	0.758	GO_THIOESTERASE_BINDING
151	30	19	0.0157	0.04709	2.757e+02	0.013	0.622	GO_DISRUPTION_BY_HOST_OF_SYMBIONT_CELLS
152	55	24	0.01556	0.03115	1.254e+03	0.033	0.473	GO_VENTRICULAR_CARDIAC_MUSCLE_CELL_DEVELOPMENT
153	25	15	0.01523	0.0457	2.058e+02	0.02	0.333	GO_C_ACETYLTRANSFERASE_ACTIVITY
154	30	19	0.01439	0.04316	2.757e+02	0.01	0.689	GO_CELL_MOTILITY_INVOLVED_IN_CEREBRAL_CORTEX_RADIAL_GLIA_GUIDED_MIGRATION
155	50	20	0.01365	0.04096	1.093e+03	0.011	0.367	GO_REGULATION_OF_KERATINOCYTE_MIGRATION
156	25	15	0.01298	0.03893	2.058e+02	0.015	0.524	GO_REGULATION_OF_VASCULAR_WOUND_HEALING
157	20	15	0.0124	0.02552	9.096e+01	0.012	0.72	GO_PRESYNAPTIC_MEMBRANE_ASSEMBLY
158	25	15	0.01225	0.02497	2.058e+02	0.021	0.264	GO_FERRIC_IRON_BINDING
159	20	10	0.01185	0.03045	1.559e+02	0.019	0.171	GO_PROTEIN_CARBOXYL_O_METHYLTRANSFERASE_ACTIVITY
160	76	35	0.01184	0.03551	2.302e+03	0.014	0.341	GO_FERROUS_IRON_BINDING
161	45	20	0.01162	0.03486	8.334e+02	0.009	0.569	GO_RESPONSE_TO_PARATHYROID_HORMONE
162	89	41	0.0106	0.03179	3.150e+03	0.011	0.502	GO_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR
163	20	14	0.01038	0.03115	1.059e+02	0.01	0.672	GO_RENAL_SODIUM_ION_TRANSPORT
164	30	15	0.01032	0.03095	3.456e+02	0.009	0.631	GO_PROGESTERONE_BIOSYNTHETIC_PROCESS
165	25	15	0.01012	0.0303	2.058e+02	0.013	0.536	GO_FRUCTOSE_CATABOLIC_PROCESS
166	25	10	0.00935	0.02201	2.797e+02	0.018	0.187	GO_NEGATIVE_REGULATION_OF_MYELINATION
167	25	10	0.00929	0.01882	2.797e+02	0.01	0.434	GO_MELANOCORTIN_RECEPTOR_ACTIVITY
168	35	15	0.00906	0.02719	5.192e+02	0.01	0.453	GO_NEGATIVE_REGULATION_OF_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS
169	25	10	0.00876	0.02627	2.797e+02	0.013	0.298	GO_ENDOPLASMIC_RETICULUM_LOCALIZATION
170	35	20	0.00872	0.02615	4.205e+02	0.01	0.613	GO_PRIMARY_ALCOHOL_CATABOLIC_PROCESS
171	25	9	0.00752	0.02255	2.966e+02	0.007	0.556	GO_CELLULAR_RESPONSE_TO_TESTOSTERONE_STIMULUS
172	35	15	0.00748	0.02243	5.192e+02	0.009	0.569	GO_NEGATIVE_REGULATION_OF_CHROMATIN_SILENCING
173	30	15	0.0072	0.02161	3.456e+02	0.011	0.579	GO_REGULATION_OF_TOLL_LIKE_RECEPTOR_9_SIGNALING_PATHWAY
174	20	10	0.00719	0.02158	1.559e+02	0.01	0.498	GO_PEPTIDOGLYCAN_RECEPTOR_ACTIVITY
175	35	21	0.00708	0.02125	3.995e+02	0.016	0.434	GO_FLAP_ENDONUCLEASE_ACTIVITY
176	48	22	0.00689	0.02066	9.281e+02	0.016	0.432	GO_TAT_PROTEIN_BINDING
177	25	15	0.00671	0.01671	2.058e+02	0.011	0.628	GO_RNA_IMPORT_INTO_MITOCHONDRION
178	40	15	0.00666	0.01998	7.296e+02	0.01	0.393	GO_POSITIVE_REGULATION_OF_CENTROSOME_DUPLICATION
179	20	10	0.00631	0.01893	1.559e+02	0.012	0.533	GO_NUCLEAR_MEMBRANE_ORGANIZATION
180	20	10	0.00625	0.01874	1.559e+02	0.009	0.618	GO_REGULATION_OF_THYROID_HORMONE_MEDIATED_SIGNALING_PATHWAY
181	40	15	0.00621	0.01863	7.296e+02	0.041	0.327	GO_NEGATIVE_REGULATION_OF_VASCULAR_SMOOTH_MUSCLE_CELL_DIFFERENTIATION
182	25	10	0.00606	0.01817	2.797e+02	0.007	0.734	GO_NEGATIVE_REGULATION_OF_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION
183	25	10	0.00577	0.0173	2.797e+02	0.01	0.534	GO_PROTEIN_LYSINE_6_OXIDASE_ACTIVITY
184	76	39	0.00572	0.01717	2.141e+03	0.014	0.489	GO_LYSINE_ACETYLATED_HISTONE_BINDING
185	20	10	0.00567	0.017	1.559e+02	0.015	0.328	GO_VERY_LOW_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE
186	25	15	0.00559	0.0137	2.058e+02	0.013	0.534	GO_ENDOSOME_TO_LYSOSOME_TRANSPORT_VIA_MULTIVESICULAR_BODY_SORTING_PATHWAY
187	20	15	0.00548	0.01643	9.096e+01	0.018	0.507	GO_HULC_COMPLEX
188	25	18	0.00531	0.01594	1.549e+02	0.009	0.767	GO_GLOMERULUS_VASCULATURE_MORPHOGENESIS
189	55	28	0.00509	0.01528	1.133e+03	0.012	0.46	GO_INTRINSIC_COMPONENT_OF_PEROXISOMAL_MEMBRANE
190	21	11	0.00498	0.01493	1.659e+02	0.012	0.443	GO_INTERLEUKIN_1_BINDING
191	30	15	0.00481	0.01443	3.456e+02	0.016	0.438	GO_EIF2ALPHA_PHOSPHORYLATION_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS
192	80	40	0.00478	0.01433	2.414e+03	0.012	0.472	GO_MANNOSE_BINDING
193	25	15	0.00447	0.01342	2.058e+02	0.011	0.618	GO_REGULATION_OF_HYDROGEN_PEROXIDE_BIOSYNTHETIC_PROCESS
194	30	15	0.00399	0.01197	3.456e+02	0.056	0.268	GO_ATRIOVENTRICULAR_VALVE_FORMATION
195	35	10	0.00369	0.01106	6.387e+02	0.007	0.538	GO_POSITIVE_REGULATION_OF_MAMMARY_GLAND_EPITHELIAL_CELL_PROLIFERATION
196	45	25	0.00347	0.0104	7.099e+02	0.015	0.395	GO_MALE_SEX_DETERMINATION
197	20	10	0.00334	0.01001	1.559e+02	0.013	0.446	GO_NUCLEAR_RETENTION_OF_PRE_MRNA_AT_THE_SITE_OF_TRANSCRIPTION
198	25	10	0.00329	0.00988	2.797e+02	0.007	0.603	GO_STEROID_HORMONE_BINDING
199	35	20	0.00314	0.00943	4.205e+02	0.014	0.504	GO_NEGATIVE_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE
