Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Term Name
83	125	74	0.33446	0.39511	5.041e+03	0.057	ameboidal cell migration
84	203	158	0.33129	0.40005	7.973e+03	0.059	antigen processing and presentation
85	173	115	0.32705	0.3967	8.239e+03	-0.009	brain development
86	307	240	0.32037	0.41477	1.777e+04	0.148	regulation of mitotic cell cycle
87	194	160	0.3177	0.34149	5.911e+03	0.009	nuclear transport
88	387	296	0.31148	0.43836	2.987e+04	0.047	purine-containing compound metabolic process
89	327	206	0.3076	0.45374	3.128e+04	-0.019	alcohol metabolic process
90	151	112	0.3054	0.353	5.069e+03	0.051	membrane lipid metabolic process
91	137	113	0.30529	0.39367	2.969e+03	0.133	response to topologically incorrect protein
92	130	107	0.30106	0.42257	2.700e+03	0.12	response to unfolded protein
93	201	195	0.3	0.45826	1.164e+03	0.219	ncRNA processing
94	153	97	0.29286	0.27981	6.925e+03	-0.076	dephosphorylation
95	316	240	0.2873	0.42969	2.047e+04	-0.013	modulation by virus of host morphology or physiology
96	244	193	0.28482	0.41082	1.088e+04	0.217	protein glycosylation & macromolecule glycosylation
97	291	213	0.28111	0.43216	1.911e+04	0.153	spermatogenesis
98	60	43	0.25276	0.3279	8.797e+02	0.009	cellular component disassembly involved in execution phase of apoptosis
99	309	272	0.25274	0.33884	1.040e+04	0.107	ubiquitin-dependent protein catabolic process
100	477	297	0.25119	0.37033	6.653e+04	-0.097	protein phosphorylation
101	206	146	0.25063	0.39057	1.037e+04	0.037	protein maturation
102	426	243	0.24296	0.35173	5.885e+04	-0.125	behavior
103	321	205	0.23956	0.39452	2.961e+04	-0.003	anion transport
104	94	65	0.23418	0.23317	2.299e+03	-0.128	regulation of transforming growth factor beta receptor signaling pathway
105	303	183	0.23346	0.39584	2.837e+04	0.074	extracellular matrix organization
106	221	143	0.2316	0.3954	1.393e+04	-0.151	response to decreased oxygen levels
107	264	203	0.22864	0.33543	1.388e+04	0.005	apoptotic signaling pathway
108	74	71	0.22847	0.32751	2.181e+02	0.241	cellular component biogenesis
109	319	279	0.22341	0.31833	1.156e+04	0.102	modification-dependent macromolecule catabolic process
110	455	271	0.22064	0.35433	6.398e+04	-0.093	regulation of secretion
111	102	72	0.21932	0.2736	2.599e+03	-0.082	regulation of cellular carbohydrate metabolic process
112	428	273	0.21847	0.39457	5.214e+04	-0.101	positive regulation of kinase activity
113	323	236	0.21189	0.39562	2.356e+04	0.118	gamete generation
114	135	120	0.21054	0.39596	1.892e+03	0.144	electron transport chain
115	310	201	0.20752	0.36108	2.706e+04	-0.063	negative regulation of phosphorus metabolic process & negative regulation of phosphate metabolic process
116	68	49	0.2032	0.32987	1.114e+03	0.275	neural tube closure
117	178	143	0.2014	0.34396	5.530e+03	0.147	nucleoside phosphate biosynthetic process
118	109	74	0.20085	0.39958	3.186e+03	0.5	epidermis development
119	55	53	0.19956	0.21712	1.093e+02	0.268	ribonucleoprotein complex biogenesis
120	230	145	0.19386	0.38797	1.562e+04	0.155	regionalization
121	167	100	0.18727	0.29282	8.836e+03	-0.101	regulation of peptidyl-tyrosine phosphorylation
122	149	132	0.1866	0.36681	2.359e+03	0.096	nucleobase-containing compound transport
123	50	31	0.18484	0.24585	7.763e+02	-0.075	regulation of B cell proliferation
124	219	142	0.1808	0.30967	1.364e+04	-0.146	response to hypoxia
125	304	183	0.1806	0.36096	2.867e+04	0.072	extracellular structure organization
126	195	123	0.17809	0.27282	1.127e+04	0.042	gland development
127	270	175	0.1749	0.29461	2.063e+04	0.008	organic anion transport
128	276	216	0.17448	0.20476	1.436e+04	0.066	organophosphate catabolic process
129	76	45	0.17043	0.23795	1.878e+03	-0.199	reactive oxygen species metabolic process
130	34	27	0.168	0.17183	2.172e+02	0.148	axon cargo transport
131	305	255	0.16622	0.34091	1.357e+04	0.316	nuclear division
132	465	267	0.16566	0.3401	6.938e+04	-0.163	secretion
133	37	27	0.16013	0.23031	3.248e+02	0.099	neural precursor cell proliferation
134	105	62	0.15577	0.27755	3.577e+03	-0.14	regulation of dephosphorylation
135	471	293	0.15312	0.25762	6.499e+04	-0.125	regulation of MAPK cascade
136	63	41	0.15248	0.21609	1.149e+03	-0.142	cellular response to tumor necrosis factor
137	376	237	0.14873	0.19401	4.112e+04	0.055	embryonic morphogenesis
138	482	312	0.14699	0.31218	6.439e+04	-0.077	regulation of cellular catabolic process
139	59	42	0.14556	0.22601	8.629e+02	0.418	cell fate specification
140	80	53	0.14483	0.28162	1.796e+03	0.159	cartilage development
141	55	39	0.14062	0.22638	7.568e+02	0.011	negative regulation of phosphatase activity
142	214	141	0.13978	0.24721	1.272e+04	-0.136	protein homooligomerization
143	336	205	0.13403	0.27122	3.436e+04	-0.115	regulation of sequence-specific DNA binding transcription factor activity
144	153	83	0.13331	0.21842	8.178e+03	-0.066	morphogenesis of a branching epithelium
145	87	62	0.13259	0.1407	1.860e+03	0.117	cytokinesis
146	189	139	0.13169	0.21691	8.067e+03	0.183	regulation of cell division
147	31	16	0.13116	0.19332	3.600e+02	-0.274	bicarbonate transport
148	225	190	0.12973	0.20141	7.104e+03	0.101	regulation of translation
149	126	117	0.12733	0.30209	1.083e+03	0.163	ribonucleoprotein complex subunit organization
150	162	107	0.11932	0.17043	7.308e+03	0.013	regulation of neuron death
151	154	90	0.11802	0.16214	7.727e+03	-0.093	xenobiotic metabolic process
152	37	24	0.11703	0.14633	4.026e+02	-0.073	acute-phase response
153	25	21	0.11482	0.13822	9.475e+01	0.404	tumor necrosis factor-mediated signaling pathway
154	162	101	0.1089	0.23856	7.927e+03	-0.048	regulation of peptide hormone secretion
155	167	105	0.1077	0.21491	8.327e+03	-0.031	regulation of peptide transport
156	111	97	0.10563	0.29837	1.446e+03	0.334	carbohydrate catabolic process
157	37	30	0.10544	0.14319	2.381e+02	0.068	regulation of TOR signaling
158	175	89	0.10469	0.21752	1.121e+04	-0.281	regulation of membrane potential
159	159	84	0.10422	0.13896	9.017e+03	-0.22	regulation of ossification
160	217	144	0.10418	0.29887	1.293e+04	-0.036	glycerophospholipid metabolic process
161	319	210	0.10388	0.29883	2.798e+04	-0.067	positive regulation of apoptotic process
162	70	50	0.10327	0.29899	1.202e+03	0.764	collagen catabolic process
163	86	57	0.10281	0.29918	2.071e+03	0.529	multicellular organismal macromolecule metabolic process
164	115	73	0.10245	0.15881	3.926e+03	-0.055	carbohydrate homeostasis & glucose homeostasis
165	246	154	0.10126	0.2996	1.801e+04	-0.149	ion transmembrane transport
166	68	41	0.10115	0.15888	1.476e+03	-0.121	regulation of JAK-STAT cascade
167	36	21	0.10114	0.157	4.345e+02	0.373	neurogenesis
168	132	114	0.10104	0.29967	2.192e+03	0.397	protein-DNA complex subunit organization
169	439	297	0.10008	0.29997	5.005e+04	0.044	multicellular organismal reproductive process
170	118	87	0.1	0.3	3.156e+03	0.061	sphingolipid metabolic process
171	143	103	0.1	0.3	4.869e+03	-0.042	positive regulation of I-kappaB kinase/NF-kappaB signaling
172	282	171	0.1	0.3	2.452e+04	-0.112	regulation of cytoskeleton organization
173	345	259	0.1	0.3	2.509e+04	-0.01	modification of morphology or physiology of other organism involved in symbiotic interaction
174	250	169	0.09618	0.21836	1.659e+04	-0.034	negative regulation of intracellular signal transduction
175	107	75	0.09429	0.18165	2.898e+03	-0.079	regulation of carbohydrate metabolic process
176	122	91	0.0919	0.27569	3.276e+03	0.079	cellular carbohydrate metabolic process
177	81	55	0.09106	0.18227	1.768e+03	0.169	regeneration
178	343	282	0.09009	0.2493	1.839e+04	0.098	nucleoside metabolic process
179	97	90	0.08992	0.26834	6.518e+02	0.152	respiratory electron transport chain
180	266	151	0.08896	0.15837	2.344e+04	-0.051	regulation of cell projection organization
181	147	90	0.08792	0.22888	6.688e+03	0.072	hormone metabolic process
182	350	186	0.08762	0.26286	4.261e+04	-0.212	inflammatory response
183	200	140	0.08664	0.22078	1.003e+04	-0.016	phospholipid biosynthetic process
184	137	74	0.08334	0.24628	6.594e+03	-0.158	positive regulation of cell projection organization
185	189	157	0.08327	0.11299	5.440e+03	0.011	nucleocytoplasmic transport
186	32	30	0.0826	0.13784	6.377e+01	0.223	execution phase of apoptosis
187	258	153	0.08252	0.1031	2.110e+04	-0.081	detection of stimulus
188	110	95	0.08192	0.16286	1.527e+03	0.455	protein-DNA complex assembly
189	287	157	0.07889	0.17695	2.815e+04	-0.21	negative regulation of transport
190	195	122	0.07799	0.21478	1.139e+04	0.019	regulation of hormone secretion
191	246	186	0.07547	0.22642	1.266e+04	0.122	small molecule catabolic process
192	167	123	0.07457	0.13999	6.294e+03	0.004	regulation of protein catabolic process
193	133	92	0.07452	0.12614	4.573e+03	-0.053	endosomal transport
194	174	160	0.07195	0.09036	2.300e+03	0.257	DNA recombination
195	74	62	0.07148	0.10776	8.165e+02	0.021	positive regulation of type I interferon production
196	218	111	0.07101	0.19125	1.730e+04	-0.223	single organism cell adhesion
197	89	68	0.0704	0.20286	1.645e+03	0.02	glycolipid metabolic process
198	240	195	0.06702	0.09978	9.561e+03	0.083	nucleoside phosphate catabolic process
199	328	286	0.06654	0.19962	1.245e+04	0.102	proteolysis involved in cellular protein catabolic process
200	121	64	0.06615	0.15733	5.243e+03	-0.219	positive regulation of peptidyl-tyrosine phosphorylation
201	194	164	0.06508	0.19515	5.273e+03	0.191	regulation of mitotic cell cycle phase transition
202	84	52	0.06461	0.09742	2.175e+03	-0.126	regulation of B cell activation
203	127	105	0.0641	0.11326	2.529e+03	0.053	methylation
204	395	293	0.06375	0.09318	3.372e+04	0.05	organophosphate biosynthetic process
205	55	38	0.06171	0.12768	7.956e+02	0.355	keratinocyte differentiation
206	61	59	0.06126	0.07974	1.211e+02	0.249	RNA modification
207	232	158	0.06086	0.14432	1.413e+04	0.073	reproductive structure development
208	450	281	0.06069	0.1357	5.916e+04	-0.136	negative regulation of cell differentiation
209	32	31	0.06064	0.12579	3.288e+01	0.282	ribosome biogenesis
210	24	21	0.05892	0.13746	6.982e+01	0.355	alditol metabolic process
211	168	102	0.05878	0.07975	8.800e+03	-0.107	regulation of Ras GTPase activity
212	57	33	0.05824	0.08472	1.087e+03	-0.314	sterol homeostasis
213	66	48	0.05783	0.1735	1.029e+03	0.061	aminoglycan catabolic process
214	263	137	0.05745	0.11072	2.465e+04	-0.306	regulation of homeostatic process
215	293	179	0.05709	0.15393	2.620e+04	-0.164	regulation of cell growth
216	294	177	0.05692	0.14434	2.684e+04	-0.076	growth
217	149	92	0.05642	0.11036	6.799e+03	-0.045	regulation of insulin secretion
218	161	86	0.05593	0.11952	9.163e+03	-0.085	morphogenesis of a branching structure
219	49	25	0.05483	0.14342	8.970e+02	-0.039	endothelial cell migration
220	32	24	0.05377	0.08452	2.283e+02	0.242	regulation of tyrosine phosphorylation of Stat3 protein
221	113	75	0.05361	0.15668	3.552e+03	0.064	neuron development
222	68	49	0.05341	0.11744	1.114e+03	-0.037	regulation of glucose metabolic process
223	295	163	0.05267	0.12434	2.946e+04	-0.152	single-organism behavior
224	151	102	0.05185	0.1088	6.131e+03	-0.115	positive regulation of catabolic process
225	315	275	0.05183	0.09982	1.141e+04	0.103	modification-dependent protein catabolic process
226	36	28	0.05135	0.07803	2.600e+02	0.274	placenta development
227	93	68	0.05007	0.1436	2.007e+03	-0.022	stem cell maintenance
228	109	64	0.04978	0.09158	3.876e+03	-0.05	muscle cell differentiation
229	43	32	0.046	0.09138	4.172e+02	-0.083	vacuolar transport
230	46	29	0.04564	0.06645	6.441e+02	0.046	striated muscle cell differentiation
231	45	24	0.04534	0.06367	7.330e+02	-0.344	regulation of sodium ion transport
232	106	63	0.0444	0.13268	3.619e+03	0.001	ossification
233	175	141	0.0433	0.12991	5.290e+03	0.134	nucleotide biosynthetic process
234	31	23	0.04273	0.09823	2.203e+02	0.211	central nervous system neuron development
235	191	109	0.0427	0.1281	1.212e+04	-0.068	regulation of cell morphogenesis involved in differentiation
236	55	34	0.0419	0.06581	9.410e+02	-0.072	acute inflammatory response
237	94	52	0.04185	0.11918	3.061e+03	-0.143	regulation of cytokine biosynthetic process
238	199	169	0.0415	0.1045	5.417e+03	0.214	regulation of cell cycle phase transition
239	201	141	0.0409	0.1227	1.008e+04	-0.01	cellular protein complex assembly
240	110	64	0.04048	0.08571	3.984e+03	-0.179	response to glucocorticoid
241	135	92	0.04027	0.1208	4.837e+03	-0.122	regulation of cellular component size
242	346	195	0.0399	0.1197	3.959e+04	-0.101	axon guidance & neuron projection guidance
243	76	53	0.03967	0.10648	1.485e+03	0.342	epidermal cell differentiation
244	62	54	0.03961	0.06884	4.658e+02	0.2	DNA modification
245	109	67	0.03908	0.10589	3.679e+03	-0.06	central nervous system development
246	60	50	0.03897	0.08155	5.524e+02	0.246	pigment metabolic process
247	110	61	0.03784	0.105	4.172e+03	-0.182	multi-multicellular organism process
248	105	68	0.0376	0.11279	3.187e+03	0.039	negative regulation of neuron death
249	224	146	0.03643	0.10756	1.415e+04	-0.01	monovalent inorganic cation transport
250	88	52	0.0358	0.04756	2.518e+03	-0.183	lipid homeostasis
251	341	258	0.03482	0.10446	2.402e+04	0.059	negative regulation of protein modification process
252	90	73	0.03469	0.10406	1.382e+03	0.244	transition metal ion transport
253	207	118	0.03458	0.06889	1.423e+04	-0.237	exocytosis
254	198	125	0.03372	0.09335	1.160e+04	-0.207	negative regulation of growth
255	162	92	0.03335	0.09679	8.790e+03	-0.165	hematopoietic or lymphoid organ development
256	94	54	0.03213	0.09398	2.955e+03	-0.033	regulation of synaptic plasticity
257	94	88	0.03212	0.09637	5.442e+02	0.102	RNA 3'-end processing
258	30	22	0.03206	0.06743	2.124e+02	0.023	membrane protein proteolysis
259	229	137	0.03176	0.09528	1.651e+04	-0.125	regulation of GTPase activity
260	40	23	0.03158	0.06154	5.430e+02	-0.053	regulation of neuronal synaptic plasticity
261	25	24	0.03136	0.05869	2.593e+01	0.247	C-terminal protein lipidation
262	58	35	0.02996	0.04961	1.076e+03	-0.033	cell-type specific apoptotic process
263	310	222	0.02956	0.08848	2.272e+04	-0.041	regulation of cellular response to stress
264	186	154	0.02953	0.05398	5.348e+03	0.078	nucleoside triphosphate catabolic process
265	165	104	0.02934	0.07083	8.104e+03	-0.028	regulation of peptide secretion
266	89	71	0.02891	0.05866	1.436e+03	0.112	antigen processing and presentation of peptide antigen via MHC class II
267	131	59	0.02864	0.08593	6.846e+03	-0.354	regulation of transmembrane transport
268	90	49	0.02842	0.05815	2.847e+03	-0.168	response to calcium ion
269	213	121	0.02754	0.07973	1.510e+04	-0.22	regulation of lipid metabolic process
270	26	20	0.02752	0.08256	1.416e+02	-0.091	negative regulation of endocytosis
271	58	30	0.02742	0.05129	1.240e+03	-0.202	positive regulation of muscle cell differentiation
272	67	41	0.02671	0.07514	1.409e+03	-0.023	regulation of biomineral tissue development
273	406	256	0.02668	0.0602	4.777e+04	-0.106	positive regulation of protein kinase activity
274	80	54	0.02659	0.05127	1.742e+03	0.058	canonical Wnt signaling pathway
275	23	10	0.02642	0.05215	2.256e+02	-0.448	cardiac muscle cell action potential
276	59	45	0.02632	0.0562	7.315e+02	0.079	regulation of reactive oxygen species metabolic process
277	296	178	0.02599	0.07798	2.723e+04	-0.131	regulation of lymphocyte activation
278	187	130	0.0256	0.04744	8.894e+03	-0.022	regulation of apoptotic signaling pathway
279	192	108	0.02548	0.07644	1.242e+04	-0.205	regulation of actin cytoskeleton organization
280	79	62	0.02525	0.07574	1.198e+03	0.226	biological phase
281	59	33	0.02498	0.07494	1.203e+03	-0.17	positive regulation of cell division
282	52	37	0.02384	0.06814	6.725e+02	-0.029	extrinsic apoptotic signaling pathway
283	47	21	0.02372	0.0434	9.033e+02	-0.201	skeletal muscle cell differentiation
284	99	64	0.02354	0.07014	2.843e+03	-0.021	aminoglycan biosynthetic process
285	79	62	0.02344	0.0421	1.198e+03	-0.051	toll-like receptor 3 signaling pathway
286	75	42	0.0224	0.05698	1.934e+03	-0.075	regulation of interleukin-6 production
287	50	42	0.02209	0.06519	3.710e+02	0.224	'de novo' protein folding
288	26	16	0.0216	0.02853	2.155e+02	0.274	ephrin receptor signaling pathway
289	106	44	0.02089	0.03506	4.728e+03	-0.432	regulation of transporter activity
290	52	28	0.02087	0.04468	9.684e+02	-0.185	stem cell differentiation
291	21	12	0.02066	0.0263	1.537e+02	-0.2	regulation of insulin-like growth factor receptor signaling pathway
292	40	36	0.02063	0.054	1.543e+02	0.481	purine nucleobase metabolic process
293	114	96	0.02051	0.04891	1.877e+03	0.158	response to endoplasmic reticulum stress
294	373	210	0.02046	0.04483	4.593e+04	-0.2	secretion by cell
295	121	102	0.02034	0.06101	2.101e+03	0.086	cofactor biosynthetic process
296	220	120	0.01994	0.0464	1.670e+04	-0.082	regulation of neuron projection development
297	226	171	0.0194	0.04506	1.069e+04	-0.005	regulation of DNA metabolic process
298	155	90	0.01917	0.04965	7.879e+03	-0.083	positive regulation of GTPase activity
299	75	59	0.01916	0.05747	1.073e+03	-0.003	nuclear import
300	37	31	0.01908	0.05005	2.072e+02	0.317	carbohydrate derivative transport
301	315	139	0.01835	0.03684	3.928e+04	-0.373	regulation of system process
302	286	165	0.0179	0.03602	2.661e+04	-0.051	morphogenesis of an epithelium
303	145	93	0.01789	0.05366	6.127e+03	0.232	anterior/posterior pattern specification
304	22	19	0.01764	0.05292	6.385e+01	0.342	glycerol metabolic process
305	64	47	0.0176	0.03561	9.468e+02	-0.022	regulation of autophagy
306	44	33	0.01753	0.03633	4.281e+02	0.21	sperm-egg recognition
307	71	55	0.01752	0.05256	1.010e+03	-0.008	protein import into nucleus & single-organism nuclear import
308	152	101	0.01725	0.03418	6.381e+03	0.035	regulation of neuron apoptotic process
309	47	31	0.01698	0.03404	6.301e+02	-0.161	regulation of smoothened signaling pathway
310	29	13	0.01658	0.04975	3.481e+02	-0.201	B cell receptor signaling pathway
311	21	13	0.01644	0.0306	1.407e+02	-0.051	detection of chemical stimulus involved in sensory perception of taste
312	182	162	0.01632	0.0309	3.382e+03	0.125	regulation of protein ubiquitination
313	28	13	0.01626	0.02428	3.172e+02	-0.476	multicellular organismal signaling
314	103	59	0.01615	0.0471	3.552e+03	-0.072	positive regulation of Ras GTPase activity
315	25	11	0.01576	0.02688	2.634e+02	-0.312	lens development in camera-type eye
316	41	28	0.01572	0.03271	4.542e+02	0.036	secondary metabolic process
317	39	23	0.01562	0.02642	5.032e+02	-0.194	JAK-STAT cascade
318	155	89	0.01557	0.04344	7.968e+03	-0.18	regulation of Ras protein signal transduction
319	167	133	0.01538	0.0257	5.028e+03	0.084	antigen processing and presentation of exogenous antigen
320	75	66	0.01533	0.02396	6.347e+02	0.325	DNA conformation change
321	141	76	0.01522	0.039	6.994e+03	-0.114	lymphocyte differentiation
322	88	47	0.01522	0.02951	2.766e+03	-0.084	sensory organ development
323	107	86	0.0152	0.02349	2.015e+03	0.17	response to ionizing radiation
324	75	42	0.01516	0.03191	1.934e+03	-0.191	striated muscle tissue development
325	179	117	0.015	0.03885	9.047e+03	-0.119	energy derivation by oxidation of organic compounds
326	65	50	0.01485	0.0287	8.651e+02	-0.063	toll-like receptor 5 signaling pathway & toll-like receptor 10 signaling pathway
327	212	139	0.01483	0.02579	1.258e+04	-0.149	cellular macromolecule localization
328	359	242	0.01428	0.03409	3.396e+04	-0.024	negative regulation of cellular component organization
329	224	130	0.01419	0.04055	1.633e+04	-0.058	response to metal ion
330	21	15	0.01419	0.04258	1.118e+02	-0.018	membrane protein ectodomain proteolysis
331	172	106	0.01417	0.0425	9.056e+03	-0.231	regulation of transmembrane receptor protein serine/threonine kinase signaling pathway
332	262	175	0.01416	0.04249	1.856e+04	-0.006	negative regulation of phosphorylation
333	85	43	0.01373	0.03309	2.689e+03	-0.346	positive regulation of ERK1 and ERK2 cascade
334	359	241	0.01346	0.04039	3.420e+04	0.028	microtubule-based process
335	22	15	0.01342	0.02562	1.337e+02	0.102	Wnt signaling pathway, planar cell polarity pathway & regulation of establishment of planar polarity
336	352	270	0.01342	0.04026	2.461e+04	0.043	purine nucleotide metabolic process
337	132	84	0.01342	0.03762	5.142e+03	-0.107	protein dephosphorylation
338	94	63	0.01333	0.03054	2.427e+03	-0.023	response to hexose
339	191	124	0.01312	0.02732	1.039e+04	-0.071	cellular process involved in reproduction in multicellular organism
340	159	142	0.01295	0.0309	2.523e+03	0.208	nucleoside monophosphate metabolic process
341	173	112	0.01278	0.03834	8.577e+03	-0.158	transmembrane receptor protein serine/threonine kinase signaling pathway
342	39	23	0.0127	0.02542	5.032e+02	-0.082	lymphocyte homeostasis
343	35	33	0.01264	0.03791	6.972e+01	0.198	regulation of DNA-templated transcription, elongation
344	140	84	0.01254	0.03761	6.217e+03	0.028	regulation of organ morphogenesis
345	96	84	0.01218	0.01846	1.076e+03	0.008	nuclear export
346	21	15	0.01215	0.01797	1.118e+02	0.135	cytokine metabolic process
347	339	199	0.01201	0.02464	3.652e+04	-0.139	regulation of leukocyte activation
348	209	194	0.01198	0.01841	2.960e+03	0.166	RNA catabolic process
349	81	48	0.01191	0.03269	2.130e+03	-0.17	detection of chemical stimulus
350	38	22	0.01187	0.03436	4.873e+02	0.082	peripheral nervous system development
351	81	69	0.01182	0.03384	8.991e+02	0.236	meiotic cell cycle process
352	84	78	0.01172	0.01996	4.854e+02	0.519	chromosome segregation
353	99	65	0.01156	0.02979	2.779e+03	0.068	negative regulation of neuron apoptotic process
354	168	110	0.01149	0.02285	7.959e+03	-0.127	aging
355	38	16	0.01142	0.02987	6.160e+02	-0.38	muscle filament sliding & actin-myosin filament sliding
