Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Term Name
273	230	198	0.04704	0.14111	6.731e+03	0.155	regionalization
274	110	91	0.04644	0.09402	1.902e+03	-0.179	response to glucocorticoid
275	167	144	0.04516	0.13188	3.538e+03	-0.031	regulation of peptide transport
276	81	77	0.04364	0.10504	3.167e+02	0.236	meiotic cell cycle process
277	156	134	0.0428	0.11917	3.160e+03	-0.274	fibroblast growth factor receptor signaling pathway
278	166	149	0.04098	0.07179	2.649e+03	0.063	anatomical structure homeostasis
279	43	42	0.04045	0.08093	4.383e+01	0.005	androgen receptor signaling pathway
280	109	101	0.04022	0.08109	8.369e+02	-0.138	regulation of protein polymerization
281	151	127	0.03996	0.05802	3.307e+03	-0.265	cellular response to transforming growth factor beta stimulus
282	285	255	0.03946	0.10938	7.916e+03	-0.158	cytokine-mediated signaling pathway
283	107	103	0.03916	0.08649	4.190e+02	0.17	response to ionizing radiation
284	62	54	0.0391	0.11731	4.665e+02	-0.137	inorganic anion transport
285	89	81	0.03834	0.08564	6.797e+02	0.02	glycolipid metabolic process
286	241	223	0.03794	0.11383	4.098e+03	-0.098	positive regulation of cytokine production
287	24	24	0.0379	0.10584	9.978e-01	-0.012	vesicle docking involved in exocytosis
288	173	152	0.03758	0.11274	3.373e+03	-0.009	brain development
289	66	60	0.03738	0.04201	3.798e+02	-0.051	negative regulation of transforming growth factor beta receptor signaling pathway
290	116	95	0.03591	0.092	2.206e+03	-0.18	response to corticosteroid
291	147	127	0.03535	0.06202	2.717e+03	0.072	hormone metabolic process
292	47	39	0.0347	0.03739	3.476e+02	-0.201	skeletal muscle cell differentiation
293	30	29	0.03462	0.04131	3.092e+01	0.023	membrane protein proteolysis
294	183	182	0.03446	0.06621	1.809e+02	0.154	mRNA catabolic process
295	49	46	0.0332	0.09959	1.444e+02	-0.134	detection of chemical stimulus involved in sensory perception
296	295	247	0.03272	0.09817	1.271e+04	-0.152	single-organism behavior
297	156	130	0.03226	0.0858	3.683e+03	-0.171	regulation of cellular response to growth factor stimulus
298	447	385	0.03207	0.08093	2.484e+04	-0.014	cell development
299	441	414	0.032	0.09523	1.111e+04	0.066	negative regulation of cellular protein metabolic process
300	106	81	0.03199	0.09572	2.331e+03	-0.432	regulation of transporter activity
301	130	120	0.03192	0.09576	1.242e+03	0.12	response to unfolded protein
302	254	240	0.03172	0.07649	3.388e+03	0.04	negative regulation of transferase activity
303	296	261	0.03159	0.06373	9.518e+03	-0.131	regulation of lymphocyte activation
304	214	194	0.03109	0.06503	4.015e+03	-0.012	negative regulation of protein phosphorylation
305	162	145	0.03109	0.09133	2.582e+03	0.013	regulation of neuron death
306	50	40	0.03108	0.08295	4.541e+02	-0.038	skeletal muscle tissue development
307	36	36	0.03104	0.06197	9.967e-01	0.166	amino sugar metabolic process
308	33	32	0.03042	0.06922	3.390e+01	-0.079	membrane docking
309	54	47	0.03039	0.06087	3.564e+02	-0.226	smoothened signaling pathway
310	214	172	0.02997	0.0899	7.985e+03	-0.262	regulation of epithelial cell proliferation
311	23	23	0.02976	0.05496	9.979e-01	0.191	maintenance of protein localization in organelle
312	146	120	0.02969	0.08906	3.430e+03	-0.186	tube development
313	152	137	0.02751	0.04759	2.147e+03	0.035	regulation of neuron apoptotic process
314	149	138	0.02733	0.082	1.564e+03	0.047	cellular amide metabolic process
315	182	173	0.02716	0.05847	1.577e+03	0.125	regulation of protein ubiquitination
316	347	289	0.02705	0.08116	1.794e+04	-0.058	tissue morphogenesis
317	114	101	0.02703	0.05542	1.391e+03	0.024	vitamin metabolic process
318	46	40	0.0269	0.06921	2.610e+02	0.056	excretion
319	162	151	0.0269	0.04112	1.703e+03	-0.093	intracellular receptor signaling pathway
320	68	63	0.02684	0.06578	3.290e+02	0.275	neural tube closure
321	232	212	0.0268	0.05404	4.361e+03	-0.018	steroid metabolic process
322	102	93	0.02636	0.07325	8.752e+02	-0.082	regulation of cellular carbohydrate metabolic process
323	56	54	0.02532	0.06157	1.114e+02	-0.006	protein lipidation
324	310	284	0.02504	0.07002	7.527e+03	-0.041	regulation of cellular response to stress
325	55	51	0.02459	0.03915	2.140e+02	-0.057	regulation of generation of precursor metabolites and energy
326	68	58	0.02445	0.07334	6.324e+02	-0.121	regulation of JAK-STAT cascade
327	144	121	0.02418	0.07254	3.023e+03	-0.173	cell-cell junction organization
328	68	64	0.02414	0.04231	2.654e+02	-0.048	intracellular steroid hormone receptor signaling pathway
329	183	156	0.02325	0.05944	4.520e+03	-0.072	negative regulation of immune system process
330	87	67	0.02305	0.02596	1.540e+03	0.064	neuropeptide signaling pathway
331	38	34	0.02281	0.05136	1.465e+02	0.082	peripheral nervous system development
332	64	55	0.02196	0.06588	5.381e+02	-0.056	cell-cell junction assembly
333	137	121	0.02196	0.06587	2.049e+03	-0.178	myeloid cell differentiation
334	170	147	0.02194	0.05771	3.605e+03	-0.149	rhythmic process
335	206	177	0.0218	0.0475	5.472e+03	-0.333	platelet activation
336	59	51	0.0218	0.05178	4.428e+02	-0.051	positive regulation of apoptotic signaling pathway
337	194	156	0.02086	0.03633	6.563e+03	-0.348	regulation of metal ion transport
338	27	24	0.02081	0.04178	7.882e+01	-0.11	bone development
339	236	199	0.02072	0.05617	7.907e+03	-0.138	response to acid chemical
340	94	80	0.02042	0.03798	1.216e+03	-0.128	regulation of transforming growth factor beta receptor signaling pathway
341	149	129	0.02025	0.06074	2.756e+03	-0.045	regulation of insulin secretion
342	76	71	0.01996	0.05989	3.685e+02	0.342	epidermal cell differentiation
343	173	160	0.01985	0.04123	2.139e+03	-0.041	negative regulation of kinase activity
344	183	150	0.01981	0.05942	5.428e+03	-0.136	regulation of synaptic transmission
345	276	260	0.01975	0.04868	4.192e+03	0.066	organophosphate catabolic process
346	226	175	0.01944	0.05459	1.006e+04	-0.34	chemotaxis & taxis
347	109	93	0.01923	0.03879	1.610e+03	-0.298	regulation of muscle cell differentiation
348	43	38	0.01882	0.05041	2.052e+02	-0.17	inner ear development
349	128	103	0.01875	0.04936	2.870e+03	-0.037	cell fate commitment
350	184	163	0.01852	0.05556	3.597e+03	-0.199	ERBB signaling pathway
351	157	139	0.01837	0.03821	2.638e+03	-0.099	regulation of cellular ketone metabolic process
352	278	250	0.01836	0.05509	7.229e+03	0.015	response to light stimulus
353	74	65	0.01831	0.04008	6.270e+02	-0.22	myeloid leukocyte differentiation
354	59	55	0.01803	0.04824	2.298e+02	0.006	ceramide metabolic process
355	90	78	0.01737	0.04867	1.007e+03	-0.124	humoral immune response
356	92	89	0.01722	0.03567	2.718e+02	0.019	maintenance of location in cell
357	27	26	0.01711	0.05132	2.793e+01	-0.098	vesicle docking
358	67	54	0.01702	0.05107	7.896e+02	-0.19	regulation of oxidoreductase activity
359	28	25	0.01702	0.03651	8.181e+01	-0.451	heterophilic cell-cell adhesion
360	198	164	0.01672	0.05015	6.070e+03	-0.207	negative regulation of growth
361	244	222	0.01622	0.04867	5.029e+03	0.019	positive regulation of organelle organization
