Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Term Name
91	55	40	0.34864	0.36677	7.175e+02	-0.072	acute inflammatory response
92	304	214	0.33352	0.41636	2.273e+04	0.072	extracellular structure organization
93	74	74	0.32758	0.37076	9.924e-01	0.241	cellular component biogenesis
94	359	291	0.32597	0.40543	2.140e+04	0.028	microtubule-based process
95	118	99	0.31859	0.38612	2.049e+03	0.061	sphingolipid metabolic process
96	225	208	0.3184	0.44117	3.608e+03	0.101	regulation of translation
97	194	173	0.3177	0.38899	3.792e+03	0.009	nuclear transport
98	92	78	0.3124	0.29592	1.188e+03	0.019	maintenance of location in cell
99	40	40	0.30439	0.32059	9.959e-01	0.126	transcription from RNA polymerase III promoter
100	173	131	0.30035	0.35546	6.306e+03	-0.158	transmembrane receptor protein serine/threonine kinase signaling pathway
101	162	124	0.30001	0.45825	5.374e+03	0.009	aminoglycan metabolic process
102	201	201	0.3	0.45826	9.794e-01	0.219	ncRNA processing
103	439	331	0.3	0.45826	3.998e+04	0.044	multicellular organismal reproductive process
104	250	178	0.29434	0.35674	1.510e+04	0.107	epithelial cell differentiation
105	278	225	0.28735	0.33183	1.301e+04	-0.134	immune response-activating signal transduction
106	270	195	0.28606	0.30679	1.706e+04	0.008	organic anion transport
107	471	354	0.27955	0.2726	4.627e+04	-0.125	regulation of MAPK cascade
108	207	145	0.27023	0.37193	1.075e+04	-0.237	exocytosis
109	32	32	0.26084	0.32851	9.967e-01	0.282	ribosome biogenesis
110	224	159	0.25482	0.3574	1.223e+04	-0.058	response to metal ion
111	287	195	0.25462	0.34478	2.166e+04	-0.21	negative regulation of transport
112	194	154	0.25417	0.40589	6.856e+03	0.037	protein processing
113	315	297	0.24965	0.40216	5.345e+03	0.103	modification-dependent protein catabolic process
114	226	191	0.24556	0.3001	7.160e+03	-0.005	regulation of DNA metabolic process
115	189	169	0.23851	0.32357	3.525e+03	0.011	nucleocytoplasmic transport
116	428	329	0.23845	0.37454	3.606e+04	-0.101	positive regulation of kinase activity
117	190	169	0.23452	0.38941	3.712e+03	0.317	post-translational protein modification
118	154	107	0.22666	0.24048	6.075e+03	-0.093	xenobiotic metabolic process
119	246	178	0.22348	0.29261	1.413e+04	-0.149	ion transmembrane transport
120	315	180	0.22202	0.30736	3.261e+04	-0.373	regulation of system process
121	373	315	0.21995	0.39446	1.928e+04	-0.029	interaction with host
122	327	259	0.21917	0.39237	1.936e+04	-0.019	alcohol metabolic process
123	198	164	0.21698	0.39472	6.057e+03	-0.087	regulation of protein complex assembly
124	127	116	0.21554	0.22554	1.326e+03	0.053	methylation
125	147	107	0.20976	0.38417	5.034e+03	0.072	hormone metabolic process
126	132	108	0.20887	0.39639	2.857e+03	-0.107	protein dephosphorylation
127	323	261	0.20526	0.39767	1.759e+04	0.118	gamete generation
128	406	311	0.20454	0.33227	3.285e+04	-0.106	positive regulation of protein kinase activity
129	328	308	0.20442	0.39657	6.164e+03	0.102	proteolysis involved in cellular protein catabolic process
130	184	152	0.20137	0.39934	5.300e+03	-0.036	transcription initiation from RNA polymerase II promoter
131	423	317	0.2	0.4	3.778e+04	-0.122	regulation of cytokine production
132	324	278	0.19691	0.33471	1.344e+04	-0.013	modification by symbiont of host morphology or physiology
133	46	32	0.19556	0.32951	5.518e+02	0.056	excretion
134	319	301	0.19498	0.39012	5.413e+03	0.102	modification-dependent macromolecule catabolic process
135	116	79	0.19496	0.22459	3.590e+03	-0.18	response to corticosteroid
136	248	228	0.19317	0.26431	4.655e+03	0.141	protein catabolic process
137	234	171	0.18656	0.32402	1.252e+04	-0.162	response to oxygen levels
138	85	69	0.18501	0.37153	1.231e+03	0.176	regulation of cyclin-dependent protein serine/threonine kinase activity
139	50	35	0.1832	0.18754	6.432e+02	-0.038	skeletal muscle tissue development
140	72	57	0.18202	0.32153	9.696e+02	-0.036	fertilization
141	264	224	0.18016	0.2955	9.536e+03	0.005	apoptotic signaling pathway
142	96	81	0.17698	0.3094	1.324e+03	-0.038	maintenance of protein location
143	255	171	0.1762	0.30408	1.754e+04	-0.195	response to steroid hormone
144	89	82	0.17586	0.34512	5.977e+02	0.112	antigen processing and presentation of exogenous peptide antigen via MHC class II
145	221	162	0.1744	0.30155	1.111e+04	-0.151	response to decreased oxygen levels
146	183	141	0.17178	0.15701	6.712e+03	-0.202	epidermal growth factor receptor signaling pathway
147	82	70	0.1714	0.26555	9.119e+02	-0.0	maintenance of protein location in cell
148	218	140	0.17129	0.27668	1.374e+04	-0.223	single organism cell adhesion
149	346	241	0.16763	0.24903	2.993e+04	-0.101	axon guidance & neuron projection guidance
150	216	177	0.16749	0.29801	7.529e+03	-0.02	organelle assembly
151	156	111	0.1672	0.26123	5.948e+03	-0.171	regulation of cellular response to growth factor stimulus
152	35	31	0.16682	0.208	1.345e+02	0.171	binding of sperm to zona pellucida
153	333	288	0.16637	0.33399	1.355e+04	0.038	carbohydrate derivative catabolic process
154	76	74	0.16614	0.23889	1.508e+02	0.05	protein modification by small protein removal
155	319	245	0.16454	0.31373	2.030e+04	-0.067	positive regulation of apoptotic process
156	232	178	0.16441	0.3285	1.086e+04	-0.018	steroid metabolic process
157	37	27	0.16147	0.24495	3.249e+02	-0.073	acute-phase response
158	135	126	0.15411	0.32485	1.164e+03	0.144	electron transport chain
159	135	108	0.15117	0.23724	3.254e+03	-0.062	maintenance of location
160	103	83	0.15093	0.32118	1.853e+03	-0.132	regulation of actin filament length
161	83	67	0.1503	0.20978	1.200e+03	-0.041	cilium assembly & cilium organization
162	109	89	0.14798	0.30629	1.971e+03	-0.138	regulation of protein polymerization
163	44	40	0.14217	0.23308	1.703e+02	0.21	sperm-egg recognition
164	130	116	0.1382	0.29543	1.708e+03	0.12	response to unfolded protein
165	345	292	0.13768	0.30861	1.636e+04	-0.01	modification of morphology or physiology of other organism involved in symbiotic interaction
166	69	61	0.13709	0.28468	5.215e+02	0.232	tube closure
167	115	106	0.13566	0.16294	9.887e+02	0.072	macromolecule methylation
168	465	318	0.13426	0.18241	5.529e+04	-0.163	secretion
169	61	42	0.13419	0.13499	9.838e+02	-0.058	epithelial cell migration
170	197	124	0.12437	0.29608	1.156e+04	-0.231	single organismal cell-cell adhesion
171	292	238	0.12403	0.30065	1.395e+04	0.154	male gamete generation
172	108	84	0.12326	0.30036	2.294e+03	-0.019	B cell activation
173	149	114	0.1229	0.2997	4.559e+03	0.078	developmental growth
174	240	214	0.12228	0.20047	5.778e+03	0.083	nucleoside phosphate catabolic process
175	55	41	0.12125	0.19122	6.767e+02	0.355	keratinocyte differentiation
176	156	112	0.11728	0.25717	5.837e+03	-0.274	fibroblast growth factor receptor signaling pathway
177	32	31	0.11703	0.15149	3.289e+01	0.223	execution phase of apoptosis
178	407	305	0.11379	0.29825	3.503e+04	-0.136	regulation of protein localization
179	178	159	0.11167	0.29815	3.157e+03	0.147	nucleoside phosphate biosynthetic process
180	84	66	0.11054	0.12135	1.350e+03	-0.126	regulation of B cell activation
181	224	168	0.10978	0.27693	1.078e+04	-0.01	monovalent inorganic cation transport
182	343	260	0.10766	0.29832	2.429e+04	-0.089	positive regulation of cell death
183	54	51	0.10714	0.19785	1.591e+02	0.012	vacuole organization
184	378	296	0.10632	0.29815	2.672e+04	0.032	response to radiation
185	365	275	0.10181	0.29945	2.789e+04	-0.148	regulation of cellular component biogenesis
186	291	284	0.10133	0.29958	1.958e+03	0.107	RNA splicing
187	152	121	0.10113	0.12653	4.189e+03	0.035	regulation of neuron apoptotic process
188	232	173	0.10073	0.29977	1.173e+04	-0.132	regulation of GTP catabolic process
189	135	109	0.1005	0.29984	3.146e+03	-0.122	regulation of cellular component size
190	270	222	0.1	0.3	1.153e+04	-0.053	phospholipid metabolic process
191	185	141	0.1	0.3	7.074e+03	0.035	visual perception
192	87	66	0.1	0.3	1.605e+03	-0.099	sensory perception of chemical stimulus
193	159	151	0.1	0.3	1.225e+03	0.208	nucleoside monophosphate metabolic process
194	443	405	0.1	0.3	1.543e+04	0.028	protein ubiquitination
195	296	227	0.1	0.3	1.759e+04	-0.112	macromolecule localization
196	84	65	0.1	0.3	1.415e+03	-0.158	detection of stimulus involved in sensory perception
197	455	313	0.1	0.3	5.243e+04	-0.093	regulation of secretion
198	121	109	0.1	0.3	1.371e+03	0.086	cofactor biosynthetic process
199	202	145	0.0995	0.29849	9.741e+03	-0.256	regulation of anatomical structure size
200	254	176	0.09353	0.13884	1.644e+04	-0.33	endocytosis
201	113	82	0.08719	0.26156	3.009e+03	0.055	sensory perception of sound
202	94	72	0.08691	0.19471	1.822e+03	-0.128	regulation of transforming growth factor beta receptor signaling pathway
203	62	57	0.08435	0.09585	2.992e+02	0.2	DNA modification
204	307	269	0.08338	0.12818	1.064e+04	0.148	regulation of mitotic cell cycle
205	248	184	0.08264	0.08967	1.355e+04	-0.098	response to oxidative stress
206	282	215	0.08228	0.24684	1.626e+04	-0.112	regulation of cytoskeleton organization
207	80	62	0.08164	0.14571	1.279e+03	0.159	cartilage development
208	175	173	0.08132	0.11333	3.438e+02	0.167	nuclear-transcribed mRNA catabolic process
209	282	225	0.07974	0.15961	1.410e+04	-0.108	glycerolipid metabolic process
210	64	50	0.0792	0.11006	8.013e+02	-0.056	cell-cell junction assembly
211	106	77	0.07787	0.23362	2.644e+03	0.001	ossification
212	176	121	0.07647	0.15119	8.070e+03	-0.298	response to fibroblast growth factor
213	111	100	0.07603	0.20964	1.154e+03	0.334	carbohydrate catabolic process
214	86	64	0.07273	0.20244	1.649e+03	-0.196	regulation of phosphatase activity
215	60	49	0.0713	0.14221	6.026e+02	0.009	cellular component disassembly involved in execution phase of apoptosis
216	217	148	0.07112	0.21136	1.239e+04	-0.134	response to alcohol
217	341	287	0.07099	0.13882	1.644e+04	0.059	negative regulation of protein modification process
218	180	163	0.06782	0.18707	2.874e+03	0.104	coenzyme metabolic process
219	214	159	0.06769	0.20308	1.009e+04	-0.136	protein homooligomerization
220	30	27	0.0672	0.07971	8.775e+01	0.023	membrane protein proteolysis
221	325	249	0.06707	0.13207	2.121e+04	-0.07	positive regulation of programmed cell death
222	135	97	0.06554	0.12359	4.375e+03	-0.16	cellular component assembly involved in morphogenesis
223	35	34	0.06459	0.13144	3.587e+01	0.198	regulation of DNA-templated transcription, elongation
224	27	25	0.0632	0.1441	5.386e+01	-0.098	vesicle docking
225	217	181	0.0631	0.18417	7.036e+03	-0.036	glycerophospholipid metabolic process
226	64	58	0.06306	0.18917	3.677e+02	-0.022	regulation of autophagy
227	214	164	0.06255	0.11158	9.292e+03	-0.012	negative regulation of protein phosphorylation
228	167	123	0.06122	0.13414	6.307e+03	-0.101	regulation of peptidyl-tyrosine phosphorylation
229	183	180	0.05908	0.09266	5.368e+02	0.154	mRNA catabolic process
230	175	156	0.05888	0.17664	3.102e+03	0.134	nucleotide biosynthetic process
231	184	142	0.05873	0.11439	6.753e+03	-0.199	ERBB signaling pathway
232	36	29	0.05767	0.06989	2.312e+02	0.373	neurogenesis
233	72	63	0.05688	0.09557	6.088e+02	-0.038	autophagy
234	37	29	0.0553	0.12307	2.681e+02	0.099	neural precursor cell proliferation
235	76	59	0.05524	0.14076	1.149e+03	0.342	epidermal cell differentiation
236	56	52	0.05497	0.13278	2.178e+02	-0.006	protein lipidation
237	61	60	0.05488	0.09406	6.162e+01	0.249	RNA modification
238	109	78	0.05145	0.09493	2.887e+03	-0.05	muscle cell differentiation
239	121	113	0.05144	0.06139	9.298e+02	0.022	protein acylation
240	296	225	0.05103	0.07724	1.803e+04	-0.131	regulation of lymphocyte activation
241	192	138	0.04981	0.10467	8.786e+03	-0.205	regulation of actin cytoskeleton organization
242	107	94	0.04933	0.08747	1.301e+03	0.17	response to ionizing radiation
243	379	259	0.04712	0.14136	3.707e+04	-0.199	regulation of nucleotide metabolic process
244	50	42	0.04693	0.05951	3.713e+02	-0.075	regulation of B cell proliferation
245	27	25	0.04691	0.14072	5.386e+01	0.102	protein sumoylation
246	58	48	0.04646	0.09974	5.331e+02	0.024	glycosphingolipid metabolic process
247	90	80	0.046	0.138	8.486e+02	0.244	transition metal ion transport
248	48	44	0.04575	0.13726	1.861e+02	0.28	pyrimidine nucleoside metabolic process
249	73	65	0.04516	0.12584	5.531e+02	0.004	cytoskeleton-dependent intracellular transport
250	146	90	0.0447	0.08601	6.556e+03	-0.186	tube development
251	207	146	0.04365	0.13094	1.060e+04	-0.23	regulation of actin filament-based process
252	238	216	0.04323	0.12682	4.890e+03	0.09	ribonucleoside triphosphate metabolic process
253	51	40	0.04238	0.06763	5.046e+02	-0.044	regulation of tyrosine phosphorylation of STAT protein
254	175	121	0.04182	0.10239	7.897e+03	-0.284	cellular response to fibroblast growth factor stimulus
255	153	106	0.04164	0.07002	6.029e+03	-0.066	morphogenesis of a branching epithelium
256	268	208	0.04126	0.12379	1.396e+04	-0.2	neurotrophin TRK receptor signaling pathway
257	55	55	0.04098	0.08706	9.944e-01	0.268	ribonucleoprotein complex biogenesis
258	89	75	0.04052	0.07946	1.146e+03	0.02	glycolipid metabolic process
259	93	81	0.0402	0.12059	1.042e+03	0.093	polyol metabolic process
260	319	229	0.03916	0.07932	2.401e+04	-0.177	positive regulation of MAPK cascade
261	166	140	0.03885	0.09333	3.929e+03	0.063	anatomical structure homeostasis
262	38	26	0.03818	0.06332	3.897e+02	0.082	peripheral nervous system development
263	308	214	0.03812	0.07628	2.392e+04	-0.154	regulation of cell morphogenesis
264	87	54	0.03812	0.05631	2.327e+03	-0.217	muscle tissue development
265	28	25	0.03793	0.1138	8.178e+01	0.103	porphyrin-containing compound biosynthetic process
266	174	167	0.03718	0.067	1.177e+03	0.257	DNA recombination
267	224	173	0.03613	0.08775	9.943e+03	-0.141	regulation of T cell activation
268	25	22	0.03612	0.09415	7.283e+01	0.404	tumor necrosis factor-mediated signaling pathway
269	52	44	0.03608	0.06165	3.871e+02	0.124	cell-cell recognition
270	165	119	0.03603	0.09993	6.460e+03	-0.028	regulation of peptide secretion
271	68	61	0.03568	0.04618	4.530e+02	0.275	neural tube closure
272	327	256	0.03567	0.107	2.011e+04	-0.166	activation of immune response
273	339	252	0.03511	0.10073	2.497e+04	-0.139	regulation of leukocyte activation
274	81	67	0.03437	0.04204	1.036e+03	0.023	regulation of glucose transport
275	109	84	0.03407	0.05791	2.402e+03	-0.164	antigen receptor-mediated signaling pathway
276	123	122	0.03374	0.10122	1.224e+02	0.242	tRNA metabolic process
277	87	78	0.03312	0.09937	7.417e+02	0.104	peptide metabolic process
278	198	172	0.03293	0.09878	4.733e+03	0.231	alpha-amino acid metabolic process
279	105	96	0.03245	0.07277	9.007e+02	0.106	regulation of gene expression, epigenetic
280	242	199	0.03242	0.09211	9.289e+03	-0.016	regulation of multi-organism process
281	142	121	0.03234	0.05979	2.736e+03	-0.115	activation of innate immune response
282	395	343	0.03199	0.09598	1.849e+04	0.05	organophosphate biosynthetic process
283	196	180	0.03159	0.03938	2.959e+03	0.106	regulation of protein modification by small protein conjugation or removal
284	87	77	0.03158	0.06631	8.191e+02	0.117	cytokinesis
285	170	131	0.02966	0.065	5.799e+03	-0.171	immune response-activating cell surface receptor signaling pathway
286	347	239	0.0291	0.08731	3.074e+04	-0.058	tissue morphogenesis
287	30	27	0.02839	0.04697	8.775e+01	-0.005	tight junction assembly
288	68	55	0.02838	0.04552	8.019e+02	-0.037	regulation of glucose metabolic process
289	26	20	0.02797	0.0839	1.417e+02	-0.116	calcium ion-dependent exocytosis
290	68	61	0.02776	0.05322	4.530e+02	0.002	microtubule-based transport
291	109	68	0.0277	0.04392	3.616e+03	-0.298	regulation of muscle cell differentiation
292	189	156	0.02705	0.04429	5.609e+03	0.183	regulation of cell division
293	350	230	0.02596	0.07788	3.381e+04	-0.212	inflammatory response
294	129	98	0.02574	0.06024	3.494e+03	-0.014	amine metabolic process
295	33	29	0.02555	0.03452	1.266e+02	0.132	DNA alkylation & DNA methylation
296	132	114	0.02483	0.04007	2.196e+03	-0.113	pattern recognition receptor signaling pathway
297	154	124	0.02388	0.0369	4.126e+03	-0.038	regulation of stress-activated MAPK cascade
298	110	76	0.02327	0.03939	3.149e+03	-0.179	response to glucocorticoid
299	246	211	0.02306	0.03344	7.828e+03	0.122	small molecule catabolic process
300	213	146	0.02304	0.03742	1.184e+04	-0.22	regulation of lipid metabolic process
301	87	60	0.02186	0.06326	1.984e+03	-0.052	response to ketone
302	31	17	0.02169	0.04484	3.431e+02	-0.274	bicarbonate transport
303	49	33	0.02164	0.0449	6.622e+02	-0.039	endothelial cell migration
304	107	84	0.0215	0.03829	2.187e+03	-0.079	regulation of carbohydrate metabolic process
305	235	186	0.02146	0.06322	1.012e+04	-0.057	negative regulation of cell cycle
306	63	43	0.02133	0.0626	1.065e+03	-0.142	cellular response to tumor necrosis factor
307	191	143	0.02117	0.04243	7.903e+03	-0.071	cellular process involved in reproduction in multicellular organism
308	26	22	0.0209	0.06269	9.876e+01	-0.045	endosome to lysosome transport
309	326	246	0.0207	0.05594	2.225e+04	-0.124	embryo development
310	160	114	0.02069	0.04238	6.237e+03	-0.194	cell projection assembly
311	182	168	0.01986	0.05958	2.414e+03	0.125	regulation of protein ubiquitination
312	165	143	0.01969	0.0407	3.346e+03	0.169	hexose metabolic process
313	65	39	0.0196	0.04931	1.359e+03	-0.253	calcium-mediated signaling
314	160	131	0.01959	0.05579	4.172e+03	-0.048	MAPK cascade
315	141	102	0.01954	0.05861	4.699e+03	-0.192	negative regulation of cell growth
316	27	20	0.01944	0.04146	1.686e+02	-0.11	bone development
317	24	21	0.01939	0.04049	6.984e+01	0.064	regulation of retinoic acid receptor signaling pathway
318	74	69	0.01935	0.05806	3.584e+02	0.021	positive regulation of type I interferon production
319	151	105	0.01926	0.05165	5.834e+03	-0.265	cellular response to transforming growth factor beta stimulus
320	161	110	0.01907	0.04061	6.840e+03	-0.085	morphogenesis of a branching structure
321	343	307	0.019	0.057	1.133e+04	0.098	nucleoside metabolic process
322	102	81	0.01885	0.0397	1.915e+03	-0.082	regulation of cellular carbohydrate metabolic process
323	152	106	0.01876	0.03624	5.879e+03	-0.265	response to transforming growth factor beta
324	286	203	0.01853	0.03734	1.982e+04	-0.051	morphogenesis of an epithelium
325	108	89	0.01852	0.05228	1.863e+03	0.212	tube formation
326	209	160	0.01838	0.0403	8.894e+03	-0.079	response to virus
327	75	70	0.01825	0.04688	3.633e+02	0.325	DNA conformation change
328	149	107	0.01802	0.04497	5.327e+03	-0.045	regulation of insulin secretion
329	336	244	0.01795	0.05384	2.593e+04	-0.115	regulation of sequence-specific DNA binding transcription factor activity
330	75	48	0.01753	0.02703	1.664e+03	-0.191	striated muscle tissue development
331	22	19	0.01748	0.05245	6.387e+01	0.138	zinc ion transport
332	195	141	0.01747	0.0369	8.942e+03	0.019	regulation of hormone secretion
333	37	34	0.01733	0.02917	1.086e+02	0.317	carbohydrate derivative transport
334	38	18	0.01698	0.03605	5.713e+02	-0.38	muscle filament sliding & actin-myosin filament sliding
335	149	128	0.0166	0.0498	2.879e+03	0.047	cellular amide metabolic process
336	88	60	0.01618	0.02649	2.071e+03	-0.183	lipid homeostasis
337	53	27	0.01612	0.0269	1.050e+03	-0.555	positive regulation of endothelial cell proliferation
338	90	56	0.01612	0.03396	2.481e+03	-0.168	response to calcium ion
339	221	165	0.01598	0.04793	1.062e+04	-0.167	embryo development ending in birth or egg hatching
340	195	144	0.01584	0.04752	8.520e+03	0.042	gland development
341	32	27	0.01556	0.03834	1.505e+02	0.242	regulation of tyrosine phosphorylation of Stat3 protein
342	24	24	0.01524	0.04572	9.975e-01	0.117	intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator
343	25	14	0.01468	0.03699	2.206e+02	-0.312	lens development in camera-type eye
344	144	106	0.01439	0.03049	4.709e+03	-0.173	cell-cell junction organization
345	31	23	0.0143	0.04011	2.204e+02	0.211	central nervous system neuron development
346	39	32	0.01422	0.02318	2.521e+02	-0.194	JAK-STAT cascade
347	87	57	0.01415	0.04244	2.160e+03	0.064	neuropeptide signaling pathway
348	183	136	0.01402	0.04205	7.397e+03	-0.072	negative regulation of immune system process
349	31	28	0.01384	0.04151	9.073e+01	0.122	tetrapyrrole biosynthetic process
350	36	33	0.01381	0.03776	1.056e+02	0.166	amino sugar metabolic process
351	116	84	0.01304	0.03912	3.184e+03	0.068	sensory perception of mechanical stimulus
352	284	212	0.01302	0.03905	1.744e+04	-0.2	immune response-regulating cell surface receptor signaling pathway
353	105	95	0.01301	0.03902	9.957e+02	0.333	single-organism carbohydrate catabolic process
354	262	201	0.01299	0.03896	1.382e+04	-0.082	fatty acid metabolic process
355	229	169	0.01272	0.03815	1.173e+04	-0.042	negative regulation of hydrolase activity
356	140	97	0.01269	0.02244	5.055e+03	0.028	regulation of organ morphogenesis
357	72	64	0.0126	0.02401	5.452e+02	-0.093	toll-like receptor 9 signaling pathway
