Creation Time:	2022-12-29 16:22:12

INPUT:
File name:	/home/ahphan/RotationData/Kadelka/CRFE/gith/crfe_v017.py
Annotations file:	data/GOhuman_ft_named.txt
Gene file:	data/GSE87340_tumor_normal_log2fc-overexp.txt
lower limit annotations/process:	20
upper limit annotations/process:	500
k (number of perturbed categories):	0 (i.e., each perturbed gene in its own category)
threshold:	0.7000000000000001
threshold type:	proportion
belief:	5.0
Method:	MCMC with parameter learning with an empty set as initial set
repeats:	10
burnin steps:	25000
MCMC steps:	25000
Maximal value for alpha and beta:	0.3548387096774194
Maximal possible value for alpha and beta:	0.3548387096774194
Probability parameter change:	0.2
seed for RNG:	2200722133

Initial set of processes:
Empty set

INPUT ANALYSIS:
Total number of processes:	2506
Total number of genes:	12189
Number of perturbed genes:	8532
Proportion perturbed genes:	0.6999753876445975

OUTPUT:
Learnt parameters:
alpha (FPR):	0.3548387096774194
beta (FNR):	0.24838709677419354
q (penalization parameter):	0.004


Best log-likelihood value (mean +- standard deviation across replicates):	-8204.610771778807 +- 7.96712623707946

Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Term Name
103	162	97	0.21484	0.2329	8.321e+03	-0.118	lipid transport
104	55	34	0.21436	0.30512	9.410e+02	-0.072	acute inflammatory response
105	387	296	0.21321	0.32261	2.987e+04	0.047	purine-containing compound metabolic process
106	195	123	0.20569	0.31804	1.127e+04	0.042	gland development
107	102	72	0.20423	0.21103	2.599e+03	-0.082	regulation of cellular carbohydrate metabolic process
108	226	197	0.20012	0.39994	5.997e+03	0.349	mitotic nuclear division
109	162	108	0.2	0.4	7.201e+03	0.009	aminoglycan metabolic process
110	359	242	0.19967	0.36289	3.396e+04	-0.024	negative regulation of cellular component organization
111	477	297	0.19889	0.29354	6.653e+04	-0.097	protein phosphorylation
112	194	160	0.19854	0.32228	5.911e+03	0.009	nuclear transport
113	156	99	0.19622	0.16999	7.187e+03	-0.171	regulation of cellular response to growth factor stimulus
114	37	30	0.19296	0.29477	2.381e+02	0.068	regulation of TOR signaling
115	303	183	0.18996	0.36782	2.837e+04	0.074	extracellular matrix organization
116	264	203	0.18643	0.3609	1.388e+04	0.005	apoptotic signaling pathway
117	149	92	0.18175	0.28264	6.799e+03	-0.045	regulation of insulin secretion
118	74	71	0.17997	0.28217	2.181e+02	0.241	cellular component biogenesis
119	122	91	0.17856	0.28389	3.276e+03	0.079	cellular carbohydrate metabolic process
120	165	130	0.17683	0.35272	5.091e+03	0.169	hexose metabolic process
121	92	61	0.16904	0.34509	2.366e+03	0.475	multicellular organismal metabolic process
122	291	276	0.16824	0.31276	4.120e+03	0.107	RNA splicing
123	108	64	0.16736	0.19424	3.768e+03	-0.019	B cell activation
124	184	144	0.16715	0.34206	6.454e+03	-0.036	transcription initiation from RNA polymerase II promoter
125	149	90	0.16035	0.23152	6.980e+03	0.078	developmental growth
126	336	205	0.16023	0.33257	3.436e+04	-0.115	regulation of sequence-specific DNA binding transcription factor activity
127	34	27	0.1601	0.2514	2.172e+02	0.148	axon cargo transport
128	229	137	0.15002	0.31043	1.651e+04	-0.125	regulation of GTPase activity
129	55	53	0.14736	0.21895	1.093e+02	0.268	ribonucleoprotein complex biogenesis
130	81	54	0.1452	0.25184	1.822e+03	-0.108	response to tumor necrosis factor
131	93	68	0.144	0.2708	2.007e+03	-0.022	stem cell maintenance
132	107	75	0.14383	0.14784	2.898e+03	-0.079	regulation of carbohydrate metabolic process
133	36	21	0.14343	0.22872	4.345e+02	0.373	neurogenesis
134	110	95	0.1425	0.31104	1.527e+03	0.455	protein-DNA complex assembly
135	203	158	0.13879	0.1755	7.973e+03	0.059	antigen processing and presentation
136	230	145	0.13076	0.27432	1.562e+04	0.155	regionalization
137	240	195	0.12904	0.17285	9.561e+03	0.083	nucleoside phosphate catabolic process
138	389	235	0.12592	0.30144	4.633e+04	0.061	pattern specification process
139	167	123	0.12512	0.2965	6.294e+03	0.004	regulation of protein catabolic process
140	327	206	0.12492	0.30005	3.128e+04	-0.019	alcohol metabolic process
141	32	30	0.12397	0.14996	6.377e+01	0.223	execution phase of apoptosis
142	32	31	0.1233	0.21346	3.288e+01	0.282	ribosome biogenesis
143	94	65	0.12076	0.29941	2.299e+03	-0.128	regulation of transforming growth factor beta receptor signaling pathway
144	84	78	0.11946	0.20588	4.854e+02	0.519	chromosome segregation
145	152	101	0.11716	0.2925	6.381e+03	0.035	regulation of neuron apoptotic process
146	321	205	0.11626	0.24139	2.961e+04	-0.003	anion transport
147	77	53	0.11514	0.26642	1.561e+03	0.664	multicellular organismal catabolic process
148	81	55	0.11417	0.18334	1.768e+03	0.169	regeneration
149	113	75	0.11355	0.23129	3.552e+03	0.064	neuron development
150	378	255	0.11222	0.22451	3.753e+04	0.032	response to radiation
151	31	16	0.11208	0.16854	3.600e+02	-0.274	bicarbonate transport
152	324	246	0.10953	0.29787	2.152e+04	-0.013	modification by symbiont of host morphology or physiology
153	167	105	0.10652	0.28564	8.327e+03	-0.031	regulation of peptide transport
154	220	141	0.10646	0.29847	1.399e+04	-0.041	response to nutrient levels
155	133	92	0.10519	0.23222	4.573e+03	-0.053	endosomal transport
156	145	93	0.10374	0.29483	6.127e+03	0.232	anterior/posterior pattern specification
157	25	21	0.10321	0.18805	9.475e+01	0.404	tumor necrosis factor-mediated signaling pathway
158	319	210	0.10307	0.20615	2.798e+04	-0.067	positive regulation of apoptotic process
159	89	71	0.10164	0.20091	1.436e+03	0.112	antigen processing and presentation of peptide or polysaccharide antigen via MHC class II
160	110	82	0.10118	0.29963	2.673e+03	0.063	transition metal ion homeostasis
161	90	73	0.10059	0.29981	1.382e+03	0.244	transition metal ion transport
162	126	117	0.10037	0.29988	1.083e+03	0.163	ribonucleoprotein complex subunit organization
163	92	77	0.10005	0.29087	1.263e+03	0.084	coenzyme biosynthetic process
164	217	144	0.1	0.3	1.293e+04	-0.036	glycerophospholipid metabolic process
165	307	240	0.1	0.3	1.777e+04	0.148	regulation of mitotic cell cycle
166	109	74	0.1	0.3	3.186e+03	0.5	epidermis development
167	220	186	0.1	0.3	6.755e+03	0.058	histone modification
168	93	62	0.1	0.3	2.397e+03	0.093	polyol metabolic process
169	97	90	0.1	0.3	6.518e+02	0.152	respiratory electron transport chain
170	341	258	0.1	0.3	2.402e+04	0.059	negative regulation of protein modification process
171	192	108	0.1	0.3	1.242e+04	-0.205	regulation of actin cytoskeleton organization
172	201	195	0.1	0.3	1.164e+03	0.219	ncRNA processing
173	201	140	0.1	0.3	1.022e+04	-0.011	glycerolipid biosynthetic process
174	60	50	0.09991	0.29974	5.524e+02	0.246	pigment metabolic process
175	115	96	0.09812	0.14425	1.990e+03	0.072	macromolecule methylation
176	343	223	0.09545	0.27175	3.288e+04	-0.089	positive regulation of cell death
177	89	60	0.0953	0.19112	2.157e+03	-0.13	regulation of actin filament polymerization
178	63	41	0.09485	0.22501	1.149e+03	-0.142	cellular response to tumor necrosis factor
179	471	293	0.09453	0.22518	6.499e+04	-0.125	regulation of MAPK cascade
180	165	104	0.08967	0.17941	8.104e+03	-0.028	regulation of peptide secretion
181	202	125	0.08966	0.26899	1.238e+04	-0.256	regulation of anatomical structure size
182	114	96	0.08738	0.19884	1.877e+03	0.158	response to endoplasmic reticulum stress
183	118	68	0.08714	0.26142	4.624e+03	-0.275	regulation of ERK1 and ERK2 cascade
184	270	180	0.08693	0.2608	1.975e+04	-0.053	phospholipid metabolic process
185	88	52	0.08628	0.18984	2.518e+03	-0.183	lipid homeostasis
186	37	31	0.08552	0.17263	2.072e+02	0.317	carbohydrate derivative transport
187	365	224	0.08516	0.25547	4.014e+04	-0.148	regulation of cellular component biogenesis
188	198	134	0.08332	0.24996	1.045e+04	-0.087	regulation of protein complex assembly
189	92	66	0.08187	0.13195	2.049e+03	0.005	negative regulation of cellular response to growth factor stimulus
190	345	259	0.08172	0.19363	2.509e+04	-0.01	modification of morphology or physiology of other organism involved in symbiotic interaction
191	319	279	0.08042	0.18111	1.156e+04	0.102	modification-dependent macromolecule catabolic process
192	428	273	0.08006	0.24018	5.214e+04	-0.101	positive regulation of kinase activity
193	81	59	0.07977	0.189	1.539e+03	0.023	regulation of glucose transport
194	226	171	0.0786	0.13343	1.069e+04	-0.005	regulation of DNA metabolic process
195	87	62	0.07808	0.11018	1.860e+03	0.117	cytokinesis
196	50	31	0.07663	0.11602	7.763e+02	-0.075	regulation of B cell proliferation
197	60	43	0.07648	0.14127	8.797e+02	0.009	cellular component disassembly involved in execution phase of apoptosis
198	76	53	0.07372	0.22016	1.485e+03	0.342	epidermal cell differentiation
199	46	29	0.07067	0.14469	6.441e+02	0.046	striated muscle cell differentiation
200	55	39	0.06964	0.09849	7.568e+02	0.011	negative regulation of phosphatase activity
201	55	38	0.06931	0.13973	7.956e+02	0.355	keratinocyte differentiation
202	236	152	0.06813	0.11626	1.596e+04	-0.138	response to acid chemical
203	57	33	0.06783	0.09407	1.087e+03	-0.314	sterol homeostasis
204	328	286	0.06734	0.10066	1.245e+04	0.102	proteolysis involved in cellular protein catabolic process
205	94	58	0.06686	0.10116	2.730e+03	-0.222	response to retinoic acid
206	450	281	0.06634	0.13405	5.916e+04	-0.136	negative regulation of cell differentiation
207	224	130	0.06626	0.19878	1.633e+04	-0.058	response to metal ion
208	103	68	0.06483	0.18962	2.981e+03	-0.132	regulation of actin filament length
209	304	183	0.06103	0.18025	2.867e+04	0.072	extracellular structure organization
210	59	45	0.06054	0.10437	7.315e+02	0.079	regulation of reactive oxygen species metabolic process
211	79	62	0.05922	0.10499	1.198e+03	0.226	biological phase
212	174	160	0.05821	0.11695	2.300e+03	0.257	DNA recombination
213	63	40	0.05811	0.17302	1.190e+03	-0.093	monovalent inorganic cation homeostasis
214	90	49	0.05768	0.11705	2.847e+03	-0.168	response to calcium ion
215	28	22	0.05577	0.13947	1.536e+02	0.83	keratinization
216	66	51	0.05342	0.10603	8.799e+02	-0.051	negative regulation of transforming growth factor beta receptor signaling pathway
217	63	55	0.0525	0.09219	4.737e+02	0.194	activation of signaling protein activity involved in unfolded protein response
218	56	32	0.0523	0.09662	1.063e+03	-0.319	cholesterol homeostasis
219	107	86	0.05226	0.11205	2.015e+03	0.17	response to ionizing radiation
220	81	77	0.05182	0.10521	3.161e+02	0.158	DNA-templated transcription, elongation
221	135	92	0.05068	0.10059	4.837e+03	-0.122	regulation of cellular component size
222	224	146	0.05005	0.1437	1.415e+04	-0.01	monovalent inorganic cation transport
223	134	80	0.04995	0.14984	5.732e+03	-0.095	response to nutrient
224	78	50	0.04928	0.14661	1.793e+03	0.628	extracellular matrix disassembly
225	54	37	0.04923	0.13556	7.788e+02	-0.07	lymphocyte activation involved in immune response
226	37	24	0.04752	0.07806	4.026e+02	-0.073	acute-phase response
227	443	362	0.04737	0.07572	3.110e+04	0.028	protein ubiquitination
228	105	62	0.04611	0.06347	3.577e+03	-0.14	regulation of dephosphorylation
229	316	183	0.04544	0.09211	3.226e+04	-0.092	response to inorganic substance
230	49	25	0.04532	0.089	8.970e+02	-0.039	endothelial cell migration
231	358	295	0.0448	0.12782	1.981e+04	0.096	glycosyl compound metabolic process
232	111	97	0.044	0.08109	1.446e+03	0.334	carbohydrate catabolic process
233	105	92	0.04399	0.12895	1.273e+03	0.333	single-organism carbohydrate catabolic process
234	207	122	0.04305	0.07714	1.375e+04	-0.014	regulation of hormone levels
235	32	24	0.04257	0.0723	2.283e+02	0.242	regulation of tyrosine phosphorylation of Stat3 protein
236	82	68	0.04238	0.12374	1.049e+03	0.139	cellular response to unfolded protein
237	373	278	0.04217	0.10393	2.978e+04	-0.029	interaction with host
238	87	47	0.04167	0.05731	2.679e+03	-0.217	muscle tissue development
239	120	113	0.0405	0.1215	8.088e+02	0.167	ribonucleoprotein complex assembly
240	70	50	0.04021	0.09172	1.202e+03	0.764	collagen catabolic process
241	99	64	0.03912	0.11552	2.843e+03	-0.021	aminoglycan biosynthetic process
242	270	175	0.03899	0.06471	2.063e+04	0.008	organic anion transport
243	162	107	0.03864	0.09035	7.308e+03	0.013	regulation of neuron death
244	214	118	0.03804	0.11412	1.567e+04	-0.262	regulation of epithelial cell proliferation
245	455	271	0.03798	0.11394	6.398e+04	-0.093	regulation of secretion
246	85	61	0.03676	0.09091	1.750e+03	0.176	regulation of cyclin-dependent protein serine/threonine kinase activity
247	282	171	0.03664	0.10993	2.452e+04	-0.112	regulation of cytoskeleton organization
248	259	163	0.03578	0.10735	1.980e+04	-0.158	cellular localization
249	232	158	0.03524	0.07053	1.413e+04	0.073	reproductive structure development
250	24	15	0.03491	0.07864	1.806e+02	0.281	tissue regeneration
251	31	20	0.03484	0.06979	2.861e+02	0.04	protein trimerization
252	263	137	0.03433	0.09735	2.465e+04	-0.306	regulation of homeostatic process
253	48	35	0.03424	0.10271	5.443e+02	-0.011	regulation of pH
254	212	139	0.0342	0.07327	1.258e+04	-0.149	cellular macromolecule localization
255	155	89	0.03383	0.05361	7.968e+03	-0.18	regulation of Ras protein signal transduction
256	36	23	0.03348	0.05735	3.896e+02	-0.038	positive regulation of interleukin-6 production
257	246	154	0.0333	0.0807	1.801e+04	-0.149	ion transmembrane transport
258	116	67	0.03286	0.08182	4.460e+03	-0.18	response to corticosteroid
259	74	62	0.03246	0.08389	8.165e+02	0.021	positive regulation of type I interferon production
260	372	265	0.03237	0.08875	3.285e+04	0.092	small molecule biosynthetic process
261	68	41	0.03198	0.06399	1.476e+03	-0.121	regulation of JAK-STAT cascade
262	220	120	0.03133	0.06802	1.670e+04	-0.082	regulation of neuron projection development
263	89	71	0.03128	0.05852	1.436e+03	0.112	antigen processing and presentation of peptide antigen via MHC class II
264	153	83	0.03026	0.04841	8.178e+03	-0.066	morphogenesis of a branching epithelium
265	196	171	0.03009	0.08492	4.502e+03	0.106	regulation of protein modification by small protein conjugation or removal
266	120	78	0.03009	0.09026	4.131e+03	-0.027	negative regulation of cell development
267	65	57	0.02992	0.08748	4.895e+02	0.198	positive regulation of nuclease activity
268	84	52	0.02914	0.04436	2.175e+03	-0.14	regulation of response to cytokine stimulus
269	84	52	0.02891	0.03573	2.175e+03	-0.126	regulation of B cell activation
270	50	30	0.02884	0.04366	8.072e+02	-0.038	skeletal muscle tissue development
271	166	120	0.02787	0.04581	6.491e+03	0.063	anatomical structure homeostasis
272	58	35	0.02712	0.06651	1.076e+03	-0.033	cell-type specific apoptotic process
273	75	66	0.0271	0.02752	6.347e+02	0.325	DNA conformation change
274	168	102	0.02613	0.05894	8.800e+03	-0.107	regulation of Ras GTPase activity
275	39	23	0.026	0.04533	5.032e+02	-0.194	JAK-STAT cascade
276	213	121	0.02571	0.07714	1.510e+04	-0.22	regulation of lipid metabolic process
277	26	16	0.02503	0.05842	2.155e+02	0.274	ephrin receptor signaling pathway
278	38	22	0.02476	0.07429	4.873e+02	0.082	peripheral nervous system development
279	296	194	0.0247	0.04351	2.431e+04	-0.112	macromolecule localization
280	186	154	0.02436	0.04238	5.348e+03	0.078	nucleoside triphosphate catabolic process
281	21	17	0.02436	0.05876	7.883e+01	0.936	neuron fate specification
282	108	72	0.02425	0.04196	3.224e+03	-0.131	positive regulation of NF-kappaB transcription factor activity
283	291	213	0.02414	0.06306	1.911e+04	0.153	spermatogenesis
284	89	71	0.02409	0.05095	1.436e+03	0.112	antigen processing and presentation of exogenous peptide antigen via MHC class II
285	21	15	0.02363	0.03837	1.118e+02	0.135	cytokine metabolic process
286	21	15	0.02287	0.03686	1.118e+02	-0.018	membrane protein ectodomain proteolysis
287	76	45	0.02238	0.04747	1.878e+03	-0.199	reactive oxygen species metabolic process
288	29	18	0.02236	0.04848	2.643e+02	0.354	intermediate filament cytoskeleton organization
289	103	81	0.02156	0.06228	2.014e+03	-0.034	regulation of type I interferon production
290	82	52	0.02132	0.04281	2.010e+03	0.028	regulation of exocytosis
291	191	124	0.02106	0.06317	1.039e+04	-0.071	cellular process involved in reproduction in multicellular organism
292	217	121	0.02095	0.05905	1.594e+04	-0.134	response to alcohol
293	179	117	0.02078	0.03707	9.047e+03	-0.119	energy derivation by oxidation of organic compounds
294	109	64	0.02044	0.05679	3.876e+03	-0.05	muscle cell differentiation
295	71	57	0.02036	0.05833	8.972e+02	0.092	regulation of mitochondrion organization
296	132	84	0.02016	0.04734	5.142e+03	-0.107	protein dephosphorylation
297	105	87	0.02012	0.04219	1.718e+03	0.106	regulation of gene expression, epigenetic
298	28	27	0.02008	0.05657	2.891e+01	0.194	tricarboxylic acid cycle
299	72	65	0.01991	0.03874	4.801e+02	0.227	DNA catabolic process
300	54	36	0.0199	0.03895	8.157e+02	-0.062	secretion by tissue
301	26	20	0.01969	0.03065	1.416e+02	-0.091	negative regulation of endocytosis
302	252	210	0.01966	0.04594	9.461e+03	0.106	nucleoside triphosphate metabolic process
303	60	48	0.01937	0.0565	6.509e+02	0.166	tetrapyrrole metabolic process
304	25	24	0.0187	0.03472	2.593e+01	0.247	C-terminal protein lipidation
305	30	16	0.01852	0.044	3.291e+02	-0.352	brown fat cell differentiation
306	209	194	0.01851	0.04605	2.960e+03	0.166	RNA catabolic process
307	128	77	0.01849	0.03998	5.190e+03	-0.037	cell fate commitment
308	52	28	0.01822	0.04824	9.684e+02	-0.185	stem cell differentiation
309	113	74	0.01812	0.02253	3.626e+03	-0.061	lipid modification
310	194	138	0.01796	0.04553	9.142e+03	0.037	protein processing
311	80	53	0.0172	0.0306	1.796e+03	0.159	cartilage development
312	60	33	0.01696	0.04809	1.263e+03	-0.026	B cell differentiation
313	76	64	0.01692	0.03509	8.401e+02	0.05	protein modification by small protein removal
314	55	39	0.0169	0.02917	7.568e+02	-0.057	regulation of generation of precursor metabolites and energy
315	153	97	0.01683	0.03725	6.925e+03	-0.076	dephosphorylation
316	87	53	0.01682	0.03567	2.378e+03	-0.052	response to ketone
317	160	106	0.01681	0.04562	7.097e+03	-0.048	MAPK cascade
318	55	32	0.01665	0.04996	1.008e+03	-0.087	positive regulation of osteoblast differentiation
319	189	139	0.01585	0.03603	8.067e+03	0.183	regulation of cell division
320	22	19	0.01565	0.04147	6.385e+01	0.342	glycerol metabolic process
321	45	24	0.01553	0.04638	7.330e+02	-0.344	regulation of sodium ion transport
322	43	32	0.01545	0.03043	4.172e+02	-0.083	vacuolar transport
323	23	11	0.01533	0.046	2.116e+02	-0.067	positive regulation of NF-kappaB import into nucleus
324	103	59	0.01515	0.04544	3.552e+03	-0.072	positive regulation of Ras GTPase activity
325	159	96	0.01505	0.04327	7.943e+03	-0.204	heart development
326	22	18	0.01467	0.02133	8.281e+01	-0.025	autophagic vacuole assembly
327	246	186	0.01457	0.0311	1.266e+04	0.122	small molecule catabolic process
328	293	179	0.01441	0.0274	2.620e+04	-0.164	regulation of cell growth
329	75	42	0.01398	0.02042	1.934e+03	-0.191	striated muscle tissue development
330	79	62	0.01394	0.02152	1.198e+03	-0.051	toll-like receptor 3 signaling pathway
