Gene ID	Gene Name	Design Element	g1_g2.p-value	g1_g2.t-statistic	g1_g2.log2foldchange
ENSG00000005889	ZFX	214678_x_at	NA	-2.65524641945207	-0.1
ENSG00000005893	LAMP2	203041_s_at	NA	-1.49679683621924	-0.1
ENSG00000005961	ITGA2B	206493_at	NA	1.05296068458857	0
ENSG00000005981	ASB4	235619_at	NA	-0.619182014912507	0
ENSG00000006007	GDE1	202593_s_at	NA	-1.2087339074467	-0.1
ENSG00000006015	REX1BD	51200_at	NA	0.263250354258095	0
ENSG00000006016	CRLF1	206315_at	NA	2.49221777819334	0.1
ENSG00000006025	OSBPL7	227946_at	NA	0.352151208992673	0
ENSG00000006042	TMEM98	223170_at	NA	2.06357711355596	0.1
ENSG00000006047	YBX2	219704_at	NA	1.00543853260448	0
ENSG00000006059	KRT33A	208483_x_at	NA	1.57526264514596	0.1
ENSG00000006062	MAP3K14	205192_at	NA	0.617305796668778	0
ENSG00000006071	ABCC8	210246_s_at	NA	2.04136223586809	0.1
ENSG00000006116	CACNG3	206384_at	NA	0.277966549215151	0
ENSG00000006118	TMEM132A	218834_s_at	NA	1.10823982863891	0
ENSG00000006125	AP2B1	200615_s_at	NA	-0.423594865738311	0
ENSG00000006128	TAC1	206552_s_at	NA	-1.00036794088342	0
ENSG00000006194	ZNF263	203707_at	NA	-1.55299343274028	-0.1
ENSG00000006210	CX3CL1	203687_at	NA	0.436325261145439	0
ENSG00000006282	SPATA20	218164_at	NA	0.841269749180451	0
ENSG00000006283	CACNA1G	211802_x_at	NA	2.71203167911928	0.1
ENSG00000006327	TNFRSF12A	218368_s_at	NA	0.618462822678122	0
ENSG00000006377	DLX6	221289_at	NA	1.88397712555107	0.1
ENSG00000006432	MAP3K9	214969_at	NA	1.24386172323508	0.1
ENSG00000006451	RALA	224880_at	NA	-1.27230736624997	-0.1
ENSG00000006453	BAIAP2L1	227372_s_at	NA	0.311997490884761	0
ENSG00000006459	KDM7A	221778_at	NA	-2.72996832837112	-0.1
ENSG00000006468	ETV1	206501_x_at	NA	0.371424948098898	0
ENSG00000006530	AGK	222132_s_at	NA	-0.346490935744962	0
ENSG00000006534	ALDH3B1	1565731_at	NA	0.83685240077742	0
ENSG00000006555	TTC22	220309_at	NA	-0.286258418856793	0
ENSG00000006576	PHTF2	209780_at	NA	-1.89436535438305	-0.1
ENSG00000006606	CCL26	223710_at	NA	2.8812353382558	0.1
ENSG00000006607	FARP2	225652_at	NA	-1.28827671649525	0
ENSG00000006611	USH1C	205137_x_at	NA	0.10413039547733	0
ENSG00000006625	GGCT	215380_s_at	NA	-0.25013829560083	0
ENSG00000006634	DBF4	204244_s_at	NA	-1.49607088322313	-0.1
ENSG00000006638	TBXA2R	207555_s_at	NA	1.50529376152504	0.1
ENSG00000006652	IFRD1	202146_at	NA	-0.375492405353311	0
ENSG00000006659	LGALS14	220158_at	NA	-1.33076333868682	-0.1
ENSG00000006695	COX10	1569685_at	NA	-0.0972359220342755	0
ENSG00000006695	COX10	203858_s_at	NA	-0.629441769687409	0
ENSG00000006704	GTF2IRD1	218412_s_at	NA	0.684583143471581	0
ENSG00000006712	PAF1	202093_s_at	NA	-0.637259673668495	0
ENSG00000006715	VPS41	210849_s_at	NA	-2.38493699376236	-0.1
ENSG00000006740	ARHGAP44	205414_s_at	NA	0.729925665024384	0
ENSG00000006744	ELAC2	201767_s_at	NA	-0.504630046013577	0
ENSG00000006747	SCIN	222272_x_at	NA	0.573560376725722	0
ENSG00000006756	ARSD	230131_x_at	NA	0.721740591304533	0
ENSG00000006757	PNPLA4	209739_s_at	NA	-2.02024696746726	-0.1
ENSG00000006788	MYH13	208208_at	NA	1.61571234470847	0.1
ENSG00000006831	ADIPOR2	201346_at	NA	-1.68708847076112	-0.1
ENSG00000006837	CDKL3	241911_at	NA	0.287376088995044	0
ENSG00000007001	UPP2	233155_at	NA	1.63351466538601	0
ENSG00000007038	PRSS21	220051_at	NA	0.363447255884448	0
ENSG00000007047	MARK4	55065_at	NA	-0.1310413759202	0
ENSG00000007062	PROM1	204304_s_at	NA	0.475091853870783	0
ENSG00000007080	CCDC124	225454_at	NA	2.44462383713898	0.1
ENSG00000007129	CEACAM21	214907_at	NA	-2.44342083003207	-0.1
ENSG00000007168	PAFAH1B1	200816_s_at	NA	-1.80228878145628	-0.1
ENSG00000007171	NOS2	210037_s_at	NA	0.129516721456595	0
ENSG00000007174	DNAH9	210345_s_at	NA	0.46607875320666	0
ENSG00000007202	KIAA0100	201729_s_at	NA	0.0359852311629287	0
ENSG00000007216	SLC13A2	207567_at	NA	0.61281511597938	0
ENSG00000007237	GAS7	202192_s_at	NA	1.12186601069766	0.1
ENSG00000007255	TRAPPC6A	204985_s_at	NA	1.14954656327937	0
ENSG00000007264	MATK	206267_s_at	NA	1.44073416752704	0.1
ENSG00000007306	CEACAM7	211848_s_at	NA	0.181543816611173	0
ENSG00000007312	CD79B	205297_s_at	NA	1.20542931654268	0.1
ENSG00000007314	SCN4A	206981_at	NA	0.897223761253005	0
ENSG00000007341	ST7L	230079_at	NA	0.311964684919253	0
ENSG00000007350	TKTL1	216370_s_at	NA	1.08263145106237	0
ENSG00000007372	PAX6	205646_s_at	NA	-0.373125172305465	0
ENSG00000007376	RPUSD1	226078_at	NA	-0.0849757668054911	0
ENSG00000007384	RHBDF1	222711_s_at	NA	1.60078041189894	0.1
ENSG00000007392	LUC7L	223295_s_at	NA	-0.432432402680131	0
ENSG00000007402	CACNA2D2	204811_s_at	NA	-1.66558837524492	0
ENSG00000007516	BAIAP3	216356_x_at	NA	0.930207818263055	0
ENSG00000007520	TSR3	213105_s_at	NA	0.90676502658402	0
ENSG00000007541	PIGQ	204144_s_at	NA	0.630829296614069	0
ENSG00000007545	CRAMP1	225172_at	NA	-1.11057169032402	0
ENSG00000007866	TEAD3	209454_s_at	NA	2.34216213811972	0.1
ENSG00000007908	SELE	206211_at	NA	0.535396669470419	0
ENSG00000007923	DNAJC11	1555360_a_at	NA	0.63921104309721	0
ENSG00000007933	FMO3	206496_at	NA	0.1405309004607	0
ENSG00000007944	MYLIP	228098_s_at	NA	-0.51293939031705	0
ENSG00000007952	NOX1	207380_x_at	NA	1.27917992636126	0.1
ENSG00000007968	E2F2	228361_at	NA	-1.29657989507219	-0.1
ENSG00000008018	PSMB1	214288_s_at	NA	-2.22542907342499	-0.1
ENSG00000008056	SYN1	1553264_a_at	NA	2.07654280289895	0.1
ENSG00000008083	JARID2	203297_s_at	NA	-0.963697639634555	0
ENSG00000008086	CDKL5	227004_at	NA	-1.2172651033729	-0.1
ENSG00000008118	CAMK1G	215161_at	NA	1.26405307620694	0
ENSG00000008130	NADK	208918_s_at	NA	-1.16531910510615	-0.1
ENSG00000008196	TFAP2B	215686_x_at	NA	2.04154964476868	0.1
ENSG00000008197	TFAP2D	233987_at	NA	1.93415929179333	0.1
ENSG00000008226	DLEC1	215085_x_at	NA	1.74224077939011	0.1
ENSG00000008256	CYTH3	225147_at	NA	-0.455884579541642	0
ENSG00000008277	ADAM22	208226_x_at	NA	1.7598166325091	0
ENSG00000008282	SYPL1	201259_s_at	NA	-0.870538087241955	0
ENSG00000008283	CYB561	217200_x_at	NA	-0.00259000722098687	0
ENSG00000008294	SPAG9	212470_at	NA	-1.25750078867676	-0.1
ENSG00000008300	CELSR3	40020_at	NA	0.301330320835787	0
ENSG00000008311	AASS	210852_s_at	NA	1.30628562661871	0
ENSG00000008323	PLEKHG6	220073_s_at	NA	1.03872189110471	0
ENSG00000008324	SS18L2	218283_at	NA	-1.26028179389906	0
ENSG00000008382	MPND	233651_s_at	NA	1.62088806618137	0.1
ENSG00000008394	MGST1	231736_x_at	NA	-0.333460979982314	0
ENSG00000008405	CRY1	209674_at	NA	-0.140681520480903	0
ENSG00000008438	PGLYRP1	207384_at	NA	1.13306330412437	0
ENSG00000008441	NFIX	228278_at	NA	1.20396794208908	0.1
ENSG00000008513	ST3GAL1	208322_s_at	NA	1.50811424421283	0.1
ENSG00000008516	MMP25	207890_s_at	NA	-0.168528607469791	0
ENSG00000008517	IL32	203828_s_at	NA	2.23249883405016	0.2
ENSG00000008710	PKD1	202327_s_at	NA	1.0639861687311	0
ENSG00000008735	MAPK8IP2	1556001_at	NA	0.843356655574892	0
ENSG00000008838	MED24	213043_s_at	NA	-0.330617797413936	0
ENSG00000008853	RHOBTB2	209441_at	NA	0.34400203942761	0
ENSG00000008869	HEATR5B	233642_s_at	NA	-1.94412286867546	-0.1
ENSG00000008952	SEC62	208942_s_at	NA	-1.69393921090811	-0.1
ENSG00000008988	RPS20	200949_x_at	NA	0.191407054454086	0
ENSG00000009307	CSDE1	222975_s_at	NA	-1.09887049037411	0
ENSG00000009335	UBE3C	201817_at	NA	-1.48015321567139	-0.1
ENSG00000009413	REV3L	208070_s_at	NA	-2.15973063287464	-0.2
ENSG00000009694	TENM1	1553007_a_at	NA	1.44422158051873	0
ENSG00000009709	PAX7	208060_at	NA	1.15349569579808	0
ENSG00000009724	MASP2	216968_at	NA	-0.49137810087408	0
ENSG00000009765	IYD	231070_at	NA	-1.00110554731135	0
ENSG00000009780	FAM76A	216897_s_at	NA	-0.658475623132376	0
ENSG00000009790	TRAF3IP3	213888_s_at	NA	-2.89403834332226	-0.2
ENSG00000009830	POMT2	220632_s_at	NA	0.378993044535989	0
ENSG00000009844	VTA1	224437_s_at	NA	-1.66636808791843	-0.1
ENSG00000009950	MLXIPL	221163_s_at	NA	0.54029822587139	0
ENSG00000009954	BAZ1B	208445_s_at	NA	-1.62008235119308	-0.1
ENSG00000010017	RANBP9	202582_s_at	NA	-1.30453712878399	-0.1
ENSG00000010030	ETV7	221680_s_at	NA	0.878431379944967	0
ENSG00000010072	SPRTN	223511_at	NA	-1.61672075780328	-0.1
ENSG00000010165	EEF1AKNMT	212405_s_at	NA	-2.18261245674844	-0.1
ENSG00000010219	DYRK4	212954_at	NA	-0.382709929117831	0
ENSG00000010244	ZNF207	200828_s_at	NA	-1.05972327342634	0
ENSG00000010256	UQCRC1	201903_at	NA	0.097730425354634	0
ENSG00000010270	STARD3NL	223065_s_at	NA	-1.03435692662029	-0.1
ENSG00000010278	CD9	201005_at	NA	0.769474356805059	0.1
ENSG00000010282	HHATL	223572_at	NA	0.0349884084861487	0
ENSG00000010292	NCAPD2	201774_s_at	NA	-0.092301800174844	0
ENSG00000010295	IFFO1	209721_s_at	NA	-1.18192318404187	0
ENSG00000010310	GIPR	231291_at	NA	-1.31532025716343	0
ENSG00000010318	PHF7	215622_x_at	NA	-0.211308523874373	0
ENSG00000010319	SEMA3G	219689_at	NA	1.58120054585559	0.1
ENSG00000010322	NISCH	201591_s_at	NA	-0.526498146087456	0
ENSG00000010327	STAB1	38487_at	NA	1.37113397299325	0
ENSG00000010361	FUZ	221187_s_at	NA	0.751755670347136	0
ENSG00000010379	SLC6A13	207184_at	NA	0.493990843374037	0
ENSG00000010404	IDS	210666_at	NA	0.445722447112804	0
ENSG00000010438	PRSS3	213421_x_at	NA	-0.410997525390971	0
ENSG00000010539	ZNF200	207338_s_at	NA	-2.50402205117247	-0.1
ENSG00000010610	CD4	203547_at	NA	1.97894298035766	0.1
ENSG00000010626	LRRC23	206076_at	NA	2.27085854666987	0.1
ENSG00000010671	BTK	205504_at	NA	-2.50204677601592	-0.1
ENSG00000010704	HFE	211332_x_at	NA	1.38865232741334	0
ENSG00000010803	SCMH1	221216_s_at	NA	0.230919923129957	0
ENSG00000010810	FYN	210105_s_at	NA	-2.18202166798377	-0.2
ENSG00000010818	HIVEP2	212642_s_at	NA	-0.968545544065231	-0.1
ENSG00000010932	FMO1	205666_at	NA	-1.52331701551883	0
ENSG00000011007	ELOA	202818_s_at	NA	-0.565193113915863	0
ENSG00000011009	LYPLA2	202292_x_at	NA	0.202055622129968	0
ENSG00000011021	CLCN6	203950_s_at	NA	0.287948022434887	0
ENSG00000011028	MRC2	209280_at	NA	0.022551163294842	0
ENSG00000011083	SLC6A7	208494_at	NA	-0.0567287408592244	0
ENSG00000011105	TSPAN9	220968_s_at	NA	0.438798050734121	0
ENSG00000011114	BTBD7	224945_at	NA	-2.77990543298661	-0.2
ENSG00000011132	APBA3	215148_s_at	NA	-0.339064702916019	0
ENSG00000011143	MKS1	1555820_a_at	NA	0.519273788647466	0
ENSG00000011198	ABHD5	218739_at	NA	-2.0851946350258	-0.1
ENSG00000011201	ANOS1	205206_at	NA	0.676278757376428	0
ENSG00000011243	AKAP8L	218064_s_at	NA	1.33162896147537	0.1
ENSG00000011258	MBTD1	226797_at	NA	-1.88436212390581	-0.1
ENSG00000011260	UTP18	203721_s_at	NA	-1.12786584823012	-0.1
ENSG00000011275	RNF216	218426_s_at	NA	-0.887611549903046	0
ENSG00000011295	TTC19	217964_at	NA	-1.60513679991154	-0.1
ENSG00000011304	PTBP1	216306_x_at	NA	-0.0299155567763844	0
ENSG00000011332	DPF1	231599_x_at	NA	-0.259910300530373	0
ENSG00000011347	SYT7	232025_at	NA	1.0055813774906	0
ENSG00000011376	LARS2	34764_at	NA	-1.13163806312091	-0.1
ENSG00000011405	PIK3C2A	213070_at	NA	-1.52087714795074	-0.1
ENSG00000011422	PLAUR	210845_s_at	NA	-0.185124787952025	0
ENSG00000011426	ANLN	222608_s_at	NA	-1.26962882198089	-0.1
ENSG00000011451	WIZ	52005_at	NA	1.60288035691213	0
ENSG00000011454	RABGAP1	204028_s_at	NA	-0.84763134141025	0
ENSG00000011465	DCN	211813_x_at	NA	0.616571474942743	0
ENSG00000011478	QPCTL	220438_at	NA	-0.308570819777977	0
ENSG00000011485	PPP5C	201979_s_at	NA	1.0806808679895	0
ENSG00000011523	CEP68	212675_s_at	NA	-1.45650371379984	-0.1
ENSG00000011566	MAP4K3	218311_at	NA	-0.974799515394317	-0.1
ENSG00000011590	ZBTB32	220118_at	NA	0.813488543155234	0
ENSG00000011600	TYROBP	204122_at	NA	2.37943130732878	0.1
ENSG00000011638	TMEM159	213272_s_at	NA	-0.874396910301222	0
ENSG00000011677	GABRA3	207210_at	NA	1.67477517604707	0
ENSG00000012048	BRCA1	204531_s_at	NA	-1.03518743998251	-0.1
ENSG00000012061	ERCC1	203720_s_at	NA	-0.0485113834362093	0
ENSG00000012124	CD22	38521_at	NA	1.13443709516356	0
ENSG00000012171	SEMA3B	203071_at	NA	1.74344266363243	0.1
ENSG00000012174	MBTPS2	226760_at	NA	-2.41567256526768	-0.2
ENSG00000012211	PRICKLE3	217349_s_at	NA	1.46730026283161	0.1
ENSG00000012223	LTF	202018_s_at	NA	0.503839899174522	0
ENSG00000012232	EXTL3	209202_s_at	NA	0.434519065865241	0
ENSG00000012504	NR1H4	206340_at	NA	-0.463957843382953	0
ENSG00000012660	ELOVL5	208788_at	NA	-0.717056596533752	0
ENSG00000012779	ALOX5	204446_s_at	NA	-2.02687064335383	-0.2
ENSG00000012817	KDM5D	206700_s_at	NA	2.48511724906172	0.6
ENSG00000012822	CALCOCO1	209002_s_at	NA	0.236507033058835	0
ENSG00000012963	UBR7	218108_at	NA	-2.17592543319961	-0.2
ENSG00000012983	MAP4K5	203553_s_at	NA	-0.794451028891162	-0.1
ENSG00000013016	EHD3	230740_at	NA	-0.73936109588122	0
ENSG00000013275	PSMC4	201252_at	NA	0.0107141129630907	0
ENSG00000013288	MAN2B2	214703_s_at	NA	-0.753013224140396	0
ENSG00000013293	SLC7A14	1556641_at	NA	0.0321608150990313	0
ENSG00000013297	CLDN11	206908_s_at	NA	1.97685239999371	0.1
ENSG00000013306	SLC25A39	223649_s_at	NA	0.294806658384613	0
ENSG00000013364	MVP	202180_s_at	NA	1.11610691397074	0
ENSG00000013374	NUB1	222512_at	NA	-1.09845606452265	-0.1
ENSG00000013375	PGM3	210041_s_at	NA	-1.62555225643995	-0.1
ENSG00000013392	RWDD2A	213555_at	NA	-1.35247718226045	-0.1
ENSG00000013441	CLK1	214683_s_at	NA	-1.08222278548844	-0.1
ENSG00000013503	POLR3B	219459_at	NA	-2.10599789288937	-0.1
ENSG00000013523	ANGEL1	213099_at	NA	-0.656855087207322	0
ENSG00000013561	RNF14	201823_s_at	NA	-1.07746760981634	-0.1
ENSG00000013563	DNASE1L1	203912_s_at	NA	1.39747243252694	0
ENSG00000013573	DDX11	208159_x_at	NA	-0.163241679164974	0
ENSG00000013583	HEBP1	218450_at	NA	0.331729908135627	0
ENSG00000013588	GPRC5A	212444_at	NA	0.600724506497796	0
ENSG00000013619	MAMLD1	205088_at	NA	1.6350783847247	0.1
ENSG00000013725	CD6	213958_at	NA	-0.611785228670526	0
ENSG00000013810	TACC3	218308_at	NA	-0.395789002435326	0
ENSG00000014123	UFL1	212633_at	NA	-1.62128833681813	-0.1
ENSG00000014138	POLA2	204441_s_at	NA	0.327161984483029	0
ENSG00000014164	ZC3H3	213445_at	NA	2.37321984478721	0.1
ENSG00000014216	CAPN1	200752_s_at	NA	-0.0180517463644466	0
ENSG00000014257	ACP3	204393_s_at	NA	-1.34057215322126	-0.2
ENSG00000014641	MDH1	200978_at	NA	-1.02428811340981	0
ENSG00000014824	SLC30A9	202614_at	NA	-1.34928137425416	-0.1
ENSG00000014914	MTMR11	1556034_s_at	NA	1.98027912780857	0.1
ENSG00000014919	COX15	223281_s_at	NA	-1.64415867668353	-0.1
ENSG00000015133	CCDC88C	215343_at	NA	-0.451741034122007	0
ENSG00000015153	YAF2	206238_s_at	NA	-1.58479745478868	-0.1
ENSG00000015171	ZMYND11	202136_at	NA	-1.83293345115211	-0.1
ENSG00000015285	WAS	38964_r_at	NA	0.586259381376796	0
ENSG00000015413	DPEP1	205983_at	NA	1.6756041157659	0.1
ENSG00000015475	BID	211725_s_at	NA	-0.841921869743674	0
ENSG00000015520	NPC1L1	224306_at	NA	1.48779564074421	0
ENSG00000015532	XYLT2	219401_at	NA	0.0899169401220818	0
ENSG00000015568	RGPD5	242712_x_at	NA	1.19472685743741	0
ENSG00000015592	STMN4	236812_at	NA	-1.0942310798287	0
ENSG00000015676	NUDCD3	201270_x_at	NA	-1.61679179128186	0
ENSG00000016082	ISL1	206104_at	NA	-1.63052436017108	0
ENSG00000016391	CHDH	228560_at	NA	0.656834462017743	0
ENSG00000016402	IL20RA	222829_s_at	NA	1.38631861629899	0
ENSG00000016490	CLCA1	210107_at	NA	0.461918864752688	0
ENSG00000016602	CLCA4	220026_at	NA	0.330900483359777	0
ENSG00000016864	GLT8D1	218146_at	NA	-3.1017701848782	-0.1
ENSG00000017260	ATP2C1	212255_s_at	NA	-1.28260443028163	-0.1
ENSG00000017427	IGF1	211577_s_at	NA	-1.51067976695581	-0.1
ENSG00000017483	SLC38A5	234973_at	NA	0.026723592798743	0
ENSG00000017797	RALBP1	202845_s_at	NA	-1.25052729602986	-0.1
ENSG00000018189	RUFY3	213939_s_at	NA	-2.36368715707178	-0.2
ENSG00000018236	CNTN1	211203_s_at	NA	0.475176628858206	0
ENSG00000018280	SLC11A1	217473_x_at	NA	0.231549103229339	0
ENSG00000018408	WWTR1	202134_s_at	NA	1.94724535649077	0.1
ENSG00000018510	AGPS	205401_at	NA	-0.39504223786684	0
ENSG00000018610	STEEP1	219805_at	NA	-2.49623407940295	-0.1
ENSG00000018625	ATP1A2	203295_s_at	NA	0.303529842744004	0
ENSG00000018699	TTC27	218710_at	NA	-0.749593044518843	0
ENSG00000018869	ZNF582	241602_at	NA	-1.67202355942747	0
ENSG00000019102	VSIG2	229369_at	NA	1.63751254287691	0
ENSG00000019144	PHLDB1	212134_at	NA	1.43296047895246	0.1
ENSG00000019169	MARCO	205819_at	NA	0.701541305501221	0
ENSG00000019186	CYP24A1	206504_at	NA	0.316629762485272	0
ENSG00000019485	PRDM11	239763_at	NA	1.24706615433923	0.1
ENSG00000019505	SYT13	221859_at	NA	1.3726469227698	0
ENSG00000019549	SNAI2	213139_at	NA	1.35317102637735	0
ENSG00000019582	CD74	209619_at	NA	1.81399355908148	0.1
ENSG00000019991	HGF	209961_s_at	NA	0.371176841062973	0
ENSG00000019995	ZRANB1	225138_at	NA	-1.60298937792479	-0.1
ENSG00000020129	NCDN	209557_s_at	NA	1.72222795291553	0.1
ENSG00000020181	ADGRA2	221814_at	NA	1.61080126167789	0.1
ENSG00000020256	ZFP64	218968_s_at	NA	-1.764982028328	-0.1
ENSG00000020426	MNAT1	203565_s_at	NA	-1.79509742388463	-0.1
ENSG00000020577	SAMD4A	212845_at	NA	-0.538899324680448	0
