Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
43	26	17	0.00925	0.01527	1.989e+02	0.625	0.554	GO:0097028
44	23	15	0.00849	0.01425	1.569e+02	0.614	0.671	GO:0045214
45	31	16	0.00796	0.01717	3.607e+02	0.569	0.499	GO:0045103
46	36	18	0.00767	0.01009	4.955e+02	0.567	0.516	GO:0007339
47	24	12	0.00736	0.01006	2.228e+02	0.591	0.466	GO:0007616
48	20	10	0.0064	0.00782	1.559e+02	0.575	0.496	GO:0046461
49	26	14	0.00634	0.01041	2.468e+02	0.592	0.58	GO:0070979
50	20	8	0.00599	0.01744	1.809e+02	0.623	0.288	GO:0009268
51	23	13	0.00576	0.01367	1.859e+02	0.614	0.554	GO:0007032
52	23	11	0.00569	0.0147	2.118e+02	0.59	0.456	GO:0006692
53	20	10	0.00484	0.01449	1.559e+02	0.586	0.559	GO:0001953
54	53	23	0.00464	0.00856	1.170e+03	0.561	0.416	GO:0019369
55	30	12	0.0046	0.01333	3.996e+02	0.539	0.379	GO:0060135
56	30	15	0.00436	0.00475	3.457e+02	0.559	0.51	GO:0008038
57	30	15	0.0042	0.00802	3.457e+02	0.56	0.499	GO:0045104
58	22	13	0.00405	0.01214	1.629e+02	0.615	0.598	GO:0044705
59	21	11	0.00394	0.00787	1.659e+02	0.608	0.511	GO:0071804
60	20	13	0.0039	0.01169	1.199e+02	0.645	0.593	GO:0046949
61	25	11	0.0037	0.00773	2.638e+02	0.561	0.4	GO:0060444
62	29	17	0.0036	0.00621	2.828e+02	0.628	0.549	GO:0035337
63	27	12	0.00355	0.00449	3.047e+02	0.601	0.364	GO:0048536
64	24	11	0.00353	0.00694	2.368e+02	0.566	0.449	GO:0008089
65	29	14	0.00335	0.00656	3.317e+02	0.581	0.448	GO:0042743
66	23	10	0.00332	0.00688	2.258e+02	0.571	0.342	GO:0000083
67	46	22	0.00326	0.00858	8.298e+02	0.563	0.507	GO:0035036
68	26	9	0.00323	0.00968	3.267e+02	0.481	0.415	GO:0044774
69	25	12	0.00314	0.00942	2.488e+02	0.591	0.467	GO:0061077
70	32	15	0.0031	0.00488	4.106e+02	0.588	0.496	GO:2000107
71	26	14	0.00301	0.00456	2.468e+02	0.63	0.526	GO:0048701
72	21	11	0.0028	0.00725	1.659e+02	0.584	0.483	GO:0031670
73	34	16	0.0027	0.00811	4.615e+02	0.59	0.511	GO:2001021
74	56	25	0.0026	0.00428	1.282e+03	0.6	0.431	GO:0016571
75	22	11	0.00256	0.00767	1.879e+02	0.558	0.618	GO:0090200
76	45	20	0.00245	0.00395	8.338e+02	0.581	0.447	GO:0006120
77	20	9	0.00242	0.00419	1.679e+02	0.578	0.409	GO:0007029
78	22	12	0.00225	0.00553	1.759e+02	0.556	0.667	GO:0033032
79	112	51	0.00214	0.00642	5.015e+03	0.578	0.462	GO:0040029
80	20	7	0.00214	0.00604	1.948e+02	0.574	0.296	GO:0009235
81	27	13	0.00212	0.00488	2.887e+02	0.563	0.437	GO:0034446
82	22	14	0.00202	0.00262	1.489e+02	0.653	0.604	GO:0035336
83	20	8	0.002	0.00601	1.809e+02	0.587	0.356	GO:0003341
84	20	9	0.002	0.00436	1.679e+02	0.526	0.383	GO:0046839
85	22	11	0.002	0.00379	1.879e+02	0.558	0.576	GO:0061005
86	21	8	0.00199	0.00596	2.048e+02	0.547	0.382	GO:0035088
87	27	10	0.00183	0.00442	3.396e+02	0.501	0.237	GO:0043489
88	20	8	0.0018	0.00292	1.809e+02	0.52	0.355	GO:0072337
89	20	8	0.00176	0.00378	1.809e+02	0.537	0.465	GO:0046854
90	60	26	0.00171	0.00512	1.497e+03	0.555	0.486	GO:0046470
91	60	28	0.0017	0.00358	1.428e+03	0.578	0.482	GO:0002698
92	27	10	0.00156	0.00341	3.396e+02	0.492	0.357	GO:0048010
93	22	9	0.00154	0.00354	2.148e+02	0.54	0.432	GO:0030201
94	28	13	0.0015	0.00449	3.177e+02	0.581	0.471	GO:0070670
95	23	9	0.00147	0.0044	2.408e+02	0.558	0.445	GO:0003254
96	28	13	0.00139	0.00231	3.177e+02	0.58	0.486	GO:0046058
97	27	12	0.00138	0.00382	3.047e+02	0.518	0.403	GO:0006775
98	27	14	0.00134	0.00401	2.738e+02	0.583	0.483	GO:0070423
99	43	19	0.00133	0.00285	7.649e+02	0.575	0.464	GO:0008015
100	24	10	0.00127	0.00382	2.518e+02	0.528	0.342	GO:0001539
101	23	11	0.00124	0.00367	2.118e+02	0.595	0.472	GO:0045581
102	24	13	0.00124	0.00295	2.099e+02	0.655	0.45	GO:0045687
103	22	10	0.00118	0.00353	2.008e+02	0.599	0.408	GO:0008207
104	22	11	0.00115	0.00344	1.879e+02	0.575	0.505	GO:1902229
105	25	12	0.00106	0.00215	2.488e+02	0.53	0.489	GO:0001836
106	34	16	0.00102	0.0027	4.615e+02	0.584	0.448	GO:0035019
107	22	7	0.001	0.00301	2.458e+02	0.498	0.229	GO:0033344
108	31	13	0.00089	0.00268	4.145e+02	0.584	0.415	GO:0031060
109	36	15	0.00089	0.00268	5.583e+02	0.569	0.443	GO:0046131
110	23	11	0.00081	0.00244	2.118e+02	0.57	0.504	GO:0006071
111	42	16	0.00077	0.00232	7.968e+02	0.532	0.414	GO:0034644
112	92	39	0.00074	0.00122	3.544e+03	0.562	0.433	GO:0000041
113	36	16	0.00069	0.00208	5.364e+02	0.51	0.52	GO:0001890
114	30	11	0.00064	0.00173	4.195e+02	0.471	0.469	GO:0003156
115	20	8	0.00062	0.00186	1.809e+02	0.58	0.352	GO:0052652
116	31	14	0.00062	0.00185	3.956e+02	0.597	0.509	GO:0033619
117	26	11	0.0006	0.00121	2.917e+02	0.539	0.413	GO:0046825
118	33	13	0.00056	0.00168	4.864e+02	0.533	0.464	GO:0006271
119	24	9	0.00056	0.00167	2.677e+02	0.543	0.377	GO:0009190
120	22	9	0.00055	0.00126	2.148e+02	0.488	0.439	GO:0002090
121	113	47	0.00055	0.00164	5.393e+03	0.547	0.408	GO:0010212
122	21	10	0.00054	0.00161	1.779e+02	0.544	0.592	GO:0006342
123	26	10	0.00054	0.00161	3.087e+02	0.54	0.323	GO:0050869
124	23	8	0.00051	0.00154	2.568e+02	0.51	0.344	GO:0044773
125	24	11	0.0005	0.00151	2.368e+02	0.578	0.45	GO:0035329
126	39	18	0.00049	0.00148	6.132e+02	0.563	0.544	GO:0001906
127	32	9	0.00049	0.00146	5.392e+02	0.458	0.509	GO:0044246
128	26	12	0.00048	0.00112	2.758e+02	0.538	0.474	GO:0043124
129	23	9	0.00048	0.00106	2.408e+02	0.587	0.442	GO:1900449
130	24	11	0.00047	0.00142	2.368e+02	0.561	0.485	GO:0051568
131	24	11	0.00044	0.00133	2.368e+02	0.53	0.497	GO:0014031
132	32	12	0.00044	0.00133	4.704e+02	0.515	0.363	GO:0032414
133	25	11	0.00044	0.00131	2.638e+02	0.567	0.502	GO:0070534
134	30	12	0.00043	0.0013	3.996e+02	0.502	0.418	GO:0022400
135	43	19	0.00039	0.00118	7.649e+02	0.551	0.411	GO:0002244
136	50	20	0.00039	0.00079	1.094e+03	0.573	0.384	GO:0044728
137	162	69	0.00034	0.00102	1.089e+04	0.543	0.453	GO:0007018
138	22	7	0.00034	0.00101	2.458e+02	0.512	0.528	GO:0060765
139	22	12	0.00033	0.00098	1.759e+02	0.581	0.585	GO:0001909
140	60	25	0.00032	0.00096	1.533e+03	0.536	0.434	GO:0006968
141	46	20	0.00028	0.00083	8.826e+02	0.571	0.466	GO:0006333
142	24	11	0.00026	0.00059	2.368e+02	0.532	0.489	GO:0060397
143	47	20	0.00026	0.00079	9.335e+02	0.518	0.488	GO:0072163
144	39	14	0.00025	0.00074	7.109e+02	0.53	0.413	GO:0002260
145	27	9	0.00023	0.00068	3.586e+02	0.472	0.337	GO:0019674
146	25	12	0.00022	0.00066	2.488e+02	0.557	0.636	GO:0030212
147	22	9	0.00022	0.00057	2.148e+02	0.615	0.415	GO:0060968
148	68	26	0.0002	0.00061	2.063e+03	0.516	0.42	GO:0030518
149	22	13	0.00019	0.00058	1.629e+02	0.649	0.483	GO:0048710
150	44	20	0.00018	0.00053	7.859e+02	0.553	0.518	GO:0007034
151	23	8	0.00016	0.00048	2.568e+02	0.493	0.287	GO:0072525
152	21	8	0.00016	0.00048	2.048e+02	0.549	0.428	GO:0090022
153	32	11	0.00014	0.00043	4.924e+02	0.502	0.508	GO:0006801
154	64	26	0.00014	0.00042	1.768e+03	0.529	0.438	GO:0034440
155	25	12	0.00014	0.00042	2.488e+02	0.592	0.509	GO:0071353
156	26	11	0.00012	0.00035	2.917e+02	0.554	0.606	GO:0061098
157	20	8	0.0001	0.00031	1.809e+02	0.491	0.551	GO:0031102
158	22	11	0.0001	0.00031	1.879e+02	0.571	0.59	GO:0045879
159	24	10	0.0001	0.00029	2.518e+02	0.563	0.637	GO:0000045
160	23	7	9e-05	0.00028	2.737e+02	0.437	0.471	GO:0048484
161	28	10	8e-05	0.00025	3.716e+02	0.475	0.475	GO:0006779
162	35	14	8e-05	0.00024	5.413e+02	0.484	0.27	GO:0048286
163	26	10	7e-05	0.00022	3.087e+02	0.506	0.441	GO:0010559
164	24	10	7e-05	0.00022	2.518e+02	0.5	0.375	GO:0048147
165	22	8	7e-05	0.0002	2.298e+02	0.542	0.431	GO:0006699
166	22	9	7e-05	0.0002	2.148e+02	0.556	0.467	GO:0060612
167	27	10	6e-05	0.00018	3.396e+02	0.509	0.386	GO:0008625
168	30	12	6e-05	0.00017	3.996e+02	0.535	0.449	GO:0030261
169	26	12	5e-05	0.00016	2.758e+02	0.519	0.54	GO:0021955
170	23	8	5e-05	0.00014	2.568e+02	0.511	0.446	GO:0034405
171	28	13	5e-05	0.00014	3.177e+02	0.531	0.617	GO:0035567
172	79	33	4e-05	0.00012	2.642e+03	0.538	0.473	GO:0042439
173	40	16	4e-05	0.00011	7.040e+02	0.556	0.477	GO:0006833
174	20	9	3e-05	8e-05	1.679e+02	0.587	0.548	GO:2000677
175	43	17	2e-05	4e-05	8.177e+02	0.527	0.375	GO:0030521
176	23	9	2e-05	5e-05	2.408e+02	0.547	0.562	GO:0032459
177	54	24	1e-05	4e-05	1.196e+03	0.555	0.471	GO:0009988
178	39	17	1e-05	4e-05	6.362e+02	0.583	0.373	GO:0060402
179	35	17	1e-05	2e-05	4.785e+02	0.549	0.579	GO:0001942
180	27	11	1e-05	2e-05	3.217e+02	0.479	0.554	GO:0006505
181	27	11	0.0	1e-05	3.217e+02	0.521	0.424	GO:1903018
