Creation Time:	2023-01-03 00:47:15

INPUT:
File name:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/result/real/crfe_v019_b2510.py
Annotations file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/human4/human_anno.txt
Gene file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/real/adeno_symbol.txt
lower limit annotations/process:	20
upper limit annotations/process:	200
k (number of perturbed categories):	0 (i.e., each perturbed gene in its own category)
threshold:	2
threshold type:	levels
belief:	10.0
Method:	MCMC with parameter learning with an empty set as initial set
repeats:	10
burnin steps:	25000
MCMC steps:	25000
Maximal value for alpha and beta:	0.2751189433021499
Maximal possible value for alpha and beta:	0.2751189433021499
Probability parameter change:	0.2
seed for RNG:	1959505141

Initial set of processes:
Empty set

INPUT ANALYSIS:
Total number of processes:	1390
Total number of genes:	5752
Number of perturbed genes:	1397
Proportion perturbed genes:	0.24287204450625868

OUTPUT:
Learnt parameters:
alpha (FPR):	0.23385110180682744
beta (FNR):	0.2751189433021499
q (penalization parameter):	0.001 (fixed)


Best log-likelihood value (mean +- standard deviation across replicates):	-3376.882114417618 +- 0.46023204354117514

Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
30	20	11	0.00691	0.02072	1.448e+02	2.213	0.58	GO:0043666
31	22	12	0.00662	0.01987	1.758e+02	2.585	0.466	GO:0048008
32	22	12	0.00626	0.01265	1.758e+02	2.461	0.569	GO:0060334
33	37	18	0.00626	0.01486	5.329e+02	2.153	0.556	GO:0006998
34	33	15	0.0052	0.01076	4.451e+02	3.22	0.324	GO:0006909
35	23	11	0.00495	0.01367	2.117e+02	2.913	0.431	GO:0034446
36	23	12	0.00402	0.00984	1.988e+02	2.391	0.569	GO:0060330
37	23	9	0.00314	0.00766	2.406e+02	3.142	0.169	GO:0035162
38	22	8	0.00287	0.00826	2.296e+02	2.341	0.39	GO:0032873
39	22	8	0.00206	0.0045	2.296e+02	2.719	0.327	GO:0050873
40	42	14	0.00159	0.00476	8.524e+02	2.506	0.296	GO:0016525
41	21	7	0.00138	0.00275	2.197e+02	2.386	0.245	GO:0051145
42	26	10	0.0013	0.00318	3.085e+02	2.472	0.341	GO:0045599
43	21	11	0.00116	0.00348	1.658e+02	2.784	0.476	GO:0030511
44	35	15	0.00105	0.00224	5.189e+02	2.288	0.471	GO:0010717
45	24	12	0.00097	0.00292	2.227e+02	2.65	0.408	GO:0014910
46	67	25	0.00096	0.00289	2.026e+03	2.644	0.337	GO:0007160
47	23	8	0.00094	0.00281	2.566e+02	3.144	0.224	GO:0043114
48	21	9	0.00092	0.00275	1.907e+02	2.427	0.516	GO:0010862
49	35	15	0.00083	0.00248	5.189e+02	2.606	0.483	GO:0007044
50	27	10	0.00063	0.00188	3.394e+02	2.529	0.341	GO:2001238
51	24	10	0.00059	0.00176	2.516e+02	3.114	0.398	GO:0034333
52	31	12	0.00044	0.00131	4.341e+02	2.401	0.375	GO:0031214
53	25	10	0.00043	0.00128	2.795e+02	2.863	0.343	GO:0060761
54	21	8	0.00033	0.001	2.047e+02	2.709	0.375	GO:0006821
55	20	8	0.00032	0.00095	1.808e+02	2.135	0.49	GO:0000083
56	21	8	0.00024	0.00071	2.047e+02	1.638	0.552	GO:0070206
57	28	13	0.00018	0.00054	3.175e+02	2.427	0.418	GO:0042451
58	25	10	0.00017	0.0005	2.795e+02	1.63	0.619	GO:0090199
59	29	12	4e-05	0.00012	3.663e+02	2.198	0.495	GO:0071277
60	57	20	1e-05	2e-05	1.519e+03	2.183	0.376	GO:0070661
