Gene ID	Gene Name	g2_g1.p-value	g2_g1.log2foldchange
ENSG00000004809	SLC22A16	0.00110717237597019	-0.6
ENSG00000004838	ZMYND10	0.000135351055026275	-0.4
ENSG00000004846	ABCB5	4.3959944631915e-08	-1
ENSG00000004848	ARX	0.558289814283682	0.3
ENSG00000004864	SLC25A13	2.02993522883993e-66	0.7
ENSG00000004866	ST7	0.472905638720066	0
ENSG00000004897	CDC27	6.67893046015241e-05	0.2
ENSG00000004939	SLC4A1	0.917546719549172	0
ENSG00000004948	CALCR	0.0251120938646095	-0.5
ENSG00000004961	HCCS	9.7264431602626e-44	0.5
ENSG00000004975	DVL2	1.17721602744753e-10	-0.5
ENSG00000005001	PRSS22	6.98321655833815e-127	3.3
ENSG00000005007	UPF1	0.718992524180763	0
ENSG00000005020	SKAP2	0.452697404073649	-0.1
ENSG00000005022	SLC25A5	4.7026900337138e-48	0.8
ENSG00000005059	MCUB	3.02206097421723e-79	1
ENSG00000005073	HOXA11	3.34345713273949e-30	-1.1
ENSG00000005075	POLR2J	0.497693661668403	-0.1
ENSG00000005100	DHX33	9.98677637204677e-55	0.5
ENSG00000005102	MEOX1	1.33781861173962e-10	-0.5
ENSG00000005108	THSD7A	4.85099626517853e-07	-0.4
ENSG00000005156	LIG3	1.98343166777623e-06	0.2
ENSG00000005175	RPAP3	0.0158642523028529	0.2
ENSG00000005187	ACSM3	1.95167533358265e-26	-1.7
ENSG00000005189	REXO5	0.470126993275452	0
ENSG00000005194	CIAPIN1	1.46377529769036e-76	0.7
ENSG00000005206	SPPL2B	0.0649636231516491	-0.2
ENSG00000005238	FAM214B	1.32383901879362e-05	0.3
ENSG00000005243	COPZ2	2.71097824956068e-34	-0.7
ENSG00000005249	PRKAR2B	5.42044931336028e-09	-0.5
ENSG00000005302	MSL3	5.09796405508298e-22	0.5
ENSG00000005339	CREBBP	6.46484340240387e-11	-0.3
ENSG00000005379	TSPOAP1	2.41760222690679e-22	-0.8
ENSG00000005381	MPO	0.000211041887037938	0.7
ENSG00000005421	PON1	0.000599803867466854	0.6
ENSG00000005436	GCFC2	0.118026973342368	-0.1
ENSG00000005448	WDR54	0.000589602089734502	-0.2
ENSG00000005469	CROT	1.34519156314327e-43	0.8
ENSG00000005471	ABCB4	7.9078064462153e-17	-0.5
ENSG00000005483	KMT2E	1.13692531961443e-12	-0.3
ENSG00000005486	RHBDD2	0.575695129925992	-0.1
ENSG00000005513	SOX8	2.25574261914608e-47	-1.5
ENSG00000005700	IBTK	0.14759703020535	0.1
ENSG00000005801	ZNF195	0.0240769927941671	0.2
ENSG00000005810	MYCBP2	1.10985848209042e-07	0.3
ENSG00000005812	FBXL3	0.000311504974804134	-0.3
ENSG00000005844	ITGAL	1.37548241993984e-31	1.1
ENSG00000005882	PDK2	9.28919035155038e-19	-0.7
ENSG00000005884	ITGA3	0.000818911433816231	0.3
ENSG00000005889	ZFX	0.245709923360666	-0.1
ENSG00000005893	LAMP2	2.38547847696614e-05	0.2
ENSG00000005961	ITGA2B	0.00206230862195615	0.4
ENSG00000005981	ASB4	4.7327430819845e-15	-1.3
ENSG00000006007	GDE1	0.351803711893147	0
ENSG00000006015	REX1BD	0.1109503796718	-0.2
ENSG00000006016	CRLF1	0.0175591594156723	-0.3
ENSG00000006025	OSBPL7	0.0039312478729662	-0.3
ENSG00000006042	TMEM98	5.33616000217615e-49	-0.8
ENSG00000006047	YBX2	1.12599913059213e-33	-1.3
ENSG00000006059	KRT33A	4.11815669661568e-05	-1.3
ENSG00000006062	MAP3K14	0.763880523443582	0
ENSG00000006071	ABCC8	7.37819425694499e-14	-1.5
ENSG00000006116	CACNG3	NA	0.1
ENSG00000006118	TMEM132A	0.0132451730653998	0.3
ENSG00000006125	AP2B1	2.48605498261662e-16	-0.3
ENSG00000006128	TAC1	5.34101162509778e-32	-2.1
ENSG00000006194	ZNF263	1.90646309844478e-35	-0.3
ENSG00000006210	CX3CL1	0.274727520261928	-0.1
ENSG00000006282	SPATA20	1.46374168107758e-12	-0.7
ENSG00000006283	CACNA1G	5.18356991128717e-18	-0.9
ENSG00000006327	TNFRSF12A	8.97950262608039e-11	0.8
ENSG00000006377	DLX6	4.7216879928793e-05	0.4
ENSG00000006432	MAP3K9	8.57746745882814e-74	1.2
ENSG00000006451	RALA	3.44720796216802e-09	0.3
ENSG00000006453	BAIAP2L1	4.14132168252983e-11	-0.3
ENSG00000006459	KDM7A	2.5241961942844e-09	0.4
ENSG00000006468	ETV1	2.16989738110041e-13	-0.7
ENSG00000006530	AGK	0.00741803912843448	0.1
ENSG00000006534	ALDH3B1	0.322917238929035	-0.1
ENSG00000006555	TTC22	1.21854274799314e-51	1.1
ENSG00000006576	PHTF2	5.12303173723662e-15	0.6
ENSG00000006606	CCL26	0.00142000897223959	-0.6
ENSG00000006607	FARP2	5.27445010172641e-50	0.5
ENSG00000006611	USH1C	2.94656522080395e-09	-1.8
ENSG00000006625	GGCT	2.25963906214562e-30	0.9
ENSG00000006634	DBF4	1.49818644747358e-45	1.1
ENSG00000006638	TBXA2R	8.48307317098375e-17	-0.8
ENSG00000006652	IFRD1	0.0247801754326808	0.2
ENSG00000006659	LGALS14	NA	0.2
ENSG00000006695	COX10	1.16827704027875e-78	0.7
ENSG00000006704	GTF2IRD1	0.201412279309485	0.1
ENSG00000006712	PAF1	2.02046965378973e-10	0.4
ENSG00000006715	VPS41	1.86870728958807e-10	-0.2
ENSG00000006740	ARHGAP44	8.28175160614599e-23	-0.6
ENSG00000006744	ELAC2	2.42152806606287e-15	0.4
ENSG00000006747	SCIN	4.8198175201537e-89	-1.8
ENSG00000006756	ARSD	4.11045149590379e-05	-0.2
ENSG00000006757	PNPLA4	0.0129157188459327	-0.2
ENSG00000006788	MYH13	3.09516831125482e-49	3.8
ENSG00000006831	ADIPOR2	9.13472429805728e-75	0.6
ENSG00000006837	CDKL3	0.69570035445701	-0.1
ENSG00000007001	UPP2	0.0235241282316302	-0.8
ENSG00000007038	PRSS21	2.47930948512262e-14	1.3
ENSG00000007047	MARK4	0.239106978631355	-0.1
ENSG00000007062	PROM1	3.02653639066737e-05	0.6
ENSG00000007080	CCDC124	0.0106739748786068	0.3
ENSG00000007129	CEACAM21	2.53167447479547e-06	0.6
ENSG00000007168	PAFAH1B1	0.00104937238886906	0.1
ENSG00000007171	NOS2	6.47849768057533e-170	5.4
ENSG00000007174	DNAH9	2.33711243167478e-23	-0.8
ENSG00000007202	KIAA0100	0.00543715655122275	0.1
ENSG00000007216	SLC13A2	4.83977272414641e-12	-1.3
ENSG00000007237	GAS7	1.21717073900931e-24	-0.6
ENSG00000007255	TRAPPC6A	2.49727398671972e-32	-1.2
ENSG00000007264	MATK	0.0565498640972864	0.2
ENSG00000007306	CEACAM7	5.62248004968716e-35	-1.8
ENSG00000007312	CD79B	3.49527754382771e-05	-0.4
ENSG00000007314	SCN4A	1.10957994744115e-16	-1.2
ENSG00000007341	ST7L	0.0145043665601707	-0.1
ENSG00000007350	TKTL1	0.00269186745434633	0.5
ENSG00000007372	PAX6	0.000832476165966248	-0.7
ENSG00000007376	RPUSD1	0.000178233628608446	0.4
ENSG00000007384	RHBDF1	0.207216106113936	-0.1
ENSG00000007392	LUC7L	0.0503537160288289	0.2
ENSG00000007402	CACNA2D2	2.65619040465883e-112	-1.7
ENSG00000007516	BAIAP3	1.90415047676818e-16	-0.8
ENSG00000007520	TSR3	0.886133281514668	0
ENSG00000007541	PIGQ	0.0192964835475302	-0.2
ENSG00000007545	CRAMP1	0.000959010847370602	-0.1
ENSG00000007866	TEAD3	0.229004516587991	0.1
ENSG00000007908	SELE	2.30930375848408e-27	1.5
ENSG00000007923	DNAJC11	3.08296227360451e-22	0.4
ENSG00000007933	FMO3	9.17177389082998e-13	0.8
ENSG00000007944	MYLIP	0.0847215581063498	-0.1
ENSG00000007952	NOX1	0.216339342753624	-0.2
ENSG00000007968	E2F2	4.54388058980338e-53	1
ENSG00000008018	PSMB1	2.87456506834686e-09	0.2
ENSG00000008056	SYN1	3.81701326617957e-08	-0.7
ENSG00000008083	JARID2	0.521003168344192	0
ENSG00000008086	CDKL5	4.85014830560283e-10	0.3
ENSG00000008118	CAMK1G	0.00295530780535017	-0.5
ENSG00000008128	CDK11A	0.459495784278728	0.1
ENSG00000008130	NADK	0.782350445604458	0
ENSG00000008196	TFAP2B	4.83031397882632e-19	-0.6
ENSG00000008197	TFAP2D	NA	0
ENSG00000008226	DLEC1	1.80334429354025e-07	-0.6
ENSG00000008256	CYTH3	4.33341973561207e-24	-0.3
ENSG00000008277	ADAM22	1.88921449298022e-47	-1.3
ENSG00000008282	SYPL1	1.73455984553858e-05	0.2
ENSG00000008283	CYB561	0.0440430332988197	-0.1
ENSG00000008294	SPAG9	0.768494896310312	0
ENSG00000008300	CELSR3	1.82053751413098e-11	0.6
ENSG00000008311	AASS	6.30510359828534e-123	1.8
ENSG00000008323	PLEKHG6	2.93879319471837e-10	-0.6
ENSG00000008324	SS18L2	2.04813772327301e-15	0.3
ENSG00000008382	MPND	0.231668794852286	-0.1
ENSG00000008394	MGST1	2.7270086069065e-24	-1.5
ENSG00000008405	CRY1	9.3455552612858e-05	-0.2
ENSG00000008438	PGLYRP1	0.0542446885614836	0.6
ENSG00000008441	NFIX	8.88581260671562e-31	-0.8
ENSG00000008513	ST3GAL1	0.00261255798056632	-0.2
ENSG00000008516	MMP25	1.97731587100438e-25	1
ENSG00000008517	IL32	2.75135357049646e-14	0.7
ENSG00000008710	PKD1	6.59762286309321e-17	-1
ENSG00000008735	MAPK8IP2	0.00279222360977952	-0.4
ENSG00000008838	MED24	0.150890347498121	0.1
ENSG00000008853	RHOBTB2	6.20153460126131e-23	-0.7
ENSG00000008869	HEATR5B	4.92921173339978e-08	-0.2
ENSG00000008952	SEC62	2.24419322978001e-12	-0.4
ENSG00000008988	RPS20	4.00940624399036e-15	-0.5
ENSG00000009307	CSDE1	0.372368814643628	0
ENSG00000009335	UBE3C	7.83268781093969e-64	0.5
ENSG00000009413	REV3L	0.742439721259378	0
ENSG00000009694	TENM1	7.08504702098046e-13	-0.9
ENSG00000009709	PAX7	0.124554142534737	-0.6
ENSG00000009724	MASP2	4.09564440343312e-29	-1.1
ENSG00000009765	IYD	5.98365783601556e-29	-2.7
ENSG00000009780	FAM76A	4.63964980221376e-06	-0.2
ENSG00000009790	TRAF3IP3	1.1718793710635e-21	0.9
ENSG00000009830	POMT2	0.188619941584043	-0.1
ENSG00000009844	VTA1	8.5577691274755e-10	0.3
ENSG00000009950	MLXIPL	2.43447521696058e-10	-1
ENSG00000009954	BAZ1B	0.0163336315528223	0.1
ENSG00000010017	RANBP9	5.41441793235753e-39	0.7
ENSG00000010030	ETV7	0.551218140114148	-0.1
ENSG00000010072	SPRTN	3.03919677897472e-14	0.3
ENSG00000010165	EEF1AKNMT	0.384641296181228	0
ENSG00000010219	DYRK4	3.16803996410308e-12	0.3
ENSG00000010244	ZNF207	8.41223949528458e-38	0.4
ENSG00000010256	UQCRC1	0.0271560291336175	0.2
ENSG00000010270	STARD3NL	0.0393166764638162	0.1
ENSG00000010278	CD9	1.75201197193266e-05	-0.2
ENSG00000010282	HHATL	6.33356201729685e-29	-2.3
ENSG00000010292	NCAPD2	5.08824601815035e-27	0.5
ENSG00000010295	IFFO1	0.000256477227686789	-0.3
ENSG00000010310	GIPR	0.000113798704493818	-0.5
ENSG00000010318	PHF7	2.26648831289006e-07	-0.3
ENSG00000010319	SEMA3G	1.19234182982688e-43	-1.1
ENSG00000010322	NISCH	1.4743831251501e-18	-0.6
ENSG00000010327	STAB1	0.483654877972814	0.1
ENSG00000010361	FUZ	0.0186212734810638	-0.2
ENSG00000010379	SLC6A13	1.09854121333251e-09	-1.4
ENSG00000010404	IDS	4.24674498327001e-16	-0.5
ENSG00000010438	PRSS3	2.24400319475214e-72	1.6
ENSG00000010539	ZNF200	4.34116549923418e-12	0.4
ENSG00000010610	CD4	0.157911322845865	0.1
ENSG00000010626	LRRC23	5.23511049235153e-16	-0.4
ENSG00000010671	BTK	0.926275377914052	0
ENSG00000010704	HFE	0.0257051193792631	-0.1
ENSG00000010803	SCMH1	1.81359587532314e-33	-0.4
ENSG00000010810	FYN	9.38474806161169e-32	-0.6
ENSG00000010818	HIVEP2	0.000255510599936642	0.2
ENSG00000010932	FMO1	1.19152515987069e-24	1
ENSG00000011007	ELOA	1.64807188753668e-54	0.5
ENSG00000011009	LYPLA2	3.15201506740137e-13	0.6
ENSG00000011021	CLCN6	2.03461129001579e-18	-0.4
ENSG00000011028	MRC2	5.72580036634701e-16	-0.8
ENSG00000011052	NME1-NME2	NA	0
ENSG00000011083	SLC6A7	0.498492309880393	0.2
ENSG00000011105	TSPAN9	1.25373429999876e-08	-0.4
ENSG00000011114	BTBD7	0.781869396056883	0
ENSG00000011132	APBA3	0.0523498550078863	0.2
ENSG00000011143	MKS1	0.248731886702942	-0.1
ENSG00000011198	ABHD5	1.42378723864553e-06	-0.4
ENSG00000011201	ANOS1	1.06067315487708e-06	0.3
ENSG00000011243	AKAP8L	0.00830514038292349	-0.2
ENSG00000011258	MBTD1	0.0360261053090246	-0.2
ENSG00000011260	UTP18	0.0585385908586961	0.1
ENSG00000011275	RNF216	5.19689531885534e-11	-0.2
ENSG00000011295	TTC19	0.000283573856943251	-0.2
ENSG00000011304	PTBP1	1.68292593656117e-08	0.3
ENSG00000011332	DPF1	0.881198062482587	0
ENSG00000011347	SYT7	2.05224444067726e-19	-0.8
ENSG00000011376	LARS2	2.34322170372003e-07	0.2
ENSG00000011405	PIK3C2A	7.67158818992548e-05	0.3
ENSG00000011422	PLAUR	2.01744446267504e-20	0.8
ENSG00000011426	ANLN	1.9858551014165e-51	1.2
ENSG00000011451	WIZ	0.160819639275589	0.1
ENSG00000011454	RABGAP1	8.86252573940775e-19	-0.3
ENSG00000011465	DCN	4.71523378078821e-32	-1.1
ENSG00000011478	QPCTL	2.82604986569455e-08	-0.4
ENSG00000011485	PPP5C	0.57110912517975	0
ENSG00000011523	CEP68	4.19375310306767e-67	-0.7
ENSG00000011566	MAP4K3	0.00122999352459911	-0.2
ENSG00000011590	ZBTB32	8.87270354917089e-10	1
ENSG00000011600	TYROBP	6.43670894409236e-05	0.3
ENSG00000011638	TMEM159	6.90077022281897e-70	-0.7
ENSG00000011677	GABRA3	0.000199272923188915	-0.5
ENSG00000012048	BRCA1	1.22284401902659e-35	0.8
ENSG00000012061	ERCC1	0.00878555338058055	-0.1
ENSG00000012124	CD22	0.799233749692767	0
ENSG00000012171	SEMA3B	4.08436506703761e-42	-1.8
ENSG00000012174	MBTPS2	0.445078364304617	0
ENSG00000012211	PRICKLE3	8.95421780248567e-08	0.4
ENSG00000012223	LTF	4.92517888718415e-177	5.6
ENSG00000012232	EXTL3	2.08671891714562e-05	0.2
ENSG00000012504	NR1H4	0.933800811291121	0
ENSG00000012660	ELOVL5	3.04422254130331e-19	-1.1
ENSG00000012779	ALOX5	0.893166657715522	0
ENSG00000012817	KDM5D	0.904586555236618	-0.1
ENSG00000012822	CALCOCO1	1.72182388791753e-14	-0.4
ENSG00000012963	UBR7	0.325877780385644	0
ENSG00000012983	MAP4K5	0.773947342239798	0
ENSG00000013016	EHD3	0.419697426948312	0.1
ENSG00000013275	PSMC4	3.60675513236524e-26	0.7
ENSG00000013288	MAN2B2	1.01358968462729e-18	-0.5
ENSG00000013293	SLC7A14	0.000995627333879857	-0.7
ENSG00000013297	CLDN11	0.000287149229608497	-0.4
ENSG00000013306	SLC25A39	2.8763606502317e-08	0.5
ENSG00000013364	MVP	0.00098333501841699	0.3
ENSG00000013374	NUB1	0.00262351084199496	0.1
ENSG00000013375	PGM3	0.102827621405954	0.1
ENSG00000013392	RWDD2A	7.57048983039138e-13	-0.4
ENSG00000013441	CLK1	0.626283372777354	0.1
ENSG00000013503	POLR3B	3.81804410570883e-47	0.6
ENSG00000013523	ANGEL1	7.53457405724376e-08	0.2
ENSG00000013561	RNF14	3.1651935329624e-06	-0.2
ENSG00000013563	DNASE1L1	0.251810625782405	0.1
ENSG00000013573	DDX11	0.371529887162343	0.1
ENSG00000013583	HEBP1	3.96759488041493e-80	-0.7
ENSG00000013588	GPRC5A	2.77562801926967e-10	-0.7
ENSG00000013619	MAMLD1	3.18157651732857e-11	-0.4
ENSG00000013725	CD6	8.72992966183975e-29	1.2
ENSG00000013810	TACC3	1.73526665215318e-80	1.3
ENSG00000014123	UFL1	0.00264117534039054	0.2
ENSG00000014138	POLA2	4.4380215733015e-15	0.6
ENSG00000014164	ZC3H3	0.935449942900903	0
ENSG00000014216	CAPN1	2.63083224245009e-09	0.5
ENSG00000014257	ACP3	5.26817713072249e-84	1.3
ENSG00000014641	MDH1	3.0789376604298e-07	0.2
ENSG00000014824	SLC30A9	0.0577219294386552	0.1
ENSG00000014914	MTMR11	2.84543758735838e-49	-0.7
ENSG00000014919	COX15	0.0263708609405301	-0.1
ENSG00000015133	CCDC88C	5.12588447814743e-16	0.4
ENSG00000015153	YAF2	0.0424351456817793	0.2
ENSG00000015171	ZMYND11	7.65398687484583e-19	-0.4
ENSG00000015285	WAS	1.08004209017493e-09	0.6
ENSG00000015413	DPEP1	0.000145959246410875	-0.8
ENSG00000015475	BID	2.36815410661141e-33	0.5
ENSG00000015479	MATR3	5.69936581515332e-05	-0.4
ENSG00000015520	NPC1L1	2.351124770175e-09	1
ENSG00000015532	XYLT2	1.29564488797811e-12	-0.5
ENSG00000015568	RGPD5	0.337775420131059	-0.3
ENSG00000015592	STMN4	0.0106181718147073	-0.8
ENSG00000015676	NUDCD3	0.00128404343904234	-0.2
ENSG00000016082	ISL1	0.0103279440594955	0.3
ENSG00000016391	CHDH	1.09182115761438e-49	-1.3
ENSG00000016402	IL20RA	3.91304717695131e-38	-0.7
ENSG00000016490	CLCA1	NA	0.3
ENSG00000016602	CLCA4	0.00241945933735319	-0.3
ENSG00000016864	GLT8D1	6.07122667966851e-26	-0.4
ENSG00000017260	ATP2C1	0.00148547841610266	0.1
ENSG00000017427	IGF1	1.0245317122026e-07	-0.7
ENSG00000017483	SLC38A5	7.21687977780498e-36	1
ENSG00000017797	RALBP1	1.8050851613446e-05	0.2
ENSG00000018189	RUFY3	4.80174295457989e-05	-0.3
ENSG00000018236	CNTN1	1.42333518148011e-14	-0.8
ENSG00000018280	SLC11A1	3.2340583963812e-11	0.8
ENSG00000018408	WWTR1	0.0553002735109282	0.1
ENSG00000018510	AGPS	7.79987881304736e-07	0.3
ENSG00000018607	ZNF806	NA	0
ENSG00000018610	STEEP1	0.0985480009909236	-0.1
ENSG00000018625	ATP1A2	1.23648457812028e-79	-1.7
ENSG00000018699	TTC27	1.3883337322491e-07	0.3
ENSG00000018869	ZNF582	4.30689183045098e-24	-0.8
ENSG00000019102	VSIG2	1.36400591652617e-07	0.6
ENSG00000019144	PHLDB1	2.68126345455509e-42	-0.9
ENSG00000019169	MARCO	0.489222878320043	-0.1
ENSG00000019186	CYP24A1	1.10790909430352e-145	3.5
ENSG00000019485	PRDM11	1.46303143120347e-19	-0.4
ENSG00000019505	SYT13	9.75929488206343e-05	-0.8
ENSG00000019549	SNAI2	6.0207029341605e-09	0.3
ENSG00000019582	CD74	0.00950178237998149	0.2
ENSG00000019991	HGF	1.75709981599511e-05	-0.4
ENSG00000019995	ZRANB1	0.486515042312642	0
ENSG00000020129	NCDN	1.24473108603274e-05	0.4
ENSG00000020181	ADGRA2	3.07102719769762e-19	-0.9
ENSG00000020219	CCT8L1P	0.872033075199899	-0.1
ENSG00000020256	ZFP64	1.88369586698e-10	-0.3
ENSG00000020426	MNAT1	0.000699842875606516	0.2
ENSG00000020577	SAMD4A	9.31244281672087e-26	-0.9
ENSG00000020633	RUNX3	0.0327823506451744	-0.2
ENSG00000020922	MRE11	0.00149518880868043	-0.2
ENSG00000021300	PLEKHB1	1.64837987065883e-27	-1.2
ENSG00000021355	SERPINB1	3.31252699793288e-118	1.7
ENSG00000021461	CYP3A43	0.403055894054723	-0.3
ENSG00000021488	SLC7A9	9.19485737745109e-06	-1
ENSG00000021574	SPAST	0.0383326900815362	0.1
ENSG00000021645	NRXN3	1.7317104826866e-73	-1.4
ENSG00000021762	OSBPL5	2.59905772383665e-06	-0.4
ENSG00000021776	AQR	9.10376400905773e-20	0.4
ENSG00000021826	CPS1	0.00259193772259654	-0.2
ENSG00000021852	C8B	NA	0
ENSG00000022267	FHL1	7.56544954598409e-71	-1.4
ENSG00000022277	RTF2	0.0222135264387678	-0.1
ENSG00000022355	GABRA1	NA	0.1
ENSG00000022556	NLRP2	1.61287645400885e-15	1.6
ENSG00000022567	SLC45A4	2.91252057416758e-23	-0.9
ENSG00000022840	RNF10	1.33127412771368e-30	0.3
ENSG00000022976	ZNF839	0.284490069433797	-0.1
ENSG00000023041	ZDHHC6	7.73871331152399e-10	0.4
ENSG00000023171	GRAMD1B	0.000203558888299229	0.2
ENSG00000023191	RNH1	0.928144024597592	0
ENSG00000023228	NDUFS1	2.58465862824032e-05	0.2
ENSG00000023287	RB1CC1	0.299274756827759	0.1
ENSG00000023318	ERP44	1.6745631371249e-16	0.4
ENSG00000023330	ALAS1	7.27434332263901e-40	0.8
ENSG00000023445	BIRC3	9.30896005867665e-56	1.5
ENSG00000023516	AKAP11	0.0149981507263153	-0.2
ENSG00000023572	GLRX2	0.744732712667581	0
ENSG00000023608	SNAPC1	0.0195701159876238	0.1
ENSG00000023697	DERA	1.59111297737137e-06	0.2
ENSG00000023734	STRAP	9.63543802307906e-24	0.4
ENSG00000023839	ABCC2	1.27109561800194e-11	0.6
ENSG00000023892	DEF6	0.00143142928056853	0.2
ENSG00000023902	PLEKHO1	0.891219132569871	0
ENSG00000023909	GCLM	3.18848250393168e-06	0.4
ENSG00000024048	UBR2	0.984815738230754	0
ENSG00000024422	EHD2	1.02650216660682e-08	-0.4
ENSG00000024526	DEPDC1	2.79526983986602e-46	1.3
ENSG00000024862	CCDC28A	0.000518724733639148	-0.2
ENSG00000025039	RRAGD	1.86409649719503e-12	-0.4
ENSG00000025156	HSF2	3.92514063259139e-13	-0.4
ENSG00000025293	PHF20	0.000112534036276846	-0.1
ENSG00000025423	HSD17B6	7.91260471183329e-19	-0.9
ENSG00000025434	NR1H3	1.59277588445925e-31	-0.8
ENSG00000025708	TYMP	9.37499539859026e-169	3.3
ENSG00000025770	NCAPH2	0.681573768839906	0
ENSG00000025772	TOMM34	1.01297007434313e-08	0.2
ENSG00000025796	SEC63	0.215072616660548	-0.1
ENSG00000025800	KPNA6	0.000288225192458062	0.1
ENSG00000026025	VIM	1.47966459900065e-12	-0.5
ENSG00000026036	RTEL1-TNFRSF6B	0.188309327816532	-0.2
ENSG00000026103	FAS	2.12489846008329e-05	0.3
ENSG00000026297	RNASET2	0.0161222191514173	-0.2
ENSG00000026508	CD44	1.08827954606328e-15	0.3
ENSG00000026559	KCNG1	4.28953884524563e-06	0.6
ENSG00000026652	AGPAT4	0.213882408608712	0.1
ENSG00000026751	SLAMF7	6.19526167570712e-120	1.7
ENSG00000026950	BTN3A1	6.48082089773448e-05	0.3
ENSG00000027001	MIPEP	0.267417790400918	-0.1
ENSG00000027075	PRKCH	1.54454633962576e-78	0.7
ENSG00000027644	INSRR	0.112513053452202	0.6
ENSG00000027697	IFNGR1	2.68314485162315e-66	0.8
ENSG00000027847	B4GALT7	0.644611203736778	0
ENSG00000027869	SH2D2A	3.75004931826125e-109	2.4
ENSG00000028116	VRK2	1.19253088864022e-66	0.9
ENSG00000028137	TNFRSF1B	8.71615367297988e-08	0.4
ENSG00000028203	VEZT	4.28291980014028e-05	0.2
ENSG00000028277	POU2F2	0.00330433959199178	0.2
ENSG00000028310	BRD9	0.00277105690953179	-0.1
ENSG00000028528	SNX1	1.04752602253221e-55	-0.3
ENSG00000028839	TBPL1	0.0114298101875523	0.1
ENSG00000029153	ARNTL2	1.98829358403808e-269	2.2
ENSG00000029363	BCLAF1	0.0387935142347665	0.2
ENSG00000029364	SLC39A9	0.000782111349215729	0.1
ENSG00000029534	ANK1	2.64700033445336e-12	0.7
ENSG00000029559	IBSP	6.61769869710286e-08	-1.7
