Gene ID	Gene Name	Design Element	g5_g1.p-value	g5_g1.t-statistic	g5_g1.log2foldchange	g6_g2.p-value	g6_g2.t-statistic	g6_g2.log2foldchange	g7_g3.p-value	g7_g3.t-statistic	g7_g3.log2foldchange	g8_g4.p-value	g8_g4.t-statistic	g8_g4.log2foldchange
ENSG00000003393	ALS2	226291_at	0.253836290997444	-1.35237256822019	-0.1	0.0743021725599948	-2.30062786295542	-0.1	NA	-0.132602393762132	0	0.927311163735815	-0.147243513010434	0
ENSG00000003400	CASP10	205467_at	NA	0.108790846870044	0	NA	2.29233344364569	0.1	NA	0.761174716053624	0	0.977415044426819	-0.0509322632184161	0
ENSG00000003402	CFLAR	209939_x_at	0.0292126967555539	3.00536066099392	0.3	0.0651054443119614	2.37478904085195	0.2	0.0439769380912443	3.16565936556025	0.3	0.00322466482335794	3.99794597933169	0.4
ENSG00000003436	TFPI	210664_s_at	NA	0.868423588823689	0.1	0.0762050737717836	2.28689243989557	0.2	0.303429529812115	1.44099151674655	0.1	0.396241125964575	1.16618643090725	0.1
ENSG00000003509	NDUFAF7	223560_s_at	0.0617970950678238	-2.34736849882153	-0.2	0.00232716226047614	-4.07859682687922	-0.4	0.161471463388393	-1.99440222578604	-0.2	0.02144353328257	-3.02296567954276	-0.2
ENSG00000003756	RBM5	201395_at	NA	1.4401186193091	0.1	0.873149653376949	-0.241069316856447	0	NA	1.31347869868956	0.1	0.664188779822453	0.635259677562808	0
ENSG00000003987	MTMR7	243804_at	0.0386568666791365	-2.74388682234007	-0.5	0.0420955661104185	-2.61630497862364	-0.5	0.109970510114087	-2.3392516780975	-0.4	0.0220741637203563	-3.00959172594212	-0.5
ENSG00000003989	SLC7A2	225516_at	0.0202278017615793	3.80182658510031	1	0.00162988489589022	4.27523635673559	1	0.0492211321428758	3.07616903226632	0.7	0.00789788761500767	3.53491344946971	0.9
ENSG00000004139	SARM1	213257_at	NA	0.712134761953819	0	0.391551694883948	-1.15469267048689	-0.1	NA	0.223033137635638	0	0.848142362214143	-0.299226461960036	0
ENSG00000004142	POLDIP2	217806_s_at	NA	-2.20552286860106	-0.1	NA	-2.27117125121464	-0.1	NA	-2.58172824988748	-0.1	NA	-3.00366931399675	-0.1
ENSG00000004399	PLXND1	38671_at	NA	0.215668615208262	0	0.129193649302227	1.96773557071308	0.2	0.489291574739438	0.967158098033905	0.1	0.110140650053887	2.09782593371663	0.1
ENSG00000004455	AK2	212174_at	0.0503191035291891	2.50824103413691	0.3	0.590155503577627	0.751903855812699	0.1	0.477326303774386	0.992592189415077	0.1	0.0901889663139641	2.22390931713087	0.2
ENSG00000004468	CD38	205692_s_at	NA	1.88935839731497	0.1	0.576402517075273	0.778435456524495	0.1	NA	-0.529117185600083	0	0.232343629253806	-1.59508945690593	-0.1
ENSG00000004478	FKBP4	200895_s_at	0.0709684966280687	-2.24583188890696	-0.2	0.544185799813646	-0.83982372094591	-0.1	0.616594173764331	0.714618918146144	0.1	0.492310499722632	0.96125178863955	0.1
ENSG00000004487	KDM1A	212348_s_at	NA	-1.98376109378245	-0.1	NA	-1.78027927247255	-0.1	NA	-1.66939476448047	-0.1	NA	-2.89259865296675	-0.1
ENSG00000004534	RBM6	201967_at	0.0277272243240739	3.07690674065832	0.3	0.0210275780409689	2.97213214818515	0.3	0.139843395802388	2.12000329603631	0.2	0.00882436876032099	3.47713216777417	0.3
ENSG00000004660	CAMKK1	223460_at	0.0815174345680804	-2.14843253698473	-0.3	0.0184641676326632	-3.0345709539877	-0.4	0.401154687699978	-1.1683531712047	-0.1	0.0333780615219359	-2.79145362703949	-0.3
ENSG00000004700	RECQL	212918_at	0.103798649132774	1.97444935221217	0.2	0.649418907542788	0.640662474008575	0.1	0.372968005532382	1.24032833629181	0.1	0.0125615347584402	3.29536770241023	0.3
ENSG00000004766	VPS50	226031_at	0.0237527299019681	-3.25934610557978	-0.4	0.00213055723237415	-4.1261469566181	-0.5	0.256287274653727	-1.59493709153261	-0.2	0.0905433131358973	-2.22127344100862	-0.3
ENSG00000004776	HSPB6	214767_s_at	0.232361546994187	1.41589998947877	0.2	0.00846348853005656	3.41480160971535	0.4	0.226403833700629	1.69638757020491	0.2	0.724357377034482	-0.521918607068473	-0.1
ENSG00000004777	ARHGAP33	213827_at	NA	-2.6424682822518	-0.2	0.0827890215151132	-2.23971366790078	-0.2	NA	-0.283041385445687	0	0.0748294706856409	-2.33729215151162	-0.1
ENSG00000004779	NDUFAB1	202077_at	0.0237527299019681	-3.24740353544085	-0.4	0.000716653080017658	-4.75398068462688	-0.5	0.355439637902829	-1.28174871824915	-0.1	0.214738408730568	-1.65002129578313	-0.2
ENSG00000004799	PDK4	225207_at	0.0645236811576144	2.31620627891816	0.8	0.129862987863768	1.96453509879373	0.5	0.198122759062119	1.81051342307074	0.5	0.0200657753325963	3.05917416567155	0.9
ENSG00000004809	SLC22A16	232232_s_at	NA	-0.962624139684102	-0.1	NA	0.256812142923596	0	NA	1.37090099143579	0.1	0.279728359783558	1.45426678810234	0.1
ENSG00000004846	ABCB5	1555371_at	NA	-0.438185098619354	0	0.265649144369859	1.47391626927836	0.1	NA	0.753181103047338	0	NA	-1.00511620710162	0
ENSG00000004848	ARX	238878_at	0.893226172689735	0.170242200899363	0	0.537205074946651	0.853319384349672	0.1	0.330510350074517	-1.35650500061419	-0.2	0.80226733263483	-0.384777329197747	0
ENSG00000004864	SLC25A13	229061_s_at	0.0776168980004803	2.18368913504489	0.4	0.998821940509915	-0.00219924539648427	0	0.222613220635297	1.71200371006526	0.2	0.343334831548541	1.29015727220373	0.2
ENSG00000004866	ST7	207871_s_at	NA	0.184374336492815	0	0.917441473577015	-0.160106480548962	0	NA	0.74159427640156	0	0.0226477952368478	2.99676254549154	0.2
ENSG00000004897	CDC27	217878_s_at	0.938154138202832	0.0999010495756111	0	0.67307465682682	-0.598311854228374	-0.1	0.275281313298865	1.52981936394027	0.2	0.499187579254057	-0.947711876777916	-0.1
ENSG00000004939	SLC4A1	205592_at	NA	-1.1166473600183	-0.1	NA	1.1720500163876	0.1	NA	0.179783615274131	0	0.0678518411346975	-2.39509671019724	-0.1
ENSG00000004948	CALCR	207887_s_at	NA	-1.69739461435568	-0.1	NA	0.712588213709329	0	NA	-0.121420673610931	0	NA	-1.5577357110927	-0.1
ENSG00000004961	HCCS	203746_s_at	0.0249714442258163	-3.1876505684315	-0.4	0.01341776760334	-3.1909003744153	-0.3	0.137055201077832	-2.14066121157581	-0.2	0.0563175802142589	-2.5010381463704	-0.3
ENSG00000004975	DVL2	57532_at	0.0399269357295153	2.72157142049392	0.2	0.138354478315601	1.92545307587585	0.1	NA	2.01858877704357	0.1	0.0330091203852628	2.79821594771218	0.2
ENSG00000005001	PRSS22	205847_at	NA	0.246001337469845	0	NA	-0.0420155375309767	0	NA	-0.980936289906645	0	NA	-1.0305336562618	0
ENSG00000005007	UPF1	211168_s_at	NA	1.02131783191991	0	0.953047130810337	0.0915875965278126	0	NA	1.3341842579457	0.1	0.245502025341533	1.55465273178764	0.1
ENSG00000005020	SKAP2	204362_at	0.0316987793538772	-2.93765254537423	-0.3	0.486604450533414	-0.952849526508151	-0.1	0.497162745259611	-0.949344198440734	-0.1	0.140923785445261	-1.94132133761385	-0.2
ENSG00000005022	SLC25A5	200657_at	0.101029673568223	-1.9937751081966	-0.2	0.0343061318763299	-2.72007120635214	-0.2	0.281819145550681	-1.50746570121888	-0.2	0.0688256466106686	-2.3872122345983	-0.2
ENSG00000005059	MCUB	218802_at	0.714370780895842	0.447028911426191	0.1	0.843078436505518	-0.296622891376575	0	0.948109617346951	-0.0992966792001612	0	0.999476075101622	0.00107980256433758	0
ENSG00000005073	HOXA11	213823_at	NA	-1.31077330635201	-0.1	NA	0.844199446942575	0	NA	-0.957432429760253	0	NA	-0.0849432476435587	0
ENSG00000005100	DHX33	222875_at	NA	0.362777390496722	0	NA	-0.276392545508946	0	NA	-0.371697702751878	0	0.870882247225684	-0.257544915445988	0
ENSG00000005102	MEOX1	205619_s_at	NA	0.747263493605775	0	NA	-0.198559807645146	0	NA	0.525959631058588	0	NA	-0.077943634433754	0
ENSG00000005108	THSD7A	230008_at	0.99890858252692	-0.00168458336499998	0	0.959500334404559	-0.0771598973602555	0	0.735841153442733	0.492982732692556	0	0.874074131686228	-0.251036261516152	0
ENSG00000005156	LIG3	1554599_x_at	NA	-0.0955005953684128	0	0.497516536486386	-0.931299679217648	-0.1	NA	-2.36170121440873	-0.1	0.123462896118871	-2.02663230105528	-0.1
ENSG00000005175	RPAP3	218842_at	0.0364411940688404	-2.80186181370769	-0.3	0.0546249768500829	-2.47424666069144	-0.3	0.352241486750774	-1.29177444949753	-0.2	0.468673578694376	-1.00882761216107	-0.1
ENSG00000005187	ACSM3	205942_s_at	NA	-0.219909550266638	0	0.723385625143099	0.509551374072466	0	NA	0.0160665100379567	0	0.183068226993117	-1.76638661264349	-0.1
ENSG00000005189	REXO5	208107_s_at	NA	-1.71274909301149	-0.1	0.315189793531108	-1.33824253368224	-0.1	NA	-3.68564290801926	-0.2	0.054295005599252	-2.52183596397682	-0.2
ENSG00000005194	CIAPIN1	208968_s_at	0.024274358582089	-3.21768715063929	-0.4	0.000827819659070007	-4.65012500726669	-0.4	0.15360649759147	-2.04229037259532	-0.2	0.017573934299235	-3.13124807484684	-0.3
ENSG00000005206	SPPL2B	225248_at	NA	0.551672857245091	0	NA	0.364469642062591	0	NA	0.119927157817316	0	NA	-0.573099951477629	0
ENSG00000005238	FAM214B	211433_x_at	NA	-0.714766690450089	0	NA	-0.764653953553905	0	NA	0.17732973983644	0	NA	-0.95190718517848	0
ENSG00000005243	COPZ2	219561_at	0.109581728553254	1.93691304107445	0.2	0.0025254774405016	4.03645238610022	0.3	0.585974913714672	0.77400576625453	0.1	0.8266638555229	0.338990895991859	0
ENSG00000005249	PRKAR2B	203680_at	0.264002475000038	-1.32236355747799	-0.2	0.0939782342517963	-2.16555543083121	-0.3	0.95337597537436	0.0871844926126917	0	0.614118495715354	-0.727136891344399	-0.1
ENSG00000005302	MSL3	207551_s_at	NA	-1.36529016256947	-0.1	0.698186083106708	0.553605705526501	0	NA	-1.30159993455279	-0.1	0.943311872896151	-0.1174325940235	0
ENSG00000005339	CREBBP	202160_at	NA	0.784561924618108	0.1	0.00598497315422815	3.59939642139089	0.2	NA	1.34646747692976	0.1	0.00227785405528262	4.17645816851152	0.2
ENSG00000005379	TSPOAP1	205839_s_at	0.0839643394097712	-2.12833008004225	-0.2	0.393363396287091	-1.15090491327573	-0.1	0.137012385647085	-2.14100806353019	-0.2	0.00760137776003639	-3.5524447330403	-0.3
ENSG00000005381	MPO	203949_at	NA	-0.43025784289578	0	0.195915136769527	1.69121918128067	0.1	NA	-0.239833855602977	0	NA	-0.488999671678441	0
ENSG00000005421	PON1	206345_s_at	NA	1.14021460722753	0.1	0.0799625679830563	2.25970780896673	0.2	NA	-0.977655727911328	-0.1	0.522739578122138	-0.898944091010352	0
ENSG00000005436	GCFC2	216305_s_at	NA	3.17252896064508	0.2	0.699630472653438	0.550753876990275	0	NA	0.687773748200968	0	0.925881919368777	0.150468615803128	0
ENSG00000005448	WDR54	225898_at	0.0931250994670676	-2.04958521364979	-0.3	0.00649859156702788	-3.55454848574932	-0.5	0.133047091516091	-2.16555373283404	-0.2	0.00535354194788994	-3.73643671630612	-0.4
ENSG00000005469	CROT	204573_at	NA	0.283597187656321	0	NA	2.05520322709338	0.1	NA	0.577490116872229	0	NA	0.750660038300053	0
ENSG00000005471	ABCB4	207819_s_at	NA	-0.461455549281363	0	0.852703959227569	0.277181465410237	0	NA	-0.581245158142459	0	0.958104123970946	-0.0894039989274808	0
ENSG00000005483	KMT2E	223190_s_at	0.104193005660415	1.97199163579161	0.2	0.0844997703115456	2.22735090870745	0.2	0.101053753643923	2.42225932487179	0.2	0.020957107797161	3.03470070374367	0.3
ENSG00000005486	RHBDD2	222995_s_at	0.0507094486624501	-2.50247058135216	-0.4	0.0049778794663041	-3.69244991845341	-0.5	0.0542609917494961	-2.99708456564985	-0.3	0.00440110002233139	-3.8381386935227	-0.4
ENSG00000005513	SOX8	226913_s_at	0.0752640446812919	2.20623442377053	0.5	0.759788025812894	0.443872394336869	0.1	0.612064885285747	0.723732292268935	0.1	0.0700527647718761	2.37498198523562	0.4
ENSG00000005700	IBTK	210970_s_at	0.910556420157305	0.142603783870929	0	0.15718618559338	-1.84325393558083	-0.2	0.901300437129442	-0.192833914844574	0	0.487398093745387	0.971185395010336	0.1
ENSG00000005801	ZNF195	204234_s_at	NA	2.04971874640353	0.1	0.551871850966334	0.824755802241162	0.1	NA	1.66215218901352	0.1	0.578888164544229	0.790682722037011	0.1
ENSG00000005810	MYCBP2	201960_s_at	0.122047709168494	-1.86246647953911	-0.2	0.102164870778416	-2.11396889353665	-0.2	NA	-0.375520877920674	0	0.76995746461022	-0.441258403465018	0
ENSG00000005812	FBXL3	225132_at	NA	1.58956118202094	0.1	0.154816172821593	1.85306587991792	0.1	NA	1.06557289947045	0.1	0.00818458402073399	3.51426908609639	0.2
ENSG00000005844	ITGAL	213475_s_at	NA	1.31441088753373	0.1	NA	0.961657477178661	0	NA	1.21166932798935	0.1	0.543763010502049	0.858262181727032	0
ENSG00000005882	PDK2	202590_s_at	0.176192741476804	-1.61297992356393	-0.1	0.186406131547891	-1.72669370698225	-0.2	0.185698853725873	-1.86551225400856	-0.1	0.00257067002936461	-4.11125430168012	-0.3
ENSG00000005889	ZFX	229022_at	0.0275627033607306	3.08238158460077	0.3	0.465227500911238	0.995723997726238	0.1	0.990807038420338	-0.018706487932416	0	0.0871787329875351	2.24556497938717	0.2
ENSG00000005893	LAMP2	200821_at	0.0402922113118781	2.71221444951284	0.7	0.528851736591816	0.871315218810946	0.1	0.17154413824879	1.93899825748977	0.3	0.0115017481993475	3.34101594933907	0.6
ENSG00000005961	ITGA2B	206493_at	NA	0.728944576744582	0	0.399478959230713	1.13707800902752	0.1	NA	0.727550861561741	0	0.954146574827797	0.0963241384839504	0
ENSG00000005981	ASB4	235619_at	0.159795673008116	1.67932102117715	0.2	0.0377270362407489	2.67270661703122	0.2	NA	0.99308781351984	0.1	0.310226678272178	1.37321448407862	0.1
ENSG00000006007	GDE1	226214_at	NA	-0.904610255933244	-0.1	0.0447831441428961	-2.58260129876261	-0.2	NA	0.138052635487786	0	0.860256276473463	0.276729353756552	0
ENSG00000006015	REX1BD	51200_at	NA	-1.37417140773671	-0.1	0.094216613337821	-2.16369839042019	-0.2	0.184011123912802	-1.8760821697116	-0.2	0.00691176504861345	-3.60172941684956	-0.2
ENSG00000006016	CRLF1	206315_at	0.0918862977364973	2.05886910573016	0.3	0.000592551064290914	4.96511325341361	1	0.909877401615523	-0.175081240505804	0	0.320659696604469	1.34675881251345	0.2
ENSG00000006025	OSBPL7	227946_at	NA	1.20831844206658	0.1	0.43167652017193	1.06503135935874	0.1	NA	2.05671418811571	0.1	0.0220741637203563	3.00956467246947	0.2
ENSG00000006042	TMEM98	223170_at	0.158417259884184	1.68566499722158	0.4	0.790287829314835	-0.390109857062967	-0.1	0.196948934584829	1.81466856352401	0.3	0.0526785460912066	2.53886783006815	0.5
ENSG00000006047	YBX2	219704_at	NA	-2.53667550014374	-0.1	0.40058136922066	-1.13477851463832	-0.1	NA	-0.976857840289129	-0.1	0.220540188686285	-1.63117046567521	-0.1
ENSG00000006059	KRT33A	208483_x_at	NA	-2.86379600280276	-0.2	0.788863625585366	-0.392779387223554	0	NA	-0.901243482420469	0	0.164783034553794	-1.84079882473551	-0.1
ENSG00000006062	MAP3K14	205192_at	NA	0.232884267761651	0	0.918995808752234	0.156884756816431	0	NA	-0.0521209404653382	0	0.813131604309997	0.363358331271086	0
ENSG00000006071	ABCC8	210246_s_at	0.218001500103026	-1.46257104432782	-0.2	0.0331660215822279	-2.73786167973549	-0.3	0.339751563717725	-1.33200947716989	-0.1	0.0482582666346169	-2.5869802196365	-0.2
ENSG00000006116	CACNG3	206384_at	0.0617208733578075	-2.34828677312365	-0.7	0.072746059103405	-2.31294516655551	-0.6	0.0660923008163956	-2.80869282533059	-0.6	0.00177079601013757	-4.30195733989408	-0.7
ENSG00000006118	TMEM132A	218834_s_at	0.367127233134492	-1.06550337837948	-0.1	0.858700936180652	-0.266782954315781	0	NA	-0.722030339513888	0	0.135250891535382	-1.96931641929354	-0.1
ENSG00000006125	AP2B1	200612_s_at	0.129937134800734	-1.82043652657	-0.2	0.0686018925835906	-2.34564002708648	-0.2	0.0643421572638551	-2.8558069042601	-0.2	0.0232309642888979	-2.98306032512799	-0.2
ENSG00000006128	TAC1	206552_s_at	0.213978599223078	-1.47540399018856	-0.6	0.00138050888061743	-4.3720050449429	-1.8	0.0777493930752018	-2.64020493457603	-0.8	0.0343567561492002	-2.77367153068198	-0.8
ENSG00000006194	ZNF263	203707_at	NA	-1.643089449974	-0.1	0.289325348538601	-1.4069743921626	-0.1	NA	-1.39914317060457	-0.1	NA	-0.319961216241955	0
ENSG00000006210	CX3CL1	823_at	0.0460123340929604	-2.59486016630849	-0.5	0.00200430481058221	-4.1564983422488	-0.7	0.0903346590154679	-2.51289149916254	-0.3	0.00170406026533368	-4.32199129448896	-0.6
ENSG00000006282	SPATA20	218164_at	0.170012649909662	1.63755855726074	0.2	0.120660176212672	2.01048438166773	0.2	0.262477531286319	1.57074191320251	0.1	0.429588176870321	1.09290540579508	0.1
ENSG00000006283	CACNA1G	210380_s_at	0.045093867323938	-2.61500035342399	-0.4	0.0254867261331432	-2.8716037327447	-0.5	0.0997771655532418	-2.4366151378879	-0.3	0.0196180917038151	-3.07098813905095	-0.3
ENSG00000006327	TNFRSF12A	218368_s_at	0.386756458730376	1.02327690889545	0.1	0.42010150795613	1.09077394083953	0.1	0.587333854098209	0.771483489023647	0.1	0.701622701806315	0.563721515713773	0
ENSG00000006377	DLX6	221289_at	NA	-0.454686602671422	0	0.496193426172458	0.934003360971441	0.1	NA	-0.487963401893468	0	0.0208026237424348	-3.0382914712779	-0.2
ENSG00000006432	MAP3K9	213927_at	0.0728300285705937	-2.22855759543647	-0.5	0.00160142931335885	-4.28736296540679	-0.7	0.611944264444707	-0.72401531755498	-0.1	0.217903666284772	-1.63984681241432	-0.2
ENSG00000006451	RALA	224880_at	NA	0.814281803557916	0	NA	0.453724928697256	0	NA	0.0642150186231974	0	NA	0.690189122198735	0
ENSG00000006453	BAIAP2L1	222675_s_at	NA	0.659352362999402	0	NA	0.68852707635048	0	NA	-0.150709428920044	0	0.503787553693001	0.937218224091551	0
ENSG00000006459	KDM7A	221778_at	0.847483015741512	-0.240997175830333	0	0.332023373405186	-1.29608441585828	-0.1	NA	-0.136146531697178	0	0.624352788322208	0.707473918736081	0
ENSG00000006468	ETV1	221911_at	0.0476728874285586	-2.5645929666634	-0.5	0.0545202567199631	-2.4751714733547	-0.5	0.125879004449321	-2.21037946561756	-0.3	0.745127125419351	-0.484020421362449	-0.1
ENSG00000006530	AGK	222132_s_at	0.0694786599706588	-2.26234250149369	-0.3	0.0026493192485833	-4.01481786543019	-0.4	0.178598782005991	-1.90191175229868	-0.2	0.0147522362897361	-3.2180507752013	-0.3
ENSG00000006534	ALDH3B1	1565731_at	NA	-1.59410811077457	-0.1	NA	1.99348878696198	0.1	NA	-0.618996428883379	0	0.818116263051144	-0.353954727622847	0
ENSG00000006555	TTC22	220309_at	NA	-0.615962911381779	0	0.290178768580394	1.40475260316882	0.1	NA	-1.1793812318116	-0.1	NA	-0.891739513426735	0
ENSG00000006576	PHTF2	209780_at	NA	-0.214342491244467	0	0.0167505925240539	-3.08278717629813	-0.2	NA	-1.14029427457909	-0.1	0.925881919368777	0.150323364913813	0
ENSG00000006606	CCL26	223710_at	NA	-0.534085802940741	0	0.131707651686429	1.95570863956152	0.1	NA	0.822872163420653	0	0.0662963007184294	-2.40844911418484	-0.1
ENSG00000006607	FARP2	225652_at	NA	1.13781920314403	0.1	0.79759202005364	-0.37766245032371	0	0.73081236230144	0.502283526386725	0	0.920023154688416	0.163301092526648	0
ENSG00000006611	USH1C	205137_x_at	0.16870412344563	1.6427163064056	0.3	0.937608334360843	0.120676316825146	0	0.521203335383654	0.898484267252971	0.2	0.73742511578978	0.498587116589639	0.1
ENSG00000006625	GGCT	215380_s_at	0.0237875886462818	-3.23171748503496	-0.4	0.00751321737219548	-3.47639321801331	-0.4	0.0779662457256465	-2.63417079275505	-0.2	0.026430640995761	-2.91394028636219	-0.3
ENSG00000006634	DBF4	204244_s_at	NA	-0.097431976428156	0	0.335189241607759	-1.28777140808138	-0.1	0.662716825640304	0.627404500607403	0	0.190193347079138	1.73930194405616	0.1
ENSG00000006638	TBXA2R	211590_x_at	NA	-0.82958637261371	0	NA	1.59046356481107	0.1	NA	-1.68486527617962	-0.1	0.467602508171314	-1.01090870583353	-0.1
