Creation Time:	2023-01-04 16:46:59

INPUT:
File name:	crfe_v019_b10.py
Annotations file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/human4/human_anno.txt
Gene file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/random/random1.txt
lower limit annotations/process:	20
upper limit annotations/process:	200
k (number of perturbed categories):	0 (i.e., each perturbed gene in its own category)
threshold:	0.3
threshold type:	proportion
belief:	10.0
Method:	MCMC with parameter learning with an empty set as initial set
repeats:	10
burnin steps:	25000
MCMC steps:	25000
Maximal value for alpha and beta:	0.275
Maximal possible value for alpha and beta:	0.275
Probability parameter change:	0.2
seed for RNG:	3509026898

Initial set of processes:
Empty set

INPUT ANALYSIS:
Total number of processes:	2291
Total number of genes:	11704
Number of perturbed genes:	3511
Proportion perturbed genes:	0.2999829118250171

OUTPUT:
Learnt parameters:
alpha (FPR):	0.275
beta (FNR):	0.275
q (penalization parameter):	0.001 (fixed)


Best log-likelihood value (mean +- standard deviation across replicates):	-7683.829817524153 +- 0.05996775355433783

Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
50	22	8	0.0006	0.00179	2.298e+02	0.568	0.323	GO:0060765
51	23	11	0.00041	0.00122	2.118e+02	0.646	0.538	GO:0008299
52	26	11	0.00038	0.00114	2.917e+02	0.611	0.41	GO:0000188
53	23	9	0.00038	0.00114	2.408e+02	0.538	0.313	GO:0019098
54	58	23	0.00038	0.00113	1.475e+03	0.556	0.42	GO:0050715
55	22	10	0.00034	0.00103	2.009e+02	0.595	0.446	GO:0045622
56	28	14	0.00033	0.001	3.018e+02	0.556	0.522	GO:0006309
57	30	10	0.00033	0.001	4.405e+02	0.494	0.297	GO:0048260
58	24	13	0.00033	0.00098	2.099e+02	0.573	0.646	GO:0071514
59	66	29	0.00029	0.00086	1.793e+03	0.577	0.469	GO:0007043
60	34	13	0.00029	0.00086	5.244e+02	0.523	0.448	GO:0033865
61	22	12	0.00028	0.00063	1.759e+02	0.628	0.561	GO:0017145
62	21	9	0.00028	0.00046	1.909e+02	0.531	0.39	GO:0071804
63	26	9	0.00025	0.00074	3.267e+02	0.554	0.358	GO:0090218
64	36	15	0.00024	0.00073	5.583e+02	0.52	0.45	GO:0006323
65	36	16	0.00024	0.00072	5.364e+02	0.576	0.498	GO:0001890
66	37	18	0.00024	0.00071	5.334e+02	0.611	0.547	GO:0001912
67	22	10	0.00022	0.00065	2.009e+02	0.614	0.578	GO:0048048
68	20	8	0.00018	0.00055	1.809e+02	0.558	0.435	GO:0050892
69	36	15	0.00016	0.00048	5.583e+02	0.58	0.455	GO:0003007
70	21	8	0.00014	0.00043	2.048e+02	0.545	0.313	GO:0006783
71	30	13	0.00014	0.00041	3.806e+02	0.632	0.51	GO:0046632
72	29	11	0.00013	0.0004	3.856e+02	0.597	0.374	GO:0006099
73	29	12	0.00013	0.0003	3.666e+02	0.583	0.413	GO:0043928
74	21	6	0.00013	0.00038	2.358e+02	0.519	0.313	GO:0036230
75	25	10	0.0001	0.00031	2.798e+02	0.663	0.353	GO:0006611
76	23	10	0.0001	0.00029	2.258e+02	0.605	0.408	GO:0048512
77	24	8	9e-05	0.00026	2.847e+02	0.527	0.458	GO:0006261
78	26	12	9e-05	0.00026	2.758e+02	0.629	0.476	GO:0097028
79	21	11	7e-05	0.00022	1.659e+02	0.645	0.565	GO:0035710
80	27	10	7e-05	0.0002	3.397e+02	0.495	0.482	GO:0030449
81	22	9	6e-05	0.00019	2.148e+02	0.561	0.414	GO:0003208
82	22	9	6e-05	0.00019	2.148e+02	0.53	0.463	GO:0061337
83	25	8	4e-05	0.00013	3.147e+02	0.508	0.451	GO:0071353
84	35	16	4e-05	0.00012	4.985e+02	0.586	0.517	GO:0042993
85	22	8	4e-05	0.00011	2.298e+02	0.573	0.464	GO:0060314
86	20	8	3e-05	0.0001	1.809e+02	0.527	0.472	GO:0043537
87	37	17	3e-05	8e-05	5.544e+02	0.576	0.493	GO:0032091
88	26	11	2e-05	7e-05	2.917e+02	0.546	0.498	GO:0007215
89	29	13	2e-05	5e-05	3.487e+02	0.546	0.529	GO:0048747
90	43	18	1e-05	4e-05	7.909e+02	0.556	0.432	GO:0007369
91	23	9	1e-05	4e-05	2.408e+02	0.563	0.458	GO:0032689
92	23	9	1e-05	2e-05	2.408e+02	0.597	0.5	GO:0010771
