Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Term Name
259	30	29	0.03299	0.05158	3.090e+01	0.331	DNA alkylation & DNA methylation
260	166	108	0.03255	0.05988	7.850e+03	-0.252	cellular response to fibroblast growth factor stimulus
261	95	67	0.03216	0.06707	2.262e+03	-0.004	carbohydrate homeostasis & glucose homeostasis
262	67	48	0.03186	0.08494	1.096e+03	-0.124	reactive oxygen species metabolic process
263	341	255	0.03115	0.08172	2.479e+04	0.095	negative regulation of cellular component organization
264	45	38	0.0307	0.06292	2.936e+02	0.321	regulation of pH
265	88	61	0.03023	0.07988	2.009e+03	-0.018	negative regulation of cellular response to growth factor stimulus
266	26	21	0.03005	0.03597	1.207e+02	0.019	vesicle docking
267	56	44	0.02971	0.06511	6.035e+02	0.248	monovalent inorganic cation homeostasis
268	206	144	0.02958	0.08874	1.066e+04	0.079	response to metal ion
269	81	60	0.02889	0.04099	1.480e+03	-0.018	odontogenesis
270	142	102	0.02889	0.05825	4.832e+03	0.058	regulation of peptide transport
271	55	49	0.02881	0.06496	3.141e+02	0.063	protein lipidation
272	26	25	0.02858	0.08574	2.692e+01	0.206	protein sumoylation
273	62	44	0.0285	0.04427	9.582e+02	-0.034	female pregnancy
274	166	117	0.02815	0.03938	6.846e+03	0.072	regulation of hormone secretion
275	339	247	0.02813	0.05381	2.609e+04	0.043	embryonic morphogenesis
276	56	38	0.02797	0.06821	8.514e+02	-0.028	positive regulation of leukocyte mediated immunity
277	28	27	0.02781	0.04346	2.891e+01	0.213	tricarboxylic acid cycle
278	65	56	0.02767	0.07275	5.462e+02	0.095	neural tube closure
279	282	231	0.0269	0.0807	1.272e+04	0.076	sulfur compound metabolic process
280	133	90	0.02669	0.07395	4.755e+03	-0.051	cell junction assembly
281	166	134	0.02614	0.07829	4.734e+03	-0.079	positive regulation of innate immune response
282	71	68	0.026	0.0498	2.093e+02	0.739	meiotic cell cycle process
283	33	32	0.02574	0.04687	3.388e+01	0.101	regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway
284	42	30	0.02573	0.05023	4.372e+02	0.063	mesoderm development
285	82	67	0.02544	0.03796	1.116e+03	0.04	peptide metabolic process
286	38	27	0.02544	0.04136	3.627e+02	-0.064	positive regulation of cell killing
287	161	132	0.0254	0.0762	4.193e+03	0.04	regulation of protein catabolic process
288	20	14	0.02487	0.04667	1.058e+02	0.547	calcium-independent cell-cell adhesion
289	64	41	0.02481	0.06459	1.213e+03	-0.194	memory
290	67	51	0.02479	0.04039	9.466e+02	-0.025	post-embryonic development
291	196	176	0.02472	0.07222	3.652e+03	0.411	negative regulation of cell cycle process
292	79	60	0.02456	0.04645	1.320e+03	0.106	negative regulation of cell projection organization
293	366	311	0.02455	0.0404	1.792e+04	0.106	purine-containing compound metabolic process
294	224	149	0.02437	0.04842	1.372e+04	-0.121	response to oxygen levels
295	258	175	0.02394	0.05769	1.756e+04	-0.111	negative regulation of transport
296	53	39	0.02374	0.05714	6.486e+02	0.051	positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains
297	162	158	0.02371	0.06334	6.313e+02	0.579	DNA recombination
298	123	95	0.0236	0.07081	3.029e+03	-0.002	cellular component assembly involved in morphogenesis
299	93	82	0.02318	0.04302	9.593e+02	0.124	protein acetylation
300	110	79	0.02292	0.04631	2.914e+03	-0.047	negative regulation of cell development
301	52	33	0.02278	0.06827	8.140e+02	-0.031	biomineral tissue development
302	200	141	0.02269	0.04539	9.892e+03	0.024	regionalization
303	120	99	0.0226	0.04666	2.282e+03	0.165	glucose metabolic process
304	38	32	0.02247	0.02918	2.132e+02	-0.071	cilium morphogenesis
305	37	33	0.02226	0.03604	1.424e+02	0.049	regulation of TOR signaling
306	51	46	0.02218	0.06655	2.446e+02	0.139	ceramide metabolic process
307	42	28	0.02091	0.03918	4.960e+02	0.029	skeletal muscle tissue development
308	52	37	0.02061	0.0559	6.726e+02	-0.07	sterol homeostasis
309	220	159	0.02019	0.04486	1.134e+04	-0.146	cellular response to peptide hormone stimulus & cellular response to peptide
310	22	21	0.01974	0.02801	2.294e+01	0.067	autophagic vacuole assembly
311	148	96	0.01969	0.05906	6.281e+03	-0.295	cellular response to transforming growth factor beta stimulus
312	46	34	0.01955	0.03576	4.848e+02	0.134	inorganic anion transport
313	224	166	0.0189	0.04208	1.109e+04	-0.039	defense response to other organism
314	232	202	0.01882	0.02541	6.364e+03	0.11	nucleoside phosphate catabolic process
315	81	79	0.01881	0.02726	1.605e+02	0.994	chromosome segregation
316	82	64	0.01875	0.05013	1.313e+03	0.192	tissue homeostasis
317	118	81	0.01867	0.05357	3.659e+03	-0.218	transforming growth factor beta receptor signaling pathway
318	54	36	0.01852	0.04766	8.158e+02	-0.049	positive regulation of lymphocyte mediated immunity
319	227	139	0.01828	0.02878	1.581e+04	-0.124	response to steroid hormone
320	52	45	0.01826	0.04761	3.421e+02	0.285	fertilization
321	132	87	0.01778	0.01883	4.888e+03	-0.003	regulation of organ morphogenesis
322	260	187	0.01775	0.0311	1.593e+04	-0.156	neurotrophin signaling pathway
323	57	55	0.01772	0.03599	1.133e+02	0.324	DNA modification
324	25	18	0.01756	0.05214	1.546e+02	-0.181	melanocyte differentiation
325	314	223	0.01754	0.03529	2.372e+04	-0.127	cellular response to organonitrogen compound
326	126	91	0.01733	0.052	3.768e+03	0.028	regulation of insulin secretion
327	137	98	0.01706	0.02772	4.541e+03	0.039	regulation of peptide hormone secretion
328	125	92	0.01705	0.04093	3.553e+03	0.396	hormone metabolic process
329	38	28	0.01675	0.0235	3.347e+02	0.338	excretion
330	43	29	0.01674	0.0375	5.099e+02	-0.012	striated muscle cell development
331	23	19	0.01666	0.02351	8.680e+01	0.091	vesicle docking involved in exocytosis
332	24	24	0.01666	0.04548	9.973e-01	0.927	chromosome organization involved in meiosis
333	31	18	0.01661	0.02376	3.251e+02	-0.212	muscle filament sliding & actin-myosin filament sliding
334	156	121	0.01643	0.03395	4.789e+03	-0.021	intracellular receptor signaling pathway
335	169	132	0.01628	0.04361	5.492e+03	-0.088	immune response-activating cell surface receptor signaling pathway
336	21	20	0.01625	0.0394	2.195e+01	0.174	regulation of T cell receptor signaling pathway
337	89	66	0.01624	0.02684	1.779e+03	0.073	response to monosaccharide
338	66	42	0.0159	0.02613	1.301e+03	-0.115	striated muscle tissue development
339	380	277	0.01568	0.02484	3.261e+04	0.059	cell development
340	95	86	0.01544	0.02781	8.115e+02	0.443	single-organism carbohydrate catabolic process
341	303	269	0.0152	0.03429	9.423e+03	0.566	cell division
342	199	142	0.01511	0.03081	9.557e+03	0.143	response to nutrient levels
343	167	108	0.01509	0.03403	8.013e+03	-0.263	response to fibroblast growth factor
344	42	40	0.01505	0.02101	8.361e+01	0.281	DNA methylation or demethylation
345	89	60	0.01486	0.03781	2.157e+03	-0.073	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains
346	61	55	0.01455	0.04364	3.497e+02	0.114	regulation of epidermal growth factor receptor signaling pathway
347	52	38	0.01452	0.0225	6.347e+02	0.017	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains
348	66	46	0.01439	0.03328	1.124e+03	-0.163	epithelial cell proliferation
349	105	70	0.01436	0.04308	3.050e+03	-0.104	cellular response to oxidative stress
350	75	67	0.01402	0.04195	5.684e+02	0.669	nucleosome assembly
351	38	31	0.01402	0.03078	2.450e+02	1.478	digestion
352	240	181	0.01396	0.04188	1.215e+04	0.159	organic anion transport
353	151	115	0.01393	0.0377	4.734e+03	0.019	regulation of stress-activated MAPK cascade
354	20	19	0.01383	0.02804	2.095e+01	0.057	gastrulation with mouth forming second
355	85	60	0.01347	0.03557	1.811e+03	-0.004	negative regulation of defense response
356	75	57	0.01332	0.03997	1.189e+03	0.525	cellular hormone metabolic process
357	256	176	0.0133	0.02364	1.689e+04	-0.038	negative regulation of phosphorylation
358	161	116	0.01302	0.03905	6.156e+03	-0.116	negative regulation of protein kinase activity
