Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Term Name
33	47	34	0.28193	0.42723	5.333e+02	0.188	establishment of protein localization to mitochondrion
34	32	18	0.28042	0.23924	3.575e+02	0.332	peripheral nervous system development
35	405	231	0.27581	0.42591	5.460e+04	0.276	monocarboxylic acid metabolic process
36	74	45	0.26345	0.25655	1.736e+03	0.172	dicarboxylic acid metabolic process
37	36	24	0.25419	0.21187	3.665e+02	0.917	digestive system process
38	353	192	0.25165	0.3878	4.336e+04	0.158	nitrogen compound transport
39	95	69	0.24348	0.38706	2.141e+03	0.443	single-organism carbohydrate catabolic process
40	73	41	0.24264	0.31811	1.836e+03	0.734	multicellular organismal catabolic process
41	53	39	0.24151	0.30367	6.510e+02	0.733	cell cycle phase
42	26	20	0.23888	0.32819	1.419e+02	0.596	sperm-egg recognition
43	20	15	0.22714	0.23261	9.094e+01	0.318	zinc ion transport
44	236	137	0.22622	0.33904	1.836e+04	0.297	male gamete generation
45	223	153	0.22438	0.39413	1.311e+04	0.706	mitotic nuclear division
46	24	14	0.21247	0.2656	1.958e+02	0.413	ephrin receptor signaling pathway
47	70	54	0.20899	0.2012	9.993e+02	0.763	DNA conformation change
48	54	41	0.20239	0.27462	6.241e+02	0.273	ribonucleoprotein complex biogenesis
49	94	52	0.18702	0.21408	3.076e+03	0.384	sensory perception of sound
50	66	38	0.18545	0.29146	1.467e+03	0.795	collagen catabolic process
51	198	152	0.18018	0.3282	8.039e+03	0.294	ncRNA processing
52	46	25	0.17896	0.17454	7.555e+02	0.248	regulation of protein tyrosine kinase activity
53	33	21	0.17476	0.15841	3.306e+02	0.45	axon cargo transport
54	45	33	0.17308	0.30275	4.744e+02	0.188	protein targeting to mitochondrion
55	167	108	0.17185	0.30339	8.100e+03	0.253	nucleoside phosphate biosynthetic process
56	38	20	0.16742	0.19969	5.311e+02	0.338	excretion
57	99	68	0.15864	0.25425	2.597e+03	0.212	purine nucleotide biosynthetic process
58	359	223	0.15222	0.31556	3.918e+04	0.177	mRNA processing
59	47	25	0.13968	0.26459	8.023e+02	0.266	regulation of kidney development
60	40	26	0.12379	0.11007	4.693e+02	0.194	transcription from RNA polymerase III promoter
61	82	43	0.11818	0.16881	2.449e+03	0.594	multicellular organismal macromolecule metabolic process
62	41	26	0.11466	0.14759	5.102e+02	0.152	triglyceride biosynthetic process
63	90	62	0.11173	0.18382	2.137e+03	0.253	ribonucleoside biosynthetic process
64	99	66	0.10365	0.14537	2.732e+03	0.273	nucleoside biosynthetic process
65	21	15	0.10228	0.10823	1.119e+02	0.469	glycerol ether metabolic process
66	46	29	0.10222	0.08078	6.459e+02	0.419	cellular response to starvation
67	164	106	0.1015	0.17651	7.819e+03	0.247	nucleotide biosynthetic process
68	88	61	0.10024	0.29992	2.021e+03	0.603	protein-DNA complex assembly
69	95	66	0.1	0.3	2.343e+03	0.601	nucleosome organization
70	108	73	0.1	0.3	3.176e+03	0.556	protein-DNA complex subunit organization
71	69	39	0.09928	0.20599	1.631e+03	0.319	response to starvation
72	38	29	0.09852	0.12647	3.067e+02	0.506	purine nucleobase metabolic process
73	60	48	0.09526	0.11998	6.541e+02	0.306	RNA modification
74	31	20	0.09204	0.08796	2.867e+02	0.21	neural precursor cell proliferation
75	24	19	0.09082	0.13167	1.109e+02	0.35	mRNA polyadenylation
76	168	88	0.08457	0.16715	1.021e+04	0.193	organic acid transport & carboxylic acid transport
77	66	35	0.08114	0.08246	1.578e+03	0.15	neuropeptide signaling pathway
78	21	15	0.08105	0.11703	1.119e+02	0.469	ether metabolic process
79	29	17	0.07887	0.08137	2.826e+02	0.161	negative regulation of neuron projection development
80	94	50	0.07328	0.09768	3.179e+03	0.205	appendage morphogenesis & limb morphogenesis
81	122	83	0.07206	0.09757	4.003e+03	0.207	ribonucleoprotein complex subunit organization
82	93	61	0.07008	0.15199	2.474e+03	0.204	nuclear export
83	35	27	0.06995	0.11666	2.528e+02	0.237	vesicle coating
84	393	236	0.06875	0.20626	4.879e+04	0.288	cellular macromolecular complex assembly
85	22	15	0.06847	0.06085	1.339e+02	0.406	alditol metabolic process
86	38	25	0.06542	0.07298	4.164e+02	0.264	demethylation
87	260	150	0.06426	0.1434	2.239e+04	0.281	gamete generation
88	72	42	0.0636	0.0947	1.721e+03	0.285	cartilage development
89	32	26	0.06143	0.0986	1.779e+02	0.31	ribosome biogenesis
90	116	79	0.05922	0.07654	3.614e+03	0.195	ribonucleoprotein complex assembly
91	132	91	0.05747	0.09748	4.576e+03	0.293	purine nucleoside monophosphate metabolic process
92	20	11	0.05638	0.06189	1.449e+02	0.237	establishment or maintenance of apical/basal cell polarity & establishment or maintenance of bipolar cell polarity
93	20	16	0.05289	0.10556	7.495e+01	0.546	binding of sperm to zona pellucida
94	23	19	0.05266	0.05972	8.695e+01	0.145	retrograde vesicle-mediated transport, Golgi to ER
95	21	14	0.05248	0.07619	1.269e+02	0.778	sympathetic nervous system development
96	56	30	0.05247	0.10767	1.129e+03	0.167	body fluid secretion
97	21	10	0.05153	0.0696	1.778e+02	0.899	regulation of calcium ion-dependent exocytosis
98	131	90	0.05061	0.09098	4.535e+03	0.291	purine ribonucleoside monophosphate metabolic process
99	23	15	0.04814	0.05557	1.569e+02	0.573	regulation of mesonephros development
100	20	14	0.04772	0.04745	1.059e+02	0.782	regulation of branching involved in ureteric bud morphogenesis
101	73	40	0.04713	0.10081	1.876e+03	0.263	monocarboxylic acid transport
102	25	19	0.04612	0.0831	1.359e+02	0.335	RNA polyadenylation
103	22	14	0.046	0.09529	1.489e+02	0.257	long-chain fatty-acyl-CoA metabolic process
104	28	16	0.0447	0.06058	2.707e+02	0.149	fatty-acyl-CoA metabolic process
105	105	68	0.04263	0.09133	3.209e+03	0.199	ribonucleotide biosynthetic process
106	37	22	0.04241	0.06482	4.503e+02	0.014	forelimb morphogenesis
107	162	127	0.04145	0.04858	5.059e+03	0.579	DNA recombination
108	38	18	0.04008	0.0589	5.719e+02	0.212	detection of stimulus involved in sensory perception
109	45	32	0.04	0.09057	5.073e+02	0.303	ribonucleoside triphosphate biosynthetic process
110	68	49	0.03948	0.08867	1.120e+03	0.367	nucleoside monophosphate biosynthetic process
111	22	12	0.03804	0.0732	1.758e+02	0.252	regulation of activated T cell proliferation
112	24	14	0.03801	0.06036	1.958e+02	0.097	regulation of glycoprotein biosynthetic process
113	77	54	0.03801	0.07488	1.516e+03	0.257	purine nucleoside biosynthetic process & purine ribonucleoside biosynthetic process
114	46	26	0.03781	0.0744	7.296e+02	0.134	inorganic anion transport
115	33	18	0.03752	0.0484	3.904e+02	0.39	neurogenesis
116	23	12	0.03592	0.04067	1.988e+02	0.596	positive regulation of cell cycle phase transition
117	88	46	0.03544	0.07796	2.825e+03	0.553	multicellular organismal metabolic process
118	24	21	0.03325	0.0557	6.996e+01	0.927	chromosome organization involved in meiosis
119	66	36	0.033	0.07233	1.542e+03	0.256	phototransduction, visible light
120	20	13	0.03157	0.02952	1.199e+02	0.642	cochlea morphogenesis
121	143	96	0.03116	0.0614	5.617e+03	0.278	ribonucleoside monophosphate metabolic process
122	31	17	0.031	0.05631	3.435e+02	0.693	endocrine pancreas development
123	24	14	0.0307	0.03623	1.958e+02	0.633	intermediate filament-based process
124	23	13	0.03016	0.05041	1.858e+02	-0.065	bicarbonate transport
125	90	57	0.03008	0.04779	2.436e+03	0.188	coenzyme biosynthetic process
126	99	66	0.02925	0.0505	2.732e+03	0.273	glycosyl compound biosynthetic process
127	71	57	0.02831	0.03994	9.026e+02	0.739	meiotic cell cycle process
128	34	19	0.02818	0.04141	4.054e+02	0.228	neural crest cell migration
129	48	28	0.02794	0.04339	7.695e+02	0.081	regulation of gliogenesis
130	27	18	0.02749	0.05149	2.078e+02	0.173	intra-Golgi vesicle-mediated transport
131	53	41	0.02708	0.05554	5.702e+02	0.372	purine nucleoside monophosphate biosynthetic process & purine ribonucleoside monophosphate biosynthetic process
132	149	100	0.02623	0.05835	6.099e+03	0.3	nucleoside monophosphate metabolic process
133	225	133	0.02623	0.05216	1.638e+04	0.29	cofactor metabolic process
134	63	30	0.02576	0.06666	1.551e+03	-0.007	wound healing
135	22	13	0.0242	0.03463	1.628e+02	0.367	regulation of epidermal growth factor-activated receptor activity
136	20	14	0.024	0.03234	1.059e+02	0.361	glycerol metabolic process
137	40	20	0.02267	0.02655	6.098e+02	0.045	detection of chemical stimulus
138	73	35	0.02232	0.03609	2.069e+03	0.268	regulation of exocytosis
139	30	20	0.0222	0.0361	2.557e+02	0.331	DNA alkylation & DNA methylation
140	133	81	0.02174	0.02755	5.565e+03	0.125	electron transport chain
141	21	15	0.02132	0.02056	1.119e+02	0.201	regulation of intracellular estrogen receptor signaling pathway
142	142	89	0.0209	0.06221	6.120e+03	0.242	nucleobase-containing compound transport
143	36	18	0.02084	0.03537	4.951e+02	0.376	cellular aldehyde metabolic process
144	25	17	0.0202	0.05734	1.728e+02	0.17	cellular carbohydrate catabolic process
145	75	61	0.01983	0.05822	9.585e+02	0.319	tRNA processing
146	60	38	0.0198	0.02718	1.088e+03	0.376	nucleobase metabolic process
147	25	14	0.01942	0.02082	2.207e+02	0.067	regulation of glycoprotein metabolic process
148	26	17	0.01935	0.03457	1.988e+02	0.291	negative regulation of chromatin modification
149	26	13	0.01844	0.03112	2.607e+02	0.264	cytokine secretion
150	240	124	0.01778	0.04597	2.096e+04	0.159	organic anion transport
151	33	20	0.01764	0.03133	3.515e+02	0.033	regulation of glial cell differentiation
152	26	16	0.01712	0.03194	2.158e+02	0.056	chloride transport
153	62	30	0.01711	0.05134	1.487e+03	-0.034	female pregnancy
154	105	76	0.017	0.05005	2.633e+03	0.279	rRNA processing
155	57	40	0.0167	0.02457	8.325e+02	0.324	DNA modification
156	27	16	0.01656	0.03469	2.427e+02	0.436	nerve development
157	31	15	0.01622	0.02029	3.774e+02	0.343	primary alcohol metabolic process
158	82	42	0.01584	0.03073	2.492e+03	0.163	detection of light stimulus
159	85	60	0.0158	0.03112	1.822e+03	0.352	DNA damage response, signal transduction by p53 class mediator
160	24	16	0.01573	0.03284	1.648e+02	0.2	protein export from nucleus
161	43	26	0.01562	0.03457	5.950e+02	0.115	neutral lipid biosynthetic process & acylglycerol biosynthetic process
162	21	8	0.01557	0.02838	2.048e+02	-0.002	prostanoid metabolic process & prostaglandin metabolic process
163	96	61	0.01541	0.03966	2.757e+03	0.1	respiratory electron transport chain
164	57	36	0.01524	0.01988	9.860e+02	0.711	pigment metabolic process
165	28	12	0.01515	0.04242	3.345e+02	0.04	negative regulation of peptide secretion
166	23	14	0.01457	0.03884	1.718e+02	0.266	pyrimidine ribonucleotide metabolic process
167	107	67	0.0144	0.04321	3.488e+03	0.216	mRNA transport
168	45	24	0.01421	0.02893	7.345e+02	0.321	regulation of pH
169	31	19	0.01417	0.03938	3.066e+02	0.227	pyrimidine ribonucleoside metabolic process
170	108	71	0.01406	0.04219	3.320e+03	0.207	ribose phosphate biosynthetic process
171	42	28	0.01393	0.02386	4.973e+02	0.281	DNA methylation or demethylation
172	23	14	0.01388	0.01953	1.718e+02	0.661	intermediate filament cytoskeleton organization
173	30	23	0.01372	0.02789	1.898e+02	0.247	7-methylguanosine mRNA capping
174	22	10	0.0136	0.02771	2.008e+02	0.302	actin filament capping
175	60	43	0.01325	0.02075	8.835e+02	0.404	pyruvate metabolic process
176	72	38	0.01324	0.0223	1.882e+03	0.235	detection of visible light
177	39	22	0.01277	0.01919	5.271e+02	0.131	response to fatty acid
178	21	18	0.0127	0.02888	6.097e+01	1.584	sister chromatid segregation
179	24	12	0.01216	0.02552	2.227e+02	0.121	pituitary gland development
180	122	73	0.01208	0.0253	4.782e+03	0.179	methylation
181	31	24	0.0119	0.01969	1.968e+02	0.972	DNA packaging
182	30	17	0.01172	0.0252	3.126e+02	0.345	pyrimidine nucleoside biosynthetic process
183	48	23	0.0117	0.01964	9.009e+02	0.147	positive regulation of peptide secretion
184	38	22	0.01158	0.01297	4.882e+02	0.482	collagen fibril organization
185	35	17	0.01132	0.03055	4.782e+02	0.029	ventricular cardiac muscle tissue morphogenesis
186	35	19	0.01121	0.03364	4.403e+02	-0.031	hindlimb morphogenesis
187	49	31	0.01116	0.02359	7.287e+02	0.209	cell redox homeostasis
188	32	21	0.01107	0.02054	2.976e+02	0.12	cellular respiration
189	28	15	0.01106	0.0233	2.866e+02	0.184	central nervous system neuron development
190	115	53	0.01105	0.03218	5.238e+03	0.179	ameboidal cell migration
191	46	26	0.01101	0.02916	7.296e+02	0.252	pyrimidine nucleoside metabolic process
192	34	20	0.01086	0.02202	3.854e+02	0.299	lactation
193	77	53	0.01077	0.01968	1.569e+03	0.624	meiotic nuclear division
194	27	16	0.01074	0.01898	2.427e+02	0.333	regulation of histone methylation
195	76	40	0.01067	0.02138	2.100e+03	0.172	phototransduction
196	29	15	0.0106	0.01849	3.156e+02	-0.02	protein-lipid complex subunit organization
197	78	46	0.01052	0.02429	1.995e+03	0.371	regulation of microtubule cytoskeleton organization
198	26	12	0.01036	0.0162	2.756e+02	0.173	regulation of interleukin-10 production
199	26	15	0.0102	0.01376	2.317e+02	0.13	thioester biosynthetic process & acyl-CoA biosynthetic process
200	56	29	0.01006	0.02757	1.159e+03	0.248	monovalent inorganic cation homeostasis
201	30	17	0.01002	0.01538	3.126e+02	0.33	embryonic skeletal system development
202	24	9	0.00976	0.02502	2.676e+02	-0.179	negative regulation of synaptic transmission
203	26	14	0.00954	0.01192	2.467e+02	0.211	response to nicotine
204	34	22	0.00934	0.01355	3.426e+02	0.897	mitotic spindle checkpoint
205	42	20	0.00926	0.01458	6.946e+02	0.164	negative regulation of protein polymerization
206	24	13	0.00926	0.01292	2.098e+02	0.098	phosphatidylcholine biosynthetic process
207	74	41	0.00909	0.02588	1.909e+03	0.66	extracellular matrix disassembly
208	40	28	0.00882	0.01937	4.145e+02	0.286	purine ribonucleoside triphosphate biosynthetic process
209	27	15	0.00869	0.0163	2.587e+02	0.24	regulation of intracellular pH
210	69	37	0.00856	0.0178	1.708e+03	0.386	cellular response to nutrient levels
211	25	11	0.00847	0.01651	2.636e+02	0.198	positive regulation of protein tyrosine kinase activity
212	48	27	0.00846	0.02219	7.974e+02	0.196	apoptotic mitochondrial changes
213	60	39	0.00845	0.01868	1.049e+03	0.206	mRNA export from nucleus
214	25	16	0.0083	0.00988	1.898e+02	0.172	C-terminal protein lipidation
215	26	17	0.00824	0.013	1.988e+02	0.09	GPI anchor metabolic process
216	83	49	0.00809	0.00906	2.255e+03	0.139	translational termination
217	37	20	0.00796	0.01177	4.932e+02	0.439	porphyrin-containing compound metabolic process
218	68	46	0.00787	0.01595	1.263e+03	0.265	nucleic acid phosphodiester bond hydrolysis
219	65	47	0.00776	0.01633	1.016e+03	0.328	ribonucleoside monophosphate biosynthetic process
220	83	54	0.0076	0.01774	1.997e+03	0.362	positive regulation of ligase activity
221	22	12	0.00751	0.01177	1.758e+02	0.17	regulation of dendritic spine development
222	95	63	0.00751	0.01829	2.537e+03	0.572	chromatin remodeling
223	60	27	0.0075	0.0162	1.461e+03	-0.112	aminoglycan catabolic process
224	76	40	0.00739	0.01474	2.100e+03	0.633	collagen metabolic process
225	90	69	0.00692	0.01256	1.677e+03	0.563	double-strand break repair
226	75	38	0.00672	0.01632	2.103e+03	0.525	cellular hormone metabolic process
227	49	27	0.00672	0.01485	8.462e+02	0.333	organophosphate ester transport
228	32	15	0.00669	0.01245	4.103e+02	0.034	protein trimerization
229	67	43	0.00659	0.01375	1.330e+03	0.201	RNA export from nucleus
230	31	15	0.00641	0.01319	3.774e+02	0.304	negative regulation of peptidyl-tyrosine phosphorylation
231	22	19	0.00636	0.01854	6.397e+01	0.792	sister chromatid cohesion
232	44	28	0.00627	0.01006	5.840e+02	0.209	sulfur amino acid metabolic process
233	38	19	0.00613	0.0088	5.510e+02	0.137	sensory perception of chemical stimulus
234	25	18	0.00611	0.0122	1.549e+02	1.3	regulation of chromosome segregation
235	37	29	0.0061	0.01475	2.687e+02	0.567	mitotic nuclear envelope disassembly
236	30	20	0.00607	0.01015	2.557e+02	0.308	pteridine-containing compound metabolic process
237	34	22	0.00602	0.01805	3.426e+02	0.49	cell-cell recognition
238	23	19	0.00598	0.00849	8.695e+01	1.119	regulation of transcription involved in G1/S transition of mitotic cell cycle
239	67	34	0.00596	0.01787	1.679e+03	-0.124	reactive oxygen species metabolic process
240	30	21	0.00588	0.01121	2.348e+02	0.255	ATP biosynthetic process
241	31	18	0.00584	0.01111	3.256e+02	0.18	regulation of release of cytochrome c from mitochondria
242	98	51	0.00576	0.01605	3.511e+03	0.049	negative regulation of neuron death
243	39	22	0.00573	0.01505	5.271e+02	0.113	mitochondrial membrane organization
244	81	58	0.00568	0.01199	1.607e+03	0.994	chromosome segregation
245	24	16	0.00566	0.01214	1.648e+02	0.229	peptide biosynthetic process
246	26	23	0.00564	0.00941	7.596e+01	0.64	telomere maintenance via recombination
247	52	27	0.00558	0.01285	9.987e+02	0.209	hydrogen transport
248	41	29	0.00554	0.01112	4.264e+02	0.289	purine nucleoside triphosphate biosynthetic process
249	81	48	0.00537	0.00872	2.139e+03	0.2	DNA-templated transcription, termination
250	21	9	0.00518	0.01553	1.908e+02	-0.129	regulation of synaptic transmission, GABAergic
251	120	68	0.00506	0.01518	4.892e+03	0.165	glucose metabolic process
252	21	11	0.00498	0.00998	1.658e+02	0.206	phospholipid catabolic process
253	27	17	0.00497	0.011	2.257e+02	0.281	nucleotide-sugar metabolic process
254	21	14	0.00488	0.00868	1.269e+02	0.275	positive regulation of release of cytochrome c from mitochondria
255	43	17	0.00478	0.00645	8.172e+02	0.141	negative regulation of protein depolymerization
256	23	11	0.00471	0.0114	2.117e+02	0.065	branching involved in mammary gland duct morphogenesis
257	25	13	0.00471	0.00914	2.347e+02	-0.02	rhodopsin mediated signaling pathway
258	29	16	0.00468	0.01171	2.996e+02	0.084	superoxide metabolic process
259	38	21	0.00466	0.0062	5.101e+02	0.025	glycolipid biosynthetic process
260	30	18	0.00461	0.00725	2.946e+02	0.111	C-terminal protein amino acid modification
261	26	12	0.00453	0.00922	2.756e+02	0.084	negative regulation of microtubule polymerization or depolymerization
262	21	9	0.00452	0.00727	1.908e+02	0.28	negative regulation of JNK cascade
263	39	17	0.0045	0.01337	6.357e+02	0.093	positive regulation of insulin secretion
264	71	49	0.0045	0.00921	1.329e+03	0.616	DNA integrity checkpoint
265	26	14	0.00444	0.01251	2.467e+02	0.124	positive regulation of DNA repair
266	73	51	0.00443	0.0097	1.373e+03	0.286	purine nucleoside monophosphate catabolic process
267	26	22	0.00443	0.00881	9.894e+01	0.982	histone exchange
268	31	25	0.00437	0.01043	1.719e+02	0.698	DNA geometric change
269	68	34	0.00436	0.01307	1.747e+03	0.21	embryonic skeletal system morphogenesis
270	32	25	0.00424	0.00756	2.038e+02	0.347	dolichol-linked oligosaccharide biosynthetic process
271	71	38	0.00415	0.01246	1.811e+03	0.143	regulation of nuclease activity
272	26	20	0.00414	0.0055	1.419e+02	1.072	chromosome condensation
273	51	34	0.00411	0.00895	7.307e+02	0.183	ER to Golgi vesicle-mediated transport
274	20	9	0.00409	0.00438	1.678e+02	0.106	regulation of microtubule depolymerization
275	56	32	0.00407	0.00815	1.067e+03	0.179	acyl-CoA metabolic process & thioester metabolic process
276	21	13	0.00402	0.00981	1.409e+02	0.288	pyrimidine ribonucleotide biosynthetic process
277	22	11	0.00401	0.00691	1.878e+02	0.091	NAD metabolic process
278	35	19	0.00401	0.01204	4.403e+02	0.43	cerebral cortex development
279	188	121	0.004	0.00685	1.032e+04	0.341	alpha-amino acid metabolic process
280	30	26	0.00396	0.00804	1.149e+02	0.387	spliceosomal snRNP assembly
281	23	9	0.00394	0.00699	2.407e+02	0.064	dendritic cell differentiation
282	29	16	0.0039	0.00818	2.996e+02	0.026	protein deacetylation
283	34	17	0.0039	0.00701	4.423e+02	0.225	positive regulation of epithelial cell differentiation
284	79	40	0.0039	0.00996	2.333e+03	0.209	embryonic limb morphogenesis & embryonic appendage morphogenesis
285	36	17	0.00388	0.0105	5.151e+02	0.139	amino sugar metabolic process
286	111	80	0.00383	0.00609	2.968e+03	0.312	rRNA metabolic process
287	76	45	0.00383	0.00642	1.887e+03	0.593	mitotic cell cycle checkpoint
288	26	12	0.00381	0.00673	2.756e+02	-0.144	embryonic axis specification
289	47	20	0.00374	0.01123	9.328e+02	-0.092	muscle tissue morphogenesis
290	26	11	0.00372	0.00727	2.916e+02	-0.067	neuron recognition
291	27	13	0.00371	0.00621	2.886e+02	-0.236	alditol phosphate metabolic process
292	27	12	0.00365	0.01014	3.046e+02	0.166	energy coupled proton transmembrane transport, against electrochemical gradient & ATP hydrolysis coupled proton transport
293	27	15	0.00364	0.0073	2.587e+02	0.158	pyrimidine-containing compound catabolic process
294	53	28	0.00363	0.0109	1.024e+03	0.195	regulation of RNA splicing
295	44	28	0.00362	0.00866	5.840e+02	0.242	termination of RNA polymerase II transcription
296	80	48	0.00361	0.00857	2.059e+03	0.195	mRNA 3'-end processing
297	22	16	0.0036	0.00576	1.179e+02	0.67	quinone metabolic process
298	99	58	0.00357	0.00769	3.228e+03	0.165	translational elongation
299	111	68	0.00352	0.0073	3.856e+03	0.207	macromolecule methylation
300	22	14	0.00345	0.0064	1.489e+02	0.502	DNA-dependent DNA replication
301	20	8	0.00343	0.00722	1.808e+02	-0.12	regulation of T-helper cell differentiation
302	25	13	0.00338	0.00724	2.347e+02	0.006	histone deacetylation
303	51	24	0.00333	0.00666	1.028e+03	0.126	acute inflammatory response
304	38	27	0.00333	0.00698	3.636e+02	0.362	somatic diversification of immune receptors
305	47	22	0.0033	0.00699	8.780e+02	0.134	regulation of morphogenesis of a branching structure
306	30	15	0.00323	0.0055	3.455e+02	0.266	tetrapyrrole biosynthetic process
307	64	47	0.0032	0.00567	9.513e+02	0.288	signal transduction involved in DNA integrity checkpoint & signal transduction involved in mitotic cell cycle checkpoint & signal transduction involved in DNA damage checkpoint & signal transduction involved in mitotic DNA damage checkpoint & signal transduction involved in mitotic DNA integrity checkpoint
308	22	16	0.00316	0.00824	1.179e+02	0.465	sulfur compound transport
309	21	10	0.00308	0.00726	1.778e+02	-0.115	macromolecular complex remodeling & protein-lipid complex remodeling & plasma lipoprotein particle remodeling
310	22	10	0.00307	0.00858	2.008e+02	0.097	negative regulation of endothelial cell proliferation
311	32	16	0.00304	0.00911	3.924e+02	0.147	regulation of mRNA splicing, via spliceosome
312	33	18	0.00303	0.00489	3.904e+02	0.208	hair follicle development
313	88	44	0.00303	0.00784	2.916e+03	0.024	neuron migration
314	33	19	0.00302	0.00487	3.715e+02	0.145	nucleoside bisphosphate metabolic process & ribonucleoside bisphosphate metabolic process & purine nucleoside bisphosphate metabolic process
315	61	39	0.00302	0.00783	1.110e+03	0.199	transcription elongation from RNA polymerase II promoter
316	32	21	0.00295	0.00884	2.976e+02	0.941	spindle assembly checkpoint
317	30	13	0.00294	0.0047	3.804e+02	0.146	activation of Ras GTPase activity
318	21	9	0.00294	0.00557	1.908e+02	-0.238	positive regulation of vasodilation
319	81	34	0.0029	0.0087	2.765e+03	-0.018	response to calcium ion
320	48	31	0.0029	0.00595	6.798e+02	0.368	cellular ketone metabolic process
321	25	16	0.00288	0.00628	1.898e+02	0.565	female gamete generation
322	21	12	0.00288	0.00619	1.538e+02	0.313	fat-soluble vitamin metabolic process
323	24	8	0.00288	0.00864	2.846e+02	-0.338	positive regulation of blood pressure
324	34	19	0.00286	0.00469	4.054e+02	0.062	oligosaccharide metabolic process
325	38	26	0.00284	0.00455	3.905e+02	0.075	mitochondrial electron transport, NADH to ubiquinone
326	61	31	0.00283	0.00531	1.392e+03	-0.011	fatty acid oxidation
327	22	10	0.00282	0.00676	2.008e+02	0.026	branched-chain amino acid metabolic process
328	55	29	0.00282	0.00564	1.103e+03	0.526	tetrapyrrole metabolic process
329	33	13	0.0028	0.00624	4.861e+02	-0.169	long-chain fatty acid transport
330	21	11	0.00278	0.00432	1.658e+02	0.029	regulation of catecholamine secretion
331	26	17	0.00267	0.00535	1.988e+02	0.428	regulation of DNA-dependent DNA replication
332	64	25	0.00265	0.00796	1.806e+03	-0.103	regulation of glucose metabolic process
333	32	27	0.00262	0.00787	1.509e+02	0.749	mitotic recombination
334	20	11	0.00261	0.00523	1.449e+02	0.348	bile acid biosynthetic process
335	22	18	0.00258	0.00686	8.295e+01	0.506	nucleotide-excision repair, DNA gap filling
336	30	15	0.00257	0.00553	3.455e+02	0.114	pigmentation
337	52	38	0.00256	0.00352	6.371e+02	0.421	glutamine family amino acid metabolic process
338	90	66	0.00252	0.0046	1.881e+03	0.254	protein N-linked glycosylation via asparagine
339	28	16	0.0025	0.00487	2.707e+02	0.13	peptidyl-proline modification
340	105	60	0.0025	0.00505	3.721e+03	0.259	response to ionizing radiation
341	95	47	0.00248	0.00404	3.420e+03	-0.015	fatty acid biosynthetic process
342	70	48	0.00248	0.00488	1.307e+03	0.394	positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle
343	23	16	0.00243	0.00627	1.409e+02	0.294	NADP metabolic process
344	27	14	0.00243	0.0071	2.736e+02	-0.059	positive regulation of intrinsic apoptotic signaling pathway
345	80	38	0.0024	0.00488	2.497e+03	-0.012	organic hydroxy compound transport
