Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Term Name
47	60	31	0.0218	0.05204	1.333e+03	0.404	pyruvate metabolic process
48	29	14	0.01908	0.03616	3.317e+02	0.425	serine family amino acid metabolic process
49	26	19	0.019	0.02478	1.619e+02	0.64	telomere maintenance via recombination
50	88	50	0.0178	0.0534	2.636e+03	0.603	protein-DNA complex assembly
51	23	12	0.01763	0.0248	1.989e+02	0.573	regulation of mesonephros development
52	22	14	0.01659	0.03917	1.489e+02	0.506	nucleotide-excision repair, DNA gap filling
53	95	53	0.01654	0.04961	3.122e+03	0.601	nucleosome organization
54	22	17	0.01126	0.01898	1.010e+02	0.701	telomere maintenance via semi-conservative replication
55	32	22	0.00845	0.01799	2.758e+02	0.749	mitotic recombination
56	68	34	0.00621	0.01768	1.748e+03	0.643	spindle organization
57	25	12	0.00614	0.01351	2.488e+02	0.257	L-amino acid transport
58	26	19	0.00592	0.01485	1.619e+02	0.982	histone exchange
59	69	31	0.00569	0.00963	1.932e+03	0.707	protein O-linked glycosylation
60	22	14	0.00564	0.01065	1.489e+02	0.792	sister chromatid cohesion
61	24	11	0.00562	0.01132	2.368e+02	0.35	mRNA polyadenylation
62	24	11	0.00524	0.00894	2.368e+02	0.325	folic acid-containing compound metabolic process
63	20	10	0.00521	0.01564	1.559e+02	0.318	zinc ion transport
64	32	15	0.00504	0.00633	4.106e+02	0.347	dolichol-linked oligosaccharide biosynthetic process
65	121	61	0.0044	0.01321	5.471e+03	0.37	tRNA metabolic process
66	21	9	0.00439	0.00881	1.909e+02	0.254	glutamine family amino acid catabolic process
67	28	13	0.00418	0.00815	3.177e+02	0.204	one-carbon metabolic process
68	98	47	0.00403	0.0121	3.719e+03	0.569	epidermis development
69	27	12	0.00393	0.01131	3.047e+02	0.436	nerve development
70	44	23	0.00388	0.01163	7.141e+02	0.285	hexose biosynthetic process
71	23	11	0.00355	0.00928	2.118e+02	0.596	positive regulation of cell cycle phase transition
72	45	20	0.00349	0.01048	8.337e+02	0.188	protein targeting to mitochondrion
73	25	9	0.00322	0.00965	2.967e+02	0.17	cellular carbohydrate catabolic process
74	29	13	0.00321	0.00792	3.487e+02	0.121	cellular response to hexose stimulus
75	27	12	0.00299	0.00898	3.047e+02	0.333	regulation of histone methylation
76	374	192	0.00278	0.00835	5.105e+04	0.685	mitotic cell cycle
77	25	10	0.00277	0.00832	2.797e+02	-0.079	cellular response to calcium ion
78	40	20	0.0026	0.00781	6.102e+02	0.25	gluconeogenesis
79	70	39	0.00252	0.00757	1.703e+03	0.763	DNA conformation change
80	75	34	0.00244	0.00733	2.266e+03	0.319	tRNA processing
81	46	22	0.0024	0.0052	8.298e+02	0.134	inorganic anion transport
82	40	19	0.00203	0.0061	6.322e+02	0.234	regulation of DNA recombination
83	32	15	0.00186	0.00559	4.106e+02	0.332	peripheral nervous system development
84	30	13	0.0017	0.00506	3.806e+02	0.112	cellular response to monosaccharide stimulus
85	34	14	0.00158	0.00453	5.024e+02	0.37	carbohydrate derivative transport
86	38	17	0.00154	0.00463	5.942e+02	0.482	collagen fibril organization
87	24	11	0.00145	0.00436	2.368e+02	0.229	peptide biosynthetic process
88	27	13	0.00126	0.00379	2.887e+02	0.281	nucleotide-sugar metabolic process
89	38	18	0.00117	0.00281	5.723e+02	0.338	excretion
90	23	10	0.00104	0.00313	2.258e+02	-0.065	bicarbonate transport
91	26	11	0.00102	0.00305	2.917e+02	0.104	regulation of epidermal cell differentiation
92	22	17	0.00099	0.00258	1.010e+02	1.118	DNA replication-independent nucleosome assembly & CENP-A containing nucleosome assembly & DNA replication-independent nucleosome organization
93	20	9	0.00098	0.00245	1.679e+02	0.642	cochlea morphogenesis
94	26	13	0.00093	0.00278	2.608e+02	0.789	mitotic spindle organization
95	25	16	0.00085	0.00254	1.899e+02	1.3	regulation of chromosome segregation
96	30	12	0.00083	0.0025	3.996e+02	0.345	pyrimidine nucleoside biosynthetic process
97	25	11	0.00074	0.00222	2.638e+02	0.201	regulation of protein export from nucleus
98	23	10	0.00067	0.002	2.258e+02	0.661	intermediate filament cytoskeleton organization
99	39	19	0.00063	0.0019	5.913e+02	0.51	membrane disassembly & nuclear envelope disassembly
100	33	13	0.0006	0.0018	4.864e+02	0.39	neurogenesis
101	21	9	0.00057	0.00172	1.909e+02	0.412	mitotic DNA damage checkpoint
102	32	15	0.00052	0.00155	4.106e+02	0.8	drug metabolic process
103	24	19	0.00049	0.00148	1.110e+02	1.142	chromatin remodeling at centromere
104	42	18	0.00047	0.0014	7.439e+02	0.281	DNA methylation or demethylation
105	26	14	0.00041	0.00124	2.468e+02	0.676	reciprocal meiotic recombination & reciprocal DNA recombination
106	26	6	0.0004	0.00121	3.865e+02	-0.025	regulation of glycogen metabolic process
107	30	11	0.0004	0.0012	4.195e+02	0.009	embryonic forelimb morphogenesis
108	36	10	0.00036	0.00109	6.829e+02	0.062	negative regulation of viral genome replication
109	24	10	0.0003	0.00091	2.518e+02	0.413	ephrin receptor signaling pathway
110	37	19	0.00028	0.00085	5.134e+02	0.567	mitotic nuclear envelope disassembly
111	74	33	0.00028	0.00084	2.230e+03	0.66	extracellular matrix disassembly
112	34	20	0.00027	0.00082	3.857e+02	0.49	cell-cell recognition
113	22	10	0.00023	0.00068	2.008e+02	0.252	regulation of activated T cell proliferation
114	30	9	0.00022	0.00066	4.624e+02	0.146	activation of Ras GTPase activity
115	20	7	0.0002	0.00061	1.948e+02	0.115	regulation of interleukin-1 secretion
116	96	42	0.00018	0.00054	3.784e+03	0.237	protein N-linked glycosylation
117	31	14	0.00016	0.00049	3.956e+02	0.893	mitotic spindle assembly checkpoint
118	91	40	0.0001	0.00031	3.393e+03	0.249	peptidyl-asparagine modification
119	39	17	8e-05	0.00024	6.361e+02	0.12	cellular response to UV
120	21	11	6e-05	0.00018	1.659e+02	0.51	response to X-ray
121	71	36	2e-05	6e-05	1.887e+03	0.616	DNA integrity checkpoint
122	23	5	2e-05	5e-05	3.106e+02	-0.023	regulation of rhodopsin mediated signaling pathway
123	22	9	1e-05	2e-05	2.148e+02	0.257	long-chain fatty-acyl-CoA metabolic process
