Creation Time:	2022-12-29 16:07:34

INPUT:
File name:	/home/ahphan/RotationData/Kadelka/CRFE/gith/crfe_v017.py
Annotations file:	data/GOhuman_ft_named.txt
Gene file:	data/GSE40419_tumor_normal_deseq2_log2fc-overexp.txt
lower limit annotations/process:	20
upper limit annotations/process:	500
k (number of perturbed categories):	0 (i.e., each perturbed gene in its own category)
threshold:	0.6
threshold type:	proportion
belief:	5.0
Method:	MCMC with parameter learning with an empty set as initial set
repeats:	10
burnin steps:	25000
MCMC steps:	25000
Maximal value for alpha and beta:	0.3548387096774194
Maximal possible value for alpha and beta:	0.3548387096774194
Probability parameter change:	0.2
seed for RNG:	4065431946

Initial set of processes:
Empty set

INPUT ANALYSIS:
Total number of processes:	2410
Total number of genes:	10923
Number of perturbed genes:	6554
Proportion perturbed genes:	0.6000183099880985

OUTPUT:
Learnt parameters:
alpha (FPR):	0.3548387096774194
beta (FNR):	0.3193548387096774
q (penalization parameter):	0.004


Best log-likelihood value (mean +- standard deviation across replicates):	-7812.98837403612 +- 10.987493867564435

Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Term Name
56	441	262	0.33451	0.44281	5.956e+04	0.068	lipid biosynthetic process
57	49	32	0.32454	0.31135	6.937e+02	0.314	secretion by tissue
58	347	240	0.32432	0.38364	3.004e+04	0.392	regulation of cell cycle process
59	24	16	0.31707	0.25217	1.645e+02	0.466	tumor necrosis factor-mediated signaling pathway
60	380	242	0.31112	0.4202	4.092e+04	0.121	organophosphate biosynthetic process
61	384	201	0.3	0.45826	5.115e+04	0.022	ion homeostasis
62	213	117	0.3	0.45826	1.548e+04	0.1	negative regulation of hydrolase activity
63	116	65	0.27623	0.42639	4.577e+03	0.232	negative regulation of peptidase activity
64	292	232	0.27621	0.42346	1.512e+04	0.688	nuclear division
65	174	94	0.27088	0.42056	1.054e+04	0.271	regulation of hormone levels
66	284	216	0.26338	0.38126	1.638e+04	0.179	RNA splicing
67	215	111	0.2617	0.38883	1.657e+04	0.135	epithelium development
68	47	38	0.25908	0.3819	3.855e+02	0.188	establishment of protein localization to mitochondrion
69	395	198	0.25251	0.39411	5.577e+04	0.039	regulation of secretion
70	66	43	0.25148	0.38288	1.255e+03	0.795	collagen catabolic process
71	248	134	0.24899	0.3289	2.118e+04	0.018	nervous system development
72	133	102	0.22616	0.37621	3.593e+03	0.125	electron transport chain
73	215	129	0.21848	0.39451	1.444e+04	0.305	steroid metabolic process
74	99	49	0.20918	0.33987	3.684e+03	0.084	B cell activation
75	183	130	0.20688	0.29779	8.122e+03	0.15	nucleocytoplasmic transport
76	306	196	0.20161	0.2935	2.659e+04	0.072	transcription from RNA polymerase II promoter
77	91	71	0.20152	0.32443	1.611e+03	0.21	mitochondrial transport
78	106	56	0.20063	0.26651	4.024e+03	-0.047	regulation of protein polymerization
79	122	101	0.20049	0.39976	2.313e+03	0.207	ribonucleoprotein complex subunit organization
80	238	127	0.2	0.4	1.973e+04	0.124	regulation of endopeptidase activity
81	59	29	0.19445	0.32836	1.328e+03	0.213	epithelial cell migration
82	81	40	0.19286	0.32282	2.479e+03	-0.018	response to calcium ion
83	122	88	0.19282	0.17383	3.530e+03	0.179	methylation
84	60	30	0.19143	0.31397	1.356e+03	-0.112	aminoglycan catabolic process
85	56	35	0.19116	0.33582	9.602e+02	0.248	monovalent inorganic cation homeostasis
86	166	86	0.18949	0.32523	9.921e+03	0.072	regulation of hormone secretion
87	183	129	0.18792	0.31319	8.249e+03	0.423	monosaccharide metabolic process
88	73	57	0.18746	0.33997	1.039e+03	0.242	cellular component biogenesis
89	246	130	0.1842	0.3701	2.122e+04	0.105	regulation of peptidase activity
90	172	141	0.18118	0.20219	4.752e+03	0.635	DNA replication
91	260	171	0.18107	0.3646	1.859e+04	0.281	gamete generation
92	42	23	0.16655	0.28964	6.248e+02	0.164	negative regulation of protein polymerization
93	81	60	0.16225	0.22276	1.476e+03	0.091	carbohydrate transport
94	345	212	0.16057	0.33303	3.550e+04	0.333	microtubule-based process
95	187	133	0.16014	0.3097	8.455e+03	0.152	nuclear transport
96	235	153	0.15902	0.29703	1.547e+04	0.293	spermatogenesis
97	354	229	0.1522	0.20357	3.486e+04	0.168	small molecule biosynthetic process
98	111	82	0.15189	0.25512	2.772e+03	0.207	macromolecule methylation
99	167	119	0.14933	0.30685	6.738e+03	0.253	nucleoside phosphate biosynthetic process
100	47	26	0.12804	0.25216	7.736e+02	0.266	regulation of kidney development
101	46	32	0.12698	0.2984	5.507e+02	0.419	cellular response to starvation
102	93	62	0.12656	0.18212	2.390e+03	0.124	protein acetylation
103	33	19	0.12645	0.29955	3.705e+02	0.156	acute-phase response
104	142	112	0.12604	0.30108	3.752e+03	0.242	nucleobase-containing compound transport
105	71	62	0.12316	0.19425	5.979e+02	0.739	meiotic cell cycle process
106	95	77	0.12183	0.27384	1.538e+03	0.443	single-organism carbohydrate catabolic process
107	41	26	0.1211	0.15663	5.084e+02	0.448	cell fate specification
108	90	64	0.11733	0.19954	1.992e+03	0.188	coenzyme biosynthetic process
109	33	25	0.11459	0.1515	2.360e+02	0.45	axon cargo transport
110	65	40	0.11257	0.15598	1.315e+03	0.095	neural tube closure
111	38	31	0.10685	0.15455	2.447e+02	0.506	purine nucleobase metabolic process
112	35	10	0.10679	0.16139	6.377e+02	-0.155	positive regulation of transporter activity
113	236	154	0.10493	0.29849	1.555e+04	0.297	male gamete generation
114	297	215	0.10127	0.2996	2.021e+04	0.334	cellular component disassembly
115	88	51	0.10049	0.29984	2.563e+03	0.553	multicellular organismal metabolic process
116	346	224	0.1	0.3	3.330e+04	0.068	generation of precursor metabolites and energy
117	221	115	0.1	0.3	1.739e+04	0.1	response to extracellular stimulus
118	95	73	0.1	0.3	1.836e+03	0.601	nucleosome organization
119	418	209	0.1	0.3	6.238e+04	0.006	secretion
120	355	181	0.1	0.3	4.475e+04	0.004	cation homeostasis
121	68	26	0.09672	0.28462	2.053e+03	-0.285	positive regulation of inflammatory response
122	118	53	0.09627	0.26865	5.557e+03	-0.055	homophilic cell adhesion
123	37	31	0.09453	0.17057	2.069e+02	0.515	monosaccharide catabolic process
124	70	61	0.09403	0.17002	5.891e+02	0.763	DNA conformation change
125	74	46	0.09216	0.17719	1.679e+03	0.66	extracellular matrix disassembly
126	75	56	0.09127	0.2738	1.242e+03	0.669	nucleosome assembly
127	118	82	0.09083	0.13906	3.563e+03	0.2	cofactor biosynthetic process
128	149	116	0.08648	0.13316	4.301e+03	0.3	nucleoside monophosphate metabolic process
129	140	93	0.08384	0.21098	5.401e+03	0.075	mitochondrion organization
130	152	85	0.0808	0.16096	7.827e+03	0.077	regulation of neuron death
131	26	20	0.08068	0.06964	1.415e+02	0.206	protein sumoylation
132	382	214	0.08024	0.24073	4.781e+04	0.093	organic hydroxy compound metabolic process
133	63	36	0.07387	0.10658	1.341e+03	-0.007	wound healing
134	73	40	0.07106	0.16262	1.865e+03	0.177	liver development
135	190	103	0.07004	0.11374	1.250e+04	0.02	regulation of protein complex assembly
136	34	24	0.06859	0.20555	2.947e+02	0.37	carbohydrate derivative transport
137	94	59	0.06695	0.19118	2.664e+03	0.384	sensory perception of sound
138	80	48	0.06606	0.19219	2.045e+03	0.205	iron ion homeostasis
139	152	77	0.06502	0.14803	8.471e+03	-0.077	aminoglycan metabolic process
140	160	91	0.0645	0.13828	8.525e+03	0.03	brain development
141	67	39	0.06434	0.0772	1.487e+03	-0.124	reactive oxygen species metabolic process
142	23	14	0.06433	0.12049	1.715e+02	0.661	intermediate filament cytoskeleton organization
143	78	51	0.06404	0.11143	1.739e+03	0.371	regulation of microtubule cytoskeleton organization
144	69	43	0.06352	0.09575	1.457e+03	0.319	response to starvation
145	76	45	0.0629	0.18871	1.874e+03	0.633	collagen metabolic process
146	68	37	0.06108	0.07141	1.631e+03	0.21	embryonic skeletal system morphogenesis
147	60	43	0.06106	0.15158	8.781e+02	0.376	nucleobase metabolic process
148	96	58	0.05809	0.12267	2.911e+03	0.189	steroid biosynthetic process
149	79	44	0.05621	0.14476	2.150e+03	0.209	embryonic limb morphogenesis & embryonic appendage morphogenesis
150	53	42	0.05567	0.12346	5.252e+02	0.733	cell cycle phase
151	28	14	0.05548	0.16645	3.010e+02	-0.063	regulation of tyrosine phosphorylation of Stat3 protein
152	79	42	0.05525	0.07332	2.237e+03	0.106	negative regulation of cell projection organization
153	148	96	0.05444	0.13447	6.251e+03	0.106	regulation of cellular ketone metabolic process
154	183	138	0.05433	0.12297	7.068e+03	0.419	post-translational protein modification
155	137	83	0.05424	0.10119	5.866e+03	0.06	cellular amide metabolic process
156	100	53	0.0534	0.08098	3.577e+03	-0.1	regulation of carbohydrate metabolic process
157	131	103	0.05273	0.14927	3.232e+03	0.291	purine ribonucleoside monophosphate metabolic process
158	174	107	0.05266	0.12308	9.242e+03	0.424	regulation of cell division
159	95	52	0.05086	0.09452	3.147e+03	-0.111	regulation of cellular carbohydrate metabolic process
160	37	24	0.05048	0.07484	4.021e+02	0.014	forelimb morphogenesis
161	46	29	0.04885	0.09821	6.433e+02	0.134	inorganic anion transport
162	93	71	0.04654	0.05464	1.793e+03	0.204	nuclear export
163	45	24	0.04583	0.08529	7.321e+02	-0.038	negative regulation of hormone secretion
164	314	198	0.04561	0.12613	2.858e+04	0.114	modulation by virus of host morphology or physiology
165	40	24	0.04496	0.11296	5.184e+02	0.045	detection of chemical stimulus
166	92	77	0.04464	0.12505	1.260e+03	0.197	RNA 3'-end processing
167	43	20	0.04345	0.13034	7.373e+02	0.141	negative regulation of protein depolymerization
168	162	111	0.04333	0.06124	6.841e+03	0.38	positive regulation of cell cycle process
169	21	18	0.0429	0.06015	6.082e+01	0.469	glycerol ether metabolic process
170	66	33	0.04278	0.06318	1.638e+03	-0.045	positive regulation of Rho GTPase activity
171	92	53	0.04149	0.10162	2.816e+03	0.13	negative regulation of neuron apoptotic process
172	125	69	0.04103	0.1138	5.378e+03	0.396	hormone metabolic process
173	98	56	0.0409	0.09287	3.217e+03	0.049	negative regulation of neuron death
174	43	28	0.04062	0.09046	5.381e+02	0.175	androgen receptor signaling pathway
175	62	34	0.0396	0.06264	1.349e+03	-0.034	female pregnancy
176	188	98	0.03932	0.09356	1.263e+04	-0.111	regulation of anatomical structure size
177	134	70	0.03923	0.11425	6.456e+03	0.099	negative regulation of response to external stimulus
178	45	36	0.03849	0.07558	3.677e+02	0.188	protein targeting to mitochondrion
179	164	117	0.03836	0.11338	6.485e+03	0.247	nucleotide biosynthetic process
180	73	57	0.03814	0.04706	1.039e+03	0.286	purine nucleoside monophosphate catabolic process
181	130	71	0.03799	0.11396	5.866e+03	0.112	anterior/posterior pattern specification
182	57	44	0.03792	0.08899	6.589e+02	0.324	DNA modification
183	181	102	0.03766	0.07808	1.097e+04	0.1	detection of stimulus
184	116	76	0.03739	0.06185	3.804e+03	0.104	peptidyl-lysine modification
185	142	73	0.03731	0.09398	7.327e+03	0.058	regulation of peptide transport
186	36	27	0.03725	0.05794	2.876e+02	0.917	digestive system process
187	132	68	0.03721	0.11162	6.332e+03	-0.003	regulation of organ morphogenesis
188	80	50	0.03685	0.10132	1.946e+03	0.038	lipid homeostasis
189	34	27	0.0356	0.10676	2.170e+02	0.194	ER-associated ubiquitin-dependent protein catabolic process
190	94	53	0.03515	0.10349	3.000e+03	-0.007	positive regulation of protein complex assembly
191	105	70	0.03495	0.03737	3.040e+03	0.259	response to ionizing radiation
192	64	34	0.03486	0.0272	1.475e+03	-0.103	regulation of glucose metabolic process
193	125	64	0.03443	0.09566	5.710e+03	0.115	response to nutrient
194	86	48	0.0341	0.05252	2.539e+03	-0.021	regulation of actin filament polymerization
195	49	34	0.03406	0.06885	6.270e+02	0.333	organophosphate ester transport
196	110	75	0.03392	0.09085	3.210e+03	0.592	regulation of nuclear division
197	74	58	0.03217	0.06197	1.054e+03	0.283	nucleoside monophosphate catabolic process
198	66	41	0.03198	0.09223	1.340e+03	0.256	phototransduction, visible light
199	23	16	0.03176	0.08977	1.406e+02	0.573	regulation of mesonephros development
200	240	143	0.03111	0.06554	1.807e+04	0.159	organic anion transport
201	23	13	0.03078	0.03853	1.855e+02	0.596	positive regulation of cell cycle phase transition
202	72	56	0.02978	0.06961	1.023e+03	0.283	ribonucleoside monophosphate catabolic process & purine ribonucleoside monophosphate catabolic process
203	42	22	0.0294	0.04197	6.478e+02	-0.014	cellular response to alcohol
204	21	14	0.02912	0.06277	1.267e+02	0.899	regulation of calcium ion-dependent exocytosis
205	36	23	0.02782	0.08345	3.892e+02	0.32	proteoglycan metabolic process
206	56	33	0.02747	0.05539	1.029e+03	0.167	body fluid secretion
207	87	49	0.02745	0.08234	2.576e+03	0.072	gonad development
208	80	36	0.02725	0.06056	2.571e+03	-0.15	response to tumor necrosis factor
209	150	85	0.02718	0.07	7.531e+03	0.103	lipid transport
210	20	14	0.02718	0.04598	1.057e+02	0.237	establishment or maintenance of apical/basal cell polarity & establishment or maintenance of bipolar cell polarity
211	21	18	0.02716	0.03664	6.082e+01	0.469	ether metabolic process
212	60	48	0.02686	0.07232	6.496e+02	0.404	pyruvate metabolic process
213	79	43	0.02679	0.05807	2.194e+03	-0.131	regulation of response to cytokine stimulus
214	38	24	0.02665	0.04276	4.399e+02	0.289	negative regulation of proteolysis
215	140	72	0.02654	0.06215	7.122e+03	0.058	regulation of peptide secretion
216	21	10	0.0265	0.04225	1.776e+02	0.414	photoreceptor cell maintenance
217	30	15	0.02642	0.03542	3.448e+02	0.146	activation of Ras GTPase activity
218	53	26	0.02627	0.05168	1.075e+03	-0.157	glycosaminoglycan catabolic process
219	92	57	0.02616	0.07839	2.596e+03	0.307	regulation of microtubule-based process
220	94	55	0.02614	0.05704	2.892e+03	0.205	appendage morphogenesis & limb morphogenesis
221	220	103	0.02594	0.05901	1.852e+04	-0.046	positive regulation of protein serine/threonine kinase activity
222	212	101	0.02588	0.07288	1.703e+04	-0.101	response to decreased oxygen levels
223	50	24	0.02546	0.07258	9.723e+02	-0.107	stem cell differentiation
224	105	51	0.02537	0.07201	4.192e+03	-0.134	multi-organism reproductive process
225	231	155	0.02479	0.03844	1.427e+04	0.26	small molecule catabolic process
226	32	20	0.024	0.04452	3.177e+02	0.332	peripheral nervous system development
227	114	64	0.02387	0.07162	4.414e+03	0.228	negative regulation of endopeptidase activity
228	175	100	0.02344	0.05575	1.013e+04	0.058	monovalent inorganic cation transport
229	184	128	0.02314	0.0455	8.555e+03	0.406	regulation of mitotic cell cycle phase transition
230	73	45	0.02254	0.06761	1.652e+03	0.073	nuclear import
231	36	21	0.02209	0.05331	4.341e+02	0.139	amino sugar metabolic process
232	73	41	0.02175	0.05368	1.825e+03	-0.096	regulation of cytokine-mediated signaling pathway
233	51	32	0.02163	0.03511	7.939e+02	0.134	negative regulation of phosphatase activity
234	73	39	0.02156	0.04678	1.905e+03	-0.115	canonical Wnt signaling pathway
235	204	117	0.02106	0.06318	1.366e+04	0.129	reproductive structure development
236	36	21	0.02076	0.03778	4.341e+02	0.376	cellular aldehyde metabolic process
237	71	46	0.02031	0.04415	1.463e+03	0.143	regulation of nuclease activity
238	25	15	0.02031	0.04703	2.054e+02	0.067	regulation of glycoprotein metabolic process
239	83	63	0.02015	0.03863	1.455e+03	0.362	positive regulation of ligase activity
240	55	27	0.0201	0.04402	1.157e+03	-0.027	positive regulation of JUN kinase activity
241	361	178	0.02007	0.0602	4.731e+04	0.041	regulation of protein serine/threonine kinase activity
242	157	64	0.01974	0.05919	1.036e+04	-0.198	positive regulation of response to external stimulus
243	34	18	0.0197	0.03259	4.233e+02	0.225	positive regulation of epithelial cell differentiation
244	137	88	0.01923	0.04463	5.442e+03	0.087	response to topologically incorrect protein
245	24	15	0.01917	0.03481	1.805e+02	0.633	intermediate filament-based process
246	39	15	0.01911	0.04012	6.831e+02	-0.238	fluid transport
247	75	35	0.01892	0.04584	2.211e+03	0.064	negative regulation of response to wounding
248	82	50	0.01864	0.05125	2.107e+03	0.04	peptide metabolic process
249	33	17	0.01846	0.0332	4.074e+02	0.153	negative regulation of actin filament polymerization
250	104	48	0.01798	0.05395	4.253e+03	-0.045	defense response to bacterium
251	37	25	0.01789	0.05313	3.772e+02	0.439	porphyrin-containing compound metabolic process
252	67	52	0.01744	0.04672	8.928e+02	0.252	ATP catabolic process
253	28	20	0.01734	0.03052	1.963e+02	-0.023	plasma lipoprotein particle organization
254	37	20	0.01721	0.04152	4.918e+02	-0.074	regulation of neuronal synaptic plasticity
255	70	53	0.01716	0.03464	1.045e+03	0.215	DNA catabolic process
256	245	170	0.017	0.05101	1.510e+04	0.225	protein catabolic process
257	49	38	0.01685	0.02475	4.818e+02	0.209	cell redox homeostasis
258	224	124	0.0168	0.0504	1.698e+04	0.204	epithelial cell differentiation
259	81	60	0.01669	0.05006	1.476e+03	0.191	DNA-templated transcription, elongation
260	68	35	0.01664	0.0495	1.703e+03	-0.052	regulation of JUN kinase activity
261	341	211	0.01644	0.04757	3.441e+04	0.107	modification of morphology or physiology of other organism involved in symbiotic interaction
262	23	14	0.01616	0.03294	1.715e+02	-0.065	bicarbonate transport
263	356	193	0.01602	0.04807	4.290e+04	0.084	regulation of proteolysis
264	24	19	0.01578	0.03039	1.106e+02	0.2	protein export from nucleus
265	114	72	0.01553	0.0386	3.872e+03	0.107	response to endoplasmic reticulum stress
266	29	17	0.01509	0.03478	2.820e+02	0.161	negative regulation of neuron projection development
267	22	9	0.01507	0.03778	2.145e+02	-0.158	positive regulation of tyrosine phosphorylation of Stat3 protein
268	244	150	0.01502	0.04506	1.800e+04	0.114	response to light stimulus
269	193	116	0.01502	0.04291	1.165e+04	0.06	lipid catabolic process
270	31	18	0.01485	0.02799	3.248e+02	0.243	positive regulation of exocytosis
271	194	94	0.01462	0.03789	1.413e+04	-0.03	positive regulation of secretion
272	321	202	0.01448	0.04343	2.992e+04	0.127	modification by symbiont of host morphology or physiology
273	33	21	0.01441	0.03043	3.296e+02	0.033	regulation of glial cell differentiation
274	216	143	0.01402	0.04207	1.278e+04	0.162	covalent chromatin modification
275	29	21	0.01402	0.0182	2.042e+02	-0.02	protein-lipid complex subunit organization
276	26	9	0.01382	0.04145	3.261e+02	-0.331	multicellular organismal signaling
277	75	43	0.01364	0.02638	1.888e+03	0.525	cellular hormone metabolic process
278	25	16	0.01356	0.02068	1.894e+02	0.223	glucosamine-containing compound metabolic process
279	31	27	0.0135	0.04051	1.185e+02	0.698	DNA geometric change
280	20	6	0.01348	0.03492	2.096e+02	-0.331	positive regulation of acute inflammatory response
281	47	24	0.01345	0.02627	8.244e+02	0.134	regulation of morphogenesis of a branching structure
282	66	40	0.01334	0.03766	1.381e+03	0.055	tube closure
283	40	24	0.01327	0.03982	5.184e+02	0.24	regulation of tissue remodeling
284	121	66	0.01316	0.03074	5.096e+03	0.135	detection of abiotic stimulus
285	162	139	0.013	0.03115	3.394e+03	0.579	DNA recombination
286	104	81	0.01294	0.02654	2.110e+03	0.248	ATP metabolic process
287	21	14	0.01277	0.02763	1.267e+02	0.206	phospholipid catabolic process
288	30	23	0.01247	0.02271	1.892e+02	0.331	DNA alkylation & DNA methylation
289	27	19	0.01217	0.03626	1.883e+02	0.436	nerve development
290	33	17	0.01204	0.02579	4.074e+02	0.01	cytoplasmic pattern recognition receptor signaling pathway
291	73	41	0.01195	0.03437	1.825e+03	0.268	regulation of exocytosis
292	99	83	0.0119	0.02399	1.445e+03	0.165	translational elongation
293	29	17	0.01188	0.03412	2.820e+02	-0.128	positive regulation of gliogenesis
294	59	32	0.01164	0.02022	1.234e+03	-0.068	positive regulation of apoptotic signaling pathway
295	58	30	0.01162	0.03485	1.238e+03	0.06	regulation of reactive oxygen species metabolic process
296	127	71	0.01151	0.02651	5.487e+03	0.079	organic hydroxy compound biosynthetic process
297	210	100	0.01133	0.02399	1.672e+04	-0.102	response to hypoxia
298	234	133	0.01133	0.03398	1.805e+04	0.023	response to oxidative stress
299	43	19	0.0113	0.02881	7.623e+02	-0.164	regulation of tyrosine phosphorylation of STAT protein
300	129	70	0.01108	0.03052	5.809e+03	-0.017	regulation of cellular component size
301	120	63	0.01076	0.03227	5.170e+03	0.087	sensory perception of light stimulus
302	26	14	0.01068	0.03205	2.462e+02	0.211	response to nicotine
303	87	43	0.01056	0.03167	2.855e+03	-0.126	response to retinoic acid
304	24	11	0.01054	0.02104	2.364e+02	-0.421	vasoconstriction
305	68	57	0.0105	0.02148	6.874e+02	0.367	nucleoside monophosphate biosynthetic process
306	31	14	0.01047	0.01405	3.946e+02	-0.212	muscle filament sliding & actin-myosin filament sliding
307	34	26	0.01045	0.01399	2.439e+02	0.25	regulation of DNA-templated transcription, elongation
308	34	23	0.01035	0.0305	3.186e+02	0.299	lactation
309	94	48	0.01034	0.02374	3.253e+03	-0.068	glycosaminoglycan biosynthetic process
310	60	49	0.01028	0.02161	6.010e+02	0.306	RNA modification
311	37	32	0.0102	0.03006	1.751e+02	0.575	glycolytic process
312	21	14	0.00994	0.01972	1.267e+02	0.28	negative regulation of JNK cascade
313	90	43	0.00985	0.01855	3.123e+03	-0.173	multi-multicellular organism process
314	35	20	0.00982	0.01876	4.192e+02	-0.042	cellular response to ionizing radiation
315	22	10	0.0098	0.02428	2.005e+02	0.08	activation of Rho GTPase activity
316	20	15	0.00978	0.01755	9.076e+01	0.782	regulation of branching involved in ureteric bud morphogenesis
317	108	82	0.00968	0.02603	2.448e+03	0.556	protein-DNA complex subunit organization
318	132	104	0.00964	0.02075	3.259e+03	0.293	purine nucleoside monophosphate metabolic process
319	192	82	0.00952	0.02856	1.500e+04	-0.181	regulation of inflammatory response
320	29	19	0.00938	0.01938	2.451e+02	0.228	anion homeostasis
321	23	16	0.00933	0.01867	1.406e+02	-0.03	positive regulation of response to cytokine stimulus
322	37	29	0.00916	0.02747	2.677e+02	0.98	spindle checkpoint
323	54	21	0.00912	0.02529	1.289e+03	-0.123	negative regulation of immune effector process
324	27	20	0.00905	0.01496	1.684e+02	0.333	regulation of histone methylation
325	69	43	0.00884	0.01325	1.457e+03	0.386	cellular response to nutrient levels
326	23	10	0.00881	0.02644	2.254e+02	0.064	dendritic cell differentiation
327	54	19	0.00855	0.01777	1.360e+03	-0.425	regulation of heart rate
328	52	29	0.0085	0.02369	9.381e+02	0.487	organic hydroxy compound catabolic process
329	85	37	0.00847	0.02524	2.960e+03	-0.106	response to alkaloid
330	28	17	0.0084	0.01587	2.531e+02	0.204	one-carbon metabolic process
331	22	19	0.00835	0.0151	6.380e+01	0.67	quinone metabolic process
