Creation Time:	2022-11-02 10:21:36

INPUT:
Annotations file:	data/GOhuman_ft_named.txt
Gene file:	data/GSE87340_tumor_normal_log2fc-overexp.txt
lower limit annotations/process:	20
upper limit annotations/process:	500
k (number of perturbed categories):	0 (i.e., each perturbed gene in its own category)
threshold:	0
threshold type:	levels
belief:	1.0
Method:	MCMC with parameter learning with an empty set as initial set
repeats:	25
burnin steps:	50000
MCMC steps:	50000
Maximal value for alpha and beta:	0.3548387096774194
Maximal possible value for alpha and beta:	0.3548387096774194
Probability parameter change:	0.2
seed for RNG:	3120797988

Initial set of processes:
Empty set

INPUT ANALYSIS:
Total number of processes:	2506
Total number of genes:	12189
Number of perturbed genes:	6430
Proportion perturbed genes:	0.5275248174583641

OUTPUT:
Learnt parameters:
alpha (FPR):	0.3548387096774194
beta (FNR):	0.3193548387096774
q (penalization parameter):	0.0003990422984836393


Best log-likelihood value (mean +- standard deviation across replicates):	-8496.86767620078 +- 3.8113696406514306

Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Term Name
56	43	26	0.12104	0.14856	5.928e+02	0.071	histone H3 acetylation
57	27	17	0.11944	0.12025	2.252e+02	0.044	positive regulation of autophagy
58	46	35	0.11745	0.21275	4.492e+02	0.197	protein targeting to mitochondrion
59	220	122	0.11496	0.13834	1.635e+04	0.058	histone modification
60	57	41	0.11267	0.21399	7.870e+02	0.127	oxidoreduction coenzyme metabolic process
61	36	29	0.11254	0.10809	2.308e+02	0.439	DNA packaging
62	21	15	0.11124	0.07947	1.117e+02	0.936	neuron fate specification
63	121	77	0.11116	0.17666	4.311e+03	0.086	cofactor biosynthetic process
64	31	21	0.10881	0.09127	2.649e+02	0.211	central nervous system neuron development
65	57	30	0.10845	0.0996	1.181e+03	0.024	positive regulation of peptide secretion
66	25	18	0.09955	0.11444	1.545e+02	0.156	negative regulation of histone modification
67	75	56	0.09682	0.17663	1.242e+03	0.266	nucleoside monophosphate biosynthetic process
68	201	161	0.09207	0.22397	7.056e+03	0.219	ncRNA processing
69	47	33	0.08495	0.12212	5.645e+02	0.175	pigment biosynthetic process
70	82	49	0.08245	0.10252	2.157e+03	-0.059	positive regulation of protein processing & positive regulation of protein maturation
71	28	20	0.08109	0.10968	1.963e+02	0.218	negative regulation of chromatin modification
72	159	110	0.08068	0.11635	6.477e+03	0.208	nucleoside monophosphate metabolic process
73	61	50	0.07309	0.08537	6.117e+02	0.249	RNA modification
74	130	87	0.0671	0.09796	4.608e+03	0.12	response to unfolded protein
75	88	66	0.06689	0.0833	1.686e+03	0.229	DNA damage response, signal transduction by p53 class mediator
76	72	54	0.06655	0.07051	1.133e+03	0.227	DNA catabolic process
77	155	91	0.06427	0.09049	7.751e+03	0.295	skeletal system development
78	28	18	0.0607	0.07131	2.352e+02	0.83	keratinization
79	32	21	0.05896	0.09493	2.968e+02	0.198	pyrimidine ribonucleoside metabolic process
80	33	26	0.05705	0.06335	2.100e+02	0.04	cellular respiration
81	86	54	0.05527	0.05194	2.232e+03	0.129	regulation of cellular protein catabolic process
82	43	28	0.05494	0.15095	5.380e+02	0.002	neutral lipid biosynthetic process & acylglycerol biosynthetic process
83	393	223	0.05114	0.12346	4.987e+04	0.099	chromatin modification
84	22	15	0.04945	0.04478	1.336e+02	0.472	cochlea morphogenesis
85	105	75	0.04862	0.19234	2.678e+03	0.333	single-organism carbohydrate catabolic process
86	72	43	0.04815	0.0586	1.668e+03	-0.053	positive regulation of proteolysis
87	101	66	0.04814	0.06304	2.902e+03	0.312	chromatin remodeling
88	45	35	0.04806	0.06815	4.035e+02	0.209	purine nucleoside triphosphate biosynthetic process
89	270	200	0.04759	0.1461	1.588e+04	0.156	establishment of protein localization to organelle
90	124	72	0.04667	0.08975	5.044e+03	0.047	peptidyl-lysine modification
91	118	84	0.04514	0.05541	3.398e+03	0.221	signal transduction by p53 class mediator
92	41	27	0.04313	0.0575	4.814e+02	0.132	demethylation
93	72	54	0.04131	0.04622	1.133e+03	0.218	ribonucleoside monophosphate biosynthetic process
94	44	34	0.0408	0.07203	3.936e+02	0.198	purine ribonucleoside triphosphate biosynthetic process
95	109	61	0.04004	0.08379	4.050e+03	0.5	epidermis development
96	76	45	0.03705	0.05128	1.874e+03	0.342	epidermal cell differentiation
97	81	56	0.03696	0.04596	1.708e+03	0.236	meiotic cell cycle process
98	23	16	0.03672	0.0505	1.406e+02	0.138	regulation of protein oligomerization
99	80	48	0.03645	0.14057	2.044e+03	0.593	collagen metabolic process
100	120	88	0.03616	0.04265	3.291e+03	0.167	ribonucleoprotein complex assembly
101	22	16	0.03535	0.03411	1.177e+02	0.594	regulation of branching involved in ureteric bud morphogenesis
102	105	70	0.03534	0.08773	3.039e+03	0.168	nucleoside biosynthetic process
103	49	37	0.03523	0.07399	5.195e+02	0.2	ribonucleoside triphosphate biosynthetic process
104	244	155	0.03325	0.1629	1.724e+04	0.217	protein glycosylation & macromolecule glycosylation
105	54	35	0.03309	0.03852	8.501e+02	0.159	cell redox homeostasis
106	63	44	0.03278	0.05628	1.018e+03	0.194	activation of signaling protein activity involved in unfolded protein response
107	65	46	0.03182	0.06638	1.056e+03	0.198	positive regulation of nuclease activity
108	62	42	0.03174	0.0355	1.042e+03	0.2	DNA modification
109	24	18	0.03141	0.04412	1.296e+02	0.129	protein export from nucleus
110	75	54	0.03082	0.04435	1.352e+03	0.325	DNA conformation change
111	115	68	0.03055	0.06971	4.262e+03	0.072	macromolecule methylation
112	165	105	0.02945	0.13154	7.958e+03	0.169	hexose metabolic process
113	25	18	0.02887	0.0365	1.545e+02	0.543	regulation of mesonephros development
114	188	113	0.02847	0.07991	1.106e+04	0.115	organic acid catabolic process & carboxylic acid catabolic process
115	92	58	0.02821	0.05497	2.538e+03	0.084	coenzyme biosynthetic process
116	329	209	0.02756	0.06633	3.097e+04	0.304	organelle fission
117	29	19	0.02668	0.03322	2.451e+02	0.327	developmental induction
118	37	22	0.0266	0.03715	4.489e+02	0.068	regulation of TOR signaling
119	30	20	0.02656	0.03348	2.550e+02	0.336	cell-cell signaling involved in cell fate commitment
120	70	43	0.02646	0.04681	1.526e+03	0.142	pyrimidine-containing compound metabolic process
121	22	14	0.0257	0.04446	1.486e+02	-0.015	regulation of intracellular estrogen receptor signaling pathway
122	180	114	0.02516	0.07088	9.510e+03	0.104	coenzyme metabolic process
123	27	17	0.02507	0.03839	2.252e+02	0.102	protein sumoylation
124	106	71	0.02487	0.0316	3.073e+03	0.169	glycosyl compound biosynthetic process
125	105	62	0.02348	0.04333	3.565e+03	0.106	regulation of gene expression, epigenetic
126	20	14	0.02342	0.02343	1.057e+02	0.166	establishment or maintenance of apical/basal cell polarity & establishment or maintenance of bipolar cell polarity
127	58	46	0.02329	0.06556	6.259e+02	0.251	purine nucleoside monophosphate biosynthetic process & purine ribonucleoside monophosphate biosynthetic process
128	120	76	0.02303	0.0304	4.268e+03	0.337	regulation of nuclear division
129	83	47	0.02229	0.0374	2.335e+03	0.04	internal peptidyl-lysine acetylation
130	96	65	0.02218	0.03324	2.480e+03	0.154	ribonucleoside biosynthetic process
131	66	38	0.02125	0.04054	1.459e+03	0.061	aminoglycan catabolic process
132	55	28	0.02049	0.02844	1.128e+03	-0.032	positive regulation of peptide hormone secretion
133	71	49	0.02042	0.04311	1.320e+03	0.17	regulation of nuclease activity
134	23	14	0.02033	0.05332	1.715e+02	0.099	quinone metabolic process
135	61	45	0.01991	0.02551	8.499e+02	0.173	transcription elongation from RNA polymerase II promoter
136	20	12	0.01961	0.02205	1.327e+02	0.586	calcium-independent cell-cell adhesion
137	53	40	0.01922	0.02957	6.076e+02	0.229	nucleoside triphosphate biosynthetic process
138	44	35	0.01816	0.02333	3.588e+02	0.36	glycolytic process
139	25	22	0.01801	0.08141	7.274e+01	0.247	C-terminal protein lipidation
140	126	91	0.01793	0.0297	3.751e+03	0.163	ribonucleoprotein complex subunit organization
141	30	24	0.01744	0.08091	1.653e+02	0.101	C-terminal protein amino acid modification
142	31	19	0.01696	0.0417	3.058e+02	0.245	pyrimidine nucleoside biosynthetic process
143	25	15	0.01695	0.02945	2.054e+02	0.404	tumor necrosis factor-mediated signaling pathway
144	37	23	0.01669	0.02272	4.260e+02	0.099	neural precursor cell proliferation
145	28	20	0.01653	0.02596	1.963e+02	0.237	apoptotic DNA fragmentation
146	22	14	0.0165	0.02638	1.486e+02	0.213	pyrimidine ribonucleoside biosynthetic process
147	29	19	0.01624	0.023	2.451e+02	0.172	regulation of histone methylation
148	72	45	0.01614	0.02429	1.579e+03	0.105	regulation of proteasomal protein catabolic process
149	70	51	0.01602	0.02878	1.149e+03	0.213	nucleic acid phosphodiester bond hydrolysis
150	68	38	0.01592	0.02517	1.593e+03	0.275	neural tube closure
151	82	57	0.01581	0.03684	1.732e+03	0.16	purine nucleoside biosynthetic process & purine ribonucleoside biosynthetic process
152	20	13	0.01577	0.01831	1.197e+02	0.629	positive regulation of tissue remodeling
153	100	59	0.01526	0.03821	3.240e+03	0.056	protein acetylation
154	20	15	0.01383	0.02598	9.076e+01	0.317	pyrimidine nucleoside catabolic process
155	22	16	0.01306	0.03171	1.177e+02	0.342	glycerol metabolic process
156	31	19	0.01263	0.02135	3.058e+02	0.205	negative regulation of peptidyl-tyrosine phosphorylation
157	92	52	0.01235	0.06052	2.868e+03	0.475	multicellular organismal metabolic process
158	252	157	0.01225	0.02581	1.885e+04	0.106	nucleoside triphosphate metabolic process
159	45	23	0.01217	0.02096	7.559e+02	0.047	positive regulation of insulin secretion
160	238	149	0.01215	0.02773	1.674e+04	0.09	ribonucleoside triphosphate metabolic process
161	114	75	0.01189	0.02014	3.651e+03	0.158	response to endoplasmic reticulum stress
162	175	127	0.01138	0.02343	7.101e+03	0.365	DNA replication
163	25	13	0.01105	0.01643	2.343e+02	0.047	negative regulation of gene expression, epigenetic
164	85	48	0.01099	0.02257	2.454e+03	0.038	peptidyl-lysine acetylation
165	37	24	0.01091	0.03406	4.021e+02	0.317	carbohydrate derivative transport
166	59	34	0.01088	0.02432	1.167e+03	0.006	ceramide metabolic process
167	24	18	0.0108	0.02185	1.296e+02	0.355	alditol metabolic process
168	29	17	0.01044	0.01335	2.820e+02	0.354	intermediate filament cytoskeleton organization
169	376	240	0.01038	0.0364	3.992e+04	0.056	generation of precursor metabolites and energy
170	358	216	0.01004	0.04919	3.897e+04	0.096	glycosyl compound metabolic process
171	167	97	0.00993	0.02471	9.082e+03	0.004	regulation of protein catabolic process
172	26	18	0.00992	0.01783	1.804e+02	0.46	regulation of meiosis
173	343	209	0.00991	0.04218	3.543e+04	0.098	nucleoside metabolic process
174	26	17	0.00961	0.0161	1.983e+02	0.213	protein K11-linked ubiquitination
175	25	15	0.0095	0.0192	2.054e+02	0.13	pyrimidine ribonucleotide metabolic process
176	78	48	0.00948	0.02164	1.887e+03	0.108	dicarboxylic acid metabolic process
177	33	22	0.00899	0.0138	3.077e+02	0.156	regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway
178	32	19	0.00895	0.01268	3.377e+02	0.242	regulation of tyrosine phosphorylation of Stat3 protein
179	52	35	0.00888	0.01734	7.439e+02	0.171	positive regulation of translation
180	63	37	0.00879	0.04055	1.304e+03	0.055	cellular iron ion homeostasis
181	28	17	0.00871	0.01212	2.531e+02	0.012	regulation of carbohydrate catabolic process & regulation of cellular carbohydrate catabolic process
182	38	22	0.0087	0.01653	4.867e+02	-0.032	sterol biosynthetic process
183	102	97	0.00845	0.0124	4.933e+02	0.292	translational elongation
184	71	48	0.00827	0.02046	1.368e+03	0.092	regulation of mitochondrion organization
185	25	14	0.00782	0.01361	2.203e+02	-0.186	positive regulation of glucose metabolic process
186	35	26	0.00781	0.01364	2.787e+02	0.34	ATP-dependent chromatin remodeling
187	25	14	0.00777	0.01359	2.203e+02	-0.019	phosphatidylcholine biosynthetic process
188	139	97	0.00771	0.01888	4.886e+03	0.175	purine ribonucleoside monophosphate metabolic process
189	60	38	0.00762	0.0146	1.082e+03	0.103	regulation of proteasomal ubiquitin-dependent protein catabolic process
190	60	32	0.0076	0.01193	1.293e+03	0.102	gene silencing
191	26	15	0.00759	0.01047	2.313e+02	-0.022	cerebellum development
192	98	62	0.00706	0.01688	2.863e+03	0.336	regulation of mitosis
193	51	37	0.00695	0.01802	6.197e+02	0.19	positive regulation of viral transcription
194	21	17	0.00685	0.01261	7.877e+01	0.339	positive regulation of release of cytochrome c from mitochondria
195	23	14	0.00682	0.01321	1.715e+02	0.147	pyrimidine ribonucleotide biosynthetic process
196	26	16	0.0068	0.00942	2.153e+02	-0.139	T cell activation involved in immune response
197	69	38	0.00668	0.02154	1.661e+03	0.232	tube closure
198	25	13	0.00664	0.01256	2.343e+02	0.109	central nervous system neuron axonogenesis
199	29	20	0.00652	0.01789	2.251e+02	0.222	DNA catabolic process, endonucleolytic
200	73	42	0.00652	0.01434	1.783e+03	0.139	cellular response to nutrient levels
201	30	17	0.00652	0.01357	3.119e+02	0.3	intermediate filament-based process
202	25	14	0.00637	0.01062	2.203e+02	0.132	regulation of activated T cell proliferation
203	28	16	0.00623	0.0208	2.701e+02	0.084	histone ubiquitination
204	40	25	0.00616	0.01345	4.935e+02	0.212	negative regulation of proteolysis
205	31	28	0.00605	0.00963	9.059e+01	0.289	spliceosomal snRNP assembly
206	41	26	0.00601	0.01128	5.083e+02	0.201	pyrimidine nucleotide metabolic process
207	31	27	0.00599	0.01122	1.185e+02	0.216	7-methylguanosine RNA capping & RNA capping
208	46	29	0.00596	0.01148	6.432e+02	0.153	DNA methylation or demethylation
209	233	146	0.00572	0.02044	1.604e+04	0.087	purine ribonucleoside triphosphate metabolic process
210	29	17	0.0056	0.01556	2.820e+02	0.179	regulation of epidermal cell differentiation
211	30	24	0.00544	0.01283	1.653e+02	0.484	chromosome condensation
212	59	33	0.00541	0.01033	1.201e+03	0.003	glycosaminoglycan catabolic process
213	26	21	0.00516	0.01367	1.206e+02	0.134	RNA polyadenylation
214	238	148	0.00512	0.0144	1.689e+04	0.088	purine nucleoside triphosphate metabolic process
215	32	19	0.0051	0.00874	3.377e+02	0.064	anterior/posterior axis specification
216	25	14	0.00506	0.00885	2.203e+02	0.659	proximal/distal pattern formation
217	26	15	0.00502	0.00998	2.313e+02	-0.042	regulation of insulin secretion involved in cellular response to glucose stimulus
218	178	116	0.0048	0.01667	8.935e+03	0.147	nucleoside phosphate biosynthetic process
219	25	13	0.00477	0.00879	2.343e+02	-0.001	regulation of glycoprotein metabolic process
220	28	19	0.00471	0.00794	2.162e+02	0.194	tricarboxylic acid cycle
221	20	12	0.00467	0.0071	1.327e+02	0.252	regulation of keratinocyte differentiation
222	26	17	0.00467	0.02126	1.983e+02	0.291	L-amino acid transport
223	86	50	0.00438	0.02147	2.440e+03	0.529	multicellular organismal macromolecule metabolic process
224	131	76	0.00435	0.01629	5.627e+03	0.069	guanosine-containing compound metabolic process
225	55	33	0.00429	0.01096	9.732e+02	0.086	regulation of mRNA processing
226	152	77	0.00427	0.01589	8.468e+03	0.035	regulation of neuron apoptotic process
227	48	30	0.00427	0.01703	7.077e+02	0.188	iron ion transport
228	30	21	0.00424	0.01147	2.341e+02	0.273	pyrimidine-containing compound catabolic process
229	43	24	0.00415	0.008	6.436e+02	0.005	androgen receptor signaling pathway
230	153	105	0.00408	0.012	6.091e+03	0.166	ribonucleoside monophosphate metabolic process
231	29	17	0.00399	0.00761	2.820e+02	0.265	negative regulation of gliogenesis
232	84	47	0.00398	0.01206	2.418e+03	0.067	iron ion homeostasis
233	23	15	0.00382	0.00547	1.565e+02	0.26	sister chromatid cohesion
234	47	25	0.00377	0.00928	7.994e+02	0.129	regulation of tissue remodeling
235	55	36	0.00373	0.01108	8.688e+02	0.299	cell cycle phase
236	31	21	0.00367	0.00967	2.649e+02	0.122	tetrapyrrole biosynthetic process
237	32	25	0.00365	0.00829	2.031e+02	0.212	regulation of release of cytochrome c from mitochondria
238	82	55	0.00359	0.00984	1.844e+03	0.139	cellular response to unfolded protein
239	26	15	0.00357	0.00622	2.313e+02	0.274	ephrin receptor signaling pathway
240	30	19	0.00352	0.00779	2.750e+02	0.406	regulation of meiotic cell cycle
241	29	19	0.00351	0.00823	2.451e+02	0.145	chromosome organization involved in meiosis
242	30	26	0.00348	0.00665	1.145e+02	0.222	7-methylguanosine mRNA capping
243	55	40	0.00344	0.01071	7.157e+02	0.148	proton transport
244	20	10	0.00342	0.008	1.556e+02	0.021	chromatin silencing
245	21	18	0.0034	0.00741	6.082e+01	0.852	sister chromatid segregation
246	34	19	0.0034	0.00926	4.043e+02	0.108	positive regulation of exocytosis
247	68	37	0.00339	0.00721	1.630e+03	-0.037	regulation of glucose metabolic process
248	34	20	0.00337	0.00846	3.844e+02	0.148	axon cargo transport
249	20	12	0.00336	0.00822	1.327e+02	0.269	pyrimidine nucleoside triphosphate metabolic process
250	58	34	0.00336	0.0077	1.109e+03	0.076	regulation of mRNA metabolic process
251	94	53	0.00328	0.00789	3.000e+03	0.127	cellular response to extracellular stimulus
252	79	49	0.00312	0.00843	1.917e+03	0.226	biological phase
253	110	60	0.00311	0.01063	4.218e+03	0.063	transition metal ion homeostasis
254	30	21	0.00306	0.0046	2.341e+02	0.18	reciprocal meiotic recombination & reciprocal DNA recombination
255	34	26	0.00306	0.00714	2.439e+02	0.268	ER-associated ubiquitin-dependent protein catabolic process
256	188	127	0.00295	0.00971	9.401e+03	0.175	proteasomal protein catabolic process
257	26	21	0.00289	0.00627	1.206e+02	0.078	GPI anchor metabolic process
258	33	18	0.00286	0.00564	3.894e+02	0.137	rhodopsin mediated signaling pathway
259	26	13	0.00286	0.00652	2.602e+02	0.132	negative regulation of microtubule polymerization or depolymerization
260	36	23	0.00285	0.01023	3.892e+02	0.274	placenta development
261	60	34	0.00269	0.00793	1.227e+03	0.077	acyl-CoA metabolic process & thioester metabolic process
262	30	17	0.00268	0.00687	3.119e+02	0.041	regulation of organ formation
263	67	51	0.00267	0.00571	9.443e+02	0.208	DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest & signal transduction involved in mitotic G1 DNA damage checkpoint & intracellular signal transduction involved in G1 DNA damage checkpoint
264	40	23	0.00267	0.00478	5.423e+02	0.144	gastrulation
265	41	21	0.00267	0.00565	6.279e+02	0.036	secondary metabolic process
266	46	33	0.0026	0.00829	5.178e+02	0.135	pyridine nucleotide metabolic process & nicotinamide nucleotide metabolic process
267	80	44	0.00251	0.00666	2.229e+03	0.026	histone acetylation
268	69	53	0.0025	0.0054	9.757e+02	0.248	signal transduction involved in cell cycle checkpoint
269	26	21	0.00247	0.00503	1.206e+02	0.331	telomere maintenance via recombination
270	37	21	0.00239	0.00551	4.708e+02	0.158	pyrimidine-containing compound biosynthetic process
271	84	49	0.00238	0.006	2.321e+03	0.019	membrane lipid biosynthetic process
272	140	98	0.00231	0.00659	4.927e+03	0.192	purine nucleoside monophosphate metabolic process
273	30	16	0.00228	0.00512	3.288e+02	0.114	regulation of rhodopsin mediated signaling pathway
274	27	18	0.00228	0.00873	2.073e+02	0.123	intracellular protein transmembrane import
275	22	14	0.00228	0.00569	1.486e+02	0.116	long-chain fatty-acyl-CoA metabolic process
276	21	12	0.00226	0.00437	1.536e+02	-0.025	regulation of glycolytic process
277	70	37	0.00226	0.0077	1.768e+03	-0.019	protein methylation & protein alkylation
278	20	13	0.00225	0.00451	1.197e+02	0.063	regulation of T cell differentiation in thymus
279	29	17	0.00224	0.00583	2.820e+02	0.158	pyrimidine nucleotide biosynthetic process
280	30	18	0.00224	0.00309	2.939e+02	0.343	epithelial tube formation
281	50	31	0.00221	0.00564	7.751e+02	0.107	regulation of DNA repair
282	26	17	0.0022	0.00588	1.983e+02	0.19	RNA stabilization & mRNA stabilization
283	123	107	0.00219	0.00704	1.816e+03	0.242	tRNA metabolic process
284	53	36	0.00219	0.00529	7.607e+02	0.153	pyridine-containing compound metabolic process
285	57	40	0.00215	0.00823	8.277e+02	0.116	hydrogen transport
286	36	18	0.00214	0.00597	4.939e+02	0.228	cerebral cortex development
287	36	20	0.00214	0.00604	4.550e+02	0.029	histone lysine methylation
288	35	22	0.00205	0.00506	3.763e+02	0.223	cellular metabolic compound salvage
289	44	29	0.00204	0.00394	5.528e+02	0.142	positive regulation of mitochondrion organization
290	60	36	0.00203	0.0043	1.156e+03	0.166	tetrapyrrole metabolic process
291	87	59	0.00203	0.00434	2.036e+03	0.139	cellular response to topologically incorrect protein
292	77	44	0.00203	0.00621	1.995e+03	0.078	response to starvation
293	50	27	0.00202	0.00565	8.925e+02	0.176	regulation of morphogenesis of a branching structure
294	22	13	0.00201	0.00423	1.626e+02	0.204	regulation of astrocyte differentiation
295	35	19	0.002	0.00412	4.391e+02	0.058	sensory perception of taste
296	23	12	0.00197	0.00466	1.985e+02	0.308	positive regulation of cell cycle phase transition
297	22	13	0.00197	0.00522	1.626e+02	0.268	negative regulation of glial cell differentiation
298	25	21	0.0019	0.00583	9.467e+01	0.144	mRNA polyadenylation
299	101	68	0.00189	0.00917	2.769e+03	0.062	purine ribonucleotide biosynthetic process
300	40	28	0.00187	0.00582	4.128e+02	-0.008	glycolipid biosynthetic process
301	23	13	0.00186	0.00364	1.855e+02	0.095	nuclear-transcribed mRNA poly(A) tail shortening
302	31	22	0.00185	0.00424	2.430e+02	0.272	DNA geometric change
303	25	17	0.00184	0.00349	1.724e+02	0.181	release of cytochrome c from mitochondria
304	26	15	0.00183	0.00428	2.313e+02	0.03	thioester biosynthetic process & acyl-CoA biosynthetic process
305	22	11	0.00178	0.00373	1.875e+02	0.312	positive regulation of mitotic cell cycle phase transition
306	32	27	0.00177	0.0061	1.503e+02	0.383	dolichol-linked oligosaccharide biosynthetic process
307	122	70	0.00176	0.0055	4.943e+03	0.062	GTP metabolic process
308	81	54	0.00175	0.00474	1.818e+03	0.14	endoplasmic reticulum unfolded protein response
309	32	21	0.00175	0.00351	2.968e+02	0.414	G2 DNA damage checkpoint
310	162	82	0.00174	0.00569	9.609e+03	0.013	regulation of neuron death
311	22	12	0.00171	0.00494	1.755e+02	-0.025	autophagic vacuole assembly
312	29	16	0.00171	0.00464	2.989e+02	0.022	fatty-acyl-CoA metabolic process
313	54	27	0.0017	0.00443	1.101e+03	0.012	vacuole organization
314	47	25	0.00167	0.00425	7.994e+02	0.034	regulation of protein tyrosine kinase activity
315	77	44	0.00166	0.00376	1.995e+03	0.024	monocarboxylic acid catabolic process
316	69	46	0.00165	0.00379	1.323e+03	0.276	DNA damage checkpoint
