Creation Time:	2023-01-02 23:14:03

INPUT:
File name:	
Annotations file:	data/GOhuman_ft_named.txt
Gene file:	data/GSE87340_tumor_normal_log2fc-overexp.txt
lower limit annotations/process:	20
upper limit annotations/process:	500
k (number of perturbed categories):	0 (i.e., each perturbed gene in its own category)
threshold:	0.3
threshold type:	proportion
belief:	10
Method:	MCMC with an empty set as initial set
repeats:	1
burnin steps:	25000
MCMC steps:	25000
Maximal value for alpha and beta:	fixed
Maximal possible value for alpha and beta:	fixed
Probability parameter change:	0
seed for RNG:	3457718176

Initial set of processes:
Empty set

INPUT ANALYSIS:
Total number of processes:	2506
Total number of genes:	12189
Number of perturbed genes:	3657
Proportion perturbed genes:	0.3000246123554024

OUTPUT:
Learnt parameters:
alpha (FPR):	0.1 (fixed)
beta (FNR):	0.25 (fixed)
q (penalization parameter):	0.007980845969672785


Best log-likelihood value (mean +- standard deviation across replicates):	-9160.98533384223 +- 0.0

Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
35	77	42	0.45384	0.0	2.097e+03	0.664	0.326	multicellular organismal catabolic process
36	22	11	0.44572	0.0	1.879e+02	0.342	0.449	glycerol metabolic process
37	79	31	0.43996	0.0	2.739e+03	0.226	0.404	biological phase
38	72	29	0.4392	0.0	2.245e+03	0.17	0.381	embryonic skeletal system morphogenesis
39	190	88	0.43208	0.0	1.421e+04	0.317	0.503	post-translational protein modification
40	34	16	0.3856	0.0	4.615e+02	0.268	0.628	ER-associated ubiquitin-dependent protein catabolic process
41	55	26	0.37992	0.0	1.192e+03	0.268	0.711	ribonucleoprotein complex biogenesis
42	24	12	0.37624	0.0	2.228e+02	0.355	0.441	alditol metabolic process
43	20	11	0.3212	0.0	1.449e+02	0.629	0.346	positive regulation of tissue remodeling
44	32	17	0.3144	0.0	3.757e+02	0.282	0.715	ribosome biogenesis
45	29	14	0.28708	0.0	3.317e+02	0.327	0.373	developmental induction
46	23	11	0.28652	0.0	2.119e+02	0.138	0.53	regulation of protein oligomerization
47	44	22	0.28092	0.0	7.371e+02	0.21	0.58	sperm-egg recognition
48	36	16	0.21176	0.0	5.364e+02	0.274	0.473	placenta development
49	30	15	0.20516	0.0	3.457e+02	0.406	0.404	regulation of meiotic cell cycle
50	31	13	0.18796	0.0	4.146e+02	0.169	0.403	one-carbon metabolic process
51	25	10	0.18404	0.0	2.798e+02	-0.103	0.514	dendritic cell differentiation
52	31	14	0.16804	0.0	3.956e+02	-0.047	0.554	negative regulation of neuron projection development
53	55	22	0.16708	0.0	1.322e+03	0.299	0.404	cell cycle phase
54	20	8	0.14076	0.0	1.809e+02	0.252	0.315	regulation of keratinocyte differentiation
55	30	13	0.1356	0.0	3.806e+02	0.3	0.323	intermediate filament-based process
56	98	50	0.12684	0.0	3.568e+03	0.203	0.586	protein N-linked glycosylation
57	38	14	0.10976	0.0	6.661e+02	0.035	0.6	ovarian follicle development
58	21	8	0.10424	0.0	2.048e+02	-0.049	0.439	response to salt stress
59	34	11	0.10196	0.0	5.713e+02	0.148	0.527	axon cargo transport
60	22	9	0.09916	0.0	2.148e+02	0.472	0.278	cochlea morphogenesis
61	24	14	0.09912	0.0	1.959e+02	0.336	0.548	peptide biosynthetic process
62	27	11	0.07572	0.0	3.217e+02	-0.234	0.524	fat-soluble vitamin metabolic process
63	55	26	0.073	0.0	1.192e+03	0.355	0.416	keratinocyte differentiation
64	21	6	0.0582	0.0	2.358e+02	-0.005	0.328	polysaccharide catabolic process
65	25	15	0.04644	0.0	2.059e+02	0.635	0.339	regulation of chromosome segregation
66	23	8	0.04452	0.0	2.568e+02	0.056	0.448	circadian behavior
67	49	22	0.03872	0.0	9.806e+02	0.399	0.396	negative regulation of nuclear division
68	22	8	0.03828	0.0	2.298e+02	-0.267	0.44	positive regulation of cellular component biogenesis
69	22	9	0.02528	0.0	2.148e+02	0.231	0.333	adrenal gland development
70	47	17	0.02116	0.0	1.023e+03	0.034	0.466	regulation of protein tyrosine kinase activity
71	29	12	0.0186	0.0	3.667e+02	0.179	0.338	regulation of epidermal cell differentiation
72	46	20	0.01736	0.0	8.828e+02	0.197	0.688	protein targeting to mitochondrion
73	28	8	0.0144	0.0	4.125e+02	-0.262	0.36	positive regulation of blood pressure
74	29	12	0.0102	0.0	3.667e+02	0.145	0.472	chromosome organization involved in meiosis
75	36	11	0.00444	0.0	6.561e+02	-0.262	0.556	regulation of nitric-oxide synthase activity
76	27	10	0.00364	0.0	3.397e+02	0.034	0.563	regulation of intracellular pH
77	53	22	0.0024	0.0	1.202e+03	0.153	0.535	pyridine-containing compound metabolic process
