Gene ID	Gene Name	Design Element	g2_g1.p-value	g2_g1.t-statistic	g2_g1.log2foldchange
ENSG00000005022	SLC25A5	200657_at	0.150740619422112	1.63118264710601	0.2
ENSG00000005059	MCUB	218802_at	3.19311036881599e-05	4.59393977769681	0.9
ENSG00000005073	HOXA11	213823_at	0.000249497450148706	4.04112422179706	0.5
ENSG00000005100	DHX33	222875_at	0.00158310758203146	-3.48811388798491	-0.5
ENSG00000005102	MEOX1	205619_s_at	0.868169239034	0.212231886540935	0
ENSG00000005108	THSD7A	230008_at	0.0130326114095916	2.75697347842395	0.4
ENSG00000005156	LIG3	204123_at	2.05856573643424e-09	6.62355298838426	0.9
ENSG00000005175	RPAP3	218842_at	0.0693510141077031	2.03716879525798	0.3
ENSG00000005187	ACSM3	210377_at	1.49502451408481e-06	-5.31452985233942	-0.7
ENSG00000005189	REXO5	208107_s_at	2.39199349182583e-05	4.66527088515825	0.9
ENSG00000005194	CIAPIN1	208968_s_at	0.894675460989689	0.171688862243479	0
ENSG00000005206	SPPL2B	225248_at	0.0158038825141681	2.68144478827992	0.2
ENSG00000005238	FAM214B	211433_x_at	5.85047207346015e-09	6.43067544010257	0.6
ENSG00000005243	COPZ2	219561_at	0.630490644297525	-0.582336861755251	-0.1
ENSG00000005249	PRKAR2B	203680_at	0.975233931081152	0.0415799856069905	0
ENSG00000005302	MSL3	207551_s_at	0.012301637528973	-2.77927250440011	-0.4
ENSG00000005339	CREBBP	202160_at	0.0036974892229955	-3.21087376139161	-0.4
ENSG00000005379	TSPOAP1	205839_s_at	0.000235590115564193	-4.05760043055211	-0.9
ENSG00000005381	MPO	203949_at	0.0305809787120526	-2.41240771827092	-0.1
ENSG00000005421	PON1	206345_s_at	0.257279287122735	1.30328450899125	0.3
ENSG00000005436	GCFC2	216305_s_at	0.210441753664087	-1.43259300824392	-0.2
ENSG00000005448	WDR54	225898_at	0.0318901399583578	2.39459073559182	0.5
ENSG00000005469	CROT	204573_at	0.482153237414369	-0.830005270613388	-0.2
ENSG00000005471	ABCB4	207819_s_at	0.00248247562672808	3.34392110940795	0.4
ENSG00000005483	KMT2E	223190_s_at	0.00300087504355582	-3.28115926046765	-0.6
ENSG00000005486	RHBDD2	222995_s_at	0.0152156056953202	2.69625941611963	0.4
ENSG00000005513	SOX8	226913_s_at	2.83088608637562e-07	-5.67522207653658	-1.7
ENSG00000005700	IBTK	210970_s_at	0.0754731619637282	-1.99573040231898	-0.3
ENSG00000005801	ZNF195	204234_s_at	0.679002451559905	-0.505510222781669	-0.1
ENSG00000005810	MYCBP2	201960_s_at	0.0152964226893025	-2.69418602570939	-0.5
ENSG00000005812	FBXL3	225132_at	1.24262114953258e-06	-5.35566158888001	-0.9
ENSG00000005844	ITGAL	213475_s_at	0.0460629855210227	2.23225876457042	0.3
ENSG00000005882	PDK2	202590_s_at	0.327401398091497	-1.13552450430987	-0.2
ENSG00000005889	ZFX	229022_at	0.0402000559270046	-2.29366532492632	-0.4
ENSG00000005893	LAMP2	200821_at	0.000242628440996151	-4.04936287606806	-0.5
ENSG00000005961	ITGA2B	206493_at	9.26978636086616e-05	4.31591179176722	0.4
ENSG00000005981	ASB4	235619_at	0.32499637960963	-1.14115669825709	-0.1
ENSG00000006007	GDE1	226214_at	0.0123288273042379	2.77840809580035	0.4
ENSG00000006015	REX1BD	51200_at	0.48551276308044	0.824151864919451	0.1
ENSG00000006016	CRLF1	206315_at	0.491744332248375	0.813013951386155	0.1
ENSG00000006025	OSBPL7	227946_at	0.754361834236118	-0.388104511021779	-0.1
ENSG00000006042	TMEM98	223170_at	0.00406317232274627	-3.17874842424002	-0.9
ENSG00000006047	YBX2	219704_at	0.000200984442342921	4.10110577101065	0.7
ENSG00000006059	KRT33A	208483_x_at	0.142108460447422	1.66532729558902	0.1
ENSG00000006062	MAP3K14	205192_at	0.000157233835441319	-4.16956892807975	-0.5
ENSG00000006071	ABCC8	210246_s_at	0.180938733573748	1.52428835570889	0.5
ENSG00000006116	CACNG3	206384_at	0.316970714777026	1.15976131964986	0.1
ENSG00000006118	TMEM132A	218834_s_at	3.52295978833366e-09	6.52572071065381	1.5
ENSG00000006125	AP2B1	200612_s_at	0.610129679307484	0.613918883874849	0.1
ENSG00000006128	TAC1	206552_s_at	0.00125918260315893	-3.55970028311437	-0.7
ENSG00000006194	ZNF263	203707_at	0.05649092957601	2.13761168431416	0.2
ENSG00000006210	CX3CL1	823_at	4.77968988246397e-19	-9.90830734982715	-3.6
ENSG00000006282	SPATA20	218164_at	0.0989939020528117	1.85820086913322	0.5
ENSG00000006283	CACNA1G	211802_x_at	0.000123321028873984	4.23752715889269	0.2
ENSG00000006327	TNFRSF12A	218368_s_at	0.558561285111054	-0.698292042809226	-0.1
ENSG00000006377	DLX6	221289_at	0.0013649628551446	3.53433851416745	0.2
ENSG00000006432	MAP3K9	213927_at	0.336547615544375	1.11463627332124	0.2
ENSG00000006451	RALA	224880_at	0.76635844622692	0.369842574451411	0
ENSG00000006453	BAIAP2L1	227372_s_at	0.0275626674423391	2.45618698419702	0.6
ENSG00000006459	KDM7A	221778_at	0.00421278182056459	-3.16650608769408	-0.5
ENSG00000006468	ETV1	217053_x_at	0.0923414340906213	1.89466366352134	0.1
ENSG00000006530	AGK	222132_s_at	0.0688439392618415	2.04079306715447	0.2
ENSG00000006534	ALDH3B1	205640_at	0.422098154478402	0.940382305488335	0.1
ENSG00000006555	TTC22	235651_at	0.00899449364364533	-2.89518907323835	-1.3
ENSG00000006576	PHTF2	209780_at	0.00130085064690783	3.54926479326067	0.4
ENSG00000006606	CCL26	223710_at	0.00416441649695231	3.17051107605094	0.2
ENSG00000006607	FARP2	225652_at	0.00527102001101653	3.08832981237979	0.4
ENSG00000006611	USH1C	205137_x_at	0.00569245659656962	3.0606743704209	0.2
ENSG00000006625	GGCT	215380_s_at	1.92808689445027e-06	5.2575604990932	0.7
ENSG00000006634	DBF4	204244_s_at	0.00533187946888858	3.08423231128657	0.6
ENSG00000006638	TBXA2R	207555_s_at	2.77635740229421e-07	5.67927963158041	0.3
ENSG00000006652	IFRD1	202146_at	0.00025636633934853	-4.0332719972982	-0.7
ENSG00000006659	LGALS14	220158_at	0.00220612723535848	3.38236119792722	0.2
ENSG00000006695	COX10	1569685_at	0.865634756813145	0.216181981928081	0
ENSG00000006695	COX10	203858_s_at	0.834140677903467	-0.265320449851422	0
ENSG00000006704	GTF2IRD1	218412_s_at	3.79385244609795e-07	5.61337781667695	0.6
ENSG00000006712	PAF1	202093_s_at	0.823238167145384	-0.282292599373972	0
ENSG00000006715	VPS41	210849_s_at	0.06997440345282	2.03283246216238	0.2
ENSG00000006740	ARHGAP44	215232_at	0.430181634902829	0.925556264742118	0.1
ENSG00000006744	ELAC2	201767_s_at	0.144788160419415	1.65439508593949	0.2
ENSG00000006747	SCIN	222272_x_at	0.806405190119764	0.308832635295732	0
ENSG00000006756	ARSD	225286_at	0.193827825155034	-1.48271422065281	-0.3
ENSG00000006757	PNPLA4	209739_s_at	0.237523856270546	1.3554980427507	0.3
ENSG00000006788	MYH13	208208_at	0.00167767401081909	3.46994948627377	0.2
ENSG00000006831	ADIPOR2	201346_at	0.000577398769330959	3.79728986663369	0.7
ENSG00000006837	CDKL3	241911_at	0.0317286839765077	2.39663959829964	0.2
ENSG00000007001	UPP2	233155_at	0.00214185430513234	3.39191857403582	0.1
ENSG00000007038	PRSS21	220051_at	0.34427839197098	-1.09753516410459	-0.3
ENSG00000007047	MARK4	55065_at	0.0259831900234802	2.48195676860853	0.3
ENSG00000007062	PROM1	204304_s_at	7.65733046072099e-08	-5.93792105312526	-4.1
ENSG00000007080	CCDC124	225454_at	0.000648834393673638	3.76269945335724	0.6
ENSG00000007129	CEACAM21	216605_s_at	0.0145851089100337	2.71297266221096	0.1
ENSG00000007168	PAFAH1B1	200816_s_at	6.69626654454412e-18	-9.57038983782082	-1.2
ENSG00000007171	NOS2	210037_s_at	0.00049900357940736	3.84006667026263	0.1
ENSG00000007174	DNAH9	210345_s_at	0.0944563302863303	1.88266918378941	0.1
ENSG00000007202	KIAA0100	201729_s_at	0.0244907905211264	2.50693246071285	0.4
ENSG00000007216	SLC13A2	207567_at	0.0902508749251533	-1.90649603399093	-0.2
ENSG00000007237	GAS7	202192_s_at	0.804714667372716	0.311419112493294	0
ENSG00000007255	TRAPPC6A	204985_s_at	0.843633538189793	-0.250305752210056	0
ENSG00000007264	MATK	206267_s_at	0.335034122247686	1.1180927338478	0.1
ENSG00000007306	CEACAM7	206199_at	0.193388002560849	1.4840038105515	0.4
ENSG00000007312	CD79B	205297_s_at	0.00605948853005013	3.03880303232214	0.3
ENSG00000007314	SCN4A	206981_at	0.0243186598784562	2.50978989822495	0.1
ENSG00000007341	ST7L	230079_at	0.0249905846605639	-2.49823174917182	-0.4
ENSG00000007350	TKTL1	216370_s_at	0.00374609917005077	3.20634642347347	0.2
ENSG00000007372	PAX6	205646_s_at	0.0530194493186263	2.16715641723761	0.5
ENSG00000007376	RPUSD1	226078_at	9.91317257864571e-12	7.5211059412208	0.6
ENSG00000007384	RHBDF1	218686_s_at	0.104674523767351	1.83012929954247	0.3
ENSG00000007392	LUC7L	223295_s_at	0.456820470242789	0.875836692305629	0.1
ENSG00000007402	CACNA2D2	204811_s_at	0.950209066986807	0.0835422444389217	0
ENSG00000007516	BAIAP3	216356_x_at	0.332029169581848	1.12491340205746	0.2
ENSG00000007520	TSR3	213105_s_at	9.0602441115138e-05	4.32193956612329	0.4
ENSG00000007541	PIGQ	204144_s_at	1.84906193832063e-05	4.72837784011809	0.7
ENSG00000007545	CRAMP1	225172_at	0.514845851980172	0.772952624592304	0.1
ENSG00000007866	TEAD3	209454_s_at	0.081387590268068	-1.95830854613928	-0.2
ENSG00000007908	SELE	206211_at	0.0108442350911487	2.82684629072916	0.7
ENSG00000007923	DNAJC11	215792_s_at	0.000153940735982985	4.17539159865462	0.4
ENSG00000007933	FMO3	206496_at	0.0432535762353083	2.26064601664795	0.5
ENSG00000007944	MYLIP	228098_s_at	0.485190305660848	0.824752444732576	0.2
ENSG00000007952	NOX1	210808_s_at	6.49492878348528e-07	5.4988264773646	0.2
ENSG00000007968	E2F2	228361_at	8.70170293023299e-09	6.35653852946995	1
ENSG00000008018	PSMB1	214288_s_at	0.219147891489071	1.40717915764538	0.1
ENSG00000008056	SYN1	1553264_a_at	5.47166815560574e-05	4.4555409967095	0.3
ENSG00000008083	JARID2	203298_s_at	0.283029051468191	-1.23913458328933	-0.2
ENSG00000008086	CDKL5	227004_at	0.00180794344680939	-3.44660595340558	-0.8
ENSG00000008118	CAMK1G	215161_at	0.0251743550225505	2.49507045866544	0.1
ENSG00000008130	NADK	208918_s_at	1.69435069082972e-09	6.65934533291201	0.9
ENSG00000008196	TFAP2B	214451_at	0.0123502287368679	-2.77770017014095	-2.2
ENSG00000008197	TFAP2D	233987_at	9.59180766490283e-05	4.30626376686499	0.2
ENSG00000008226	DLEC1	215085_x_at	0.497618401285242	0.802799110671902	0.1
ENSG00000008256	CYTH3	225147_at	0.530988699888364	-0.744306906752687	-0.2
ENSG00000008277	ADAM22	208227_x_at	1.10440998974949e-07	5.86534945024049	0.3
ENSG00000008282	SYPL1	201260_s_at	0.00289557797608594	-3.2926374588461	-0.4
ENSG00000008283	CYB561	207986_x_at	7.99790745491459e-07	5.45236281021652	0.6
ENSG00000008294	SPAG9	225339_at	0.00154755840658624	-3.49522898132495	-0.5
ENSG00000008300	CELSR3	40020_at	1.35582698500418e-06	5.33616891414781	1.5
ENSG00000008311	AASS	214829_at	5.60746615178981e-20	-10.1799523468266	-1.8
ENSG00000008323	PLEKHG6	220073_s_at	0.767483771534655	0.367770997299068	0
ENSG00000008324	SS18L2	218283_at	0.619750031259645	0.599162479012264	0.1
ENSG00000008382	MPND	233651_s_at	0.00682079961931728	2.99668703321727	0.4
ENSG00000008394	MGST1	224918_x_at	0.788755423654264	0.336019163133298	0.1
ENSG00000008405	CRY1	209674_at	2.89911182675349e-13	-8.06813231819057	-1
ENSG00000008438	PGLYRP1	207384_at	1.10400036757219e-06	5.382009774467	0.2
ENSG00000008441	NFIX	227400_at	0.000386325927085548	-3.91567703309427	-0.9
ENSG00000008513	ST3GAL1	225033_at	0.000103105509574487	4.28718739089081	1.2
ENSG00000008516	MMP25	207890_s_at	0.00216207631878039	3.38893825988186	0.4
ENSG00000008517	IL32	203828_s_at	0.00481025318578653	3.1206989959826	0.8
ENSG00000008710	PKD1	202327_s_at	0.00453150674786983	3.14121853256295	0.2
ENSG00000008735	MAPK8IP2	1556001_at	0.000189395810170957	4.11691920326132	0.2
ENSG00000008838	MED24	213043_s_at	0.373156313588556	1.03686129978105	0.3
ENSG00000008853	RHOBTB2	209441_at	0.0849605143509568	1.93704636462281	0.2
ENSG00000008869	HEATR5B	233642_s_at	0.0801320645972866	-1.96601864741745	-0.2
ENSG00000008952	SEC62	208942_s_at	0.702623740330052	0.467884907018226	0.1
ENSG00000008988	RPS20	200949_x_at	6.18992777653073e-07	-5.509343292949	-0.6
ENSG00000009307	CSDE1	222975_s_at	1.07113950084671e-05	-4.86087704735386	-0.6
ENSG00000009335	UBE3C	201817_at	0.00979351827630204	2.86360089575298	0.3
ENSG00000009413	REV3L	208070_s_at	0.000218395383901895	-4.07795199445472	-0.6
ENSG00000009694	TENM1	1553007_a_at	0.00171861156341199	3.46238967625748	0.1
ENSG00000009709	PAX7	208060_at	0.0240345722675176	2.51475368917278	0.2
ENSG00000009724	MASP2	216968_at	0.000193922084110645	4.11047019070498	0.2
ENSG00000009765	IYD	231070_at	0.0781957464698354	1.97808867254035	0.4
ENSG00000009780	FAM76A	228604_at	6.19682080489692e-13	-7.95271092635698	-0.9
ENSG00000009790	TRAF3IP3	213888_s_at	0.770116418520848	-0.363812378152666	-0.1
ENSG00000009830	POMT2	225560_at	0.0121677402653607	-2.78339297151453	-0.3
ENSG00000009844	VTA1	223022_s_at	0.00114537430852168	-3.58907207090267	-0.4
ENSG00000009950	MLXIPL	221163_s_at	0.000472518807281125	3.85637762906481	0.4
ENSG00000009954	BAZ1B	208445_s_at	4.98915249383755e-06	5.04154716177834	0.5
ENSG00000010017	RANBP9	202582_s_at	0.00572590768288048	3.05867207268545	0.3
ENSG00000010030	ETV7	221680_s_at	2.83466183108679e-05	4.62390032677726	0.6
ENSG00000010072	SPRTN	223511_at	0.0404140201309516	2.29113805366772	0.3
ENSG00000010165	EEF1AKNMT	212405_s_at	2.50426779894344e-12	7.73728396207404	0.9
ENSG00000010219	DYRK4	212954_at	0.9541875111455	-0.0773869465719901	0
ENSG00000010244	ZNF207	200829_x_at	0.558889531162583	-0.697541954430545	-0.1
ENSG00000010256	UQCRC1	201903_at	0.0257993588927828	2.48494842427883	0.3
ENSG00000010270	STARD3NL	223065_s_at	0.303202559393833	1.19064559821743	0.2
ENSG00000010278	CD9	201005_at	0.177712248109268	-1.53503193542116	-0.3
ENSG00000010282	HHATL	223572_at	0.280649201778413	1.24488237477379	0.1
ENSG00000010292	NCAPD2	201774_s_at	0.000147620071839356	4.18807670879748	0.9
ENSG00000010295	IFFO1	209721_s_at	0.403363591013001	0.976533791768997	0.1
ENSG00000010310	GIPR	231291_at	0.496113584313813	0.805274551683991	0.1
ENSG00000010318	PHF7	215622_x_at	0.249837891481448	-1.32252082351573	-0.1
ENSG00000010319	SEMA3G	219689_at	0.581748202212162	-0.659308732968902	-0.2
ENSG00000010322	NISCH	201591_s_at	1.23842483283388e-07	-5.84159807196931	-0.8
ENSG00000010327	STAB1	38487_at	0.885694213156164	0.185383247407208	0
ENSG00000010361	FUZ	221187_s_at	0.0846460045872119	1.93898545017702	0.1
ENSG00000010379	SLC6A13	207184_at	0.00755607220292665	2.95922734690094	0.2
ENSG00000010404	IDS	210666_at	0.000335208313661057	-3.95695823251461	-0.4
ENSG00000010438	PRSS3	213421_x_at	0.143289840099509	1.66041473873944	0.2
ENSG00000010539	ZNF200	207338_s_at	0.652817809785242	0.546571209603894	0.1
ENSG00000010610	CD4	203547_at	0.0516234198116619	2.17932271445608	0.2
ENSG00000010626	LRRC23	206076_at	0.014726199500336	2.70902749404528	0.4
ENSG00000010671	BTK	205504_at	0.0676838364726033	2.04929605612119	0.3
ENSG00000010704	HFE	206087_x_at	0.683130335334044	0.499063888117658	0.1
ENSG00000010803	SCMH1	221216_s_at	0.399855927131323	0.983822825885511	0.1
ENSG00000010810	FYN	210105_s_at	0.818368628198146	-0.290264797095963	-0.1
ENSG00000010818	HIVEP2	212642_s_at	0.0264242205459956	-2.47458788188638	-0.5
ENSG00000010932	FMO1	205666_at	0.43604064229921	0.914477057878613	0.3
ENSG00000011007	ELOA	213604_at	0.866638850027086	-0.214739191974223	0
ENSG00000011009	LYPLA2	202292_x_at	4.78365010072989e-06	5.0514586525436	0.4
ENSG00000011021	CLCN6	203950_s_at	0.412474017043001	-0.959101590317418	-0.1
ENSG00000011028	MRC2	37408_at	0.176138993705865	1.54065599754697	0.3
ENSG00000011083	SLC6A7	208494_at	0.000419060588064585	3.8922172510588	0.2
ENSG00000011105	TSPAN9	220968_s_at	0.455334784551049	0.878439257415657	0.1
ENSG00000011114	BTBD7	224945_at	7.23248185162901e-06	-4.9541217747496	-0.5
ENSG00000011132	APBA3	215148_s_at	0.000751093645421918	3.71839954055202	0.4
ENSG00000011143	MKS1	218630_at	0.0979405108317937	1.86367915815157	0.2
ENSG00000011198	ABHD5	213935_at	6.39020396162773e-07	-5.502635481816	-0.7
ENSG00000011201	ANOS1	205206_at	0.116808120143445	-1.77202176430075	-0.7
ENSG00000011243	AKAP8L	218064_s_at	5.48042816926678e-05	4.45502921365761	0.7
ENSG00000011258	MBTD1	226797_at	0.00930604578072699	-2.88213812867317	-0.4
ENSG00000011260	UTP18	203721_s_at	0.587945636110308	0.649540434191942	0.1
ENSG00000011275	RNF216	227065_at	0.198355747768455	-1.46893060794611	-0.1
ENSG00000011295	TTC19	217964_at	3.84421704777898e-05	-4.5460273688568	-0.7
ENSG00000011304	PTBP1	211270_x_at	0.00157694170044485	3.48951680918352	0.2
ENSG00000011332	DPF1	231599_x_at	0.0201266374643811	2.58637551819807	0.1
ENSG00000011347	SYT7	226167_at	0.0259865069913107	2.48174686440753	0.5
ENSG00000011376	LARS2	34764_at	1.41462522295652e-05	4.79401979192965	0.6
ENSG00000011405	PIK3C2A	213070_at	0.00248903988352591	-3.34305860214686	-0.4
ENSG00000011422	PLAUR	211924_s_at	6.54221883604104e-05	4.40854872244152	0.7
ENSG00000011426	ANLN	222608_s_at	9.73922638958378e-23	10.9674784416889	3.8
ENSG00000011451	WIZ	52005_at	1.67011067183394e-05	4.75371752996056	0.5
ENSG00000011454	RABGAP1	204028_s_at	4.03202573841747e-06	-5.09115440090709	-0.5
ENSG00000011465	DCN	201893_x_at	0.161744742689035	1.5908227471428	0.6
ENSG00000011478	QPCTL	220438_at	0.00286438842244413	3.29615935960304	0.3
ENSG00000011485	PPP5C	215705_at	7.35393087941735e-05	4.37753405898363	0.3
ENSG00000011523	CEP68	212675_s_at	1.45299378895638e-14	-8.5063180665016	-1.3
ENSG00000011566	MAP4K3	218311_at	0.00482687276261864	-3.11944822408201	-0.4
ENSG00000011590	ZBTB32	220118_at	1.89686790346615e-07	5.75625535245435	0.3
ENSG00000011600	TYROBP	204122_at	0.435661530426073	0.915192315043233	0.3
ENSG00000011638	TMEM159	213272_s_at	0.0024049411269284	-3.35427926868498	-0.6
ENSG00000011677	GABRA3	207210_at	0.0820585286281494	1.95420788810005	0.2
ENSG00000012048	BRCA1	204531_s_at	0.000104174036077541	4.28429669741003	0.8
ENSG00000012061	ERCC1	203720_s_at	0.987052947903642	-0.022215128463596	0
ENSG00000012124	CD22	38521_at	0.000663423168650804	3.75591385076764	0.3
ENSG00000012171	SEMA3B	203071_at	0.0185398523844327	2.61880858987684	0.9
ENSG00000012174	MBTPS2	226760_at	0.0933028600212425	1.88923003390164	0.2
ENSG00000012211	PRICKLE3	217349_s_at	4.06988075477898e-06	5.0888479542086	0.3
ENSG00000012223	LTF	202018_s_at	0.00036393071704244	-3.93344296262221	-2.9
ENSG00000012232	EXTL3	209202_s_at	0.667944739063792	0.52245124282742	0
ENSG00000012504	NR1H4	1554375_a_at	0.243906646612945	1.33841962478351	0.1
ENSG00000012660	ELOVL5	208788_at	0.373156313588556	-1.03691264078488	-0.2
ENSG00000012779	ALOX5	204446_s_at	6.55186631951811e-08	-5.96908900995106	-2.1
ENSG00000012817	KDM5D	206700_s_at	0.00130128974624994	3.54913475888167	0.2
ENSG00000012822	CALCOCO1	209002_s_at	8.09521172554664e-06	-4.92765716542832	-0.5
ENSG00000012963	UBR7	218108_at	0.818079565312695	0.290922474387022	0
ENSG00000012983	MAP4K5	203552_at	2.21086586387627e-06	-5.22701786311632	-0.6
ENSG00000013016	EHD3	230740_at	1.60976242194053e-07	-5.78932510206199	-0.6
ENSG00000013275	PSMC4	201252_at	1.42596437969813e-10	7.08752693132505	0.8
ENSG00000013288	MAN2B2	214703_s_at	0.00102454563589533	3.62343573578754	0.7
ENSG00000013293	SLC7A14	232904_at	0.831697780014676	0.268814258807183	0
ENSG00000013297	CLDN11	206908_s_at	0.0725635823729579	-2.01536356614813	-0.1
ENSG00000013306	SLC25A39	223649_s_at	1.20005113574248e-08	6.29689827533116	0.8
ENSG00000013364	MVP	202180_s_at	0.0105861089432444	2.83533715577656	0.5
ENSG00000013374	NUB1	222512_at	0.3386310084769	-1.11010335348378	-0.1
ENSG00000013375	PGM3	221788_at	0.00242147540026487	3.35199349894643	0.6
ENSG00000013392	RWDD2A	213555_at	0.0056288512865117	3.06470307599633	0.6
ENSG00000013441	CLK1	214683_s_at	0.698060624639802	-0.475226394171016	-0.1
ENSG00000013503	POLR3B	219459_at	0.758838114273175	0.381260435781346	0
